-4.18645	-2.16286	14.90000
-3.98496	-2.16286	14.90000
-3.78348	-2.16286	14.90000
-3.58199	-2.16286	14.90000
-3.38051	-2.16286	14.90000
-3.17902	-2.16286	14.90000
-2.97753	-2.16286	14.90000
-2.77605	-2.16286	14.90000
-2.57456	-2.16286	14.90000
-2.37308	-2.16286	14.90000
-2.17159	-2.16286	14.90000
-1.97010	-2.16286	14.90000
-1.76862	-2.16286	14.90000
-1.56713	-2.16286	14.90000
-1.36565	-2.16286	14.90000
-1.16416	-2.16286	14.90000
-0.96267	-2.16286	13.60000
-0.76119	-2.16286	12.40000
-0.55970	-2.16286	9.30000
-0.35822	-2.16286	13.60000
-0.15673	-2.16286	14.90000
0.04475	-2.16286	14.90000
0.24624	-2.16286	14.90000
0.44773	-2.16286	14.90000
0.64921	-2.16286	14.90000
0.85070	-2.16286	14.90000
1.05218	-2.16286	14.90000
1.25367	-2.16286	14.90000
1.45516	-2.16286	14.90000
1.65664	-2.16286	14.90000
1.85813	-2.16286	14.90000
2.05961	-2.16286	14.90000
-4.18645	-2.01675	14.90000
-3.98496	-2.01675	14.90000
-3.78348	-2.01675	14.90000
-3.58199	-2.01675	14.90000
-3.38051	-2.01675	14.90000
-3.17902	-2.01675	14.90000
-2.97753	-2.01675	14.90000
-2.77605	-2.01675	14.90000
-2.57456	-2.01675	14.90000
-2.37308	-2.01675	14.90000
-2.17159	-2.01675	14.90000
-1.97010	-2.01675	14.90000
-1.76862	-2.01675	14.90000
-1.56713	-2.01675	14.90000
-1.36565	-2.01675	14.90000
-1.16416	-2.01675	13.60000
-0.96267	-2.01675	9.30000
-0.76119	-2.01675	7.44000
-0.55970	-2.01675	6.20000
-0.35822	-2.01675	7.44000
-0.15673	-2.01675	9.30000
0.04475	-2.01675	14.90000
0.24624	-2.01675	14.90000
0.44773	-2.01675	14.90000
0.64921	-2.01675	14.90000
0.85070	-2.01675	14.90000
1.05218	-2.01675	14.90000
1.25367	-2.01675	14.90000
1.45516	-2.01675	14.90000
1.65664	-2.01675	14.90000
1.85813	-2.01675	14.90000
2.05961	-2.01675	14.90000
-4.18645	-1.87064	14.90000
-3.98496	-1.87064	14.90000
-3.78348	-1.87064	14.90000
-3.58199	-1.87064	14.90000
-3.38051	-1.87064	14.90000
-3.17902	-1.87064	14.90000
-2.97753	-1.87064	14.90000
-2.77605	-1.87064	14.90000
-2.57456	-1.87064	14.90000
-2.37308	-1.87064	14.90000
-2.17159	-1.87064	14.90000
-1.97010	-1.87064	14.90000
-1.76862	-1.87064	14.90000
-1.56713	-1.87064	14.90000
-1.36565	-1.87064	13.60000
-1.16416	-1.87064	12.40000
-0.96267	-1.87064	8.68000
-0.76119	-1.87064	4.34000
-0.55970	-1.87064	3.72000
-0.35822	-1.87064	6.20000
-0.15673	-1.87064	9.30000
0.04475	-1.87064	12.40000
0.24624	-1.87064	14.90000
0.44773	-1.87064	14.90000
0.64921	-1.87064	14.90000
0.85070	-1.87064	14.90000
1.05218	-1.87064	14.90000
1.25367	-1.87064	14.90000
1.45516	-1.87064	14.90000
1.65664	-1.87064	14.90000
1.85813	-1.87064	14.90000
2.05961	-1.87064	14.90000
-4.18645	-1.72453	14.90000
-3.98496	-1.72453	14.90000
-3.78348	-1.72453	14.90000
-3.58199	-1.72453	14.90000
-3.38051	-1.72453	14.90000
-3.17902	-1.72453	14.90000
-2.97753	-1.72453	14.90000
-2.77605	-1.72453	14.90000
-2.57456	-1.72453	14.90000
-2.37308	-1.72453	14.90000
-2.17159	-1.72453	14.90000
-1.97010	-1.72453	14.90000
-1.76862	-1.72453	14.90000
-1.56713	-1.72453	12.40000
-1.36565	-1.72453	11.20000
-1.16416	-1.72453	9.92000
-0.96267	-1.72453	6.20000
-0.76119	-1.72453	3.72000
-0.55970	-1.72453	3.10000
-0.35822	-1.72453	5.58000
-0.15673	-1.72453	8.68000
0.04475	-1.72453	13.60000
0.24624	-1.72453	14.90000
0.44773	-1.72453	14.90000
0.64921	-1.72453	14.90000
0.85070	-1.72453	14.90000
1.05218	-1.72453	14.90000
1.25367	-1.72453	14.90000
1.45516	-1.72453	14.90000
1.65664	-1.72453	14.90000
1.85813	-1.72453	14.90000
2.05961	-1.72453	14.90000
-4.18645	-1.57842	14.90000
-3.98496	-1.57842	14.90000
-3.78348	-1.57842	14.90000
-3.58199	-1.57842	14.90000
-3.38051	-1.57842	14.90000
-3.17902	-1.57842	14.90000
-2.97753	-1.57842	14.90000
-2.77605	-1.57842	14.90000
-2.57456	-1.57842	14.90000
-2.37308	-1.57842	14.90000
-2.17159	-1.57842	14.90000
-1.97010	-1.57842	14.90000
-1.76862	-1.57842	12.40000
-1.56713	-1.57842	10.50000
-1.36565	-1.57842	7.44000
-1.16416	-1.57842	6.20000
-0.96267	-1.57842	5.58000
-0.76119	-1.57842	4.96000
-0.55970	-1.57842	3.72000
-0.35822	-1.57842	5.58000
-0.15673	-1.57842	9.92000
0.04475	-1.57842	14.90000
0.24624	-1.57842	13.60000
0.44773	-1.57842	14.90000
0.64921	-1.57842	14.90000
0.85070	-1.57842	14.90000
1.05218	-1.57842	14.90000
1.25367	-1.57842	14.90000
1.45516	-1.57842	14.90000
1.65664	-1.57842	14.90000
1.85813	-1.57842	14.90000
2.05961	-1.57842	14.90000
-4.18645	-1.43231	14.90000
-3.98496	-1.43231	14.90000
-3.78348	-1.43231	14.90000
-3.58199	-1.43231	14.90000
-3.38051	-1.43231	14.90000
-3.17902	-1.43231	14.90000
-2.97753	-1.43231	14.90000
-2.77605	-1.43231	14.90000
-2.57456	-1.43231	14.90000
-2.37308	-1.43231	14.90000
-2.17159	-1.43231	14.90000
-1.97010	-1.43231	14.90000
-1.76862	-1.43231	11.20000
-1.56713	-1.43231	7.44000
-1.36565	-1.43231	6.82000
-1.16416	-1.43231	4.34000
-0.96267	-1.43231	4.34000
-0.76119	-1.43231	3.72000
-0.55970	-1.43231	4.34000
-0.35822	-1.43231	6.82000
-0.15673	-1.43231	8.06000
0.04475	-1.43231	14.90000
0.24624	-1.43231	14.90000
0.44773	-1.43231	13.60000
0.64921	-1.43231	14.90000
0.85070	-1.43231	14.90000
1.05218	-1.43231	14.90000
1.25367	-1.43231	14.90000
1.45516	-1.43231	14.90000
1.65664	-1.43231	14.90000
1.85813	-1.43231	14.90000
2.05961	-1.43231	14.90000
-4.18645	-1.28620	14.90000
-3.98496	-1.28620	14.90000
-3.78348	-1.28620	14.90000
-3.58199	-1.28620	14.90000
-3.38051	-1.28620	14.90000
-3.17902	-1.28620	14.90000
-2.97753	-1.28620	14.90000
-2.77605	-1.28620	14.90000
-2.57456	-1.28620	14.90000
-2.37308	-1.28620	14.90000
