Time/Residue,AFR2_R1.xvg,AFR2_R2.xvg
7.05e-06,5.0,2.0
7.059999999999999e-06,4.0,2.0
7.07e-06,6.0,2.0
7.08e-06,6.0,2.0
7.09e-06,5.0,2.0
7.1e-06,6.0,1.0
7.11e-06,6.0,3.0
7.1200000000000004e-06,6.0,2.0
7.13e-06,7.0,2.0
7.139999999999999e-06,5.0,2.0
7.15e-06,5.0,2.0
7.160000000000001e-06,6.0,3.0
7.17e-06,5.0,2.0
7.18e-06,7.0,1.0
7.190000000000001e-06,7.0,1.0
7.2e-06,6.0,2.0
7.2100000000000004e-06,7.0,3.0
7.2199999999999995e-06,6.0,2.0
7.23e-06,5.0,2.0
7.24e-06,6.0,2.0
7.25e-06,7.0,2.0
7.26e-06,6.0,2.0
7.27e-06,6.0,2.0
7.28e-06,6.0,2.0
7.29e-06,6.0,2.0
7.3e-06,4.0,2.0
7.3099999999999995e-06,6.0,3.0
7.32e-06,4.0,2.0
7.33e-06,5.0,2.0
7.34e-06,5.0,2.0
7.35e-06,7.0,2.0
7.36e-06,6.0,2.0
7.37e-06,6.0,2.0
7.3800000000000005e-06,6.0,2.0
7.3899999999999995e-06,7.0,2.0
7.4e-06,6.0,3.0
7.41e-06,5.0,2.0
7.419999999999999e-06,6.0,1.0
7.43e-06,5.0,2.0
7.440000000000001e-06,6.0,2.0
7.45e-06,6.0,3.0
7.46e-06,5.0,2.0
7.4700000000000005e-06,5.0,2.0
7.48e-06,6.0,1.0
7.49e-06,7.0,2.0
7.499999999999999e-06,6.0,2.0
7.51e-06,5.0,2.0
7.52e-06,7.0,2.0
7.53e-06,6.0,2.0
7.54e-06,6.0,2.0
7.55e-06,6.0,2.0
7.56e-06,6.0,2.0
7.57e-06,6.0,1.0
7.58e-06,3.0,2.0
7.589999999999999e-06,6.0,2.0
7.6e-06,5.0,2.0
7.610000000000001e-06,6.0,2.0
7.62e-06,7.0,2.0
7.63e-06,5.0,2.0
7.64e-06,5.0,2.0
7.650000000000001e-06,6.0,1.0
7.66e-06,7.0,2.0
7.67e-06,7.0,1.0
7.68e-06,6.0,2.0
7.690000000000001e-06,6.0,2.0
7.7e-06,5.0,2.0
7.709999999999999e-06,5.0,2.0
7.719999999999999e-06,7.0,2.0
7.73e-06,6.0,2.0
7.74e-06,6.0,2.0
7.75e-06,5.0,2.0
7.76e-06,5.0,2.0
7.77e-06,6.0,2.0
7.78e-06,5.0,2.0
7.79e-06,6.0,2.0
7.8e-06,6.0,2.0
7.81e-06,6.0,2.0
7.820000000000001e-06,6.0,2.0
7.83e-06,6.0,2.0
7.84e-06,6.0,2.0
7.85e-06,5.0,2.0
7.860000000000001e-06,6.0,2.0
7.870000000000001e-06,7.0,1.0
7.879999999999999e-06,7.0,1.0
7.889999999999999e-06,7.0,2.0
7.9e-06,3.0,1.0
7.91e-06,6.0,3.0
7.92e-06,6.0,2.0
7.93e-06,7.0,2.0
7.94e-06,6.0,2.0
7.95e-06,5.0,2.0
7.96e-06,5.0,2.0
7.97e-06,6.0,2.0
7.980000000000002e-06,5.0,1.0
7.99e-06,7.0,2.0
8e-06,6.0,2.0
8.01e-06,5.0,2.0
8.02e-06,6.0,2.0
8.03e-06,5.0,1.0
8.04e-06,6.0,1.0
8.05e-06,6.0,2.0
8.06e-06,6.0,1.0
8.07e-06,6.0,2.0
8.08e-06,6.0,1.0
8.09e-06,6.0,1.0
8.1e-06,5.0,1.0
8.109999999999999e-06,5.0,1.0
8.119999999999998e-06,6.0,2.0
8.13e-06,6.0,2.0
8.140000000000002e-06,5.0,1.0
8.150000000000002e-06,5.0,2.0
8.16e-06,6.0,2.0
8.17e-06,5.0,2.0
8.18e-06,5.0,2.0
8.19e-06,5.0,1.0
8.2e-06,4.0,3.0
8.210000000000001e-06,3.0,2.0
8.22e-06,6.0,2.0
8.23e-06,6.0,2.0
8.24e-06,5.0,3.0
8.25e-06,4.0,2.0
8.26e-06,6.0,1.0
8.269999999999999e-06,6.0,2.0
8.279999999999999e-06,6.0,2.0
8.289999999999999e-06,5.0,2.0
8.3e-06,4.0,1.0
8.31e-06,5.0,1.0
8.320000000000002e-06,6.0,2.0
8.33e-06,7.0,2.0
8.34e-06,5.0,2.0
8.35e-06,6.0,2.0
8.36e-06,5.0,3.0
8.37e-06,5.0,1.0
8.380000000000001e-06,6.0,3.0
8.39e-06,6.0,3.0
8.400000000000001e-06,5.0,1.0
8.41e-06,5.0,0.0
8.42e-06,6.0,2.0
8.43e-06,5.0,2.0
8.439999999999999e-06,5.0,1.0
8.449999999999999e-06,4.0,2.0
