Time/Residue,AFR3_R1.xvg,AFR3_R2.xvg,Average
2.75e-06,2.29798,2.28818,2.29308
2.76e-06,2.29396,2.28313,2.288545
2.7699999999999997e-06,2.29424,2.28637,2.290305
2.78e-06,2.29439,2.27877,2.28658
2.79e-06,2.29729,2.27571,2.2865
2.8e-06,2.29014,2.2838,2.28697
2.81e-06,2.29488,2.27936,2.28712
2.82e-06,2.29752,2.28491,2.291215
2.83e-06,2.29415,2.28626,2.290205
2.8399999999999995e-06,2.2968,2.29332,2.29506
2.8500000000000002e-06,2.29428,2.29232,2.2933
2.8599999999999997e-06,2.29094,2.28561,2.288275
2.87e-06,2.29449,2.29368,2.294085
2.88e-06,2.28515,2.28842,2.286785
2.8900000000000003e-06,2.2905,2.29081,2.290655
2.8999999999999998e-06,2.28538,2.28627,2.285825
2.91e-06,2.29532,2.28985,2.292585
2.92e-06,2.29487,2.28393,2.2894
2.9300000000000003e-06,2.28731,2.2807,2.284005
2.94e-06,2.28726,2.28788,2.28757
2.9500000000000006e-06,2.28632,2.2939,2.29011
2.96e-06,2.28332,2.28958,2.28645
2.97e-06,2.27891,2.28602,2.282465
2.98e-06,2.28709,2.28557,2.28633
2.99e-06,2.2928,2.28326,2.28803
3e-06,2.29064,2.28799,2.289315
3.0099999999999996e-06,2.2935,2.27605,2.284775
3.0200000000000003e-06,2.29203,2.28216,2.287095
3.03e-06,2.2898,2.28557,2.287685
3.04e-06,2.28989,2.28836,2.289125
3.0499999999999996e-06,2.28824,2.30042,2.29433
3.0600000000000003e-06,2.29198,2.28648,2.28923
3.07e-06,2.29495,2.28436,2.289655
3.08e-06,2.29344,2.29107,2.292255
3.09e-06,2.28491,2.29263,2.28877
3.1e-06,2.2912,2.28356,2.28738
3.11e-06,2.29037,2.29809,2.29423
3.1199999999999998e-06,2.28872,2.28293,2.285825
3.13e-06,2.28765,2.28872,2.288185
3.14e-06,2.28787,2.29585,2.29186
3.15e-06,2.29178,2.2815,2.28664
3.1600000000000002e-06,2.28806,2.28299,2.285525
3.17e-06,2.29226,2.2859,2.28908
3.18e-06,2.29589,2.29002,2.292955
3.19e-06,2.29607,2.29643,2.29625
3.2000000000000003e-06,2.29533,2.29074,2.293035
3.21e-06,2.29494,2.28642,2.29068
3.22e-06,2.2947,2.28754,2.29112
3.23e-06,2.28946,2.29011,2.289785
3.2400000000000003e-06,2.29501,2.29198,2.293495
3.25e-06,2.29117,2.28409,2.28763
3.2599999999999997e-06,2.29382,2.29106,2.29244
3.27e-06,2.29615,2.29067,2.29341
3.28e-06,2.28505,2.30032,2.292685
3.29e-06,2.28519,2.29196,2.288575
3.3e-06,2.30013,2.29538,2.297755
3.31e-06,2.29064,2.2908,2.29072
3.32e-06,2.28302,2.29546,2.28924
3.33e-06,2.28483,2.28536,2.285095
3.3399999999999998e-06,2.28521,2.28031,2.28276
3.35e-06,2.29003,2.29073,2.29038
3.3599999999999996e-06,2.29567,2.29551,2.29559
3.3700000000000003e-06,2.28962,2.2878,2.28871
3.38e-06,2.28929,2.29054,2.289915
3.39e-06,2.29236,2.2982,2.29528
3.3999999999999996e-06,2.28475,2.29705,2.2909
3.4100000000000004e-06,2.28873,2.29635,2.29254
3.42e-06,2.28136,2.29261,2.286985
3.43e-06,2.29309,2.28791,2.2905
3.44e-06,2.29835,2.29535,2.29685
3.4500000000000004e-06,2.29494,2.2891,2.29202
3.46e-06,2.29308,2.29073,2.291905
