Time/Residue,AFR2_R1.xvg,AFR2_R2.xvg
22.62,2.30326,2.30047
22.63,2.30799,2.29797
22.64,2.30648,2.30375
22.65,2.30381,2.30539
22.66,2.3017,2.30516
22.67,2.30561,2.30116
22.68,2.30595,2.29931
22.69,2.30417,2.30381
22.7,2.29825,2.30252
22.71,2.30132,2.2974
22.72,2.30602,2.30044
22.73,2.29567,2.30214
22.74,2.30365,2.30621
22.75,2.30858,2.31325
22.76,2.30689,2.29686
22.77,2.30696,2.30263
22.78,2.31258,2.29816
22.79,2.30863,2.30174
22.8,2.31082,2.30476
22.81,2.30473,2.30378
22.82,2.30907,2.30274
22.83,2.30482,2.29447
22.84,2.30857,2.30413
22.85,2.30866,2.30054
22.86,2.30821,2.30003
22.87,2.31313,2.30567
22.88,2.30587,2.30012
22.89,2.30858,2.30064
22.9,2.30415,2.30569
22.91,2.30457,2.29177
22.92,2.30214,2.29224
22.93,2.29985,2.30485
22.94,2.30806,2.2956
22.95,2.30724,2.29888
22.96,2.3097,2.30502
22.97,2.30966,2.29821
22.98,2.30984,2.30322
22.99,2.30633,2.29969
23.0,2.30167,2.30526
23.01,2.30678,2.30389
23.02,2.30031,2.30622
23.03,2.29942,2.31818
23.04,2.29971,2.31004
23.05,2.30982,2.30557
23.06,2.30703,2.3121
23.07,2.31113,2.30747
23.08,2.30671,2.30291
23.09,2.30613,2.30468
23.1,2.30515,2.30463
23.11,2.30635,2.30409
23.12,2.30072,2.31428
23.13,2.30607,2.3023
23.14,2.30334,2.29998
23.15,2.30262,2.30852
23.16,2.30983,2.30607
23.17,2.30516,2.29932
23.18,2.30154,2.30286
23.19,2.29479,2.3027
23.2,2.29704,2.30805
23.21,2.30132,2.29953
23.22,2.29985,2.29987
23.23,2.30508,2.29426
23.24,2.29417,2.30347
23.25,2.30352,2.30212
23.26,2.29955,2.30506
23.27,2.28913,2.30775
23.28,2.29172,2.30622
23.29,2.28724,2.30103
23.3,2.29371,2.30442
23.31,2.29635,2.30369
23.32,2.30289,2.30526
23.33,2.3035,2.31108
23.34,2.30231,2.30793
23.35,2.30515,2.30794
23.36,2.30441,2.30334
23.37,2.30418,2.30367
23.38,2.3023,2.2925
23.39,2.30594,2.29789
23.4,2.30522,2.30513
23.41,2.30668,2.30072
23.42,2.30149,2.3017
23.43,2.29879,2.29874
23.44,2.30627,2.30472
23.45,2.30217,2.30325
23.46,2.31088,2.31345
23.47,2.3037,2.30557
23.48,2.31052,2.31127
23.49,2.30498,2.31288
23.5,2.31437,2.30333
23.51,2.3043,2.30928
23.52,2.30058,2.30038
23.53,2.30399,2.31824
23.54,2.30018,2.3083
23.55,2.30645,2.30839
23.56,2.30313,2.29975
23.57,2.3106,2.30518
23.58,2.30642,2.30361
23.59,2.30583,2.31205
23.6,2.29963,2.30105
23.61,2.30612,2.30467
23.62,2.30525,2.29908
23.63,2.3106,2.29343
23.64,2.30551,2.30037
23.65,2.30452,2.30413
23.66,2.30479,2.30546
23.67,2.30166,2.2969
23.68,2.30988,2.30093
23.69,2.31186,2.3047
23.7,2.30642,2.30792
23.71,2.31133,2.2979
23.72,2.30822,2.30446
23.73,2.3171,2.30066
23.74,2.30754,2.30043
23.75,2.29911,2.31462
23.76,2.30817,2.29836
23.77,2.31285,2.30376
23.78,2.3135,2.30514
23.79,2.3115,2.31156
23.8,2.32327,2.31102
23.81,2.31712,2.30175
23.82,2.31141,2.3007
23.83,2.30937,2.30365
23.84,2.30671,2.29692
23.85,2.31551,2.3005
23.86,2.30612,2.29709
23.87,2.2981,2.29308
23.88,2.30567,2.29703
23.89,2.30757,2.29654
23.9,2.30786,2.30662
23.91,2.30197,2.30366
23.92,2.3101,2.29718
23.93,2.30453,2.30166
23.94,2.30401,2.30278
23.95,2.30579,2.3079
23.96,2.31117,2.30297
23.97,2.31153,2.30285
23.98,2.30343,2.30658
23.99,2.31234,2.30425
24.0,2.30715,2.31348
24.01,2.30666,2.31091
24.02,2.31211,2.29935
24.03,2.30204,2.31049
24.04,2.30663,2.30769
24.05,2.30554,2.30304
24.06,2.30623,2.29942
24.07,2.31083,2.30914
24.08,2.30263,2.30626
24.09,2.30552,2.3097
24.1,2.30439,2.29894
24.11,2.30564,2.31544
24.12,2.3092,2.30368
24.13,2.30368,2.30248
24.14,2.31098,2.30294
24.15,2.3016,2.3017
24.16,2.30032,2.30001
24.17,2.30542,2.30415
24.18,2.30573,2.31143
24.19,2.30203,2.31653
24.2,2.30572,2.30282
24.21,2.30893,2.30267
24.22,2.30248,2.2986
24.23,2.30346,2.30064
24.24,2.30418,2.30344
24.25,2.30727,2.30063
24.26,2.29941,2.3078
24.27,2.30404,2.29917
24.28,2.30295,2.29406
24.29,2.30129,2.3039
24.3,2.30185,2.30903
24.31,2.30016,2.29717
24.32,2.30542,2.29877
24.33,2.30113,2.30987
24.34,2.29822,2.3034
24.35,2.29895,2.30457
24.36,2.30491,2.30681
24.37,2.29956,2.3124
24.38,2.29939,2.29784
24.39,2.29877,2.30337
24.4,2.30776,2.30388
24.41,2.3019,2.29772
24.42,2.29635,2.31407
24.43,2.30044,2.29464
24.44,2.29571,2.30517
24.45,2.29689,2.30805
24.46,2.29668,2.30428
24.47,2.29603,2.31575
24.48,2.30188,2.30711
24.49,2.30158,2.30701
24.5,2.29655,2.30125
24.51,2.30284,2.3091
24.52,2.30066,2.301
24.53,2.30264,2.30915
24.54,2.30379,2.29796
24.55,2.30118,2.30047
24.56,2.30002,2.30421
24.57,2.30398,2.29675
24.58,2.29962,2.29788
24.59,2.30479,2.30297
24.6,2.30052,2.30507
24.61,2.30819,2.29887
24.62,2.31126,2.30439
24.63,2.30135,2.30373
24.64,2.29901,2.30671
24.65,2.3113,2.30439
24.66,2.30644,2.30287
24.67,2.30312,2.29349
24.68,2.30211,2.29698
24.69,2.2985,2.29639
24.7,2.29953,2.30181
24.71,2.29908,2.30369
24.72,2.29882,2.31015
24.73,2.29749,2.30861
24.74,2.30385,2.3046
24.75,2.30075,2.31421
24.76,2.29781,2.31335
24.77,2.3027,2.30078
24.78,2.302,2.30714
24.79,2.29973,2.31059
24.8,2.30216,2.30508
24.81,2.30292,2.29859
24.82,2.30753,2.30606
24.83,2.30585,2.30012
24.84,2.30566,2.29823
24.85,2.30243,2.29716
24.86,2.30556,2.30529
24.87,2.31016,2.29996
24.88,2.30278,2.30551
24.89,2.30478,2.30628
24.9,2.30623,2.29489
24.91,2.29749,2.30518
24.92,2.29441,2.30704
24.93,2.29386,2.31239
24.94,2.29841,2.31286
24.95,2.30048,2.31826
24.96,2.30294,2.31258
24.97,2.30377,2.31082
24.98,2.30146,2.31679
24.99,2.30679,2.30581
25.0,2.29805,2.30712
25.01,2.30094,2.29952
25.02,2.29657,2.30461
25.03,2.30547,2.30242
25.04,2.3022,2.30291
25.05,2.29938,2.31144
25.06,2.30754,2.30511
25.07,2.30355,2.30764
25.08,2.30407,2.30793
25.09,2.30547,2.30895
25.1,2.30018,2.31315
25.11,2.30302,2.31226
25.12,2.30154,2.30298
25.13,2.30726,2.30224
25.14,2.29716,2.29718
25.15,2.29952,2.30394
25.16,2.30858,2.30521
25.17,2.31184,2.29616
25.18,2.31037,2.30017
25.19,2.31195,2.30364
25.2,2.30266,2.3086
25.21,2.30164,2.30344
25.22,2.30782,2.31073
25.23,2.30374,2.31055
25.24,2.3068,2.30214
25.25,2.30019,2.30338
25.26,2.30457,2.30463
25.27,2.30408,2.30412
25.28,2.30633,2.29265
25.29,2.29656,2.29027
25.3,2.30104,2.30334
25.31,2.30047,2.29644
25.32,2.29346,2.30663
25.33,2.29522,2.29734
25.34,2.29744,2.30171
25.35,2.29755,2.3025
25.36,2.29687,2.29387
25.37,2.29806,2.30037
25.38,2.29658,2.29623
25.39,2.29541,2.29533
25.4,2.29707,2.30638
25.41,2.2915,2.3031
25.42,2.2879,2.2969
25.43,2.29441,2.29256
25.44,2.29688,2.29153
25.45,2.29441,2.29619
25.46,2.29725,2.29878
25.47,2.28886,2.30104
25.48,2.2958,2.2976
25.49,2.29234,2.29965
25.5,2.29732,2.3039
25.51,2.29786,2.29959
25.52,2.29956,2.29827
25.53,2.29361,2.29487
25.54,2.29438,2.2936
25.55,2.29173,2.29826
25.56,2.28673,2.30155
25.57,2.29133,2.29756
25.58,2.29375,2.29192
25.59,2.29451,2.29941
25.6,2.29171,2.29578
25.61,2.29114,2.29558
25.62,2.30517,2.29479
25.63,2.29646,2.29097
25.64,2.29632,2.2881
25.65,2.29418,2.28852
25.66,2.3002,2.3018
25.67,2.29755,2.29784
25.68,2.29187,2.29836
25.69,2.29014,2.29262
25.7,2.29441,2.29493
25.71,2.29467,2.29559
25.72,2.28998,2.28945
25.73,2.29261,2.29884
25.74,2.29259,2.29895
25.75,2.2923,2.30044
25.76,2.29547,2.29449
25.77,2.28486,2.29496
25.78,2.29358,2.29869
25.79,2.29637,2.29746
25.8,2.30237,2.29855
25.81,2.29174,2.29907
25.82,2.2953,2.30031
25.83,2.29728,2.30083
25.84,2.29918,2.28972
25.85,2.29586,2.28802
25.86,2.29603,2.28709
25.87,2.29958,2.2883
25.88,2.29557,2.29294
25.89,2.29967,2.29863
25.9,2.304,2.29065
25.91,2.30124,2.29094
25.92,2.29882,2.30382
25.93,2.30338,2.29639
25.94,2.29903,2.30008
25.95,2.30391,2.29619
25.96,2.30729,2.29454
25.97,2.30337,2.29277
25.98,2.30605,2.2975
25.99,2.3018,2.3004
26.0,2.30389,2.29031
26.01,2.30471,2.30166
26.02,2.30423,2.29491
26.03,2.30273,2.30602
26.04,2.30104,2.30593
26.05,2.29396,2.29622
26.06,2.29809,2.30139
26.07,2.28506,2.30227
26.08,2.29768,2.3036
26.09,2.28978,2.30469
26.1,2.29901,2.29237
26.11,2.30737,2.29548
26.12,2.29575,2.30844
26.13,2.30308,2.29673
26.14,2.30537,2.29778
26.15,2.29493,2.3014
26.16,2.30195,2.30427
26.17,2.30103,2.31133
26.18,2.29242,2.31492
26.19,2.30065,2.30674
26.2,2.29435,2.29375
26.21,2.29351,2.29331
26.22,2.30139,2.31021
26.23,2.29962,2.3053
26.24,2.29296,2.30031
26.25,2.29506,2.29511
26.26,2.28962,2.29236
26.27,2.30043,2.30059
26.28,2.29713,2.30439
26.29,2.29083,2.2958
26.3,2.28795,2.29322
26.31,2.29401,2.29925
26.32,2.29793,2.29906
26.33,2.29831,2.30451
26.34,2.30515,2.3043
26.35,2.29738,2.29726
26.36,2.29162,2.30761
26.37,2.28996,2.30823
26.38,2.29374,2.29846
26.39,2.29899,2.29858
26.4,2.29432,2.29743
26.41,2.3019,2.30008
26.42,2.29451,2.30364
26.43,2.29372,2.30646
26.44,2.29806,2.2965
26.45,2.28746,2.3075
26.46,2.28439,2.29554
26.47,2.291,2.29912
26.48,2.29555,2.29869
26.49,2.29102,2.29999
26.5,2.29605,2.28879
26.51,2.29076,2.30718
26.52,2.28899,2.29631
26.53,2.29095,2.31357
26.54,2.29633,2.2957
26.55,2.29372,2.29566
26.56,2.29031,2.29809
26.57,2.29901,2.29911
26.58,2.29577,2.30112
26.59,2.2956,2.29345
26.6,2.29632,2.30806
26.61,2.30613,2.30192
26.62,2.30324,2.30184
26.63,2.29784,2.29374
26.64,2.30189,2.29624
26.65,2.2942,2.29867
26.66,2.29426,2.29687
26.67,2.2892,2.30016
26.68,2.29483,2.3088
26.69,2.29992,2.29416
26.7,2.29551,2.29401
26.71,2.29546,2.30168
26.72,2.2961,2.30876
26.73,2.29299,2.30362
26.74,2.29729,2.30252
26.75,2.29817,2.30279
26.76,2.29812,2.29828
26.77,2.29596,2.29633
26.78,2.29081,2.30909
26.79,2.29944,2.29414
26.8,2.2868,2.29835
26.81,2.29565,2.29872
26.82,2.29815,2.29517
26.83,2.28869,2.30862
26.84,2.29876,2.30363
26.85,2.29257,2.31038
26.86,2.3009,2.3029
26.87,2.29598,2.30585
26.88,2.29695,2.30831
26.89,2.29831,2.29876
26.9,2.29994,2.30105
26.91,2.29871,2.30887
26.92,2.29714,2.30892
26.93,2.29921,2.31555
26.94,2.29444,2.31358
26.95,2.29088,2.31036
26.96,2.28927,2.30461
26.97,2.29232,2.31817
26.98,2.2968,2.30492
26.99,2.29535,2.3171
27.0,2.2909,2.30821
27.01,2.29084,2.31035
27.02,2.29414,2.31536
27.03,2.29198,2.30382
27.04,2.28859,2.31495
27.05,2.28392,2.30837
27.06,2.29158,2.30386
27.07,2.30017,2.30174
27.08,2.29375,2.30689
27.09,2.29333,2.3041
27.1,2.29091,2.31091
27.11,2.29072,2.30856
27.12,2.29228,2.31141
27.13,2.29288,2.30356
27.14,2.28886,2.30352
27.15,2.29534,2.31132
27.16,2.29923,2.31432
27.17,2.29699,2.30448
27.18,2.2969,2.31465
27.19,2.29964,2.31198
27.2,2.29641,2.31004
27.21,2.29401,2.31304
27.22,2.29441,2.31531
27.23,2.2945,2.31191
27.24,2.30405,2.3082
27.25,2.30345,2.30365
27.26,2.30489,2.30681
27.27,2.3013,2.29791
27.28,2.30032,2.30796
27.29,2.30662,2.30775
27.3,2.29341,2.31116
27.31,2.2943,2.3037
27.32,2.30394,2.30416
27.33,2.29889,2.30291
27.34,2.30154,2.31004
27.35,2.29715,2.30619
27.36,2.2972,2.31321
27.37,2.30308,2.30694
27.38,2.29698,2.30536
27.39,2.30399,2.31573
27.4,2.31077,2.31041
27.41,2.29968,2.30331
27.42,2.30267,2.30987
27.43,2.29641,2.30545
27.44,2.29988,2.298
27.45,2.30221,2.30042
27.46,2.29418,2.30536
27.47,2.30054,2.30345
27.48,2.30786,2.30722
27.49,2.30719,2.30174
27.5,2.30353,2.30466
27.51,2.3033,2.30061
27.52,2.30508,2.30294
27.53,2.30095,2.30467
27.54,2.29885,2.30289
27.55,2.30958,2.29634
27.56,2.31068,2.29342
27.57,2.30325,2.29073
27.58,2.29925,2.29432
27.59,2.29422,2.2964
27.6,2.29542,2.30805
27.61,2.30038,2.30052
27.62,2.2966,2.30171
27.63,2.29864,2.30679
27.64,2.2932,2.30296
27.65,2.29958,2.30385
27.66,2.29722,2.30283
27.67,2.30444,2.2997
27.68,2.30444,2.30552
27.69,2.29854,2.30742
27.7,2.29881,2.30878
27.71,2.30464,2.30595
27.72,2.29476,2.30813
27.73,2.30053,2.30825
27.74,2.29371,2.30343
27.75,2.29481,2.30129
27.76,2.29807,2.29712
27.77,2.2989,2.30219
27.78,2.29336,2.30203
27.79,2.30029,2.29116
27.8,2.3056,2.3049
27.81,2.30106,2.29742
27.82,2.30015,2.30409
27.83,2.30257,2.31027
27.84,2.29358,2.30769
27.85,2.29329,2.31067
27.86,2.29033,2.30112
27.87,2.29829,2.30335
27.88,2.29987,2.30271
27.89,2.29771,2.30452
27.9,2.30207,2.30533
27.91,2.30046,2.29821
27.92,2.29923,2.29623
27.93,2.29459,2.30268
27.94,2.29237,2.30167
27.95,2.3065,2.30804
27.96,2.29851,2.31135
27.97,2.30449,2.31021
27.98,2.29918,2.31307
27.99,2.30923,2.30819
28.0,2.29849,2.29666
28.01,2.30398,2.2996
28.02,2.30187,2.31
28.03,2.29698,2.30588
28.04,2.30179,2.3134
28.05,2.30113,2.30835
28.06,2.30894,2.31046
28.07,2.30204,2.29784
28.08,2.31094,2.30395
28.09,2.31394,2.30121
28.1,2.30377,2.30217
28.11,2.31086,2.3029
28.12,2.31218,2.30364
28.13,2.31107,2.30124
28.14,2.30749,2.30802
28.15,2.29705,2.30587
28.16,2.29877,2.30033
28.17,2.30255,2.30726
28.18,2.29699,2.30695
28.19,2.30502,2.30501
28.2,2.29188,2.29557
28.21,2.29932,2.30263
28.22,2.29566,2.30351
28.23,2.30028,2.30131
28.24,2.29713,2.30376
28.25,2.30655,2.30898
28.26,2.2965,2.30567
28.27,2.30218,2.30516
28.28,2.30291,2.2998
28.29,2.29672,2.31015
28.3,2.29351,2.30399
28.31,2.29431,2.3063
28.32,2.29543,2.29808
28.33,2.29498,2.3013
28.34,2.29363,2.30959
28.35,2.29872,2.30115
28.36,2.30111,2.29584
28.37,2.29444,2.30037
28.38,2.29471,2.30422
28.39,2.29172,2.30325
28.4,2.29973,2.30672
28.41,2.29923,2.31622
28.42,2.29553,2.30738
28.43,2.29308,2.31091
28.44,2.29046,2.31249
28.45,2.30165,2.30727
28.46,2.30346,2.30146
28.47,2.30998,2.31435
28.48,2.30153,2.30352
28.49,2.30086,2.30986
28.5,2.29967,2.30862
28.51,2.30125,2.30858
28.52,2.302,2.29945
28.53,2.30133,2.30816
28.54,2.30408,2.3024
28.55,2.29798,2.30901
28.56,2.29929,2.30885
28.57,2.2977,2.30638
28.58,2.29896,2.31383
28.59,2.29317,2.30328
28.6,2.29773,2.3016
28.61,2.30545,2.298
28.62,2.30457,2.31136
28.63,2.30156,2.30153
28.64,2.30239,2.31241
28.65,2.28734,2.31099
28.66,2.29097,2.30696
28.67,2.29255,2.30307
28.68,2.2997,2.30831
28.69,2.29522,2.30806
28.7,2.2966,2.30258
28.71,2.29978,2.29822
28.72,2.30437,2.30516
28.73,2.30225,2.30455
28.74,2.30052,2.29094
28.75,2.29061,2.30703
28.76,2.28854,2.30392
28.77,2.28229,2.30623
28.78,2.28452,2.29786
28.79,2.29273,2.30287
28.8,2.29899,2.30468
28.81,2.29373,2.29926
28.82,2.28248,2.3073
28.83,2.28896,2.28947
28.84,2.29617,2.30667
28.85,2.29483,2.3061
28.86,2.29166,2.32423
28.87,2.29617,2.30111
28.88,2.2949,2.31559
28.89,2.29526,2.30353
28.9,2.29522,2.30358
28.91,2.2887,2.30741
28.92,2.29822,2.30527
28.93,2.29495,2.30845
28.94,2.2922,2.31236
28.95,2.29486,2.31128
28.96,2.29397,2.30471
28.97,2.29613,2.31948
28.98,2.29478,2.3135
28.99,2.2979,2.30813
29.0,2.2942,2.30834
29.01,2.28686,2.31001
29.02,2.29675,2.31175
29.03,2.2966,2.30468
29.04,2.30314,2.31107
29.05,2.29611,2.3072
29.06,2.29329,2.31337
29.07,2.3012,2.31103
29.08,2.31144,2.31386
29.09,2.29808,2.32314
29.1,2.29625,2.31431
29.11,2.30034,2.31545
29.12,2.30704,2.30263
29.13,2.29715,2.30551
29.14,2.29902,2.30951
29.15,2.29912,2.30984
29.16,2.29386,2.30887
29.17,2.29363,2.31096
29.18,2.29735,2.30591
29.19,2.29066,2.30348
29.2,2.29343,2.30446
29.21,2.29477,2.31061
29.22,2.29552,2.30912
29.23,2.29721,2.3056
29.24,2.29767,2.30294
29.25,2.29981,2.30365
29.26,2.29497,2.30783
29.27,2.29444,2.2942
29.28,2.2993,2.30309
29.29,2.29881,2.30208
29.3,2.29732,2.30233
29.31,2.30402,2.30718
29.32,2.30448,2.30674
29.33,2.30507,2.30736
29.34,2.29201,2.29624
29.35,2.29929,2.30158
29.36,2.30095,2.30762
29.37,2.29806,2.30556
29.38,2.30079,2.30178
29.39,2.29471,2.3024
29.4,2.29896,2.31006
29.41,2.31137,2.31107
29.42,2.3049,2.30976
29.43,2.29559,2.29008
29.44,2.30324,2.30557
29.45,2.29874,2.30277
29.46,2.3011,2.30789
29.47,2.29531,2.30138
29.48,2.29197,2.30827
29.49,2.29227,2.30191
29.5,2.2904,2.30605
29.51,2.29259,2.29985
29.52,2.29505,2.29652
29.53,2.28996,2.29346
29.54,2.29475,2.2993
29.55,2.29541,2.30222
29.56,2.2983,2.30265
29.57,2.2923,2.30482
29.58,2.29446,2.3082
29.59,2.29261,2.30175
29.6,2.29491,2.30584
29.61,2.292,2.30629
29.62,2.29191,2.30175
29.63,2.29499,2.31014
29.64,2.28895,2.31166
29.65,2.2998,2.3081
29.66,2.29534,2.31458
29.67,2.29508,2.3145
29.68,2.30299,2.31553
29.69,2.29789,2.30774
29.7,2.30418,2.31745
29.71,2.29774,2.30873
29.72,2.29765,2.29299
29.73,2.29651,2.29941
29.74,2.29559,2.31217
29.75,2.2978,2.30605
29.76,2.29543,2.30559
29.77,2.29718,2.30321
29.78,2.29654,2.30628
29.79,2.29152,2.30705
29.8,2.29416,2.30299
29.81,2.2916,2.29926
29.82,2.29179,2.30595
29.83,2.29553,2.30455
29.84,2.29964,2.30262
29.85,2.29315,2.30291
29.86,2.29813,2.30591
29.87,2.29406,2.3078
29.88,2.29786,2.31756
29.89,2.29114,2.30358
29.9,2.29241,2.30483
29.91,2.2891,2.3077
29.92,2.29264,2.3136
29.93,2.29035,2.31736
29.94,2.29833,2.30546
29.95,2.29365,2.30672
29.96,2.28842,2.30764
29.97,2.29951,2.30749
29.98,2.29974,2.3242
29.99,2.28856,2.31577
30.0,2.29168,2.31099
30.01,2.2924,2.3063
30.02,2.29825,2.31258
30.03,2.29088,2.31815
30.04,2.295,2.32045
30.05,2.28994,2.32302
30.06,2.29283,2.3139
30.07,2.29313,2.31804
30.08,2.28938,2.31317
30.09,2.29637,2.31329
30.1,2.29668,2.32055
30.11,2.29668,2.3139
30.12,2.28722,2.314
30.13,2.29802,2.32227
30.14,2.29641,2.30713
30.15,2.29939,2.31717
30.16,2.30123,2.31257
30.17,2.29936,2.3088
30.18,2.3006,2.30911
30.19,2.3021,2.30876
30.2,2.29757,2.31284
30.21,2.30603,2.31338
30.22,2.30343,2.30965
30.23,2.29543,2.31656
30.24,2.29379,2.31427
30.25,2.29501,2.3198
30.26,2.29067,2.31735
30.27,2.2904,2.31451
30.28,2.2935,2.31224
30.29,2.29458,2.32068
30.3,2.29316,2.3244
30.31,2.29803,2.31804
30.32,2.30218,2.32877
30.33,2.29414,2.33256
30.34,2.2976,2.32303
30.35,2.2951,2.3163
30.36,2.29658,2.32295
30.37,2.29752,2.33499
30.38,2.29374,2.3312
30.39,2.29664,2.31731
30.4,2.29357,2.31899
30.41,2.29536,2.3189
30.42,2.29788,2.32204
30.43,2.29759,2.31541
30.44,2.2931,2.32478
30.45,2.28858,2.3277
30.46,2.28866,2.31628
30.47,2.29342,2.32091
30.48,2.2958,2.31512
30.49,2.29538,2.32034
30.5,2.29048,2.32173
30.51,2.29388,2.31553
30.52,2.2948,2.30932
30.53,2.29487,2.31464
30.54,2.29388,2.32091
30.55,2.29766,2.31353
30.56,2.29004,2.31442
30.57,2.2924,2.31277
30.58,2.29135,2.31372
30.59,2.29494,2.31989
30.6,2.29839,2.31846
30.61,2.29631,2.31833
30.62,2.30141,2.32755
30.63,2.28515,2.31318
30.64,2.29721,2.31031
30.65,2.29204,2.31209
30.66,2.28878,2.30952
30.67,2.29017,2.31433
30.68,2.28775,2.31222
30.69,2.2983,2.31471
30.7,2.29326,2.31352
30.71,2.30139,2.31289
30.72,2.294,2.30518
30.73,2.28866,2.32172
30.74,2.29415,2.31384
30.75,2.29571,2.31262
30.76,2.29383,2.31146
30.77,2.28773,2.32241
30.78,2.29409,2.31115
30.79,2.30186,2.31788
30.8,2.29309,2.30996
30.81,2.29841,2.31756
30.82,2.29987,2.30762
30.83,2.29524,2.31407
30.84,2.29818,2.30706
30.85,2.295,2.31435
30.86,2.2997,2.307
30.87,2.29335,2.3097
30.88,2.30059,2.31506
30.89,2.29539,2.31492
30.9,2.29139,2.31392
30.91,2.29848,2.31226
30.92,2.29467,2.31136
30.93,2.29418,2.31752
30.94,2.29819,2.30729
30.95,2.29502,2.31414
30.96,2.29699,2.31536
30.97,2.30224,2.31917
30.98,2.2977,2.31603
30.99,2.29644,2.3082
31.0,2.29739,2.31123
31.01,2.29655,2.29923
31.02,2.30466,2.30973
31.03,2.30047,2.31327
31.04,2.3,2.3025
31.05,2.30041,2.30653
31.06,2.30168,2.29399
31.07,2.29939,2.31992
31.08,2.29065,2.30475
31.09,2.29748,2.31161
31.1,2.29908,2.30427
31.11,2.30075,2.31141
31.12,2.29559,2.31927
31.13,2.30104,2.30818
31.14,2.30272,2.31743
31.15,2.30227,2.30842
31.16,2.29124,2.3051
31.17,2.29484,2.30816
31.18,2.29483,2.30638
31.19,2.29224,2.30289
31.2,2.29864,2.30808
31.21,2.30184,2.31171
31.22,2.30375,2.30449
31.23,2.30357,2.3137
31.24,2.30142,2.30972
31.25,2.30237,2.30607
31.26,2.3045,2.31095
31.27,2.29184,2.31153
31.28,2.30219,2.30192
31.29,2.30627,2.31132
31.3,2.30676,2.31078
31.31,2.30599,2.30847
31.32,2.30695,2.3021
31.33,2.29772,2.30854
31.34,2.30481,2.3088
31.35,2.30552,2.31042
31.36,2.30836,2.302
31.37,2.31132,2.3031
31.38,2.30673,2.30756
31.39,2.30267,2.31103
31.4,2.3025,2.31205
31.41,2.3016,2.30216
31.42,2.30705,2.30061
31.43,2.30726,2.30592
31.44,2.30124,2.29754
31.45,2.29973,2.30034
31.46,2.30538,2.30353
31.47,2.30134,2.29697
31.48,2.30102,2.30397
31.49,2.3009,2.29921
31.5,2.30019,2.29719
31.51,2.30513,2.29293
31.52,2.306,2.28904
31.53,2.30265,2.29364
31.54,2.29933,2.30496
31.55,2.31212,2.29327
31.56,2.30525,2.29502
31.57,2.30002,2.29302
31.58,2.31032,2.30104
31.59,2.29648,2.29668
31.6,2.30529,2.30208
31.61,2.29637,2.29622
31.62,2.30503,2.30378
31.63,2.29704,2.29989
31.64,2.29365,2.31294
31.65,2.29224,2.30016
31.66,2.29723,2.30767
31.67,2.29887,2.30683
31.68,2.29648,2.30877
31.69,2.29867,2.30987
31.7,2.29301,2.3037
31.71,2.29676,2.30166
31.72,2.30341,2.30354
31.73,2.30892,2.29618
31.74,2.30308,2.30723
31.75,2.29769,2.30732
31.76,2.29097,2.30348
31.77,2.29952,2.30254
31.78,2.29851,2.2994
31.79,2.30657,2.29826
31.8,2.297,2.29418
31.81,2.29832,2.29434
31.82,2.29559,2.30137
31.83,2.29999,2.30296
31.84,2.29387,2.3016
31.85,2.29193,2.3046
31.86,2.30051,2.30797
31.87,2.29941,2.30436
31.88,2.29522,2.30087
31.89,2.29181,2.31142
31.9,2.29733,2.30152
31.91,2.29493,2.29729
31.92,2.30255,2.29241
31.93,2.30307,2.30129
31.94,2.29827,2.29813
31.95,2.30387,2.3042
31.96,2.29579,2.30005
31.97,2.29444,2.29533
31.98,2.30503,2.31069
31.99,2.29582,2.3018
32.0,2.29377,2.30755
32.01,2.29436,2.30098
32.02,2.29174,2.30507
32.03,2.29395,2.30085
32.04,2.3008,2.30329
32.05,2.29781,2.30312
32.06,2.29004,2.30914
32.07,2.30957,2.30213
32.08,2.30496,2.30505
32.09,2.29843,2.30354
32.1,2.29863,2.30358
32.11,2.29484,2.30566
32.12,2.29423,2.30149
32.13,2.29731,2.30949
32.14,2.29884,2.30819
32.15,2.29372,2.30212
32.16,2.30858,2.30149
32.17,2.29807,2.30106
32.18,2.29124,2.31011
32.19,2.29597,2.30234
32.2,2.29975,2.29293
32.21,2.29614,2.30456
32.22,2.29256,2.30156
32.23,2.29982,2.29474
32.24,2.29943,2.30246
32.25,2.29613,2.29903
32.26,2.29995,2.29085
32.27,2.30378,2.29479
32.28,2.29887,2.30108
32.29,2.29895,2.29441
32.3,2.29737,2.2923
32.31,2.30057,2.29718
32.32,2.28919,2.29137
32.33,2.29984,2.29604
32.34,2.30284,2.30182
32.35,2.29325,2.30507
32.36,2.29282,2.29881
32.37,2.2912,2.29728
32.38,2.29179,2.30371
32.39,2.29401,2.29836
32.4,2.29492,2.30195
32.41,2.29658,2.30438
32.42,2.29264,2.3066
32.43,2.3056,2.30146
32.44,2.29095,2.29775
32.45,2.30349,2.30756
32.46,2.29733,2.30056
32.47,2.30268,2.29804
32.48,2.2988,2.30026
32.49,2.30325,2.29541
32.5,2.30808,2.30337
32.51,2.30029,2.30771
32.52,2.2937,2.29996
32.53,2.29928,2.29058
32.54,2.29782,2.29721
32.55,2.29493,2.30127
32.56,2.29911,2.29936
32.57,2.30486,2.30208
32.58,2.30351,2.30202
32.59,2.30015,2.29649
32.6,2.30133,2.29869
