Time/Residue,AFR5_R1.xvg,AFR5_R2.xvg
1.34,0.1534602,0.190055
1.35,0.1592927,0.1754119
1.36,0.1531791,0.1833476
1.3700001,0.1550269,0.1920425
1.3800001,0.1605118,0.1851805
1.3900001,0.1644752,0.181861
1.4000001,0.167055,0.1873645
1.4100001,0.172343,0.1865726
1.4200001,0.1644309,0.1757751
1.4300001,0.1597618,0.1901217
1.4400001,0.1644664,0.1807257
1.45,0.1616202,0.1838771
1.46,0.1610339,0.185763
1.47,0.1644754,0.1911059
1.48,0.1650672,0.1940251
1.4900001,0.1656428,0.1901442
1.5000001,0.1675321,0.1907671
1.5100001,0.1608802,0.1892049
1.5200001,0.1661826,0.1989935
1.5300001,0.1614366,0.2001314
1.5400001,0.1596991,0.2031727
1.5500001,0.1722795,0.1961139
1.5600001,0.1689248,0.2075845
1.5700001,0.181146,0.1967733
1.58,0.1751563,0.1978404
1.59,0.1772353,0.2001811
1.6,0.1961219,0.2000457
1.6100001,0.1824427,0.2011833
1.6200001,0.1962639,0.208097
1.6300001,0.1832106,0.2118907
1.6400001,0.1811867,0.199332
1.6500001,0.1885345,0.2096133
1.6600001,0.1759124,0.2082175
1.6700001,0.1834712,0.2118839
1.6800001,0.1754571,0.2092382
1.6900001,0.1747644,0.2106848
1.7,0.1813175,0.21639
1.71,0.1845884,0.2201029
1.72,0.1919239,0.2198005
1.7300001,0.1853933,0.2196659
1.7400001,0.1836317,0.2152999
1.7500001,0.1785225,0.2182286
1.7600001,0.1768895,0.2155858
1.7700001,0.172374,0.2178156
1.7800001,0.1755334,0.211834
1.7900001,0.1759265,0.2163025
1.8000001,0.1739422,0.2144026
1.8100001,0.1805088,0.223637
1.8200001,0.1758206,0.2123069
1.83,0.1815645,0.2069384
1.84,0.1792546,0.2048425
1.8500001,0.1739786,0.2066557
1.8600001,0.1747517,0.203229
1.8700001,0.1680664,0.2161327
1.8800001,0.1725386,0.2114142
1.8900001,0.1724949,0.2201385
1.9000001,0.164678,0.2203339
1.9100001,0.1740516,0.2198911
1.9200001,0.1717251,0.2129534
1.9300001,0.1785211,0.2148195
1.9400001,0.1783969,0.2156146
1.95,0.1845032,0.2097585
1.96,0.1759201,0.2072832
1.9700001,0.1786414,0.2064554
1.9800001,0.1867051,0.2085456
1.9900001,0.1805212,0.2131983
2.0,0.1814541,0.2091573
2.01,0.1835284,0.2110086
2.02,0.1829272,0.2151353
2.0300002,0.1886823,0.2076599
2.0400002,0.1828428,0.2051831
2.0500002,0.1918578,0.2169195
2.0600002,0.1870451,0.2091027
2.0700002,0.2052722,0.2092737
2.0800002,0.2184121,0.2093128
2.0900002,0.2131758,0.211656
2.1000001,0.2001768,0.2131867
2.1100001,0.1980407,0.2146301
2.1200001,0.2020222,0.2213601
2.1300001,0.2006398,0.2178453
2.1400001,0.2078089,0.2171329
2.1500001,0.2047152,0.226065
2.1600001,0.1956338,0.2091449
2.1700001,0.2092352,0.2173024
2.1800001,0.1960913,0.2119851
2.1900001,0.2014102,0.2041149
2.2,0.205793,0.208371
2.21,0.2080692,0.204695
2.22,0.2042708,0.2074738
2.23,0.2114075,0.2186029
2.24,0.2063227,0.2042722
2.25,0.2156992,0.2094133
2.26,0.2125961,0.2179926
2.2700002,0.2143182,0.2136576
2.2800002,0.1959655,0.2261825
2.2900002,0.2111047,0.2268807
2.3000002,0.1984741,0.2255452
2.3100002,0.2050113,0.2213924
2.3200002,0.2173137,0.2242067
2.3300002,0.2214034,0.2306414
2.3400002,0.2203797,0.2129518
2.3500001,0.223777,0.2168732
2.3600001,0.2246043,0.2255273
2.3700001,0.2334727,0.2235439
2.3800001,0.2344405,0.2232931
2.3900001,0.227607,0.2156437
2.4000001,0.2286804,0.2136311
2.4100001,0.2200691,0.2247028
2.4200001,0.2248105,0.2457337
2.4300001,0.2229303,0.2276149
2.4400001,0.2304558,0.2218821
2.45,0.2373561,0.2230508
2.46,0.2390698,0.2365342
2.47,0.2395196,0.2378453
2.48,0.2209912,0.2295721
2.49,0.2367746,0.2298575
2.5,0.2434422,0.2280755
2.5100002,0.2337801,0.2195548
2.5200002,0.237913,0.2214847
2.5300002,0.2316951,0.2325881
2.5400002,0.2377257,0.2450302
2.5500002,0.240004,0.2314541
2.5600002,0.2308465,0.2284489
2.5700002,0.2333016,0.2203093
2.5800002,0.2350516,0.233175
2.5900002,0.2498715,0.2246447
2.6000001,0.2477717,0.2256797
2.6100001,0.2400701,0.2202149
2.6200001,0.2371858,0.220687
2.6300001,0.2523505,0.2176664
2.6400001,0.2468317,0.2215187
2.6500001,0.2561571,0.2214472
2.6600001,0.2459683,0.2332707
2.6700001,0.2394333,0.2359171
2.6800001,0.2480554,0.2324572
2.6900001,0.2359651,0.236759
2.7,0.2502976,0.2237129
2.71,0.2518488,0.2250042
2.72,0.2753851,0.2327257
2.73,0.2632151,0.2239269
2.7400002,0.2732014,0.2227397
2.7500002,0.2590726,0.2367767
2.7600002,0.2679193,0.240926
2.7700002,0.2697922,0.2343854
2.7800002,0.2642906,0.2348537
2.7900002,0.2704151,0.2394752
2.8000002,0.2624885,0.228541
2.8100002,0.2590332,0.2439379
2.8200002,0.2590129,0.2419452
2.8300002,0.2627013,0.2429121
2.8400002,0.248293,0.2416579
2.8500001,0.2469327,0.2346662
2.8600001,0.2436143,0.241321
2.8700001,0.2358424,0.2380492
2.8800001,0.232718,0.2356734
2.8900001,0.2229847,0.2368313
2.9000001,0.2215724,0.2288966
2.9100001,0.2338369,0.2315449
2.9200001,0.2295677,0.2309454
2.9300001,0.2221609,0.2385493
2.9400001,0.2383012,0.2258612
2.95,0.2369668,0.2171184
2.96,0.2319614,0.2102424
2.97,0.2304591,0.2012712
2.9800003,0.2382757,0.2139361
2.9900002,0.2398544,0.2134391
3.0000002,0.2325844,0.211182
3.0100002,0.2351518,0.2131053
3.0200002,0.2241705,0.2218472
3.0300002,0.2259473,0.2163616
3.0400002,0.2273185,0.2165987
3.0500002,0.2245112,0.2312545
3.0600002,0.2331076,0.2131362
3.0700002,0.2279169,0.2180154
3.0800002,0.2170648,0.2189795
3.0900002,0.2213287,0.2217294
3.1000001,0.2272702,0.2175348
3.1100001,0.2284223,0.2258719
3.1200001,0.2240668,0.2160503
3.1300001,0.2228875,0.2109071
3.1400001,0.2263414,0.2103255
3.1500001,0.2309181,0.2050411
3.1600001,0.2236951,0.2125505
3.1700001,0.238976,0.200802
3.1800001,0.2385851,0.1969848
3.1900001,0.2356421,0.1926115
3.2,0.234038,0.2001388
3.21,0.2270216,0.2051365
3.2200003,0.2178609,0.2012632
3.2300003,0.2259131,0.215356
3.2400002,0.2331645,0.2187931
3.2500002,0.2287499,0.2128774
3.2600002,0.2352617,0.2090002
3.2700002,0.2179291,0.2134398
3.2800002,0.2314063,0.2042023
3.2900002,0.2170526,0.2079832
3.3000002,0.2250767,0.2027133
3.3100002,0.2205122,0.204105
3.3200002,0.2214348,0.195499
3.3300002,0.2281164,0.2059885
3.3400002,0.2376942,0.2127547
3.3500001,0.2445181,0.2060885
3.3600001,0.2322252,0.216093
3.3700001,0.2328326,0.2154073
3.3800001,0.232525,0.2041103
3.3900001,0.2317597,0.1983999
3.4000001,0.2280113,0.199602
3.4100001,0.2445181,0.197393
3.4200001,0.2400634,0.1958367
3.4300001,0.2413818,0.2045149
3.4400001,0.2440622,0.2008359
3.45,0.2423957,0.2111272
3.4600003,0.2511292,0.2112462
3.4700003,0.2427922,0.2117179
3.4800003,0.2457888,0.2116849
3.4900002,0.2435411,0.220429
3.5000002,0.2424331,0.2016294
3.5100002,0.2525492,0.2161563
3.5200002,0.2403587,0.2187957
3.5300002,0.2377802,0.2272661
3.5400002,0.2328163,0.2274266
3.5500002,0.2549739,0.2245984
3.5600002,0.2540307,0.229569
3.5700002,0.2356131,0.2305083
3.5800002,0.2434603,0.2205938
3.5900002,0.2447543,0.232028
3.6000001,0.235954,0.221846
3.6100001,0.2412524,0.2388871
3.6200001,0.2424975,0.239051
3.6300001,0.2331668,0.2328083
3.6400001,0.2412316,0.2324692
3.6500001,0.2391432,0.228711
3.6600001,0.2505505,0.2377881
3.6700001,0.2362046,0.2443076
3.6800001,0.2327085,0.2446616
3.6900001,0.2331219,0.2572203
3.7000003,0.2266705,0.2365222
3.7100003,0.222925,0.2431639
3.7200003,0.2346452,0.2293557
3.7300003,0.2182619,0.2396734
3.7400002,0.2379986,0.2371858
3.7500002,0.2304221,0.2323797
3.7600002,0.2387766,0.2362321
3.7700002,0.2273634,0.2247915
3.7800002,0.2353981,0.2400323
3.7900002,0.23289,0.2249332
3.8000002,0.2350523,0.2362783
3.8100002,0.2256187,0.2430512
3.8200002,0.2414002,0.240818
3.8300002,0.2247457,0.2168272
3.8400002,0.2197116,0.2244984
3.8500001,0.2303257,0.2219518
3.8600001,0.2230407,0.2202296
3.8700001,0.2261384,0.2187814
3.8800001,0.2310215,0.2226608
3.8900001,0.2385291,0.229345
3.9000001,0.2407309,0.2193637
3.9100001,0.2328162,0.2271665
3.9200001,0.2251534,0.2225002
3.9300003,0.2243069,0.2344213
3.9400003,0.199983,0.2342576
3.9500003,0.2180821,0.2168844
3.9600003,0.2177997,0.2249188
3.9700003,0.2272169,0.2211394
3.9800003,0.2301582,0.2216225
3.9900002,0.2379697,0.222793
4.0,0.2353098,0.2276285
4.0100002,0.2331395,0.2294662
4.02,0.2281238,0.229085
4.0300002,0.2194557,0.2221073
4.04,0.2231229,0.2293812
4.0500002,0.218953,0.2286479
4.0600004,0.2195264,0.2313043
4.0700002,0.2155999,0.2259993
4.0800004,0.2162356,0.2255325
4.0900002,0.214911,0.2228488
4.1000004,0.2048677,0.2198041
4.1100001,0.2296549,0.2252264
4.1200004,0.2140333,0.2267748
4.1300001,0.2190893,0.2283498
4.1400003,0.223439,0.2281848
4.1500001,0.224395,0.2392579
4.1600003,0.2214546,0.2434788
4.1700001,0.2273392,0.2384735
4.1800003,0.2206081,0.232163
4.1900001,0.2241063,0.2266601
4.2000003,0.2060382,0.2341362
4.21,0.2124494,0.2464954
4.2200003,0.2196353,0.2470136
4.23,0.2274495,0.2394444
4.2400002,0.2197234,0.2276049
4.25,0.2236119,0.2339665
4.2600002,0.2282982,0.2322082
4.27,0.2385316,0.2242855
4.2800002,0.2321088,0.2317266
4.2900004,0.2233353,0.2359572
4.3000002,0.2257387,0.2256218
4.3100004,0.2348839,0.2294094
4.3200002,0.2401151,0.2285131
4.3300004,0.2327516,0.2263167
4.3400002,0.233209,0.2227714
4.3500004,0.2547959,0.2109504
4.3600001,0.2379376,0.215813
4.3700004,0.2310753,0.2140753
4.3800001,0.2258682,0.2190203
4.3900003,0.2344432,0.2198258
4.4000001,0.2479757,0.2167064
4.4100003,0.242045,0.2150273
4.4200001,0.2468915,0.205474
4.4300003,0.2404291,0.2090069
4.4400001,0.2417533,0.2006353
4.4500003,0.2483603,0.2135838
4.46,0.2424384,0.2157239
4.4700003,0.2321895,0.2146045
4.48,0.2397347,0.225399
4.4900002,0.2473047,0.2238406
4.5,0.2269247,0.2167285
4.5100002,0.2380341,0.2156637
4.52,0.2574721,0.2207703
4.5300002,0.2445875,0.2265398
4.5400004,0.2451214,0.2309658
4.5500002,0.2386099,0.2349546
4.5600004,0.2366343,0.232632
4.5700002,0.2253598,0.2374631
4.5800004,0.2252806,0.2407604
4.5900002,0.228714,0.2386474
4.6000004,0.2186864,0.2295184
4.6100001,0.2046418,0.2332046
4.6200004,0.2056393,0.2292209
4.6300001,0.2146492,0.2218851
4.6400003,0.2177337,0.224571
4.6500001,0.2296571,0.224462
4.6600003,0.2142062,0.2442141
4.6700001,0.2093792,0.2387591
4.6800003,0.2125394,0.2423291
4.6900001,0.2161073,0.2402148
4.7000003,0.2140201,0.2303638
4.71,0.2083629,0.2229009
4.7200003,0.2119905,0.238878
4.73,0.2221823,0.233867
4.7400002,0.2206339,0.2499898
4.75,0.2239709,0.2426034
4.7600002,0.2209433,0.2412811
4.7700005,0.2315608,0.2349637
4.7800002,0.2195333,0.2403879
4.7900004,0.2267819,0.2394033
4.8000002,0.2184816,0.2432037
4.8100004,0.2190259,0.2376331
4.8200002,0.2000645,0.234199
4.8300004,0.206245,0.2330593
4.8400002,0.2200176,0.2171269
4.8500004,0.2157321,0.2159103
4.8600001,0.2200615,0.2123572
4.8700004,0.2091084,0.219021
4.8800001,0.2271318,0.2333378
4.8900003,0.2210952,0.2152933
4.9000001,0.2240827,0.2224773
4.9100003,0.2265682,0.2202813
4.9200001,0.2190555,0.2191453
4.9300003,0.2214364,0.2161366
4.9400001,0.2245794,0.2213917
4.9500003,0.237776,0.2170528
4.96,0.2339621,0.2234291
4.9700003,0.2315613,0.2282786
4.98,0.2395765,0.22275
4.9900002,0.2353248,0.2228526
5.0,0.2251363,0.2287357
5.0100002,0.2347092,0.2249
5.0200005,0.2374962,0.2396618
5.0300002,0.2316949,0.2446524
5.0400004,0.2327588,0.2419514
5.0500002,0.2363032,0.2385285
5.0600004,0.2412435,0.2318777
5.0700002,0.2269156,0.2362775
5.0800004,0.2193155,0.2227276
5.0900002,0.2450966,0.2261265
5.1000004,0.2369471,0.2250211
5.1100001,0.2319096,0.2392816
5.1200004,0.2351392,0.2188953
5.1300001,0.2366778,0.2266038
5.1400003,0.2316931,0.2288275
5.1500001,0.2290382,0.2276812
5.1600003,0.2245863,0.2205617
5.1700001,0.2225553,0.224502
5.1800003,0.2299606,0.2224813
5.1900001,0.2291997,0.2260534
5.2000003,0.2260243,0.222924
5.21,0.2425002,0.2145368
5.2200003,0.2418166,0.2149149
5.23,0.2347423,0.2083198
5.2400002,0.2363706,0.2145397
5.2500005,0.2286798,0.2130896
5.2600002,0.2291604,0.2044958
5.2700005,0.2371559,0.2075214
5.2800002,0.2300761,0.2104331
5.2900004,0.2388147,0.2181151
5.3000002,0.2219048,0.2058612
5.3100004,0.2291631,0.205492
5.3200002,0.2394883,0.2077885
5.3300004,0.2466487,0.2209175
5.3400002,0.2481843,0.2261303
5.3500004,0.227674,0.2239705
5.3600001,0.2282144,0.2211872
5.3700004,0.2316319,0.2286531
5.3800001,0.2201933,0.2143138
5.3900003,0.2216139,0.2215417
5.4000001,0.2358311,0.2302364
5.4100003,0.2399006,0.2403099
5.4200001,0.2416275,0.2324466
5.4300003,0.2512537,0.229053
5.4400001,0.2541157,0.2387779
5.4500003,0.2465848,0.2252146
5.46,0.249663,0.2260808
5.4700003,0.2536643,0.2277945
5.4800005,0.2445808,0.2344667
5.4900002,0.2388918,0.225574
5.5000005,0.2280977,0.2270231
5.5100002,0.2343534,0.2412627
5.5200005,0.2342765,0.2352947
5.5300002,0.2329812,0.2429519
5.5400004,0.2441721,0.2398259
5.5500002,0.2373865,0.2579841
5.5600004,0.24309,0.238771
5.5700002,0.245402,0.2446305
5.5800004,0.2426948,0.2429143
5.5900002,0.2527172,0.2608746
5.6000004,0.2598958,0.2551958
5.6100001,0.2667232,0.2461626
5.6200004,0.2655492,0.2470313
5.6300001,0.2490607,0.2485049
5.6400003,0.2497208,0.2411705
5.6500001,0.2484789,0.240286
5.6600003,0.2544052,0.2410819
5.6700001,0.2531627,0.2261884
5.6800003,0.2577444,0.2317061
5.6900001,0.244042,0.2219128
5.7000003,0.2382735,0.2280299
5.71,0.243253,0.2356282
5.7200003,0.2386264,0.2157151
5.7300005,0.2441242,0.2100346
5.7400002,0.2508041,0.2125828
5.7500005,0.2556476,0.2115374
5.7600002,0.244781,0.2231468
5.7700005,0.2516854,0.2216766
5.7800002,0.2528643,0.2178082
5.7900004,0.2502913,0.2121282
5.8000002,0.2433891,0.2129952
5.8100004,0.2567078,0.2151273
5.8200002,0.2545593,0.2206033
5.8300004,0.2533716,0.2184276
5.8400002,0.2474895,0.2298686
5.8500004,0.2415931,0.2159487
5.8600001,0.2468275,0.2200095
5.8700004,0.2479301,0.2345203
5.8800001,0.254763,0.2296981
5.8900003,0.248478,0.2282481
5.9000001,0.249132,0.2270138
5.9100003,0.2455653,0.22903
5.9200001,0.2418642,0.2178662
5.9300003,0.2538128,0.2236016
5.9400001,0.2466076,0.2316343
5.9500003,0.2469313,0.230439
5.9600005,0.2409194,0.2250726
5.9700003,0.2481723,0.2309054
5.9800005,0.2470217,0.2274569
5.9900002,0.2362858,0.2275165
6.0000005,0.2443659,0.2272954
6.0100002,0.2474535,0.2257896
6.0200005,0.2462045,0.215938
6.0300002,0.2454286,0.2114562
6.0400004,0.2505438,0.2167365
6.0500002,0.2438437,0.2258547
6.0600004,0.2564741,0.2256211
6.0700002,0.2377748,0.2169526
6.0800004,0.246898,0.2246362
6.0900002,0.2501273,0.2286875
6.1000004,0.238091,0.2437639
6.1100001,0.2488587,0.2366125
6.1200004,0.2371677,0.2303309
6.1300001,0.2361855,0.2221505
6.1400003,0.2281719,0.2293409
6.1500001,0.2339732,0.2339401
6.1600003,0.231128,0.2268862
6.1700001,0.2318795,0.2370356
6.1800003,0.2393084,0.23981
6.1900001,0.2365282,0.2327175
6.2000003,0.2409621,0.2217352
6.2100005,0.2359476,0.2185363
6.2200003,0.2361072,0.2226852
6.2300005,0.2516047,0.223916
6.2400002,0.245984,0.2307383
6.2500005,0.2493403,0.2350128
6.2600002,0.2391061,0.2337803
6.2700005,0.2420961,0.2302635
6.2800002,0.2448623,0.2224109
6.2900004,0.24418,0.2361819
6.3000002,0.257707,0.2256316
6.3100004,0.2566414,0.2250956
6.3200002,0.2557747,0.2234533
6.3300004,0.2567771,0.2242912
6.3400002,0.2700066,0.227465
6.3500004,0.2799418,0.225744
6.3600001,0.2550653,0.2173235
6.3700004,0.2471219,0.2228189
6.3800001,0.2405113,0.22182
6.3900003,0.2284119,0.2247361
6.4000001,0.240407,0.2255595
6.4100003,0.2307474,0.2210921
6.4200001,0.2471562,0.2282498
6.4300003,0.2532677,0.2306365
6.4400005,0.2430801,0.2230887
6.4500003,0.2326789,0.2152213
6.4600005,0.2368735,0.2192861
6.4700003,0.2398953,0.2283204
6.4800005,0.2306868,0.2271202
6.4900002,0.2309745,0.22819
6.5000005,0.2385703,0.2152713
6.5100002,0.2259653,0.2194517
6.5200005,0.2383524,0.208719
6.5300002,0.2451865,0.2205709
6.5400004,0.2303891,0.2159338
6.5500002,0.2283061,0.2055348
6.5600004,0.2224186,0.2141987
6.5700002,0.2332195,0.2279273
6.5800004,0.2329824,0.2279188
6.5900002,0.230671,0.2198793
6.6000004,0.2311171,0.2295143
6.6100001,0.247557,0.2242278
6.6200004,0.2264751,0.2259198
6.6300001,0.234662,0.2157721
6.6400003,0.2349893,0.2137024
6.6500001,0.2419936,0.2274474
6.6600003,0.2345822,0.2205761
6.6700006,0.2418834,0.2400876
6.6800003,0.2375946,0.2349672
6.6900005,0.2305799,0.2273967
6.7000003,0.2518793,0.2281075
6.7100005,0.2431632,0.2244882
6.7200003,0.2399065,0.2287443
6.7300005,0.2431205,0.2233223
6.7400002,0.2470847,0.2165119
6.7500005,0.2504164,0.2193924
6.7600002,0.2509334,0.2179499
6.7700005,0.2410524,0.2103093
6.7800002,0.2480712,0.2146803
6.7900004,0.2435242,0.2280452
6.8000002,0.234154,0.2246739
6.8100004,0.2362616,0.2268787
6.8200002,0.2320798,0.2342979
6.8300004,0.2399633,0.2274834
6.8400002,0.2277616,0.230321
6.8500004,0.2417606,0.2217788
6.8600001,0.2457339,0.2227487
6.8700004,0.2346731,0.213789
6.8800001,0.2409554,0.2091437
6.8900003,0.2374182,0.2103373
6.9000001,0.2302085,0.2141533
6.9100003,0.2392423,0.2077225
6.9200006,0.2381942,0.2084435
6.9300003,0.2449626,0.2169292
6.9400005,0.2401304,0.2200861
6.9500003,0.2295944,0.2140153
6.9600005,0.2221482,0.2225025
6.9700003,0.2248211,0.2149494
6.9800005,0.2453825,0.213833
6.9900002,0.2335994,0.2348866
7.0000005,0.2370078,0.2265728
7.0100002,0.2327576,0.2224101
7.0200005,0.2277615,0.2129078
7.0300002,0.2340901,0.2092719
7.0400004,0.2398589,0.208751
7.0500002,0.2354957,0.2099519
7.0600004,0.2404563,0.214971
7.0700002,0.2355157,0.2169895
7.0800004,0.2410375,0.2153326
7.0900002,0.2305973,0.2195047
7.1000004,0.2361174,0.2292124
7.1100001,0.2273834,0.2258329
7.1200004,0.2315894,0.2156455
7.1300001,0.23171,0.2246257
7.1400003,0.2317501,0.2228216
7.1500006,0.2365584,0.228504
7.1600003,0.228672,0.2217328
7.1700006,0.2437921,0.2288961
7.1800003,0.2280522,0.2440406
7.1900005,0.2262013,0.2297489
7.2000003,0.2282309,0.2273221
7.2100005,0.2379965,0.2214741
7.2200003,0.2273511,0.2228175
7.2300005,0.2234192,0.2274268
7.2400002,0.2182373,0.2137452
7.2500005,0.2321745,0.2123134
7.2600002,0.225248,0.214982
7.2700005,0.2308938,0.2048419
7.2800002,0.224176,0.2118966
7.2900004,0.2266319,0.2096573
7.3000002,0.2323667,0.2192287
7.3100004,0.2427692,0.2073895
7.3200002,0.2405432,0.2062338
7.3300004,0.2366075,0.2048052
7.3400002,0.2330611,0.2150751
7.3500004,0.2249696,0.2162425
7.3600001,0.2477009,0.2198301
7.3700004,0.2385157,0.2071369
7.3800001,0.2356997,0.1982171
7.3900003,0.2317671,0.2017247
7.4000006,0.2414322,0.1983127
7.4100003,0.2356716,0.2029628
7.4200006,0.2458705,0.2122834
7.4300003,0.2393143,0.2068277
7.4400005,0.2438783,0.2015878
7.4500003,0.2529297,0.2093188
7.4600005,0.2494383,0.1986438
7.4700003,0.2456771,0.2083799
7.4800005,0.2524149,0.207881
7.4900002,0.2492523,0.1996725
7.5000005,0.2428188,0.2100232
7.5100002,0.2413489,0.2206654
7.5200005,0.2473852,0.2180989
7.5300002,0.2390043,0.2173884
7.5400004,0.239029,0.2155322
7.5500002,0.2508108,0.2102406
7.5600004,0.2417795,0.2194466
7.5700002,0.2398537,0.2123002
7.5800004,0.2213068,0.2209347
7.5900002,0.2321331,0.221358
7.6000004,0.228152,0.2201468
7.6100001,0.2387937,0.2358936
7.6200004,0.2254697,0.2307521
7.6300006,0.2322979,0.2349361
7.6400003,0.2386857,0.240639
7.6500006,0.2361032,0.2260671
7.6600003,0.2373974,0.2165042
7.6700006,0.2319549,0.2117971
7.6800003,0.2317071,0.2215995
7.6900005,0.2246212,0.2191352
7.7000003,0.2140751,0.219975
7.7100005,0.2303952,0.2191349
7.7200003,0.2238174,0.2085088
7.7300005,0.2245366,0.2237114
7.7400002,0.2384099,0.2170113
7.7500005,0.2456197,0.2199482
7.7600002,0.2359212,0.2192956
7.7700005,0.226738,0.2201289
7.7800002,0.236163,0.2030743
7.7900004,0.2439393,0.194298
7.8000002,0.2459949,0.1913711
7.8100004,0.2541537,0.1984798
7.8200002,0.2386628,0.2025392
7.8300004,0.243861,0.198319
7.8400002,0.2473498,0.2022988
7.8500004,0.2466721,0.2079314
7.8600006,0.2515311,0.2040321
7.8700004,0.2498876,0.1992772
7.8800006,0.2501605,0.2082517
7.8900003,0.2562642,0.2077451
7.9000006,0.2446464,0.2112953
7.9100003,0.2409683,0.2034309
7.9200006,0.2536271,0.2015855
7.9300003,0.246736,0.2081091
7.9400005,0.2414756,0.2028914
7.9500003,0.2356893,0.2140976
7.9600005,0.2313519,0.2193915
7.9700003,0.2294594,0.2205892
7.9800005,0.2248022,0.2129366
7.9900002,0.2289914,0.2173634
8.0,0.223679,0.2277945
8.0100002,0.2183212,0.2112958
