Time/Residue,VOR_R1.xvg,VOR_R2.xvg,Average
26.2600021,0.2889055,0.1230779,0.2059917
26.2700005,0.3084338,0.135032,0.2217329
26.2800007,0.3204472,0.1377889,0.22911805
26.2900009,0.3282938,0.1362515,0.23227265
26.3000011,0.2972491,0.1221354,0.20969225
26.3100014,0.3126196,0.1369117,0.22476565
26.3200016,0.3257646,0.1376498,0.2317072
26.3300018,0.308182,0.1312968,0.2197394
26.3400021,0.3107675,0.1360869,0.2234272
26.3500004,0.316777,0.1395268,0.2281519
26.3600006,0.3306774,0.135874,0.2332757
26.3700008,0.3038594,0.141211,0.2225352
26.3800011,0.3078792,0.1327624,0.2203208
26.3900013,0.3160559,0.1246664,0.22036115
26.4000015,0.3273066,0.1349428,0.2311247
26.4100018,0.305436,0.1355021,0.22046905
26.420002,0.3217296,0.1436081,0.23266885
26.4300003,0.3242919,0.1581926,0.24124225
26.4400005,0.3131293,0.1380239,0.2255766
26.4500008,0.3383043,0.1395615,0.2389329
26.460001,0.3351535,0.127846,0.23149975
26.4700012,0.3292276,0.1362713,0.23274945
26.4800014,0.329941,0.1519903,0.24096565
26.4900017,0.3134019,0.1525595,0.2329807
26.5000019,0.3311652,0.1358515,0.23350835
26.5100021,0.3063572,0.1409309,0.22364405
26.5200005,0.3061721,0.1433084,0.22474025
26.5300007,0.3031818,0.1432246,0.2232032
26.5400009,0.3196395,0.1368318,0.22823565
26.5500011,0.3221426,0.1384342,0.2302884
26.5600014,0.3173575,0.1497155,0.2335365
26.5700016,0.3187233,0.1522437,0.2354835
26.5800018,0.3211569,0.148596,0.23487645
26.5900021,0.3073484,0.1374748,0.2224116
26.6000004,0.3074925,0.1482537,0.2278731
26.6100006,0.311838,0.1340844,0.2229612
26.6200008,0.2910514,0.150674,0.2208627
26.6300011,0.3229378,0.158141,0.2405394
26.6400013,0.3025332,0.1321778,0.2173555
26.6500015,0.3308752,0.1250027,0.22793895
26.6600018,0.3329978,0.1395571,0.23627745
26.670002,0.3044811,0.1474512,0.22596615
26.6800022,0.3187403,0.1413907,0.2300655
26.6900005,0.3110702,0.148849,0.2299596
26.7000008,0.3316567,0.1380136,0.23483515
26.710001,0.3219109,0.132264,0.22708745
26.7200012,0.3177396,0.1563293,0.23703445
26.7300014,0.3085571,0.1426656,0.22561135
26.7400017,0.321335,0.1338861,0.22761055
26.7500019,0.3206929,0.1203399,0.2205164
26.7600021,0.3174881,0.1492746,0.23338135
26.7700005,0.3325635,0.1388356,0.23569955
26.7800007,0.3319128,0.1419149,0.23691385
26.7900009,0.3062226,0.1468561,0.22653935
26.8000011,0.3188275,0.1459727,0.2324001
26.8100014,0.3119257,0.151452,0.23168885
26.8200016,0.3351475,0.1487212,0.24193435
26.8300018,0.3194112,0.1456196,0.2325154
26.8400021,0.3086611,0.1316431,0.2201521
26.8500004,0.3229998,0.1391492,0.2310745
26.8600006,0.3262782,0.138113,0.2321956
26.8700008,0.3182874,0.1360433,0.22716535
26.8800011,0.3180348,0.1223961,0.22021545
26.8900013,0.3164021,0.1311318,0.22376695
26.9000015,0.3307538,0.1424967,0.23662525
26.9100018,0.3344203,0.1363741,0.2353972
26.920002,0.3068165,0.1655342,0.23617535
26.9300022,0.3162805,0.1607354,0.23850795
26.9400005,0.3183667,0.1558016,0.23708415
26.9500008,0.3129719,0.1346227,0.2237973
26.960001,0.3007906,0.1669085,0.23384955
26.9700012,0.327247,0.1345337,0.23089035
26.9800014,0.3018363,0.1480912,0.22496375
26.9900017,0.3258185,0.1413346,0.23357655
27.0000019,0.2999627,0.1579922,0.22897745
27.0100021,0.3039394,0.1541611,0.22905025
27.0200005,0.3145567,0.1354556,0.22500615
27.0300007,0.3054522,0.1479796,0.2267159
27.0400009,0.3297788,0.1419834,0.2358811
27.0500011,0.3061677,0.1275548,0.21686125
27.0600014,0.3045552,0.1102262,0.2073907
27.0700016,0.3093162,0.1536068,0.2314615
27.0800018,0.3059707,0.1505763,0.2282735
27.0900021,0.2991824,0.1536089,0.22639565
27.1000004,0.3051145,0.1611061,0.2331103
27.1100006,0.3119129,0.1567406,0.23432675
27.1200008,0.3052524,0.1571926,0.2312225
27.1300011,0.3113566,0.1489866,0.2301716
27.1400013,0.3131504,0.1672201,0.24018525
27.1500015,0.3073801,0.1476287,0.2275044
27.1600018,0.3139555,0.1408406,0.22739805
27.170002,0.3157832,0.1544029,0.23509305
27.1800022,0.3190686,0.1578741,0.23847135
27.1900005,0.3158679,0.157647,0.23675745
27.2000008,0.3162319,0.1479454,0.23208865
27.210001,0.3201763,0.1708544,0.24551535
27.2200012,0.2992701,0.1442963,0.2217832
27.2300014,0.3156115,0.1536528,0.23463215
27.2400017,0.3147227,0.1337882,0.22425545
27.2500019,0.300097,0.1629358,0.2315164
27.2600021,0.3201342,0.1564147,0.23827445
27.2700005,0.3178784,0.1491394,0.2335089
27.2800007,0.3310688,0.1621816,0.2466252
27.2900009,0.3044032,0.1490034,0.2267033
27.3000011,0.321277,0.1309047,0.22609085
27.3100014,0.3212007,0.1449758,0.23308825
27.3200016,0.3038225,0.1572078,0.23051515
27.3300018,0.3068506,0.1500588,0.2284547
27.3400021,0.3006527,0.1517431,0.2261979
27.3500004,0.3039856,0.1448528,0.2244192
27.3600006,0.2982398,0.1366846,0.2174622
27.3700008,0.3086484,0.1482401,0.22844425
27.3800011,0.3115339,0.1656012,0.23856755
27.3900013,0.3172234,0.1352024,0.2262129
27.4000015,0.2943316,0.1529009,0.22361625
27.4100018,0.3201432,0.1408496,0.2304964
27.420002,0.3214963,0.1464736,0.23398495
27.4300022,0.329661,0.162652,0.2461565
27.4400005,0.3063703,0.1290467,0.2177085
27.4500008,0.3123626,0.1456602,0.2290114
27.460001,0.3056069,0.1232925,0.2144497
27.4700012,0.3028017,0.1341038,0.21845275
27.4800014,0.3031836,0.1336971,0.21844035
27.4900017,0.307659,0.134395,0.221027
27.5000019,0.3114896,0.1391485,0.22531905
27.5100021,0.2862677,0.1257001,0.2059839
27.5200005,0.3325491,0.1406464,0.23659775
27.5300007,0.3246036,0.1457165,0.23516005
27.5400009,0.328916,0.1281644,0.2285402
27.5500011,0.3173574,0.1289789,0.22316815
27.5600014,0.3288209,0.1388512,0.23383605
27.5700016,0.3320835,0.1309751,0.2315293
27.5800018,0.3155527,0.1277492,0.22165095
27.5900021,0.3092686,0.1410544,0.2251615
27.6000004,0.3177175,0.1487725,0.233245
27.6100006,0.3128371,0.1375347,0.2251859
27.6200008,0.3109592,0.1322432,0.2216012
27.6300011,0.3091021,0.1355606,0.22233135
27.6400013,0.3356412,0.1326542,0.2341477
27.6500015,0.3242557,0.1325172,0.22838645
27.6600018,0.3344348,0.1318109,0.23312285
27.670002,0.3126613,0.134288,0.22347465
27.6800022,0.3254244,0.1373236,0.231374
27.6900005,0.3205466,0.1233649,0.22195575
27.7000008,0.3161076,0.1384113,0.22725945
27.710001,0.3249178,0.1453518,0.2351348
27.7200012,0.3095869,0.1664959,0.2380414
27.7300014,0.314467,0.1382716,0.2263693
27.7400017,0.3159858,0.1321773,0.22408155
27.7500019,0.3105595,0.1467974,0.22867845
27.7600021,0.3153752,0.1602834,0.2378293
27.7700005,0.3128033,0.1516578,0.23223055
27.7800007,0.3163868,0.1541035,0.23524515
27.7900009,0.34136,0.1511929,0.24627645
27.8000011,0.3225583,0.1546273,0.2385928
27.8100014,0.3265454,0.1537362,0.2401408
27.8200016,0.309771,0.1455854,0.2276782
27.8300018,0.3107578,0.1452321,0.22799495
27.8400021,0.3087263,0.1495874,0.22915685
27.8500004,0.3088548,0.1599866,0.2344207
27.8600006,0.3135563,0.1425024,0.22802935
27.8700008,0.3115806,0.1417844,0.2266825
27.8800011,0.3023145,0.1502062,0.22626035
27.8900013,0.3059101,0.1591313,0.2325207
27.9000015,0.3156533,0.1440677,0.2298605
27.9100018,0.3124191,0.1452557,0.2288374
27.920002,0.3053111,0.1564804,0.23089575
27.9300022,0.3128917,0.1546791,0.2337854
27.9400005,0.3093559,0.1452046,0.22728025
27.9500008,0.3123824,0.1556012,0.2339918
27.960001,0.2953722,0.145124,0.2202481
27.9700012,0.2875844,0.1541812,0.2208828
27.9800014,0.3103011,0.1637977,0.2370494
27.9900017,0.3131622,0.1536639,0.23341305
28.0000019,0.3179787,0.1581762,0.23807745
28.0100021,0.3130127,0.1470672,0.23003995
28.0200005,0.3293451,0.1476141,0.2384796
28.0300007,0.3161793,0.1349947,0.225587
28.0400009,0.311725,0.1400062,0.2258656
28.0500011,0.3145436,0.1434214,0.2289825
28.0600014,0.3327511,0.157852,0.24530155
28.0700016,0.3237052,0.1394862,0.2315957
28.0800018,0.3186023,0.1347962,0.22669925
28.0900021,0.3224135,0.1463252,0.23436935
28.1000004,0.3105396,0.1575767,0.23405815
28.1100006,0.3089728,0.1454018,0.2271873
28.1200008,0.3314963,0.1537655,0.2426309
28.1300011,0.2937478,0.1451527,0.21945025
28.1400013,0.3004269,0.1498065,0.2251167
28.1500015,0.3069862,0.1391826,0.2230844
28.1600018,0.3133281,0.1363793,0.2248537
28.170002,0.335203,0.1586151,0.24690905
28.1800022,0.3138091,0.1347473,0.2242782
28.1900005,0.3160832,0.1371885,0.22663585
28.2000008,0.3069131,0.1456735,0.2262933
28.210001,0.3224079,0.1492284,0.23581815
28.2200012,0.315305,0.1433768,0.2293409
28.2300014,0.3137991,0.1451568,0.22947795
28.2400017,0.3259258,0.1267351,0.22633045
28.2500019,0.3008653,0.1436115,0.2222384
28.2600021,0.3199393,0.1340696,0.22700445
28.2700005,0.3329457,0.1474515,0.2401986
28.2800007,0.3123372,0.1388392,0.2255882
28.2900009,0.3155968,0.1429134,0.2292551
28.3000011,0.3087867,0.1412627,0.2250247
28.3100014,0.3180645,0.1349745,0.2265195
28.3200016,0.3142688,0.1352664,0.2247676
28.3300018,0.3177178,0.1312663,0.22449205
28.3400021,0.3096881,0.1273564,0.21852225
28.3500023,0.3158457,0.1378513,0.2268485
28.3600006,0.3059608,0.1356951,0.22082795
28.3700008,0.3056822,0.1365987,0.22114045
28.3800011,0.3222478,0.1404773,0.23136255
28.3900013,0.3235469,0.1433518,0.23344935
28.4000015,0.32906,0.139192,0.234126
28.4100018,0.2991819,0.1272683,0.2132251
28.420002,0.3035838,0.1461454,0.2248646
28.4300022,0.3298728,0.1536985,0.24178565
28.4400005,0.3175513,0.1338993,0.2257253
28.4500008,0.3353021,0.1447662,0.24003415
28.460001,0.3349349,0.1521444,0.24353965
28.4700012,0.3288834,0.1211582,0.2250208
28.4800014,0.3270188,0.1277908,0.2274048
28.4900017,0.3128902,0.1344906,0.2236904
28.5000019,0.3128936,0.1207214,0.2168075
28.5100021,0.3475862,0.1423084,0.2449473
28.5200005,0.3394381,0.1402468,0.23984245
28.5300007,0.3224171,0.1325759,0.2274965
28.5400009,0.3280723,0.1310367,0.2295545
28.5500011,0.3164247,0.1467512,0.23158795
28.5600014,0.3113193,0.147164,0.22924165
28.5700016,0.3044953,0.1344656,0.21948045
28.5800018,0.3147959,0.1472462,0.23102105
28.5900021,0.3105804,0.1314464,0.2210134
28.6000023,0.3044531,0.1294277,0.2169404
28.6100006,0.3041271,0.1433845,0.2237558
28.6200008,0.3271815,0.1256665,0.226424
28.6300011,0.3061559,0.146005,0.22608045
28.6400013,0.3195544,0.163479,0.2415167
28.6500015,0.3185448,0.1652433,0.24189405
28.6600018,0.3285484,0.1414513,0.23499985
28.670002,0.3117465,0.1316143,0.2216804
28.6800022,0.315476,0.1458877,0.23068185
28.6900005,0.31328,0.1510812,0.2321806
28.7000008,0.331986,0.1495788,0.2407824
28.710001,0.3071536,0.1610547,0.23410415
28.7200012,0.3070556,0.1350634,0.2210595
28.7300014,0.3173358,0.1422144,0.2297751
28.7400017,0.3059511,0.1483789,0.227165
28.7500019,0.3147912,0.1430687,0.22892995
28.7600021,0.3074721,0.1697084,0.23859025
28.7700005,0.3185704,0.1646285,0.24159945
28.7800007,0.3220889,0.1531655,0.2376272
28.7900009,0.3180881,0.1481622,0.23312515
28.8000011,0.3299918,0.166518,0.2482549
28.8100014,0.3258484,0.1533259,0.23958715
28.8200016,0.3441246,0.1576025,0.25086355
28.8300018,0.3330589,0.1563268,0.24469285
28.8400021,0.3491477,0.15148,0.25031385
28.8500023,0.3178845,0.1473635,0.232624
28.8600006,0.3357133,0.1697344,0.25272385
28.8700008,0.3306713,0.1558602,0.24326575
28.8800011,0.3224642,0.1461981,0.23433115
28.8900013,0.338029,0.1420064,0.2400177
28.9000015,0.3298234,0.1523186,0.241071
28.9100018,0.3172902,0.1424313,0.22986075
28.920002,0.3320181,0.1450612,0.23853965
28.9300022,0.3307977,0.1503824,0.24059005
28.9400005,0.3328915,0.1480675,0.2404795
28.9500008,0.3250205,0.1536971,0.2393588
28.960001,0.310969,0.1472295,0.22909925
28.9700012,0.3103138,0.1248646,0.2175892
28.9800014,0.3217863,0.1327604,0.22727335
28.9900017,0.3268848,0.1331826,0.2300337
29.0000019,0.3148851,0.1503075,0.2325963
29.0100021,0.3218953,0.146667,0.23428115
29.0200005,0.3146731,0.1494896,0.23208135
29.0300007,0.3143151,0.1532357,0.2337754
29.0400009,0.3271439,0.1209461,0.224045
29.0500011,0.3171278,0.130262,0.2236949
29.0600014,0.3265681,0.1382305,0.2323993
29.0700016,0.3342173,0.1504056,0.24231145
29.0800018,0.3285879,0.1259582,0.22727305
29.0900021,0.3252598,0.1590402,0.24215
29.1000023,0.3272936,0.1710514,0.2491725
29.1100006,0.3327149,0.1461028,0.23940885
29.1200008,0.3333349,0.1507978,0.24206635
29.1300011,0.3228414,0.1406127,0.23172705
29.1400013,0.3253917,0.1148472,0.22011945
29.1500015,0.3277534,0.151635,0.2396942
29.1600018,0.3311702,0.1556157,0.24339295
29.170002,0.3146482,0.1476708,0.2311595
29.1800022,0.3269699,0.1537345,0.2403522
29.1900005,0.3384123,0.1406556,0.23953395
29.2000008,0.3151356,0.1672861,0.24121085
29.210001,0.3181963,0.1395523,0.2288743
29.2200012,0.3160216,0.1449344,0.230478
29.2300014,0.3263422,0.1638741,0.24510815
29.2400017,0.3211706,0.1567912,0.2389809
29.2500019,0.3207395,0.1380119,0.2293757
29.2600021,0.3376731,0.1357544,0.23671375
29.2700005,0.3201329,0.1433067,0.2317198
29.2800007,0.3118922,0.1340247,0.22295845
29.2900009,0.3196687,0.1386514,0.22916005
29.3000011,0.3138984,0.1265787,0.22023855
29.3100014,0.3052248,0.1406566,0.2229407
29.3200016,0.3290952,0.135644,0.2323696
29.3300018,0.3127374,0.1364831,0.22461025
29.3400021,0.3127131,0.1358648,0.22428895
29.3500023,0.303722,0.1328093,0.21826565
29.3600006,0.3148054,0.1314659,0.22313565
29.3700008,0.3121994,0.1235778,0.2178886
29.3800011,0.3185986,0.1238513,0.22122495
29.3900013,0.3136489,0.1347906,0.22421975
29.4000015,0.3238941,0.1284707,0.2261824
29.4100018,0.3160108,0.1529286,0.2344697
29.420002,0.3137396,0.140486,0.2271128
29.4300022,0.3333784,0.1249045,0.22914145
29.4400005,0.3215803,0.1381772,0.22987875
29.4500008,0.2890159,0.1383168,0.21366635
29.460001,0.3102362,0.1225036,0.2163699
29.4700012,0.3116498,0.1374109,0.22453035
29.4800014,0.3151697,0.1534509,0.2343103
29.4900017,0.2990114,0.1264645,0.21273795
29.5000019,0.3190907,0.1586525,0.2388716
29.5100021,0.3072436,0.1541786,0.2307111
29.5200005,0.3023537,0.1491223,0.225738
29.5300007,0.3007944,0.1422151,0.22150475
29.5400009,0.3138039,0.1421116,0.22795775
29.5500011,0.3149857,0.1456429,0.2303143
29.5600014,0.3154212,0.1506679,0.23304455
29.5700016,0.3165151,0.145972,0.23124355
29.5800018,0.3204966,0.1406933,0.23059495
29.5900021,0.2935072,0.1422883,0.21789775
29.6000023,0.3203892,0.1468973,0.23364325
29.6100006,0.3141944,0.1511586,0.2326765
29.6200008,0.3165949,0.1352877,0.2259413
29.6300011,0.3080752,0.1364834,0.2222793
29.6400013,0.292843,0.1477169,0.22027995
29.6500015,0.310664,0.1447383,0.22770115
29.6600018,0.3242273,0.1525678,0.23839755
29.670002,0.3067538,0.1348238,0.2207888
29.6800022,0.3115266,0.130165,0.2208458
29.6900005,0.3180206,0.1447678,0.2313942
29.7000008,0.3121457,0.1378832,0.22501445
29.710001,0.3033921,0.1383449,0.2208685
29.7200012,0.3233236,0.1395023,0.23141295
29.7300014,0.3031712,0.1357044,0.2194378
29.7400017,0.3179361,0.1440608,0.23099845
29.7500019,0.3089967,0.1437645,0.2263806
29.7600021,0.3111807,0.1483112,0.22974595
29.7700024,0.3142962,0.1459083,0.23010225
29.7800007,0.3300419,0.1422216,0.23613175
29.7900009,0.3108948,0.1503382,0.2306165
29.8000011,0.3197348,0.1531511,0.23644295
29.8100014,0.3226547,0.1488084,0.23573155
29.8200016,0.320963,0.1522098,0.2365864
29.8300018,0.2888265,0.176419,0.23262275
29.8400021,0.2971605,0.1265498,0.21185515
29.8500023,0.3151701,0.1501149,0.2326425
29.8600006,0.3100572,0.157255,0.2336561
29.8700008,0.307797,0.1578885,0.23284275
29.8800011,0.3194087,0.1462664,0.23283755
29.8900013,0.299395,0.1479549,0.22367495
29.9000015,0.3160967,0.151459,0.23377785
29.9100018,0.3036077,0.1613687,0.2324882
29.920002,0.3038875,0.1489806,0.22643405
29.9300022,0.2938529,0.1610158,0.22743435
29.9400005,0.3185294,0.1329771,0.22575325
29.9500008,0.2941265,0.1575009,0.2258137
29.960001,0.3179651,0.1499824,0.23397375
29.9700012,0.3181805,0.1624726,0.24032655
29.9800014,0.3183699,0.1554108,0.23689035
29.9900017,0.3113425,0.1316043,0.2214734
30.0000019,0.3038411,0.1640676,0.23395435
30.0100021,0.3221622,0.1541615,0.23816185
30.0200024,0.3062288,0.1492361,0.22773245
30.0300007,0.3058887,0.150056,0.22797235
30.0400009,0.2889315,0.1511706,0.22005105
30.0500011,0.322699,0.1489781,0.23583855
30.0600014,0.3202708,0.1411666,0.2307187
30.0700016,0.3050096,0.1509329,0.22797125
30.0800018,0.3029732,0.166396,0.2346846
30.0900021,0.3168595,0.1537504,0.23530495
30.1000023,0.3111738,0.1518234,0.2314986
30.1100006,0.3234876,0.1493199,0.23640375
30.1200008,0.3129575,0.137951,0.22545425
30.1300011,0.3354129,0.1466756,0.24104425
30.1400013,0.3219955,0.128521,0.22525825
30.1500015,0.3237269,0.1546388,0.23918285
30.1600018,0.3206631,0.1593081,0.2399856
30.170002,0.309884,0.1742074,0.2420457
30.1800022,0.3066054,0.1627088,0.2346571
30.1900005,0.3232918,0.1517536,0.2375227
30.2000008,0.3161426,0.1593064,0.2377245
30.210001,0.3189389,0.1575438,0.23824135
30.2200012,0.3295151,0.1548336,0.24217435
30.2300014,0.333668,0.1545801,0.24412405
30.2400017,0.3251462,0.1541347,0.23964045
30.2500019,0.318053,0.1402624,0.2291577
30.2600021,0.334064,0.1581577,0.24611085
30.2700024,0.3002595,0.1510921,0.2256758
30.2800007,0.3382962,0.1384938,0.238395
30.2900009,0.3181435,0.168293,0.24321825
30.3000011,0.3169411,0.1354884,0.22621475
30.3100014,0.314475,0.1589575,0.23671625
30.3200016,0.3038787,0.1716521,0.2377654
30.3300018,0.3086952,0.155524,0.2321096
30.3400021,0.3068654,0.1606072,0.2337363
30.3500023,0.3119356,0.1538144,0.232875
30.3600006,0.3232474,0.146984,0.2351157
30.3700008,0.3148988,0.1641832,0.239541
30.3800011,0.3048269,0.1541126,0.22946975
30.3900013,0.3149686,0.1660743,0.24052145
30.4000015,0.3150636,0.1633894,0.2392265
30.4100018,0.3209674,0.1670306,0.243999
30.420002,0.3036654,0.1633892,0.2335273
30.4300022,0.3375309,0.1530767,0.2453038
30.4400005,0.3176597,0.1541448,0.23590225
30.4500008,0.3045116,0.1589899,0.23175075
30.460001,0.3289619,0.1670366,0.24799925
30.4700012,0.3190618,0.154943,0.2370024
30.4800014,0.3227091,0.1672873,0.2449982
30.4900017,0.3261722,0.1300704,0.2281213
30.5000019,0.2988984,0.1581425,0.22852045
30.5100021,0.2999351,0.1555745,0.2277548
30.5200024,0.3249161,0.1398329,0.2323745
30.5300007,0.3257253,0.1273421,0.2265337
30.5400009,0.3202465,0.1451157,0.2326811
30.5500011,0.3158405,0.1568243,0.2363324
30.5600014,0.3158826,0.1692755,0.24257905
30.5700016,0.3003842,0.1587085,0.22954635
30.5800018,0.3053277,0.1770934,0.24121055
30.5900021,0.3039317,0.1553334,0.22963255
30.6000023,0.3107627,0.1619182,0.23634045
30.6100006,0.312947,0.1513425,0.23214475
30.6200008,0.2945748,0.1631727,0.22887375
30.6300011,0.330131,0.1568592,0.2434951
30.6400013,0.3071828,0.1507178,0.2289503
30.6500015,0.3246912,0.1495459,0.23711855
30.6600018,0.3272491,0.1545307,0.2408899
30.670002,0.2968021,0.1519093,0.2243557
30.6800022,0.3000503,0.1648965,0.2324734
30.6900005,0.3203883,0.1447153,0.2325518
30.7000008,0.3024776,0.1572408,0.2298592
30.710001,0.3187492,0.1507771,0.23476315
30.7200012,0.3107702,0.1544847,0.23262745
30.7300014,0.3196316,0.159156,0.2393938
30.7400017,0.3122635,0.1680942,0.24017885
30.7500019,0.3277265,0.1626376,0.24518205
30.7600021,0.3294993,0.1761842,0.25284175
30.7700024,0.3318854,0.1669873,0.24943635
30.7800007,0.3200849,0.17145,0.24576745
30.7900009,0.3143022,0.1599597,0.23713095
30.8000011,0.3180788,0.1494158,0.2337473
30.8100014,0.3098101,0.155637,0.23272355
30.8200016,0.3259727,0.1581798,0.24207625
30.8300018,0.3254835,0.1536401,0.2395618
30.8400021,0.3424173,0.1515471,0.2469822
30.8500023,0.3317578,0.1531841,0.24247095
30.8600006,0.3033422,0.1414707,0.22240645
30.8700008,0.3256058,0.1526492,0.2391275
30.8800011,0.3086723,0.163189,0.23593065
30.8900013,0.3342065,0.1863564,0.26028145
30.9000015,0.3275317,0.1538756,0.24070365
30.9100018,0.3468549,0.1668269,0.2568409
30.920002,0.332888,0.1714337,0.25216085
30.9300022,0.3137505,0.1497771,0.2317638
30.9400005,0.3141947,0.1788719,0.2465333
30.9500008,0.3253284,0.1533151,0.23932175
30.960001,0.3177712,0.1567431,0.23725715
30.9700012,0.3188798,0.1657868,0.2423333
30.9800014,0.343924,0.1562731,0.25009855
30.9900017,0.3369851,0.162466,0.24972555
31.0000019,0.3170871,0.1713853,0.2442362
31.0100021,0.336345,0.1564638,0.2464044
31.0200024,0.3447983,0.1471949,0.2459966
31.0300007,0.3273962,0.1508508,0.2391235
31.0400009,0.3210936,0.1385692,0.2298314
31.0500011,0.3303502,0.1597084,0.2450293
31.0600014,0.328093,0.1568073,0.24245015
31.0700016,0.3369132,0.1483086,0.2426109
31.0800018,0.338815,0.1442677,0.24154135
31.0900021,0.3394941,0.1599375,0.2497158
31.1000023,0.3293046,0.1571661,0.24323535
31.1100006,0.3139882,0.152605,0.2332966
31.1200008,0.3162633,0.1455139,0.2308886
31.1300011,0.3202326,0.1590595,0.23964605
31.1400013,0.3257949,0.1671026,0.24644875
31.1500015,0.3114535,0.1531912,0.23232235
31.1600018,0.3344976,0.1507545,0.24262605
31.170002,0.3482826,0.1505381,0.24941035
31.1800022,0.3248573,0.1500522,0.23745475
31.1900005,0.3247226,0.1489989,0.23686075
31.2000008,0.3109246,0.1698119,0.24036825
31.210001,0.2984952,0.1603085,0.22940185
31.2200012,0.312253,0.1586052,0.2354291
31.2300014,0.3167619,0.1512237,0.2339928
31.2400017,0.3284446,0.1592216,0.2438331
31.2500019,0.3451214,0.1456929,0.24540715
31.2600021,0.3268608,0.1710386,0.2489497
31.2700024,0.3270244,0.1544973,0.24076085
31.2800007,0.341762,0.146367,0.2440645
31.2900009,0.3383908,0.1371353,0.23776305
31.3000011,0.3531041,0.1535524,0.25332825
31.3100014,0.3193161,0.1432273,0.2312717
31.3200016,0.347837,0.1361024,0.2419697
31.3300018,0.3266798,0.1625967,0.24463825
31.3400021,0.3403136,0.157825,0.2490693
31.3500023,0.3137673,0.1384931,0.2261302
31.3600006,0.3173631,0.1434765,0.2304198
31.3700008,0.3200917,0.1392692,0.22968045
31.3800011,0.3194033,0.1475186,0.23346095
31.3900013,0.3111281,0.1461375,0.2286328
31.4000015,0.3093776,0.1487173,0.22904745
31.4100018,0.3223383,0.151557,0.23694765
31.420002,0.3073187,0.1575129,0.2324158
31.4300022,0.3062128,0.159066,0.2326394
31.4400024,0.3199905,0.1575065,0.2387485
31.4500008,0.3170497,0.162986,0.24001785
31.460001,0.3274961,0.1682831,0.2478896
31.4700012,0.3312267,0.1587955,0.2450111
31.4800014,0.3186539,0.1633693,0.2410116
31.4900017,0.3154074,0.1493603,0.23238385
31.5000019,0.3343794,0.1490736,0.2417265
31.5100021,0.3241965,0.1528219,0.2385092
31.5200024,0.3131654,0.1617714,0.2374684
31.5300007,0.3344095,0.1600201,0.2472148
31.5400009,0.3149482,0.1569604,0.2359543
31.5500011,0.3349085,0.1478524,0.24138045
31.5600014,0.3182305,0.1556174,0.23692395
31.5700016,0.3056273,0.1545421,0.2300847
31.5800018,0.3132097,0.1680509,0.2406303
31.5900021,0.3185169,0.1647069,0.2416119
31.6000023,0.3353129,0.1564234,0.24586815
31.6100006,0.3269007,0.1553611,0.2411309
31.6200008,0.3350699,0.157774,0.24642195
31.6300011,0.3322393,0.1613535,0.2467964
31.6400013,0.33368,0.1529219,0.24330095
31.6500015,0.3454731,0.153227,0.24935005
31.6600018,0.3293038,0.1664486,0.2478762
31.670002,0.3301825,0.1813335,0.255758
31.6800022,0.3460307,0.1775137,0.2617722
31.6900024,0.3136323,0.1611894,0.23741085
31.7000008,0.3417294,0.1812174,0.2614734
31.710001,0.3249289,0.1513165,0.2381227
31.7200012,0.3365091,0.1644274,0.25046825
31.7300014,0.3296129,0.1827374,0.25617515
31.7400017,0.3150063,0.1621437,0.238575
31.7500019,0.3141021,0.1535041,0.2338031
31.7600021,0.3329006,0.1687645,0.25083255
31.7700024,0.3180601,0.1493672,0.23371365
31.7800007,0.3247903,0.1643082,0.24454925
31.7900009,0.3282757,0.1669649,0.2476203
31.8000011,0.3194635,0.1613459,0.2404047
31.8100014,0.3378316,0.1428182,0.2403249
31.8200016,0.3244627,0.1674885,0.2459756
31.8300018,0.3187402,0.1681633,0.24345175
31.8400021,0.3278628,0.1475383,0.23770055
31.8500023,0.3395096,0.1465682,0.2430389
31.8600006,0.3103417,0.159632,0.23498685
31.8700008,0.3169763,0.1495409,0.2332586
31.8800011,0.3260912,0.1618631,0.24397715
31.8900013,0.308316,0.1578185,0.23306725
31.9000015,0.3106528,0.1768267,0.24373975
31.9100018,0.332066,0.1516105,0.24183825
31.920002,0.3275975,0.1441795,0.2358885
31.9300022,0.3096751,0.139283,0.22447905
31.9400024,0.3375376,0.1817051,0.25962135
31.9500008,0.3244183,0.1796948,0.25205655
31.960001,0.345064,0.1494907,0.24727735
31.9700012,0.342815,0.1586895,0.25075225
31.9800014,0.3264841,0.1625774,0.24453075
31.9900017,0.3423406,0.16591,0.2541253
32.0,0.2912816,0.1642741,0.22777785
32.0100021,0.3358431,0.1636721,0.2497576
32.0200005,0.3293063,0.1337463,0.2315263
32.0300026,0.3060302,0.1713909,0.23871055
32.0400009,0.3272804,0.1578861,0.24258325
32.0500031,0.3152556,0.1608799,0.23806775
32.0600014,0.3252885,0.1594003,0.2423444
32.0699997,0.3439765,0.1518345,0.2479055
32.0800018,0.3096283,0.1644491,0.2370387
32.0900002,0.3240563,0.1620791,0.2430677
32.1000023,0.3111554,0.163893,0.2375242
32.1100006,0.3292737,0.170489,0.24988135
32.1200027,0.325657,0.1844026,0.2550298
32.1300011,0.3280906,0.1705298,0.2493102
32.1400032,0.3353582,0.167539,0.2514486
