Time/Residue,VOR_R1.xvg,VOR_R2.xvg,Average
21.98,2.30703,2.31509,2.31106
21.99,2.30478,2.30784,2.30631
22,2.31489,2.30815,2.31152
22.01,2.32041,2.31042,2.315415
22.02,2.31182,2.29739,2.304605
22.03,2.30962,2.30558,2.3076
22.04,2.31812,2.3067,2.31241
22.05,2.31684,2.30504,2.31094
22.06,2.3117,2.29582,2.30376
22.07,2.32007,2.29494,2.307505
22.08,2.33009,2.30043,2.31526
22.09,2.32708,2.29134,2.30921
22.1,2.31631,2.30336,2.309835
22.11,2.31667,2.2993,2.307985
22.12,2.30592,2.29584,2.30088
22.13,2.31381,2.29599,2.3049
22.14,2.30571,2.30195,2.30383
22.15,2.31161,2.3069,2.309255
22.16,2.31634,2.29138,2.30386
22.17,2.30706,2.30199,2.304525
22.18,2.3149,2.29165,2.303275
22.19,2.3098,2.29669,2.303245
22.2,2.31479,2.29549,2.30514
22.21,2.31569,2.29565,2.30567
22.22,2.31052,2.29811,2.304315
22.23,2.31073,2.30245,2.30659
22.24,2.31321,2.3075,2.310355
22.25,2.30748,2.29798,2.30273
22.26,2.30514,2.29962,2.30238
22.27,2.3048,2.30735,2.306075
22.28,2.30515,2.30274,2.303945
22.29,2.29692,2.29136,2.29414
22.3,2.30429,2.29157,2.29793
22.31,2.31064,2.30539,2.308015
22.32,2.3099,2.30089,2.305395
22.33,2.30361,2.3014,2.302505
22.34,2.30671,2.29661,2.30166
22.35,2.30759,2.30431,2.30595
22.36,2.31164,2.30307,2.307355
22.37,2.31191,2.30195,2.30693
22.38,2.30452,2.29503,2.299775
22.39,2.3114,2.2962,2.3038
22.4,2.30798,2.29789,2.302935
22.41,2.30001,2.29435,2.29718
22.42,2.30664,2.29678,2.30171
22.43,2.3048,2.30128,2.30304
22.44,2.30327,2.30768,2.305475
22.45,2.30774,2.30165,2.304695
22.46,2.30891,2.29588,2.302395
22.47,2.29808,2.29302,2.29555
22.48,2.30511,2.29438,2.299745
22.49,2.30361,2.29794,2.300775
22.5,2.30248,2.30006,2.30127
22.51,2.30989,2.29777,2.30383
22.52,2.30034,2.30858,2.30446
22.53,2.30102,2.30345,2.302235
22.54,2.30003,2.29904,2.299535
22.55,2.30176,2.29442,2.29809
22.56,2.29499,2.30702,2.301005
22.57,2.30707,2.29531,2.30119
22.58,2.30246,2.28813,2.295295
22.59,2.30108,2.29587,2.298475
22.6,2.30917,2.2827,2.295935
22.61,2.30809,2.29121,2.29965
22.62,2.30418,2.29258,2.29838
22.63,2.30006,2.29335,2.296705
22.64,2.30532,2.28873,2.297025
22.65,2.31674,2.28784,2.30229
22.66,2.30368,2.29324,2.29846
22.67,2.30708,2.28463,2.295855
22.68,2.30476,2.29893,2.301845
22.69,2.30291,2.29205,2.29748
22.7,2.30833,2.28484,2.296585
22.71,2.29805,2.28801,2.29303
22.72,2.30219,2.29392,2.298055
22.73,2.30249,2.29096,2.296725
22.74,2.31178,2.29251,2.302145
22.75,2.30305,2.29806,2.300555
22.76,2.30288,2.29068,2.29678
22.77,2.30899,2.30397,2.30648
22.78,2.30984,2.29795,2.303895
22.79,2.30569,2.29415,2.29992
22.8,2.30226,2.30431,2.303285
22.81,2.30871,2.30148,2.305095
22.82,2.30486,2.29887,2.301865
22.83,2.30888,2.29299,2.300935
22.84,2.30739,2.30628,2.306835
22.85,2.3029,2.28298,2.29294
22.86,2.30242,2.29606,2.29924
22.87,2.30418,2.29741,2.300795
22.88,2.31854,2.3006,2.30957
22.89,2.3129,2.3011,2.307
22.9,2.30779,2.30401,2.3059
22.91,2.31076,2.30001,2.305385
22.92,2.3062,2.29315,2.299675
22.93,2.30575,2.299,2.302375
22.94,2.31254,2.29626,2.3044
22.95,2.31134,2.29013,2.300735
22.96,2.31059,2.29415,2.30237
22.97,2.30579,2.30368,2.304735
22.98,2.3158,2.29693,2.306365
22.99,2.31455,2.30065,2.3076
23,2.31049,2.30074,2.305615
23.01,2.30542,2.30284,2.30413
23.02,2.2994,2.30752,2.30346
23.03,2.30635,2.29595,2.30115
23.04,2.30654,2.30049,2.303515
23.05,2.30228,2.2852,2.29374
23.06,2.3085,2.29002,2.29926
23.07,2.30889,2.29367,2.30128
23.08,2.30523,2.29532,2.300275
23.09,2.30376,2.29406,2.29891
23.1,2.30339,2.2934,2.298395
23.11,2.30547,2.29149,2.29848
23.12,2.3108,2.28643,2.298615
23.13,2.31081,2.29243,2.30162
23.14,2.31648,2.28907,2.302775
23.15,2.31613,2.29118,2.303655
23.16,2.31665,2.29351,2.30508
23.17,2.30633,2.29525,2.30079
23.18,2.30039,2.29981,2.3001
23.19,2.30645,2.29467,2.30056
23.2,2.30782,2.2959,2.30186
23.21,2.30495,2.29175,2.29835
23.22,2.30489,2.29275,2.29882
23.23,2.31079,2.28446,2.297625
23.24,2.30445,2.29008,2.297265
23.25,2.3029,2.2863,2.2946
23.26,2.30409,2.30083,2.30246
23.27,2.30317,2.30396,2.303565
23.28,2.29964,2.29203,2.295835
23.29,2.29958,2.30222,2.3009
23.3,2.30079,2.30107,2.30093
23.31,2.30447,2.29932,2.301895
23.32,2.29902,2.29147,2.295245
23.33,2.29982,2.2921,2.29596
23.34,2.30068,2.29034,2.29551
23.35,2.30306,2.28704,2.29505
23.36,2.31077,2.2913,2.301035
23.37,2.30647,2.29316,2.299815
23.38,2.29607,2.29216,2.294115
23.39,2.30408,2.29036,2.29722
23.4,2.30708,2.29178,2.29943
23.41,2.31031,2.2929,2.301605
23.42,2.3078,2.30568,2.30674
23.43,2.30424,2.29756,2.3009
23.44,2.30895,2.2905,2.299725
23.45,2.30232,2.30318,2.30275
23.46,2.30512,2.2954,2.30026
23.47,2.30021,2.29913,2.29967
23.48,2.30805,2.29959,2.30382
23.49,2.30772,2.30194,2.30483
23.5,2.30547,2.30091,2.30319
23.51,2.30095,2.29752,2.299235
23.52,2.30813,2.29394,2.301035
23.53,2.30777,2.29506,2.301415
23.54,2.2997,2.29578,2.29774
23.55,2.30552,2.29332,2.29942
23.56,2.30584,2.29697,2.301405
23.57,2.30312,2.28783,2.295475
23.58,2.30631,2.2913,2.298805
23.59,2.3051,2.29411,2.299605
23.6,2.30432,2.29858,2.30145
23.61,2.30793,2.28948,2.298705
23.62,2.30948,2.29538,2.30243
23.63,2.30937,2.2972,2.303285
23.64,2.30014,2.31015,2.305145
23.65,2.30951,2.307,2.308255
23.66,2.30999,2.3074,2.308695
23.67,2.30988,2.31043,2.310155
23.68,2.30666,2.30313,2.304895
23.69,2.30904,2.30563,2.307335
23.7,2.30698,2.30591,2.306445
23.71,2.30814,2.29409,2.301115
23.72,2.32055,2.30078,2.310665
23.73,2.31107,2.29536,2.303215
23.74,2.30756,2.30363,2.305595
23.75,2.30919,2.30808,2.308635
23.76,2.30796,2.30007,2.304015
23.77,2.30494,2.29808,2.30151
23.78,2.29864,2.30079,2.299715
23.79,2.30613,2.29995,2.30304
23.8,2.31,2.29072,2.30036
23.81,2.30855,2.29933,2.30394
23.82,2.30947,2.29517,2.30232
23.83,2.30165,2.29455,2.2981
23.84,2.30595,2.30361,2.30478
23.85,2.30158,2.29943,2.300505
23.86,2.30317,2.30695,2.30506
23.87,2.30088,2.30821,2.304545
23.88,2.30266,2.2979,2.30028
23.89,2.3051,2.29646,2.30078
23.9,2.30371,2.3043,2.304005
23.91,2.30166,2.29558,2.29862
23.92,2.30616,2.29915,2.302655
23.93,2.31071,2.29075,2.30073
23.94,2.30917,2.28978,2.299475
23.95,2.30381,2.29227,2.29804
23.96,2.30818,2.29804,2.30311
23.97,2.31262,2.29356,2.30309
23.98,2.31555,2.29787,2.30671
23.99,2.31438,2.29711,2.305745
24,2.30606,2.2897,2.29788
24.01,2.30598,2.29133,2.298655
24.02,2.30206,2.29973,2.300895
24.03,2.30555,2.30113,2.30334
24.04,2.30695,2.30066,2.303805
24.05,2.30919,2.30078,2.304985
24.06,2.30995,2.30369,2.30682
24.07,2.3088,2.29523,2.302015
24.08,2.30719,2.30692,2.307055
24.09,2.30612,2.31029,2.308205
24.1,2.30265,2.30116,2.301905
24.11,2.31284,2.3072,2.31002
24.12,2.30256,2.30714,2.30485
24.13,2.30621,2.30385,2.30503
24.14,2.29701,2.30148,2.299245
24.15,2.3053,2.30453,2.304915
24.16,2.30321,2.3039,2.303555
24.17,2.30329,2.3083,2.305795
24.18,2.31022,2.3077,2.30896
24.19,2.31184,2.30778,2.30981
24.2,2.31115,2.31771,2.31443
24.21,2.30636,2.31674,2.31155
24.22,2.30775,2.30792,2.307835
24.23,2.30773,2.3147,2.311215
24.24,2.30755,2.30724,2.307395
24.25,2.29993,2.30685,2.30339
24.26,2.30476,2.31064,2.3077
24.27,2.30363,2.31135,2.30749
24.28,2.30638,2.31571,2.311045
24.29,2.30671,2.30807,2.30739
24.3,2.30159,2.30878,2.305185
24.31,2.30547,2.30546,2.305465
24.32,2.31192,2.30548,2.3087
24.33,2.31175,2.30079,2.30627
24.34,2.31526,2.30058,2.30792
24.35,2.31682,2.31072,2.31377
24.36,2.31542,2.30232,2.30887
24.37,2.31475,2.30123,2.30799
24.38,2.31247,2.30285,2.30766
24.39,2.30245,2.31687,2.30966
24.4,2.32592,2.31095,2.318435
24.41,2.31459,2.30435,2.30947
24.42,2.31553,2.31026,2.312895
24.43,2.31595,2.30838,2.312165
24.44,2.31388,2.30487,2.309375
24.45,2.30699,2.30683,2.30691
24.46,2.30787,2.30869,2.30828
24.47,2.30675,2.30467,2.30571
24.48,2.3105,2.3083,2.3094
24.49,2.3143,2.30057,2.307435
24.5,2.30642,2.29996,2.30319
24.51,2.30983,2.30789,2.30886
24.52,2.31033,2.3089,2.309615
24.53,2.31545,2.307,2.311225
24.54,2.31546,2.30986,2.31266
24.55,2.31002,2.29953,2.304775
24.56,2.30567,2.30545,2.30556
24.57,2.31059,2.30313,2.30686
24.58,2.30307,2.30111,2.30209
24.59,2.30431,2.30857,2.30644
24.6,2.30663,2.30077,2.3037
24.61,2.30625,2.30355,2.3049
24.62,2.30809,2.30636,2.307225
24.63,2.30462,2.30157,2.303095
24.64,2.30716,2.29952,2.30334
24.65,2.30413,2.28846,2.296295
24.66,2.2994,2.29894,2.29917
24.67,2.29669,2.28816,2.292425
24.68,2.30837,2.29329,2.30083
24.69,2.3048,2.29171,2.298255
24.7,2.31119,2.30401,2.3076
24.71,2.31297,2.30494,2.308955
24.72,2.30064,2.29891,2.299775
24.73,2.3016,2.30405,2.302825
24.74,2.29903,2.31742,2.308225
24.75,2.29429,2.29848,2.296385
24.76,2.29086,2.30565,2.298255
24.77,2.29769,2.30561,2.30165
24.78,2.29834,2.2939,2.29612
24.79,2.2991,2.30396,2.30153
24.8,2.30626,2.30597,2.306115
24.81,2.29658,2.3059,2.30124
24.82,2.29613,2.29722,2.296675
24.83,2.30118,2.30597,2.303575
24.84,2.3032,2.30684,2.30502
24.85,2.29964,2.30989,2.304765
24.86,2.30829,2.30312,2.305705
24.87,2.30432,2.30264,2.30348
24.88,2.30331,2.30099,2.30215
24.89,2.3061,2.30197,2.304035
24.9,2.3048,2.29339,2.299095
24.91,2.30438,2.29946,2.30192
24.92,2.31529,2.30477,2.31003
24.93,2.30764,2.3048,2.30622
24.94,2.31588,2.3062,2.31104
24.95,2.31191,2.30018,2.306045
24.96,2.30166,2.2982,2.29993
24.97,2.30648,2.30636,2.30642
24.98,2.29858,2.30847,2.303525
24.99,2.30106,2.30615,2.303605
25,2.30785,2.3082,2.308025
25.01,2.31398,2.30486,2.30942
25.02,2.30828,2.30004,2.30416
25.03,2.31,2.30225,2.306125
25.04,2.29822,2.31358,2.3059
25.05,2.3078,2.30759,2.307695
25.06,2.30392,2.31138,2.30765
25.07,2.30567,2.29902,2.302345
25.08,2.31011,2.30877,2.30944
25.09,2.30127,2.29656,2.298915
25.1,2.30671,2.30736,2.307035
25.11,2.30659,2.30006,2.303325
25.12,2.30072,2.31526,2.30799
25.13,2.30057,2.3097,2.305135
25.14,2.29999,2.30544,2.302715
25.15,2.30161,2.30149,2.30155
25.16,2.30672,2.29779,2.302255
25.17,2.30427,2.3081,2.306185
25.18,2.3084,2.30053,2.304465
25.19,2.30403,2.31258,2.308305
25.2,2.3108,2.30855,2.309675
25.21,2.31564,2.30713,2.311385
25.22,2.30749,2.30557,2.30653
25.23,2.3185,2.30327,2.310885
25.24,2.31062,2.30667,2.308645
25.25,2.3119,2.30664,2.30927
25.26,2.3161,2.30318,2.30964
25.27,2.30779,2.29802,2.302905
25.28,2.3076,2.30822,2.30791
25.29,2.3059,2.30158,2.30374
25.3,2.31413,2.31047,2.3123
25.31,2.31113,2.3083,2.309715
25.32,2.30704,2.3012,2.30412
25.33,2.31076,2.29592,2.30334
25.34,2.31072,2.29611,2.303415
25.35,2.30961,2.29741,2.30351
25.36,2.30638,2.2975,2.30194
25.37,2.30904,2.30667,2.307855
25.38,2.30279,2.30699,2.30489
25.39,2.30413,2.29857,2.30135
25.4,2.30314,2.29785,2.300495
25.41,2.30215,2.30205,2.3021
25.42,2.30988,2.29678,2.30333
25.43,2.29828,2.30083,2.299555
25.44,2.29125,2.3056,2.298425
25.45,2.29962,2.29937,2.299495
25.46,2.30012,2.30903,2.304575
25.47,2.30422,2.30666,2.30544
25.48,2.30339,2.30847,2.30593
25.49,2.30145,2.30216,2.301805
25.5,2.30035,2.29991,2.30013
25.51,2.30202,2.29787,2.299945
25.52,2.30355,2.30956,2.306555
25.53,2.30844,2.31172,2.31008
25.54,2.3118,2.31455,2.313175
25.55,2.3074,2.31488,2.31114
25.56,2.31207,2.31473,2.3134
25.57,2.30966,2.30325,2.306455
25.58,2.30719,2.30977,2.30848
25.59,2.30683,2.31192,2.309375
25.6,2.30685,2.31724,2.312045
25.61,2.31205,2.3067,2.309375
25.62,2.30484,2.30961,2.307225
25.63,2.30167,2.30843,2.30505
25.64,2.30586,2.30247,2.304165
25.65,2.30119,2.30118,2.301185
25.66,2.29704,2.30511,2.301075
25.67,2.29269,2.30726,2.299975
25.68,2.30647,2.30232,2.304395
25.69,2.3057,2.30502,2.30536
25.7,2.31267,2.30209,2.30738
25.71,2.31424,2.30202,2.30813
25.72,2.31617,2.30407,2.31012
25.73,2.30467,2.30968,2.307175
25.74,2.30864,2.31697,2.312805
25.75,2.3127,2.30784,2.31027
25.76,2.31043,2.30025,2.30534
25.77,2.31367,2.30271,2.30819
25.78,2.31329,2.30007,2.30668
25.79,2.3117,2.30521,2.308455
25.8,2.31376,2.30642,2.31009
25.81,2.32515,2.30217,2.31366
25.82,2.31075,2.30881,2.30978
25.83,2.31678,2.30203,2.309405
25.84,2.31894,2.29824,2.30859
25.85,2.32411,2.29432,2.309215
25.86,2.32077,2.30272,2.311745
25.87,2.31596,2.30591,2.310935
25.88,2.31435,2.30406,2.309205
25.89,2.31478,2.30031,2.307545
25.9,2.31524,2.29749,2.306365
25.91,2.31925,2.30011,2.30968
25.92,2.3155,2.30003,2.307765
25.93,2.32914,2.31029,2.319715
25.94,2.31304,2.30914,2.31109
25.95,2.31458,2.3046,2.30959
25.96,2.32099,2.30566,2.313325
25.97,2.31441,2.31177,2.31309
25.98,2.31235,2.31172,2.312035
25.99,2.32259,2.30193,2.31226
26,2.31829,2.31005,2.31417
26.01,2.31325,2.30617,2.30971
26.02,2.30529,2.31004,2.307665
26.03,2.31573,2.31008,2.312905
26.04,2.30617,2.30967,2.30792
26.05,2.30948,2.2979,2.30369
26.06,2.31565,2.30789,2.31177
26.07,2.31482,2.31115,2.312985
26.08,2.30718,2.30707,2.307125
26.09,2.32118,2.30615,2.313665
26.1,2.31231,2.30498,2.308645
26.11,2.3127,2.31882,2.31576
26.12,2.30998,2.3151,2.31254
26.13,2.30944,2.31214,2.31079
26.14,2.30854,2.31235,2.310445
26.15,2.31672,2.31146,2.31409
26.16,2.30997,2.29821,2.30409
26.17,2.30955,2.30632,2.307935
26.18,2.31079,2.3023,2.306545
26.19,2.30596,2.30509,2.305525
26.2,2.31075,2.30135,2.30605
26.21,2.30784,2.30287,2.305355
26.22,2.31923,2.30075,2.30999
26.23,2.30975,2.30321,2.30648
26.24,2.32072,2.29699,2.308855
26.25,2.31477,2.30079,2.30778
26.26,2.31325,2.30157,2.30741
26.27,2.31405,2.30389,2.30897
26.28,2.31334,2.3045,2.30892
26.29,2.32676,2.30513,2.315945
26.3,2.31494,2.30945,2.312195
26.31,2.3157,2.29787,2.306785
26.32,2.3167,2.30215,2.309425
26.33,2.30977,2.29899,2.30438
26.34,2.31014,2.3083,2.30922
26.35,2.31007,2.30188,2.305975
26.36,2.30705,2.29626,2.301655
26.37,2.30341,2.29828,2.300845
26.38,2.31034,2.29992,2.30513
26.39,2.30965,2.30122,2.305435
26.4,2.31288,2.292,2.30244
26.41,2.30524,2.29771,2.301475
26.42,2.30885,2.31363,2.31124
26.43,2.29786,2.31335,2.305605
26.44,2.31617,2.31308,2.314625
26.45,2.31615,2.31708,2.316615
26.46,2.31487,2.31321,2.31404
26.47,2.30258,2.30883,2.305705
26.48,2.30589,2.30955,2.30772
26.49,2.29844,2.30797,2.303205
26.5,2.30252,2.29936,2.30094
26.51,2.31103,2.30978,2.310405
26.52,2.30924,2.3098,2.30952
26.53,2.3105,2.30284,2.30667
26.54,2.31189,2.31103,2.31146
26.55,2.30124,2.31016,2.3057
26.56,2.301,2.31027,2.305635
26.57,2.30576,2.29867,2.302215
26.58,2.30123,2.3049,2.303065
26.59,2.30583,2.30506,2.305445
26.6,2.30156,2.30059,2.301075
26.61,2.2982,2.29623,2.297215
26.62,2.30042,2.29376,2.29709
26.63,2.29921,2.30207,2.30064
26.64,2.30815,2.29671,2.30243
26.65,2.30606,2.28565,2.295855
26.66,2.29644,2.30597,2.301205
26.67,2.29792,2.30126,2.29959
26.68,2.30376,2.30578,2.30477
26.69,2.30324,2.31194,2.30759
26.7,2.30426,2.30401,2.304135
26.71,2.30603,2.30079,2.30341
26.72,2.30473,2.3029,2.303815
26.73,2.31418,2.2946,2.30439
26.74,2.29847,2.30349,2.30098
26.75,2.30318,2.29911,2.301145
26.76,2.30721,2.30117,2.30419
26.77,2.30569,2.30109,2.30339
26.78,2.30916,2.31125,2.310205
26.79,2.30101,2.3064,2.303705
26.8,2.30097,2.30693,2.30395
26.81,2.30112,2.29805,2.299585
26.82,2.31118,2.30837,2.309775
26.83,2.31244,2.3044,2.30842
26.84,2.30076,2.29657,2.298665
26.85,2.30619,2.3014,2.303795
26.86,2.3099,2.30294,2.30642
26.87,2.30004,2.3015,2.30077
26.88,2.30425,2.30617,2.30521
26.89,2.30219,2.301,2.301595
26.9,2.31072,2.29595,2.303335
26.91,2.31078,2.29828,2.30453
26.92,2.30881,2.29597,2.30239
26.93,2.30518,2.29864,2.30191
26.94,2.29878,2.29694,2.29786
26.95,2.30773,2.30125,2.30449
26.96,2.30621,2.2999,2.303055
26.97,2.30231,2.29416,2.298235
26.98,2.29788,2.2949,2.29639
26.99,2.30602,2.31653,2.311275
27,2.305,2.30263,2.303815
27.01,2.31335,2.30491,2.30913
27.02,2.31007,2.30824,2.309155
27.03,2.30339,2.31574,2.309565
27.04,2.31003,2.31622,2.313125
27.05,2.31122,2.31758,2.3144
27.06,2.30079,2.31277,2.30678
27.07,2.30189,2.30323,2.30256
27.08,2.29875,2.30703,2.30289
27.09,2.29719,2.30718,2.302185
27.1,2.3064,2.31523,2.310815
27.11,2.30158,2.30811,2.304845
27.12,2.31093,2.30799,2.30946
27.13,2.30234,2.31006,2.3062
27.14,2.3046,2.30143,2.303015
27.15,2.29933,2.30586,2.302595
27.16,2.3051,2.30495,2.305025
27.17,2.30766,2.31095,2.309305
27.18,2.30112,2.30686,2.30399
27.19,2.30193,2.29501,2.29847
27.2,2.30152,2.3071,2.30431
27.21,2.304,2.30232,2.30316
27.22,2.29902,2.30141,2.300215
27.23,2.30022,2.30982,2.30502
27.24,2.30643,2.3095,2.307965
27.25,2.30157,2.3093,2.305435
27.26,2.30314,2.30124,2.30219
27.27,2.29932,2.29329,2.296305
27.28,2.29962,2.29434,2.29698
27.29,2.29925,2.29372,2.296485
27.3,2.30366,2.29303,2.298345
27.31,2.29848,2.30137,2.299925
27.32,2.29231,2.28838,2.290345
27.33,2.30271,2.29899,2.30085
27.34,2.30302,2.3015,2.30226
27.35,2.30049,2.28894,2.294715
27.36,2.29949,2.29576,2.297625
27.37,2.30766,2.30618,2.30692
27.38,2.30903,2.30002,2.304525
27.39,2.30449,2.29554,2.300015
27.4,2.29684,2.29293,2.294885
27.41,2.30432,2.29978,2.30205
27.42,2.31004,2.30542,2.30773
27.43,2.31957,2.29478,2.307175
27.44,2.31366,2.30463,2.309145
27.45,2.31152,2.29466,2.30309
27.46,2.30453,2.30239,2.30346
27.47,2.31318,2.30531,2.309245
27.48,2.3013,2.29416,2.29773
27.49,2.30654,2.29706,2.3018
27.5,2.30816,2.29355,2.300855
27.51,2.31377,2.30074,2.307255
27.52,2.31421,2.30587,2.31004
27.53,2.31153,2.29448,2.303005
27.54,2.32214,2.29192,2.30703
27.55,2.31128,2.29207,2.301675
27.56,2.31224,2.2961,2.30417
27.57,2.30672,2.29026,2.29849
27.58,2.31259,2.29867,2.30563
27.59,2.31165,2.29714,2.304395
27.6,2.31005,2.2955,2.302775
27.61,2.30692,2.29504,2.30098
27.62,2.31247,2.29308,2.302775
27.63,2.31715,2.29961,2.30838
27.64,2.3059,2.30046,2.30318
27.65,2.30762,2.29374,2.30068
27.66,2.31067,2.29771,2.30419
27.67,2.30987,2.30422,2.307045
27.68,2.32047,2.29422,2.307345
27.69,2.31072,2.29167,2.301195
27.7,2.31702,2.29345,2.305235
27.71,2.31048,2.29636,2.30342
27.72,2.3096,2.30321,2.306405
27.73,2.31761,2.29338,2.305495
27.74,2.31065,2.2969,2.303775
27.75,2.30661,2.2918,2.299205
27.76,2.29892,2.30167,2.300295
27.77,2.30399,2.29212,2.298055
27.78,2.30717,2.29598,2.301575
27.79,2.3068,2.2944,2.3006
27.8,2.30674,2.29223,2.299485
27.81,2.31143,2.30151,2.30647
27.82,2.31096,2.30029,2.305625
27.83,2.30355,2.29733,2.30044
27.84,2.30472,2.28569,2.295205
27.85,2.311,2.28998,2.30049
27.86,2.31393,2.28715,2.30054
27.87,2.31953,2.30021,2.30987
27.88,2.31115,2.3001,2.305625
27.89,2.30753,2.29573,2.30163
27.9,2.3102,2.30337,2.306785
27.91,2.30853,2.29953,2.30403
27.92,2.30376,2.29869,2.301225
27.93,2.30706,2.29978,2.30342
27.94,2.30005,2.30496,2.302505
27.95,2.30247,2.30097,2.30172
27.96,2.3021,2.30032,2.30121
27.97,2.29481,2.30583,2.30032
27.98,2.30293,2.29319,2.29806
27.99,2.31243,2.29531,2.30387
28,2.30134,2.30029,2.300815
28.01,2.30407,2.30047,2.30227
28.02,2.30476,2.29475,2.299755
28.03,2.29778,2.2992,2.29849
28.04,2.30551,2.30155,2.30353
28.05,2.30074,2.3038,2.30227
28.06,2.30183,2.29655,2.29919
28.07,2.30346,2.29551,2.299485
28.08,2.29057,2.28631,2.28844
28.09,2.29623,2.30472,2.300475
28.1,2.29354,2.30604,2.29979
28.11,2.28644,2.30382,2.29513
28.12,2.2908,2.29485,2.292825
28.13,2.29307,2.30236,2.297715
28.14,2.29472,2.29954,2.29713
28.15,2.28719,2.29668,2.291935
28.16,2.29435,2.29491,2.29463
28.17,2.30292,2.28848,2.2957
28.18,2.2967,2.29322,2.29496
28.19,2.29682,2.29167,2.294245
28.2,2.29235,2.29773,2.29504
28.21,2.30032,2.29239,2.296355
28.22,2.29821,2.28539,2.2918
28.23,2.29767,2.29695,2.29731
28.24,2.30151,2.28684,2.294175
28.25,2.30051,2.30052,2.300515
28.26,2.30256,2.29241,2.297485
28.27,2.30379,2.29651,2.30015
28.28,2.30231,2.29452,2.298415
28.29,2.30862,2.2921,2.30036
28.3,2.30418,2.30476,2.30447
28.31,2.30691,2.29673,2.30182
28.32,2.30779,2.29885,2.30332
28.33,2.30061,2.29802,2.299315
28.34,2.30361,2.30167,2.30264
28.35,2.30276,2.30654,2.30465
28.36,2.29688,2.30627,2.301575
28.37,2.30429,2.31101,2.30765
28.38,2.3047,2.31193,2.308315
28.39,2.30405,2.31213,2.30809
28.4,2.30766,2.30089,2.304275
28.41,2.30611,2.29558,2.300845
28.42,2.29869,2.3003,2.299495
28.43,2.29767,2.30079,2.29923
28.44,2.30187,2.30061,2.30124
28.45,2.29976,2.30583,2.302795
28.46,2.29831,2.29948,2.298895
28.47,2.29918,2.29764,2.29841
28.48,2.30601,2.31769,2.31185
28.49,2.31093,2.30647,2.3087
28.5,2.30632,2.29685,2.301585
28.51,2.29903,2.29965,2.29934
28.52,2.31075,2.2978,2.304275
28.53,2.30118,2.30659,2.303885
28.54,2.29929,2.29881,2.29905
28.55,2.29888,2.2982,2.29854
28.56,2.29659,2.2923,2.294445
28.57,2.29581,2.28951,2.29266
28.58,2.30431,2.29032,2.297315
28.59,2.30604,2.29279,2.299415
28.6,2.30025,2.29633,2.29829
28.61,2.30442,2.29588,2.30015
28.62,2.30356,2.29763,2.300595
28.63,2.30491,2.3055,2.305205
28.64,2.31183,2.30262,2.307225
28.65,2.31353,2.29997,2.30675
28.66,2.30988,2.30091,2.305395
28.67,2.3024,2.30987,2.306135
28.68,2.3057,2.31237,2.309035
28.69,2.30427,2.30428,2.304275
28.7,2.30779,2.3079,2.307845
28.71,2.31265,2.30185,2.30725
28.72,2.29932,2.30895,2.304135
28.73,2.31101,2.30306,2.307035
28.74,2.30915,2.30046,2.304805
28.75,2.30803,2.29674,2.302385
28.76,2.31147,2.30182,2.306645
28.77,2.30531,2.30699,2.30615
28.78,2.29924,2.30805,2.303645
28.79,2.30804,2.30759,2.307815
28.8,2.31336,2.30846,2.31091
28.81,2.31928,2.29063,2.304955
28.82,2.3155,2.3002,2.30785
28.83,2.3113,2.3099,2.3106
28.84,2.30558,2.30554,2.30556
28.85,2.30087,2.29993,2.3004
28.86,2.31133,2.30842,2.309875
28.87,2.30899,2.30379,2.30639
28.88,2.31304,2.30351,2.308275
28.89,2.31154,2.30082,2.30618
28.9,2.30981,2.31154,2.310675
28.91,2.30829,2.30417,2.30623
28.92,2.31367,2.31094,2.312305
28.93,2.30617,2.29494,2.300555
28.94,2.30607,2.30324,2.304655
28.95,2.30306,2.30474,2.3039
28.96,2.29903,2.30975,2.30439
28.97,2.30677,2.30933,2.30805
28.98,2.30986,2.30283,2.306345
28.99,2.30167,2.29918,2.300425
29,2.31378,2.30842,2.3111
29.01,2.31351,2.29861,2.30606
29.02,2.30945,2.2963,2.302875
29.03,2.30422,2.30817,2.306195
29.04,2.3194,2.31235,2.315875
29.05,2.31385,2.30459,2.30922
29.06,2.30735,2.30562,2.306485
29.07,2.32013,2.3135,2.316815
29.08,2.32177,2.3162,2.318985
29.09,2.32152,2.31228,2.3169
29.1,2.31144,2.30524,2.30834
29.11,2.29949,2.30527,2.30238
29.12,2.30599,2.30119,2.30359
29.13,2.30315,2.30244,2.302795
29.14,2.30539,2.31036,2.307875
29.15,2.31397,2.30818,2.311075
29.16,2.3038,2.30764,2.30572
29.17,2.30384,2.29394,2.29889
29.18,2.30761,2.2988,2.303205
29.19,2.30453,2.2999,2.302215
29.2,2.30464,2.30172,2.30318
29.21,2.30797,2.3037,2.305835
29.22,2.31056,2.29687,2.303715
29.23,2.30139,2.29273,2.29706
29.24,2.30044,2.29578,2.29811
29.25,2.30095,2.29271,2.29683
29.26,2.30708,2.29786,2.30247
29.27,2.30944,2.30575,2.307595
29.28,2.31041,2.29879,2.3046
29.29,2.30781,2.295,2.301405
29.3,2.30863,2.30466,2.306645
29.31,2.301,2.29306,2.29703
29.32,2.30938,2.28741,2.298395
29.33,2.31432,2.28811,2.301215
