Time/Residue,VOR_R1.xvg,VOR_R2.xvg,Average
1.8429999999999998e-05,2.31518,2.28815,2.301665
1.8440000000000003e-05,2.31796,2.29599,2.306975
1.8449999999999998e-05,2.31372,2.28931,2.301515
1.846e-05,2.3137,2.28375,2.298725
1.847e-05,2.3097,2.29067,2.300185
1.848e-05,2.30875,2.28232,2.295535
1.849e-05,2.31183,2.28552,2.298675
1.85e-05,2.30391,2.29522,2.299565
1.851e-05,2.31579,2.29295,2.30437
1.852e-05,2.30984,2.2958,2.30282
1.853e-05,2.30793,2.29167,2.2998
1.854e-05,2.30883,2.29727,2.30305
1.855e-05,2.31492,2.29847,2.306695
1.856e-05,2.31277,2.29601,2.30439
1.857e-05,2.32447,2.29309,2.30878
1.8579999999999998e-05,2.31255,2.28653,2.29954
1.859e-05,2.30971,2.30085,2.30528
1.86e-05,2.31418,2.28662,2.3004
1.861e-05,2.31953,2.29734,2.308435
1.862e-05,2.32376,2.29255,2.308155
1.863e-05,2.31933,2.29139,2.30536
1.864e-05,2.30978,2.29436,2.30207
1.865e-05,2.31343,2.29528,2.304355
1.866e-05,2.3112,2.29884,2.30502
1.8670000000000003e-05,2.32046,2.29211,2.306285
1.8679999999999997e-05,2.30932,2.29551,2.302415
1.8690000000000002e-05,2.31385,2.29774,2.305795
1.8699999999999997e-05,2.31162,2.28733,2.299475
1.8710000000000002e-05,2.3024,2.28815,2.295275
1.872e-05,2.31215,2.29382,2.302985
1.873e-05,2.31616,2.29553,2.305845
1.874e-05,2.31376,2.29756,2.30566
1.875e-05,2.31113,2.2932,2.302165
1.8760000000000003e-05,2.3132,2.28877,2.300985
1.8769999999999998e-05,2.31382,2.29412,2.30397
1.8780000000000003e-05,2.31057,2.29475,2.30266
1.8789999999999998e-05,2.31593,2.28964,2.302785
1.88e-05,2.3079,2.28893,2.298415
1.881e-05,2.31065,2.3015,2.306075
1.882e-05,2.30398,2.29307,2.298525
1.883e-05,2.30544,2.29366,2.29955
1.884e-05,2.3056,2.29399,2.299795
1.885e-05,2.30287,2.30089,2.30188
1.886e-05,2.29577,2.29142,2.293595
1.887e-05,2.3045,2.29386,2.29918
1.888e-05,2.30017,2.2999,2.300035
1.889e-05,2.29818,2.29578,2.29698
1.89e-05,2.29748,2.28872,2.2931
1.891e-05,2.3022,2.29656,2.29938
1.8920000000000002e-05,2.30397,2.2993,2.301635
1.893e-05,2.30557,2.30121,2.30339
1.894e-05,2.30296,2.29926,2.30111
1.8949999999999996e-05,2.31045,2.29815,2.3043
1.896e-05,2.30226,2.30227,2.302265
1.8969999999999996e-05,2.30963,2.30657,2.3081
1.898e-05,2.29692,2.30413,2.300525
1.899e-05,2.30644,2.30578,2.30611
1.9e-05,2.30197,2.29733,2.29965
1.9010000000000003e-05,2.30312,2.305,2.30406
1.9019999999999997e-05,2.30315,2.31084,2.306995
1.9030000000000002e-05,2.30229,2.30209,2.30219
1.9039999999999997e-05,2.30492,2.30516,2.30504
1.9050000000000002e-05,2.30512,2.29686,2.30099
1.9059999999999997e-05,2.30648,2.29628,2.30138
1.907e-05,2.30826,2.29975,2.304005
1.908e-05,2.31063,2.2948,2.302715
1.909e-05,2.31025,2.29484,2.302545
1.9100000000000003e-05,2.30989,2.30418,2.307035
1.9109999999999998e-05,2.31145,2.30151,2.30648
1.912e-05,2.31071,2.29679,2.30375
1.9129999999999998e-05,2.30951,2.29027,2.29989
1.914e-05,2.30821,2.29245,2.30033
1.9149999999999998e-05,2.30112,2.29485,2.297985
1.916e-05,2.30975,2.30012,2.304935
1.9170000000000005e-05,2.31798,2.29969,2.308835
1.918e-05,2.31656,2.29794,2.30725
1.919e-05,2.31552,2.29172,2.30362
1.92e-05,2.3151,2.29234,2.30372
1.921e-05,2.31107,2.29808,2.304575
1.922e-05,2.31237,2.28819,2.30028
1.923e-05,2.31588,2.29406,2.30497
1.924e-05,2.31369,2.30156,2.307625
1.925e-05,2.31778,2.29315,2.305465
1.9260000000000002e-05,2.31554,2.28897,2.302255
1.927e-05,2.31644,2.29274,2.30459
1.9280000000000002e-05,2.32345,2.29339,2.30842
1.9289999999999997e-05,2.32224,2.3007,2.31147
1.93e-05,2.31781,2.30676,2.312285
1.9309999999999996e-05,2.31517,2.30124,2.308205
1.932e-05,2.31864,2.29933,2.308985
1.933e-05,2.31206,2.28828,2.30017
1.934e-05,2.31286,2.29158,2.30222
1.9350000000000003e-05,2.30635,2.29752,2.301935
1.9359999999999998e-05,2.31433,2.29057,2.30245
1.9370000000000003e-05,2.31148,2.29986,2.30567
1.9379999999999997e-05,2.3104,2.29487,2.302635
1.9390000000000002e-05,2.30707,2.30562,2.306345
1.9399999999999997e-05,2.30048,2.29912,2.2998
1.941e-05,2.30199,2.29548,2.298735
1.9420000000000004e-05,2.30706,2.30277,2.304915
1.943e-05,2.29739,2.30744,2.302415
1.9440000000000004e-05,2.29707,2.3025,2.299785
1.945e-05,2.30328,2.30223,2.302755
1.946e-05,2.3081,2.30672,2.30741
1.9469999999999998e-05,2.3066,2.29778,2.30219
1.948e-05,2.30523,2.30347,2.30435
1.9489999999999998e-05,2.31496,2.29239,2.303675
1.95e-05,2.3062,2.29798,2.30209
1.9510000000000005e-05,2.30256,2.29916,2.30086
1.952e-05,2.29864,2.30712,2.30288
1.953e-05,2.30014,2.30076,2.30045
1.954e-05,2.30222,2.31126,2.30674
1.955e-05,2.30793,2.30043,2.30418
1.956e-05,2.3014,2.29573,2.298565
1.957e-05,2.30512,2.29967,2.302395
1.9579999999999995e-05,2.31998,2.30143,2.310705
1.959e-05,2.31493,2.29154,2.303235
1.9600000000000002e-05,2.30621,2.29494,2.300575
1.961e-05,2.31216,2.30235,2.307255
1.9620000000000002e-05,2.31285,2.30259,2.30772
1.9629999999999997e-05,2.30998,2.29728,2.30363
1.9640000000000002e-05,2.30931,2.30187,2.30559
1.9649999999999997e-05,2.30659,2.30173,2.30416
1.966e-05,2.307,2.29949,2.303245
1.967e-05,2.30949,2.2939,2.301695
1.9679999999999998e-05,2.30966,2.29737,2.303515
1.9690000000000003e-05,2.30347,2.30315,2.30331
1.9699999999999998e-05,2.30236,2.30336,2.30286
1.9710000000000003e-05,2.31042,2.29774,2.30408
1.9719999999999998e-05,2.30791,2.30045,2.30418
1.9730000000000003e-05,2.30869,2.30378,2.306235
1.9739999999999997e-05,2.30621,2.30491,2.30556
1.975e-05,2.30891,2.29441,2.30166
1.9760000000000004e-05,2.30225,2.29494,2.298595
1.977e-05,2.30185,2.29599,2.29892
1.9780000000000004e-05,2.30687,2.30937,2.30812
1.979e-05,2.30391,2.29276,2.298335
1.98e-05,2.30711,2.29906,2.303085
1.981e-05,2.29821,2.29496,2.296585
1.982e-05,2.30554,2.30304,2.30429
1.9829999999999998e-05,2.29774,2.30016,2.29895
1.984e-05,2.29363,2.30349,2.29856
1.985e-05,2.30027,2.29992,2.300095
1.986e-05,2.30279,2.29655,2.29967
1.987e-05,2.30317,2.30132,2.302245
1.988e-05,2.30357,2.29182,2.297695
1.989e-05,2.30277,2.30757,2.30517
1.99e-05,2.30355,2.30013,2.30184
1.991e-05,2.30587,2.30123,2.30355
1.992e-05,2.31045,2.2971,2.303775
1.993e-05,2.30976,2.30493,2.307345
1.9940000000000002e-05,2.30527,2.30042,2.302845
1.995e-05,2.30772,2.299,2.30336
1.9960000000000002e-05,2.31211,2.30415,2.30813
1.9969999999999997e-05,2.3052,2.30682,2.30601
1.9980000000000002e-05,2.29553,2.29657,2.29605
1.9989999999999997e-05,2.29862,2.29614,2.29738
2e-05,2.30721,2.2983,2.302755
2.001e-05,2.30069,2.29473,2.29771
2.0019999999999998e-05,2.31257,2.29811,2.30534
2.0030000000000003e-05,2.30456,2.30207,2.303315
2.0039999999999998e-05,2.31071,2.28532,2.298015
2.0050000000000003e-05,2.30194,2.30005,2.300995
2.0059999999999998e-05,2.30608,2.29965,2.302865
2.0070000000000003e-05,2.30389,2.29786,2.300875
2.0079999999999997e-05,2.3044,2.30117,2.302785
2.009e-05,2.30885,2.29382,2.301335
2.01e-05,2.30904,2.29319,2.301115
2.011e-05,2.31074,2.2922,2.30147
2.0120000000000004e-05,2.30947,2.29017,2.29982
2.013e-05,2.30117,2.28904,2.295105
2.014e-05,2.30903,2.28656,2.297795
2.015e-05,2.29899,2.28234,2.290665
2.016e-05,2.30325,2.28403,2.29364
2.0170000000000002e-05,2.30746,2.28502,2.29624
2.018e-05,2.30623,2.28897,2.2976
2.0189999999999998e-05,2.31035,2.28606,2.298205
2.02e-05,2.32107,2.27682,2.298945
2.021e-05,2.30472,2.28873,2.296725
2.022e-05,2.31048,2.29441,2.302445
2.023e-05,2.3084,2.28461,2.296505
2.0239999999999996e-05,2.30671,2.29057,2.29864
2.025e-05,2.31002,2.2818,2.29591
2.026e-05,2.31103,2.28231,2.29667
2.027e-05,2.3125,2.28134,2.29692
2.028e-05,2.31288,2.27927,2.296075
2.029e-05,2.30859,2.28135,2.29497
2.0300000000000002e-05,2.30789,2.28638,2.297135
2.0309999999999997e-05,2.30707,2.29192,2.299495
2.0320000000000002e-05,2.30327,2.289,2.296135
2.0329999999999997e-05,2.30341,2.29146,2.297435
2.0340000000000002e-05,2.30718,2.28737,2.297275
2.035e-05,2.30849,2.28218,2.295335
2.0359999999999998e-05,2.30587,2.28332,2.294595
2.0370000000000003e-05,2.30912,2.27954,2.29433
2.0379999999999998e-05,2.3129,2.27848,2.29569
2.0390000000000003e-05,2.31142,2.28669,2.299055
2.0399999999999998e-05,2.31022,2.28221,2.296215
2.041e-05,2.30966,2.29012,2.29989
2.042e-05,2.30267,2.28482,2.293745
2.043e-05,2.30605,2.28974,2.297895
2.044e-05,2.30804,2.28535,2.296695
2.045e-05,2.30395,2.28956,2.296755
2.0460000000000004e-05,2.30958,2.29095,2.300265
2.047e-05,2.30634,2.27772,2.29203
2.048e-05,2.31158,2.28326,2.29742
2.049e-05,2.30786,2.29186,2.29986
2.05e-05,2.30708,2.29374,2.30041
2.0510000000000002e-05,2.3078,2.28686,2.29733
2.052e-05,2.30155,2.29615,2.29885
2.0529999999999998e-05,2.31708,2.29242,2.30475
2.054e-05,2.30325,2.29793,2.30059
2.055e-05,2.30799,2.29204,2.300015
2.056e-05,2.29865,2.29256,2.295605
2.057e-05,2.31033,2.28899,2.29966
2.0579999999999996e-05,2.3146,2.28553,2.300065
2.059e-05,2.31327,2.28503,2.29915
2.06e-05,2.31691,2.28771,2.30231
2.061e-05,2.30663,2.29338,2.300005
2.062e-05,2.30659,2.28997,2.29828
2.063e-05,2.30406,2.29357,2.298815
2.0640000000000002e-05,2.303,2.29476,2.29888
2.0649999999999997e-05,2.30642,2.29184,2.29913
2.0660000000000002e-05,2.31311,2.2858,2.299455
2.067e-05,2.3047,2.27843,2.291565
2.0680000000000002e-05,2.31159,2.28506,2.298325
2.069e-05,2.29878,2.28409,2.291435
2.07e-05,2.29657,2.2964,2.296485
2.071e-05,2.29878,2.28394,2.29136
2.0719999999999998e-05,2.30836,2.29099,2.299675
2.0730000000000003e-05,2.31449,2.29511,2.3048
2.0739999999999998e-05,2.30977,2.2968,2.303285
2.075e-05,2.30702,2.28938,2.2982
2.076e-05,2.30988,2.29669,2.303285
2.077e-05,2.31971,2.29252,2.306115
2.078e-05,2.31736,2.28471,2.301035
2.079e-05,2.31193,2.2899,2.300915
2.0799999999999997e-05,2.30806,2.28332,2.29569
2.081e-05,2.31481,2.28617,2.30049
2.082e-05,2.30512,2.29357,2.299345
2.083e-05,2.30854,2.28262,2.29558
2.084e-05,2.30339,2.29349,2.29844
2.0850000000000002e-05,2.31214,2.2865,2.29932
2.086e-05,2.30573,2.28815,2.29694
2.087e-05,2.30748,2.28639,2.296935
2.088e-05,2.30343,2.28527,2.29435
2.0889999999999998e-05,2.31827,2.29241,2.30534
2.09e-05,2.31353,2.29061,2.30207
2.091e-05,2.2989,2.28566,2.29228
2.092e-05,2.30835,2.29419,2.30127
2.093e-05,2.29839,2.2839,2.291145
2.094e-05,2.29856,2.297,2.29778
2.095e-05,2.30578,2.28792,2.29685
2.096e-05,2.31075,2.28329,2.29702
2.0969999999999997e-05,2.31074,2.28547,2.298105
2.0980000000000002e-05,2.30862,2.27791,2.293265
2.0989999999999997e-05,2.3095,2.28036,2.29493
2.1000000000000002e-05,2.30398,2.28388,2.29393
2.101e-05,2.30404,2.28009,2.292065
2.1020000000000002e-05,2.30269,2.29005,2.29637
2.103e-05,2.29736,2.29438,2.29587
2.104e-05,2.29756,2.28676,2.29216
2.105e-05,2.29662,2.28443,2.290525
2.1059999999999998e-05,2.30808,2.29007,2.299075
2.1070000000000003e-05,2.30193,2.2907,2.296315
2.1079999999999998e-05,2.30192,2.2867,2.29431
2.109e-05,2.30087,2.29042,2.295645
2.11e-05,2.30218,2.29427,2.298225
2.111e-05,2.29946,2.29275,2.296105
2.112e-05,2.30008,2.29168,2.29588
2.113e-05,2.31493,2.29475,2.30484
2.1139999999999997e-05,2.30433,2.29876,2.301545
2.115e-05,2.29352,2.29598,2.29475
2.116e-05,2.30426,2.29648,2.30037
2.1170000000000002e-05,2.3071,2.29979,2.303445
2.118e-05,2.30553,2.29822,2.301875
2.1190000000000002e-05,2.31003,2.30206,2.306045
2.12e-05,2.30762,2.30602,2.30682
2.121e-05,2.30974,2.30846,2.3091
2.122e-05,2.30455,2.30321,2.30388
2.123e-05,2.30553,2.31323,2.30938
2.124e-05,2.30321,2.30166,2.302435
2.125e-05,2.30656,2.29847,2.302515
2.126e-05,2.3158,2.30537,2.310585
2.127e-05,2.31324,2.29979,2.306515
2.128e-05,2.30603,2.29669,2.30136
2.129e-05,2.308,2.28997,2.298985
2.13e-05,2.30703,2.29361,2.30032
2.1309999999999998e-05,2.29604,2.30002,2.29803
2.132e-05,2.31083,2.29448,2.302655
2.1329999999999997e-05,2.30735,2.29648,2.301915
2.1340000000000002e-05,2.30752,2.29895,2.303235
2.135e-05,2.31509,2.29961,2.30735
2.1360000000000002e-05,2.31141,2.29953,2.30547
2.137e-05,2.30682,2.31173,2.309275
2.138e-05,2.30809,2.30629,2.30719
2.139e-05,2.30045,2.30109,2.30077
2.14e-05,2.30271,2.30876,2.305735
2.141e-05,2.30755,2.309,2.308275
2.142e-05,2.3029,2.29994,2.30142
2.143e-05,2.30371,2.30358,2.303645
2.144e-05,2.30444,2.3055,2.30497
2.145e-05,2.30702,2.31079,2.308905
2.146e-05,2.30396,2.3038,2.30388
2.147e-05,2.30719,2.3031,2.305145
2.1479999999999998e-05,2.30562,2.30274,2.30418
2.149e-05,2.30413,2.30053,2.30233
2.1499999999999997e-05,2.30563,2.30132,2.303475
2.1510000000000002e-05,2.31196,2.28982,2.30089
2.152e-05,2.30698,2.29775,2.302365
2.153e-05,2.30692,2.30186,2.30439
2.154e-05,2.31111,2.28625,2.29868
2.155e-05,2.31408,2.2967,2.30539
2.156e-05,2.3087,2.29037,2.299535
2.157e-05,2.30883,2.30058,2.304705
2.158e-05,2.31815,2.29984,2.308995
2.159e-05,2.31079,2.28795,2.29937
2.16e-05,2.31846,2.29328,2.30587
2.161e-05,2.30651,2.29096,2.298735
2.162e-05,2.31537,2.29322,2.304295
2.163e-05,2.31484,2.28501,2.299925
2.164e-05,2.31439,2.29175,2.30307
2.1649999999999998e-05,2.31911,2.28832,2.303715
2.166e-05,2.31903,2.28863,2.30383
2.167e-05,2.31097,2.30651,2.30874
2.1680000000000002e-05,2.32067,2.29515,2.30791
2.169e-05,2.32048,2.29141,2.305945
2.17e-05,2.31075,2.29488,2.302815
2.171e-05,2.31968,2.29323,2.306455
2.172e-05,2.3223,2.29312,2.30771
2.173e-05,2.31359,2.29247,2.30303
2.174e-05,2.31108,2.29354,2.30231
2.175e-05,2.31506,2.29605,2.305555
2.1760000000000002e-05,2.31353,2.29027,2.3019
2.177e-05,2.31904,2.28947,2.304255
2.178e-05,2.31979,2.29295,2.30637
2.179e-05,2.31444,2.28196,2.2982
2.18e-05,2.31293,2.29492,2.303925
2.181e-05,2.31301,2.29329,2.30315
2.1819999999999998e-05,2.30105,2.28819,2.29462
2.183e-05,2.30844,2.29949,2.303965
2.1839999999999998e-05,2.31034,2.28688,2.29861
2.1850000000000003e-05,2.30773,2.29903,2.30338
2.186e-05,2.31301,2.30254,2.307775
2.187e-05,2.31429,2.2971,2.305695
2.188e-05,2.3101,2.28942,2.29976
2.189e-05,2.31207,2.28594,2.299005
2.19e-05,2.31523,2.29318,2.304205
2.191e-05,2.30659,2.29251,2.29955
2.1920000000000004e-05,2.30928,2.29878,2.30403
2.193e-05,2.3073,2.30186,2.30458
2.194e-05,2.31395,2.29798,2.305965
2.195e-05,2.31134,2.30189,2.306615
2.196e-05,2.31523,2.29913,2.30718
2.197e-05,2.31263,2.30615,2.30939
2.198e-05,2.30703,2.31509,2.31106
2.1989999999999998e-05,2.30478,2.30784,2.30631
2.2e-05,2.31489,2.30815,2.31152
2.201e-05,2.32041,2.31042,2.315415
2.202e-05,2.31182,2.29739,2.304605
2.203e-05,2.30962,2.30558,2.3076
2.204e-05,2.31812,2.3067,2.31241
2.205e-05,2.31684,2.30504,2.31094
2.206e-05,2.3117,2.29582,2.30376
2.207e-05,2.32007,2.29494,2.307505
2.208e-05,2.33009,2.30043,2.31526
2.2089999999999997e-05,2.32708,2.29134,2.30921
2.2100000000000002e-05,2.31631,2.30336,2.309835
2.2109999999999997e-05,2.31667,2.2993,2.307985
2.212e-05,2.30592,2.29584,2.30088
2.213e-05,2.31381,2.29599,2.3049
2.214e-05,2.30571,2.30195,2.30383
2.215e-05,2.31161,2.3069,2.309255
2.2159999999999998e-05,2.31634,2.29138,2.30386
2.2170000000000003e-05,2.30706,2.30199,2.304525
2.2179999999999998e-05,2.3149,2.29165,2.303275
2.2190000000000003e-05,2.3098,2.29669,2.303245
2.22e-05,2.31479,2.29549,2.30514
2.221e-05,2.31569,2.29565,2.30567
2.222e-05,2.31052,2.29811,2.304315
2.223e-05,2.31073,2.30245,2.30659
2.224e-05,2.31321,2.3075,2.310355
2.225e-05,2.30748,2.29798,2.30273
2.226e-05,2.30514,2.29962,2.30238
2.227e-05,2.3048,2.30735,2.306075
2.228e-05,2.30515,2.30274,2.303945
2.2290000000000002e-05,2.29692,2.29136,2.29414
2.23e-05,2.30429,2.29157,2.29793
2.231e-05,2.31064,2.30539,2.308015
2.232e-05,2.3099,2.30089,2.305395
2.2329999999999998e-05,2.30361,2.3014,2.302505
2.234e-05,2.30671,2.29661,2.30166
2.235e-05,2.30759,2.30431,2.30595
2.236e-05,2.31164,2.30307,2.307355
2.237e-05,2.31191,2.30195,2.30693
2.238e-05,2.30452,2.29503,2.299775
2.239e-05,2.3114,2.2962,2.3038
2.24e-05,2.30798,2.29789,2.302935
2.241e-05,2.30001,2.29435,2.29718
2.2420000000000002e-05,2.30664,2.29678,2.30171
2.2429999999999997e-05,2.3048,2.30128,2.30304
2.2440000000000002e-05,2.30327,2.30768,2.305475
2.2449999999999997e-05,2.30774,2.30165,2.304695
2.2460000000000002e-05,2.30891,2.29588,2.302395
2.247e-05,2.29808,2.29302,2.29555
2.248e-05,2.30511,2.29438,2.299745
2.249e-05,2.30361,2.29794,2.300775
2.2499999999999998e-05,2.30248,2.30006,2.30127
2.2510000000000003e-05,2.30989,2.29777,2.30383
2.2519999999999998e-05,2.30034,2.30858,2.30446
2.2530000000000003e-05,2.30102,2.30345,2.302235
2.2539999999999998e-05,2.30003,2.29904,2.299535
2.255e-05,2.30176,2.29442,2.29809
2.256e-05,2.29499,2.30702,2.301005
2.257e-05,2.30707,2.29531,2.30119
2.258e-05,2.30246,2.28813,2.295295
2.259e-05,2.30108,2.29587,2.298475
2.26e-05,2.30917,2.2827,2.295935
2.261e-05,2.30809,2.29121,2.29965
2.262e-05,2.30418,2.29258,2.29838
2.263e-05,2.30006,2.29335,2.296705
2.264e-05,2.30532,2.28873,2.297025
2.265e-05,2.31674,2.28784,2.30229
2.266e-05,2.30368,2.29324,2.29846
2.267e-05,2.30708,2.28463,2.295855
2.268e-05,2.30476,2.29893,2.301845
2.269e-05,2.30291,2.29205,2.29748
2.27e-05,2.30833,2.28484,2.296585
2.271e-05,2.29805,2.28801,2.29303
2.2719999999999996e-05,2.30219,2.29392,2.298055
2.273e-05,2.30249,2.29096,2.296725
2.274e-05,2.31178,2.29251,2.302145
2.275e-05,2.30305,2.29806,2.300555
2.2760000000000002e-05,2.30288,2.29068,2.29678
2.2769999999999997e-05,2.30899,2.30397,2.30648
2.2780000000000002e-05,2.30984,2.29795,2.303895
2.2789999999999997e-05,2.30569,2.29415,2.29992
2.2800000000000002e-05,2.30226,2.30431,2.303285
2.281e-05,2.30871,2.30148,2.305095
2.282e-05,2.30486,2.29887,2.301865
2.283e-05,2.30888,2.29299,2.300935
2.2839999999999998e-05,2.30739,2.30628,2.306835
2.2850000000000003e-05,2.3029,2.28298,2.29294
2.2859999999999998e-05,2.30242,2.29606,2.29924
2.2870000000000003e-05,2.30418,2.29741,2.300795
2.2879999999999998e-05,2.31854,2.3006,2.30957
2.289e-05,2.3129,2.3011,2.307
2.29e-05,2.30779,2.30401,2.3059
2.291e-05,2.31076,2.30001,2.305385
2.2920000000000004e-05,2.3062,2.29315,2.299675
2.293e-05,2.30575,2.299,2.302375
2.294e-05,2.31254,2.29626,2.3044
2.295e-05,2.31134,2.29013,2.300735
2.296e-05,2.31059,2.29415,2.30237
2.297e-05,2.30579,2.30368,2.304735
2.298e-05,2.3158,2.29693,2.306365
2.299e-05,2.31455,2.30065,2.3076
2.3e-05,2.31049,2.30074,2.305615
2.301e-05,2.30542,2.30284,2.30413
2.302e-05,2.2994,2.30752,2.30346
2.303e-05,2.30635,2.29595,2.30115
2.304e-05,2.30654,2.30049,2.303515
2.305e-05,2.30228,2.2852,2.29374
2.3059999999999996e-05,2.3085,2.29002,2.29926
2.307e-05,2.30889,2.29367,2.30128
2.308e-05,2.30523,2.29532,2.300275
2.309e-05,2.30376,2.29406,2.29891
2.3100000000000002e-05,2.30339,2.2934,2.298395
2.3109999999999997e-05,2.30547,2.29149,2.29848
2.3120000000000002e-05,2.3108,2.28643,2.298615
2.3129999999999997e-05,2.31081,2.29243,2.30162
2.3140000000000002e-05,2.31648,2.28907,2.302775
2.3149999999999997e-05,2.31613,2.29118,2.303655
2.316e-05,2.31665,2.29351,2.30508
2.3170000000000003e-05,2.30633,2.29525,2.30079
2.3179999999999998e-05,2.30039,2.29981,2.3001
2.3190000000000003e-05,2.30645,2.29467,2.30056
2.3199999999999998e-05,2.30782,2.2959,2.30186
2.3210000000000003e-05,2.30495,2.29175,2.29835
2.3219999999999998e-05,2.30489,2.29275,2.29882
2.323e-05,2.31079,2.28446,2.297625
2.3239999999999998e-05,2.30445,2.29008,2.297265
2.325e-05,2.3029,2.2863,2.2946
2.3260000000000004e-05,2.30409,2.30083,2.30246
2.327e-05,2.30317,2.30396,2.303565
2.328e-05,2.29964,2.29203,2.295835
2.329e-05,2.29958,2.30222,2.3009
2.33e-05,2.30079,2.30107,2.30093
2.331e-05,2.30447,2.29932,2.301895
2.332e-05,2.29902,2.29147,2.295245
2.3329999999999995e-05,2.29982,2.2921,2.29596
2.334e-05,2.30068,2.29034,2.29551
2.3350000000000002e-05,2.30306,2.28704,2.29505
2.336e-05,2.31077,2.2913,2.301035
2.337e-05,2.30647,2.29316,2.299815
2.3379999999999996e-05,2.29607,2.29216,2.294115
2.339e-05,2.30408,2.29036,2.29722
2.3399999999999996e-05,2.30708,2.29178,2.29943
2.341e-05,2.31031,2.2929,2.301605
2.3420000000000003e-05,2.3078,2.30568,2.30674
2.343e-05,2.30424,2.29756,2.3009
2.3440000000000003e-05,2.30895,2.2905,2.299725
2.3449999999999997e-05,2.30232,2.30318,2.30275
2.3460000000000002e-05,2.30512,2.2954,2.30026
2.3469999999999997e-05,2.30021,2.29913,2.29967
2.3480000000000002e-05,2.30805,2.29959,2.30382
2.3489999999999997e-05,2.30772,2.30194,2.30483
2.35e-05,2.30547,2.30091,2.30319
2.3510000000000004e-05,2.30095,2.29752,2.299235
2.352e-05,2.30813,2.29394,2.301035
2.3530000000000003e-05,2.30777,2.29506,2.301415
2.3539999999999998e-05,2.2997,2.29578,2.29774
2.355e-05,2.30552,2.29332,2.29942
2.3559999999999998e-05,2.30584,2.29697,2.301405
2.357e-05,2.30312,2.28783,2.295475
2.3579999999999998e-05,2.30631,2.2913,2.298805
2.359e-05,2.3051,2.29411,2.299605
2.3600000000000004e-05,2.30432,2.29858,2.30145
2.361e-05,2.30793,2.28948,2.298705
2.362e-05,2.30948,2.29538,2.30243
2.363e-05,2.30937,2.2972,2.303285
2.364e-05,2.30014,2.31015,2.305145
2.365e-05,2.30951,2.307,2.308255
2.366e-05,2.30999,2.3074,2.308695
2.367e-05,2.30988,2.31043,2.310155
2.368e-05,2.30666,2.30313,2.304895
2.3690000000000002e-05,2.30904,2.30563,2.307335
2.37e-05,2.30698,2.30591,2.306445
2.371e-05,2.30814,2.29409,2.301115
2.3719999999999997e-05,2.32055,2.30078,2.310665
2.373e-05,2.31107,2.29536,2.303215
2.3739999999999996e-05,2.30756,2.30363,2.305595
2.375e-05,2.30919,2.30808,2.308635
2.376e-05,2.30796,2.30007,2.304015
2.377e-05,2.30494,2.29808,2.30151
2.3780000000000003e-05,2.29864,2.30079,2.299715
2.3789999999999998e-05,2.30613,2.29995,2.30304
2.3800000000000003e-05,2.31,2.29072,2.30036
2.3809999999999997e-05,2.30855,2.29933,2.30394
2.3820000000000002e-05,2.30947,2.29517,2.30232
2.3829999999999997e-05,2.30165,2.29455,2.2981
2.384e-05,2.30595,2.30361,2.30478
2.3850000000000004e-05,2.30158,2.29943,2.300505
2.386e-05,2.30317,2.30695,2.30506
2.3870000000000004e-05,2.30088,2.30821,2.304545
2.388e-05,2.30266,2.2979,2.30028
2.389e-05,2.3051,2.29646,2.30078
2.3899999999999998e-05,2.30371,2.3043,2.304005
2.391e-05,2.30166,2.29558,2.29862
2.392e-05,2.30616,2.29915,2.302655
2.393e-05,2.31071,2.29075,2.30073
2.3940000000000005e-05,2.30917,2.28978,2.299475
2.395e-05,2.30381,2.29227,2.29804
2.396e-05,2.30818,2.29804,2.30311
2.397e-05,2.31262,2.29356,2.30309
2.398e-05,2.31555,2.29787,2.30671
2.399e-05,2.31438,2.29711,2.305745
2.4e-05,2.30606,2.2897,2.29788
2.401e-05,2.30598,2.29133,2.298655
2.402e-05,2.30206,2.29973,2.300895
2.4030000000000002e-05,2.30555,2.30113,2.30334
2.404e-05,2.30695,2.30066,2.303805
2.4050000000000002e-05,2.30919,2.30078,2.304985
2.4059999999999997e-05,2.30995,2.30369,2.30682
2.407e-05,2.3088,2.29523,2.302015
2.4079999999999996e-05,2.30719,2.30692,2.307055
2.409e-05,2.30612,2.31029,2.308205
2.41e-05,2.30265,2.30116,2.301905
2.4109999999999998e-05,2.31284,2.3072,2.31002
2.4120000000000003e-05,2.30256,2.30714,2.30485
2.4129999999999998e-05,2.30621,2.30385,2.30503
2.4140000000000003e-05,2.29701,2.30148,2.299245
2.4149999999999997e-05,2.3053,2.30453,2.304915
2.4160000000000002e-05,2.30321,2.3039,2.303555
2.417e-05,2.30329,2.3083,2.305795
2.418e-05,2.31022,2.3077,2.30896
2.419e-05,2.31184,2.30778,2.30981
2.42e-05,2.31115,2.31771,2.31443
2.4210000000000004e-05,2.30636,2.31674,2.31155
2.422e-05,2.30775,2.30792,2.307835
2.423e-05,2.30773,2.3147,2.311215
2.424e-05,2.30755,2.30724,2.307395
2.425e-05,2.29993,2.30685,2.30339
2.426e-05,2.30476,2.31064,2.3077
2.427e-05,2.30363,2.31135,2.30749
2.4279999999999998e-05,2.30638,2.31571,2.311045
2.429e-05,2.30671,2.30807,2.30739
