Time/Residue,AFR2_R1.xvg,AFR2_R2.xvg
19.8000011,0.2223543,0.2256871
19.8100014,0.2335722,0.2293395
19.8200016,0.2302709,0.2313
19.8300018,0.2347308,0.2246574
19.8400002,0.2318834,0.2322876
19.8500004,0.2300213,0.2383418
19.8600006,0.2401585,0.2334161
19.8700008,0.2417486,0.2271737
19.8800011,0.2476907,0.2273806
19.8900013,0.2367286,0.2201406
19.9000015,0.2313892,0.2266962
19.9100018,0.2373552,0.2219038
19.9200001,0.2320469,0.2276905
19.9300003,0.2446663,0.2325941
19.9400005,0.2433385,0.2283484
19.9500008,0.2358632,0.2371116
19.960001,0.248283,0.2258428
19.9700012,0.2364697,0.2359958
19.9800014,0.2379396,0.2306063
19.9900017,0.2435415,0.2309838
20.0,0.2376468,0.2333497
20.0100002,0.2387697,0.2430732
20.0200005,0.2429911,0.241864
20.0300007,0.2278788,0.247409
20.0400009,0.2366006,0.2361377
20.0500011,0.2400444,0.2368924
20.0600014,0.2496334,0.2398649
20.0700016,0.2543846,0.2404807
20.0800018,0.2512881,0.2323068
20.0900002,0.2497391,0.2295601
20.1000004,0.247671,0.2343087
20.1100006,0.2343508,0.2259918
20.1200008,0.2367268,0.2236293
20.1300011,0.2299673,0.2174658
20.1400013,0.2342716,0.2204225
20.1500015,0.2333289,0.2295622
20.1600018,0.2299585,0.2305934
20.1700001,0.2326775,0.2443623
20.1800003,0.2227612,0.2412317
20.1900005,0.2439968,0.2307565
20.2000008,0.2356119,0.233198
20.210001,0.2607839,0.238402
20.2200012,0.2530946,0.2389445
20.2300014,0.2335164,0.2371373
20.2400017,0.2482371,0.2307278
20.2500019,0.2571572,0.234699
20.2600002,0.2590411,0.2348673
20.2700005,0.2510615,0.2316873
20.2800007,0.2527768,0.2311813
20.2900009,0.2602608,0.233032
20.3000011,0.2552452,0.2364734
20.3100014,0.2576281,0.2296432
20.3200016,0.253404,0.2324866
20.3300018,0.2411889,0.2308505
20.3400002,0.2565679,0.2348282
20.3500004,0.2635728,0.2423611
20.3600006,0.2519147,0.2276183
20.3700008,0.2599167,0.2284524
20.3800011,0.253186,0.243164
20.3900013,0.2442988,0.2410058
20.4000015,0.253801,0.2366997
20.4100018,0.2608105,0.2262478
20.4200001,0.2524131,0.2350033
20.4300003,0.2463317,0.2376639
20.4400005,0.2482308,0.2400957
20.4500008,0.2469934,0.233245
20.460001,0.25329,0.2228191
20.4700012,0.2381186,0.2343945
20.4800014,0.2349989,0.2320562
20.4900017,0.2397628,0.2403942
20.5000019,0.2638386,0.2371493
20.5100002,0.2425453,0.233022
20.5200005,0.2394283,0.2304614
20.5300007,0.2377475,0.238493
20.5400009,0.2530636,0.2332766
20.5500011,0.2481165,0.2394322
20.5600014,0.2450078,0.2307284
20.5700016,0.2579545,0.2407685
20.5800018,0.2688692,0.2355451
20.5900002,0.2565655,0.2263685
20.6000004,0.2578328,0.2277823
20.6100006,0.2620473,0.2305944
20.6200008,0.2713474,0.2268015
20.6300011,0.2687907,0.2276921
20.6400013,0.2623573,0.2220396
20.6500015,0.264784,0.2253054
20.6600018,0.2490797,0.2219064
20.6700001,0.2549345,0.2139161
20.6800003,0.2506385,0.2281247
20.6900005,0.2368968,0.2300924
20.7000008,0.2554339,0.224488
20.710001,0.2468894,0.230667
20.7200012,0.2459799,0.2375397
20.7300014,0.2357641,0.2356708
20.7400017,0.2384604,0.2389426
20.7500019,0.2385079,0.2286551
20.7600002,0.2544926,0.2259618
20.7700005,0.2565731,0.2313868
20.7800007,0.2435445,0.2192255
20.7900009,0.25357,0.2229164
20.8000011,0.2561356,0.2464266
20.8100014,0.2448802,0.2280632
20.8200016,0.2375297,0.2355186
20.8300018,0.236525,0.2185841
20.8400002,0.2402619,0.2271488
20.8500004,0.2685558,0.2305505
20.8600006,0.2625249,0.2250082
20.8700008,0.2597507,0.2239612
20.8800011,0.2598633,0.2361334
20.8900013,0.2646307,0.2352196
20.9000015,0.2610373,0.2289393
20.9100018,0.2570971,0.2222944
20.9200001,0.2618588,0.2264198
20.9300003,0.2588715,0.2362251
20.9400005,0.264414,0.2292222
20.9500008,0.2588247,0.2328596
20.960001,0.2521369,0.23437
20.9700012,0.2601632,0.2226156
20.9800014,0.25672,0.2245475
20.9900017,0.2573317,0.2298773
21.0000019,0.2532046,0.2288874
21.0100002,0.2523719,0.2319606
21.0200005,0.2545024,0.2369645
21.0300007,0.2508208,0.2308075
21.0400009,0.2331324,0.227331
21.0500011,0.2512435,0.2399177
21.0600014,0.2452532,0.2418949
21.0700016,0.2406389,0.2260766
21.0800018,0.2325333,0.2296862
21.0900002,0.2494548,0.2357845
21.1000004,0.2554394,0.2280971
21.1100006,0.2472245,0.2270862
21.1200008,0.2540896,0.2280329
21.1300011,0.2397918,0.2219657
21.1400013,0.2476404,0.22457
21.1500015,0.2660357,0.2329344
21.1600018,0.2688301,0.2370187
21.1700001,0.2662148,0.2255442
21.1800003,0.2648879,0.2285646
21.1900005,0.2554434,0.2295339
21.2000008,0.2635175,0.2230435
21.210001,0.2608351,0.2267274
21.2200012,0.2643044,0.2329464
21.2300014,0.270736,0.2248808
21.2400017,0.2643652,0.2295799
21.2500019,0.2577738,0.2319988
21.2600002,0.2565763,0.2306982
21.2700005,0.2471252,0.2213874
21.2800007,0.2391565,0.2196354
21.2900009,0.2384061,0.2256631
21.3000011,0.2453971,0.2299702
21.3100014,0.2507214,0.2302929
21.3200016,0.2474116,0.2281725
21.3300018,0.2594694,0.2358152
21.3400002,0.2559095,0.226222
21.3500004,0.2686827,0.2346563
21.3600006,0.2692784,0.2284491
21.3700008,0.2622886,0.2326327
21.3800011,0.2689721,0.2177813
21.3900013,0.2587729,0.2343145
21.4000015,0.2460821,0.2254768
21.4100018,0.2603953,0.2313036
21.4200001,0.256468,0.2381696
21.4300003,0.2609501,0.2453375
21.4400005,0.2525126,0.2337042
21.4500008,0.2621791,0.2312169
21.460001,0.2501985,0.2345255
21.4700012,0.2585348,0.233382
21.4800014,0.2646687,0.2282454
21.4900017,0.2575042,0.2380359
21.5000019,0.2519925,0.2295695
21.5100002,0.2439529,0.2324041
21.5200005,0.2411726,0.2347116
21.5300007,0.2365851,0.2319675
21.5400009,0.2415774,0.2282645
21.5500011,0.2459603,0.2362054
21.5600014,0.2564992,0.2387009
21.5700016,0.2558734,0.2346113
21.5800018,0.2521442,0.2431485
21.5900002,0.2587623,0.2456828
21.6000004,0.2548695,0.2369834
21.6100006,0.2449201,0.238546
21.6200008,0.2430901,0.2440857
21.6300011,0.250683,0.2300186
21.6400013,0.2630274,0.2366968
21.6500015,0.251735,0.2294868
21.6600018,0.2529401,0.2381701
21.6700001,0.2473355,0.2400772
21.6800003,0.2406607,0.2285965
21.6900005,0.2439252,0.2392312
21.7000008,0.2334577,0.2415901
21.710001,0.2319226,0.2329532
21.7200012,0.2390872,0.2349645
21.7300014,0.2308698,0.2259223
21.7400017,0.2320955,0.224606
21.7500019,0.2357164,0.2401123
21.7600002,0.2298395,0.2344609
21.7700005,0.2394498,0.2359981
21.7800007,0.2344209,0.2454485
21.7900009,0.2392865,0.2261586
21.8000011,0.2271616,0.2311184
21.8100014,0.2221674,0.2302041
21.8200016,0.2237271,0.2198334
21.8300018,0.2227061,0.2139067
21.8400002,0.2307641,0.2200383
21.8500004,0.2428511,0.2365647
21.8600006,0.2385267,0.2254445
21.8700008,0.2408138,0.2258983
21.8800011,0.2427111,0.2235374
21.8900013,0.2349827,0.2256378
21.9000015,0.2387093,0.2276965
21.9100018,0.2376168,0.2208841
21.920002,0.24248,0.2225497
21.9300003,0.2368263,0.2324758
21.9400005,0.2390374,0.2280806
21.9500008,0.2427804,0.2259173
21.960001,0.2396592,0.2218887
21.9700012,0.2358422,0.2343831
21.9800014,0.2319692,0.2307339
21.9900017,0.2376034,0.2315589
22.0000019,0.2380754,0.2340831
22.0100002,0.2466359,0.2365748
22.0200005,0.2612395,0.2240495
22.0300007,0.2521324,0.2376022
22.0400009,0.2536026,0.2352008
22.0500011,0.2509827,0.234732
22.0600014,0.2534736,0.2352412
22.0700016,0.2566147,0.2390437
22.0800018,0.2585558,0.2328442
22.0900002,0.2655566,0.2172565
22.1000004,0.259959,0.2223096
22.1100006,0.2555889,0.2370133
22.1200008,0.2476793,0.2287519
22.1300011,0.2514572,0.2219579
22.1400013,0.2434234,0.2206125
22.1500015,0.241053,0.2212452
22.1600018,0.2493727,0.229096
22.170002,0.2543039,0.2167368
22.1800003,0.2538984,0.2176276
22.1900005,0.2576439,0.2219587
22.2000008,0.2600762,0.2171189
22.210001,0.2636818,0.226686
22.2200012,0.2584873,0.2233535
22.2300014,0.2725551,0.2220629
22.2400017,0.2685503,0.216287
22.2500019,0.2504002,0.2193578
22.2600002,0.2490441,0.2125425
22.2700005,0.2471703,0.2171813
22.2800007,0.2320774,0.224214
22.2900009,0.2451158,0.2298671
22.3000011,0.242887,0.229078
22.3100014,0.2515597,0.2285669
22.3200016,0.2492315,0.2320839
22.3300018,0.2567434,0.2386004
22.3400002,0.2592112,0.2333321
22.3500004,0.2540877,0.2241549
22.3600006,0.2468577,0.230487
22.3700008,0.2583556,0.2280257
22.3800011,0.2591917,0.2399115
22.3900013,0.2681743,0.22925
22.4000015,0.2663101,0.221679
22.4100018,0.2693525,0.227091
22.420002,0.2695019,0.2294314
22.4300003,0.2608406,0.2408719
22.4400005,0.2560531,0.2474999
22.4500008,0.2582139,0.2468337
22.460001,0.2613198,0.2338754
22.4700012,0.259477,0.2249234
22.4800014,0.2686212,0.2286745
22.4900017,0.2641625,0.2260038
22.5000019,0.2613841,0.226828
22.5100002,0.2604498,0.2235353
22.5200005,0.2592399,0.2257203
22.5300007,0.2587373,0.2236617
22.5400009,0.253671,0.2222249
22.5500011,0.2556577,0.232681
22.5600014,0.2661649,0.2218352
22.5700016,0.273953,0.2382383
22.5800018,0.2618244,0.2373413
22.5900002,0.2617759,0.2339076
22.6000004,0.2625483,0.2394922
22.6100006,0.2619895,0.2182766
22.6200008,0.2681838,0.2374396
22.6300011,0.2722634,0.2323883
22.6400013,0.2736211,0.2365258
22.6500015,0.262101,0.2403537
22.6600018,0.2634712,0.240021
22.670002,0.2542481,0.2318056
22.6800003,0.2625368,0.2258707
22.6900005,0.2487737,0.2308806
22.7000008,0.259739,0.2312047
22.710001,0.2639482,0.2374947
22.7200012,0.2594948,0.2282791
22.7300014,0.2553154,0.2297011
22.7400017,0.2550905,0.2273742
22.7500019,0.2556219,0.2365329
22.7600002,0.2591781,0.2303416
22.7700005,0.2541849,0.2342942
22.7800007,0.2681842,0.2330675
22.7900009,0.2663892,0.2295222
22.8000011,0.2554029,0.2314708
22.8100014,0.254211,0.2340997
22.8200016,0.2649826,0.2343999
22.8300018,0.2654077,0.2347339
22.8400002,0.2548908,0.2369169
22.8500004,0.2677861,0.2364735
22.8600006,0.2651386,0.2383903
22.8700008,0.2627936,0.2377509
22.8800011,0.2608095,0.2375263
22.8900013,0.2671147,0.2384246
22.9000015,0.2627125,0.2483227
22.9100018,0.2554791,0.2396606
22.920002,0.2615953,0.2484421
22.9300003,0.2593287,0.2422525
22.9400005,0.2603472,0.2476917
22.9500008,0.2588169,0.2336082
22.960001,0.2569916,0.2408595
22.9700012,0.2553709,0.2395006
22.9800014,0.2556196,0.2405161
22.9900017,0.257573,0.2319936
23.0000019,0.2440676,0.2409939
23.0100002,0.2559443,0.2372949
23.0200005,0.248509,0.2413009
23.0300007,0.2498423,0.2456758
23.0400009,0.2560911,0.2405801
23.0500011,0.2551309,0.2406022
23.0600014,0.2631509,0.2399719
23.0700016,0.2623531,0.2309665
23.0800018,0.264417,0.2261495
23.0900002,0.2623399,0.2243142
23.1000004,0.2538103,0.2318732
23.1100006,0.2580313,0.233228
23.1200008,0.2544564,0.2423647
23.1300011,0.2552825,0.2348182
23.1400013,0.2594136,0.2381033
23.1500015,0.2440897,0.2311236
23.1600018,0.2458021,0.2318413
23.170002,0.2522744,0.2273821
23.1800003,0.2501987,0.2329146
23.1900005,0.2551926,0.2210944
23.2000008,0.2455936,0.2248767
23.210001,0.2621909,0.2375951
23.2200012,0.2578526,0.2287301
23.2300014,0.2431845,0.2287288
23.2400017,0.2390677,0.2286605
23.2500019,0.243487,0.2270825
23.2600002,0.246196,0.2391455
23.2700005,0.239114,0.2447204
23.2800007,0.2395712,0.2376074
23.2900009,0.2317449,0.2361525
23.3000011,0.2284002,0.2405702
23.3100014,0.243047,0.2376068
23.3200016,0.2370405,0.230926
23.3300018,0.2318961,0.2487012
23.3400021,0.2303123,0.2392249
23.3500004,0.2302359,0.2277579
23.3600006,0.236333,0.218262
23.3700008,0.2312091,0.2363471
23.3800011,0.2320725,0.2317222
23.3900013,0.2387428,0.2286219
23.4000015,0.2470727,0.2306743
23.4100018,0.2411378,0.2263568
23.420002,0.2457361,0.2264424
23.4300003,0.2443099,0.2358786
23.4400005,0.2387745,0.2380759
23.4500008,0.2410459,0.2409893
23.460001,0.2440049,0.2371769
23.4700012,0.249696,0.2343424
23.4800014,0.2535577,0.2284408
23.4900017,0.2538184,0.2276804
23.5000019,0.2557929,0.2385221
23.5100002,0.2572939,0.237976
23.5200005,0.2600703,0.2348059
23.5300007,0.2566727,0.2402582
23.5400009,0.2520165,0.23934
23.5500011,0.2621347,0.2450498
23.5600014,0.2619913,0.2444298
23.5700016,0.2554644,0.2402025
23.5800018,0.2544874,0.2404437
23.5900021,0.2571281,0.2379535
23.6000004,0.2599916,0.2287835
23.6100006,0.2762403,0.2227937
23.6200008,0.267793,0.2161366
23.6300011,0.2767034,0.2273093
23.6400013,0.2598988,0.2254469
23.6500015,0.2723618,0.2363964
23.6600018,0.2679858,0.2311079
23.670002,0.2734376,0.2202655
23.6800003,0.2783464,0.2200318
23.6900005,0.2694519,0.2326917
23.7000008,0.2693901,0.2332715
23.710001,0.2652881,0.2251839
23.7200012,0.2642144,0.224852
23.7300014,0.2635777,0.2269749
23.7400017,0.2654381,0.2263657
23.7500019,0.262661,0.2348966
23.7600002,0.2650382,0.2309083
23.7700005,0.2662382,0.2320101
23.7800007,0.2684875,0.2265429
23.7900009,0.2598547,0.2274307
23.8000011,0.2863346,0.2287759
23.8100014,0.2616071,0.2198991
23.8200016,0.2698544,0.2246204
23.8300018,0.2663205,0.2169851
23.8400021,0.2613846,0.2123167
23.8500004,0.2625904,0.2111105
23.8600006,0.2546233,0.2213211
23.8700008,0.2642225,0.216654
23.8800011,0.2523938,0.2252011
23.8900013,0.2561947,0.2205046
23.9000015,0.2572154,0.2243688
23.9100018,0.2660235,0.2317119
23.920002,0.2632108,0.2259852
23.9300003,0.2624058,0.2271965
23.9400005,0.2590669,0.229127
23.9500008,0.270955,0.2366474
23.960001,0.2741382,0.2246537
23.9700012,0.2670129,0.2298935
23.9800014,0.2613536,0.2349163
23.9900017,0.2666916,0.2340627
24.0000019,0.2617013,0.2393239
24.0100002,0.2605636,0.2377965
24.0200005,0.2672752,0.2332959
24.0300007,0.2556435,0.2343101
24.0400009,0.2711004,0.2402436
24.0500011,0.2734039,0.235744
24.0600014,0.2705396,0.2394865
24.0700016,0.2771238,0.2463818
24.0800018,0.2688871,0.2464145
24.0900021,0.2665672,0.2427287
24.1000004,0.2632374,0.2330803
24.1100006,0.258935,0.245075
24.1200008,0.2647395,0.2374427
24.1300011,0.2568002,0.2460954
24.1400013,0.2551299,0.240115
24.1500015,0.2582632,0.2219226
24.1600018,0.2551315,0.2190544
24.170002,0.2595163,0.2286428
24.1800003,0.2635323,0.2271313
24.1900005,0.2634966,0.2303417
24.2000008,0.277355,0.2282075
24.210001,0.2752403,0.2341148
24.2200012,0.2690575,0.2256778
24.2300014,0.259894,0.2280452
24.2400017,0.265971,0.2320747
24.2500019,0.2672761,0.224152
24.2600002,0.2661574,0.2380447
24.2700005,0.266773,0.2288281
24.2800007,0.2592711,0.2369948
24.2900009,0.2569531,0.2375504
24.3000011,0.261999,0.2420838
24.3100014,0.2574237,0.2328
24.3200016,0.2616168,0.244863
24.3300018,0.2595317,0.2469286
24.3400021,0.2589591,0.2374305
24.3500004,0.2585963,0.2457898
24.3600006,0.2705977,0.2450541
24.3700008,0.2623372,0.2456452
24.3800011,0.2558226,0.24043
24.3900013,0.2625847,0.2479092
24.4000015,0.2628175,0.2406889
24.4100018,0.2586903,0.2413596
24.420002,0.2577967,0.2334584
24.4300003,0.2492659,0.2206318
24.4400005,0.2476788,0.2356281
24.4500008,0.2570736,0.2388091
24.460001,0.2510831,0.2374062
24.4700012,0.2562631,0.2277307
24.4800014,0.25305,0.2367053
24.4900017,0.2583099,0.2387799
24.5000019,0.2605963,0.2318126
24.5100002,0.2494704,0.241587
24.5200005,0.2598086,0.2376026
24.5300007,0.2651221,0.2373761
24.5400009,0.2609136,0.2249889
24.5500011,0.256747,0.2275221
24.5600014,0.2549913,0.2372447
24.5700016,0.2540769,0.2337975
24.5800018,0.2522312,0.2389234
24.5900021,0.2599356,0.230379
24.6000004,0.2586534,0.2477515
24.6100006,0.2521466,0.2393775
24.6200008,0.2566889,0.2346681
24.6300011,0.2583797,0.2523754
24.6400013,0.249849,0.239961
24.6500015,0.2571987,0.2397393
24.6600018,0.264645,0.2421254
24.670002,0.2597422,0.2400475
24.6800003,0.2519038,0.2404237
24.6900005,0.2572067,0.2491345
24.7000008,0.2495353,0.2440996
24.710001,0.2502169,0.2350171
24.7200012,0.2476353,0.2401712
24.7300014,0.2549015,0.2367544
24.7400017,0.2608938,0.2337672
24.7500019,0.2619632,0.2446561
24.7600002,0.2529685,0.2483172
24.7700005,0.2536296,0.2444915
24.7800007,0.255408,0.2483874
24.7900009,0.2506944,0.2505217
24.8000011,0.2516618,0.240935
24.8100014,0.2577315,0.2366027
24.8200016,0.2547051,0.2479161
24.8300018,0.2576464,0.2442594
24.8400021,0.2505111,0.2464043
24.8500004,0.2402461,0.2432768
24.8600006,0.2451078,0.2342364
24.8700008,0.2493143,0.2271684
24.8800011,0.2567999,0.2317898
24.8900013,0.2568756,0.2382697
24.9000015,0.2574053,0.2361943
24.9100018,0.2582896,0.2457248
24.920002,0.2550262,0.2547486
24.9300003,0.2432353,0.2462324
24.9400005,0.2534124,0.2578747
24.9500008,0.2527332,0.2554016
24.960001,0.2515755,0.2506624
24.9700012,0.2491937,0.2614886
24.9800014,0.2545038,0.2573108
24.9900017,0.2629945,0.2536227
25.0000019,0.2534846,0.2523268
25.0100021,0.2623551,0.246202
25.0200005,0.2652766,0.2463695
25.0300007,0.257297,0.2441667
25.0400009,0.2585554,0.2442869
25.0500011,0.2651952,0.2524258
25.0600014,0.2649026,0.2477104
25.0700016,0.2625727,0.2475014
25.0800018,0.2635483,0.2460215
25.0900021,0.268044,0.2495341
25.1000004,0.2597016,0.2482635
25.1100006,0.271462,0.2438797
25.1200008,0.2637465,0.239521
25.1300011,0.2756048,0.2409208
25.1400013,0.2543251,0.2423138
25.1500015,0.2635475,0.232054
25.1600018,0.2643073,0.2436047
25.170002,0.2635832,0.2365507
25.1800003,0.2831594,0.2409911
25.1900005,0.2676874,0.2341597
25.2000008,0.2675641,0.2408816
25.210001,0.2703263,0.2402174
25.2200012,0.2664191,0.245296
25.2300014,0.2703043,0.2434095
25.2400017,0.2641375,0.2384105
25.2500019,0.2540568,0.2458405
25.2600021,0.2665657,0.2410286
25.2700005,0.2618131,0.2369939
25.2800007,0.2652793,0.2303611
25.2900009,0.2637474,0.2269914
25.3000011,0.2681312,0.2367636
25.3100014,0.255567,0.2326917
25.3200016,0.2501469,0.2555223
25.3300018,0.2437045,0.2536045
25.3400021,0.2526589,0.247473
25.3500004,0.2513345,0.2336942
25.3600006,0.245013,0.2426407
25.3700008,0.2463735,0.2409015
25.3800011,0.2490124,0.2387766
25.3900013,0.2519123,0.2365106
25.4000015,0.245908,0.2336343
25.4100018,0.239491,0.2382801
25.420002,0.2429474,0.2331391
25.4300003,0.2488224,0.2334784
25.4400005,0.2521148,0.2346541
25.4500008,0.244303,0.2326481
25.460001,0.2481464,0.2253317
25.4700012,0.2469558,0.2243836
25.4800014,0.2389622,0.2152324
25.4900017,0.2464776,0.2360639
25.5000019,0.2457549,0.2330781
25.5100021,0.2577228,0.2375625
25.5200005,0.2522641,0.2151913
25.5300007,0.246959,0.2275812
25.5400009,0.2489265,0.2320483
25.5500011,0.2471076,0.2322437
25.5600014,0.2510296,0.2358456
25.5700016,0.2567248,0.2328942
25.5800018,0.2617657,0.2190972
25.5900021,0.2453788,0.2412472
25.6000004,0.2429738,0.2404071
25.6100006,0.244554,0.2294113
25.6200008,0.2513956,0.2339441
25.6300011,0.2541397,0.2324407
25.6400013,0.2448144,0.2359844
25.6500015,0.2505968,0.2377352
25.6600018,0.2612526,0.2339066
25.670002,0.2527386,0.2453291
25.6800003,0.2533474,0.2349685
25.6900005,0.245085,0.2356495
25.7000008,0.2500913,0.238402
25.710001,0.2432508,0.23038
25.7200012,0.2413391,0.2335206
25.7300014,0.2457396,0.236982
25.7400017,0.2468186,0.2272472
25.7500019,0.2426131,0.2345306
25.7600021,0.2537261,0.2261416
25.7700005,0.2454226,0.2327451
25.7800007,0.246705,0.2287634
25.7900009,0.2537763,0.2233288
25.8000011,0.2568981,0.2298344
25.8100014,0.2616841,0.2211296
25.8200016,0.2508003,0.2335751
25.8300018,0.2432498,0.2232374
25.8400021,0.2484135,0.2159211
25.8500004,0.2506984,0.220535
25.8600006,0.2435356,0.2167191
25.8700008,0.2426956,0.2198719
25.8800011,0.2377407,0.2107036
25.8900013,0.2358062,0.228272
25.9000015,0.2442396,0.2236904
25.9100018,0.2406747,0.2229275
25.920002,0.2521797,0.230499
25.9300003,0.2506255,0.2237842
25.9400005,0.253874,0.224918
25.9500008,0.25752,0.2213826
25.960001,0.26238,0.2164429
25.9700012,0.2604308,0.2190972
25.9800014,0.2566987,0.2204892
25.9900017,0.2486564,0.2193903
26.0000019,0.246433,0.2135712
26.0100021,0.2555369,0.2096208
26.0200005,0.2482528,0.2159312
26.0300007,0.2481855,0.2250405
26.0400009,0.2420003,0.2265543
26.0500011,0.2443284,0.2227253
26.0600014,0.2378524,0.2260315
26.0700016,0.2378019,0.2309064
26.0800018,0.2447454,0.2416777
26.0900021,0.2462467,0.2348253
26.1000004,0.2458549,0.2291333
26.1100006,0.2418156,0.2305849
26.1200008,0.2388133,0.2315439
26.1300011,0.2447838,0.2335764
26.1400013,0.2458193,0.227498
26.1500015,0.2504038,0.2364363
26.1600018,0.2535571,0.2381925
26.170002,0.2433948,0.2398469
26.1800003,0.2481719,0.2409895
26.1900005,0.2430486,0.2426932
26.2000008,0.238573,0.2445018
26.210001,0.2517603,0.2339572
26.2200012,0.250483,0.2436731
26.2300014,0.2510141,0.2452461
26.2400017,0.246971,0.2457638
26.2500019,0.2453341,0.2398421
26.2600021,0.2485666,0.2314665
26.2700005,0.2452874,0.2378469
26.2800007,0.2401802,0.225574
26.2900009,0.2380683,0.2202278
26.3000011,0.2373751,0.236657
26.3100014,0.2521057,0.2373595
26.3200016,0.2450045,0.2316511
26.3300018,0.2480631,0.2386973
26.3400021,0.2543496,0.2344779
26.3500004,0.2441848,0.2328333
26.3600006,0.2392333,0.2367545
26.3700008,0.2409227,0.2289058
26.3800011,0.2350571,0.2237891
26.3900013,0.2436291,0.2340926
26.4000015,0.2447448,0.2461706
26.4100018,0.2599979,0.2349839
26.420002,0.2424689,0.2275646
26.4300003,0.2487954,0.2216267
26.4400005,0.2509022,0.2215774
26.4500008,0.2425311,0.2279143
26.460001,0.2450555,0.2272099
26.4700012,0.2410155,0.2224117
26.4800014,0.2460836,0.2334476
26.4900017,0.2383681,0.2339543
26.5000019,0.2404606,0.2261574
26.5100021,0.2415008,0.2341773
26.5200005,0.2436524,0.2263953
26.5300007,0.2507359,0.2292193
26.5400009,0.2546272,0.2315958
26.5500011,0.2453683,0.2390154
26.5600014,0.2396425,0.2343138
26.5700016,0.2459905,0.2277504
26.5800018,0.2545319,0.2241586
26.5900021,0.2489359,0.2247785
26.6000004,0.2470211,0.2292927
26.6100006,0.2479964,0.2185482
26.6200008,0.26008,0.225805
26.6300011,0.2550438,0.2150493
26.6400013,0.2557386,0.2220482
26.6500015,0.2568652,0.2226574
26.6600018,0.2528247,0.2230646
26.670002,0.2483083,0.2161541
26.6800022,0.2459172,0.2168616
26.6900005,0.2609376,0.2196123
26.7000008,0.2486635,0.2190696
26.710001,0.2556809,0.2225818
26.7200012,0.244595,0.2345155
26.7300014,0.2420916,0.2213624
26.7400017,0.2452873,0.2195344
26.7500019,0.2414061,0.2213387
26.7600021,0.2412688,0.2165585
26.7700005,0.2416314,0.2250076
26.7800007,0.2455812,0.227209
26.7900009,0.2432377,0.2280101
26.8000011,0.2452261,0.2325998
26.8100014,0.2493899,0.2259274
26.8200016,0.2458552,0.2315923
26.8300018,0.2383981,0.2339166
26.8400021,0.2470362,0.2223143
26.8500004,0.2323565,0.2293713
26.8600006,0.2399276,0.2243494
26.8700008,0.2430695,0.238615
26.8800011,0.2404251,0.2351649
26.8900013,0.2284218,0.235997
26.9000015,0.2354959,0.2344209
26.9100018,0.2348408,0.2312642
26.920002,0.2386855,0.2310095
26.9300022,0.2427221,0.2329426
26.9400005,0.2501258,0.2363548
26.9500008,0.2412221,0.2371866
26.960001,0.23269,0.232435
26.9700012,0.243528,0.2286977
26.9800014,0.248605,0.222468
26.9900017,0.2480042,0.2334367
27.0000019,0.2504407,0.2263416
27.0100021,0.2502605,0.2234522
27.0200005,0.2528894,0.2316568
27.0300007,0.2529196,0.2243961
27.0400009,0.2543975,0.2213025
27.0500011,0.2503087,0.2243573
27.0600014,0.2506304,0.2325182
27.0700016,0.2440246,0.2325351
27.0800018,0.244762,0.236685
27.0900021,0.2409323,0.2346701
27.1000004,0.2518653,0.2338466
27.1100006,0.2482179,0.2328528
27.1200008,0.2484245,0.2408792
27.1300011,0.2451913,0.2280191
27.1400013,0.2340132,0.2325403
27.1500015,0.2349269,0.2350739
27.1600018,0.2437357,0.2322063
27.170002,0.2422021,0.2396103
27.1800022,0.2370695,0.2361175
27.1900005,0.2370749,0.2353837
27.2000008,0.250599,0.2335884
27.210001,0.2557885,0.2341105
27.2200012,0.2484852,0.234929
27.2300014,0.237295,0.2315631
27.2400017,0.2338068,0.2233003
27.2500019,0.2432326,0.2305579
27.2600021,0.2395821,0.2290283
27.2700005,0.2333656,0.2285142
27.2800007,0.2394596,0.2360388
27.2900009,0.2416666,0.2319565
27.3000011,0.2472145,0.23178
27.3100014,0.2489163,0.2243945
27.3200016,0.2523641,0.230973
27.3300018,0.2473139,0.2319618
27.3400021,0.253016,0.2397784
27.3500004,0.2523451,0.2345824
27.3600006,0.2496197,0.2334511
27.3700008,0.251691,0.2331314
27.3800011,0.2566943,0.2352195
27.3900013,0.256052,0.2324802
27.4000015,0.2667489,0.2461569
27.4100018,0.2605729,0.2314241
27.420002,0.2605857,0.2369331
27.4300022,0.2512631,0.2217091
27.4400005,0.2677195,0.2275498
27.4500008,0.2513568,0.2240755
27.460001,0.2453447,0.2361936
27.4700012,0.256062,0.2318286
27.4800014,0.2554778,0.2331278
27.4900017,0.256013,0.2271767
27.5000019,0.2528499,0.239042
27.5100021,0.2523553,0.2265127
27.5200005,0.2470638,0.2378561
27.5300007,0.2516472,0.2360833
27.5400009,0.2472344,0.2386019
27.5500011,0.2528428,0.2407709
27.5600014,0.2522219,0.2251599
27.5700016,0.2378355,0.223645
27.5800018,0.2418391,0.2173483
27.5900021,0.2401141,0.2200897
27.6000004,0.2354891,0.2221466
27.6100006,0.2363709,0.2297892
27.6200008,0.2377353,0.2193561
27.6300011,0.2322414,0.2292947
27.6400013,0.2316907,0.232353
27.6500015,0.2497132,0.2269717
27.6600018,0.2391221,0.2308491
27.670002,0.2468369,0.2352724
