Time/Residue,AFR4_R1.xvg,AFR4_R2.xvg,Average
0.0,2.25019,2.25105,2.25062
1e-08,2.28151,2.2797,2.280605
2e-08,2.27579,2.27755,2.27667
3e-08,2.27824,2.27984,2.27904
4e-08,2.28214,2.28538,2.28376
5.0000000000000004e-08,2.27278,2.28053,2.276655
6e-08,2.27662,2.29924,2.28793
7e-08,2.27902,2.29356,2.28629
8e-08,2.28492,2.28215,2.283535
9e-08,2.28349,2.28607,2.28478
1.0000000000000001e-07,2.28283,2.29081,2.28682
1.1e-07,2.28875,2.28711,2.28793
1.2e-07,2.28407,2.29671,2.29039
1.3000000000000003e-07,2.28548,2.2935,2.28949
1.4e-07,2.28161,2.2936,2.287605
1.5e-07,2.28854,2.29324,2.29089
1.6e-07,2.29249,2.28722,2.289855
1.7000000000000001e-07,2.29313,2.29391,2.29352
1.8e-07,2.29647,2.2991,2.297785
1.9e-07,2.29513,2.28937,2.29225
2.0000000000000002e-07,2.2931,2.29148,2.29229
2.0999999999999997e-07,2.29881,2.28589,2.29235
2.2e-07,2.30012,2.28953,2.294825
2.3e-07,2.29865,2.29214,2.295395
2.4e-07,2.29259,2.29024,2.291415
2.5e-07,2.29542,2.29399,2.294705
2.6000000000000005e-07,2.29251,2.30351,2.29801
2.7e-07,2.29395,2.30004,2.296995
2.8e-07,2.28769,2.28709,2.28739
2.9e-07,2.28516,2.29519,2.290175
3e-07,2.28644,2.30261,2.294525
3.1e-07,2.28638,2.29386,2.29012
3.2e-07,2.29011,2.29343,2.29177
3.3e-07,2.29789,2.30269,2.30029
3.4000000000000003e-07,2.29874,2.29477,2.296755
3.5e-07,2.28937,2.29756,2.293465
3.6e-07,2.29012,2.29131,2.290715
3.7e-07,2.29342,2.2969,2.29516
3.8e-07,2.29482,2.29781,2.296315
3.8999999999999997e-07,2.28379,2.30201,2.2929
4.0000000000000003e-07,2.28699,2.29597,2.29148
4.1e-07,2.28747,2.29805,2.29276
4.1999999999999995e-07,2.28615,2.28902,2.287585
4.3e-07,2.29105,2.29618,2.293615
4.4e-07,2.29409,2.30198,2.298035
4.5e-07,2.2913,2.29611,2.293705
4.6e-07,2.28867,2.30703,2.29785
4.7e-07,2.2938,2.30895,2.301375
4.8e-07,2.29187,2.29955,2.29571
4.9e-07,2.29097,2.29931,2.29514
5e-07,2.29065,2.29816,2.294405
5.1e-07,2.29452,2.31119,2.302855
5.200000000000001e-07,2.30299,2.29429,2.29864
5.3e-07,2.28914,2.30213,2.295635
5.4e-07,2.2905,2.30477,2.297635
5.5e-07,2.29401,2.30918,2.301595
5.6e-07,2.29089,2.30489,2.29789
5.699999999999999e-07,2.29638,2.30798,2.30218
5.8e-07,2.29693,2.31965,2.30829
5.9e-07,2.30515,2.30928,2.307215
6e-07,2.30099,2.31756,2.309275
6.1e-07,2.29636,2.30275,2.299555
6.2e-07,2.29706,2.31174,2.3044
6.3e-07,2.29629,2.30301,2.29965
6.4e-07,2.2988,2.29969,2.299245
6.499999999999999e-07,2.29604,2.30507,2.300555
6.6e-07,2.29317,2.30209,2.29763
6.7e-07,2.28478,2.3041,2.29444
6.800000000000001e-07,2.29105,2.30502,2.298035
6.9e-07,2.29667,2.30357,2.30012
7e-07,2.28867,2.30085,2.29476
7.099999999999999e-07,2.29083,2.3123,2.301565
7.2e-07,2.29546,2.30649,2.300975
7.3e-07,2.2945,2.30379,2.299145
7.4e-07,2.29477,2.31084,2.302805
7.5e-07,2.2959,2.31658,2.30624
7.6e-07,2.29081,2.31529,2.30305
7.7e-07,2.29735,2.3092,2.303275
7.799999999999999e-07,2.30169,2.3085,2.305095
7.900000000000001e-07,2.29346,2.30027,2.296865
8.000000000000001e-07,2.29155,2.30527,2.29841
8.100000000000001e-07,2.29434,2.3107,2.30252
8.2e-07,2.29978,2.30552,2.30265
8.3e-07,2.30022,2.30248,2.30135
8.399999999999999e-07,2.29458,2.30076,2.29767
8.499999999999999e-07,2.30538,2.30763,2.306505
8.6e-07,2.29826,2.29588,2.29707
8.7e-07,2.29879,2.29551,2.29715
8.8e-07,2.31024,2.30542,2.30783
8.900000000000001e-07,2.30766,2.30953,2.308595
9e-07,2.30343,2.29816,2.300795
9.1e-07,2.30621,2.2982,2.302205
9.2e-07,2.3003,2.30408,2.30219
9.300000000000001e-07,2.30728,2.31579,2.311535
9.4e-07,2.30062,2.31756,2.30909
9.5e-07,2.3032,2.30882,2.30601
9.6e-07,2.31027,2.31137,2.31082
9.7e-07,2.30886,2.29991,2.304385
9.8e-07,2.3121,2.31289,2.312495
9.9e-07,2.30612,2.30459,2.305355
1e-06,2.3061,2.30603,2.306065
1.01e-06,2.30674,2.2971,2.30192
1.02e-06,2.3094,2.30492,2.30716
1.03e-06,2.30619,2.29853,2.30236
1.0400000000000002e-06,2.29774,2.30428,2.30101
1.0500000000000001e-06,2.29982,2.3064,2.30311
1.06e-06,2.30449,2.29976,2.302125
1.07e-06,2.30265,2.30417,2.30341
1.08e-06,2.30108,2.29467,2.297875
1.09e-06,2.30634,2.29737,2.301855
1.1e-06,2.29786,2.29444,2.29615
1.1100000000000002e-06,2.30134,2.30777,2.304555
1.12e-06,2.30243,2.3004,2.301415
1.13e-06,2.30617,2.30358,2.304875
1.1399999999999999e-06,2.30499,2.30452,2.304755
1.15e-06,2.31317,2.30156,2.307365
1.16e-06,2.30888,2.30606,2.30747
1.17e-06,2.3138,2.29839,2.306095
1.18e-06,2.31295,2.30594,2.309445
1.1899999999999998e-06,2.30509,2.30391,2.3045
1.2e-06,2.30501,2.29572,2.300365
1.2099999999999998e-06,2.30914,2.29744,2.30329
1.22e-06,2.30833,2.30083,2.30458
1.2299999999999999e-06,2.29875,2.30796,2.303355
1.24e-06,2.30289,2.29876,2.300825
1.25e-06,2.31267,2.29465,2.30366
1.26e-06,2.30327,2.29395,2.29861
1.2700000000000001e-06,2.30121,2.29967,2.30044
1.28e-06,2.3092,2.29437,2.301785
1.2900000000000001e-06,2.30353,2.29728,2.300405
1.2999999999999998e-06,2.30513,2.29762,2.301375
1.31e-06,2.31176,2.29584,2.3038
1.32e-06,2.30833,2.29756,2.302945
1.33e-06,2.30312,2.30424,2.30368
1.34e-06,2.30318,2.30507,2.304125
1.35e-06,2.31215,2.31063,2.31139
1.3600000000000001e-06,2.30419,2.30877,2.30648
1.3700000000000002e-06,2.30569,2.30979,2.30774
1.38e-06,2.29889,2.31132,2.305105
1.39e-06,2.30273,2.30564,2.304185
1.4e-06,2.30203,2.30301,2.30252
1.41e-06,2.3082,2.30748,2.30784
1.4199999999999997e-06,2.30717,2.30111,2.30414
1.4299999999999999e-06,2.31498,2.30692,2.31095
1.44e-06,2.30757,2.31048,2.309025
1.4499999999999999e-06,2.30079,2.3033,2.302045
1.46e-06,2.31368,2.30417,2.308925
1.47e-06,2.30011,2.30606,2.303085
1.48e-06,2.30203,2.3079,2.304965
1.49e-06,2.30355,2.31233,2.30794
1.5e-06,2.30494,2.30303,2.303985
1.5100000000000002e-06,2.30134,2.30498,2.30316
1.52e-06,2.30257,2.30101,2.30179
1.5300000000000002e-06,2.30536,2.31131,2.308335
1.54e-06,2.30602,2.30763,2.306825
1.55e-06,2.29869,2.31001,2.30435
1.5599999999999999e-06,2.29965,2.32133,2.31049
1.57e-06,2.30125,2.30849,2.30487
1.5800000000000001e-06,2.30557,2.31446,2.310015
1.59e-06,2.31019,2.31276,2.311475
1.6000000000000001e-06,2.30567,2.30267,2.30417
1.61e-06,2.29492,2.30719,2.301055
1.6200000000000002e-06,2.29255,2.31205,2.3023
1.6299999999999999e-06,2.30238,2.30882,2.3056
1.64e-06,2.29838,2.3103,2.30434
1.65e-06,2.29886,2.30926,2.30406
1.66e-06,2.30148,2.31247,2.306975
1.6699999999999999e-06,2.30087,2.31306,2.306965
1.6799999999999998e-06,2.29542,2.305,2.30021
1.69e-06,2.30327,2.31244,2.307855
1.6999999999999998e-06,2.30776,2.31016,2.30896
1.71e-06,2.29971,2.31782,2.308765
1.72e-06,2.29778,2.30824,2.30301
1.73e-06,2.30166,2.31005,2.305855
1.74e-06,2.31206,2.32216,2.31711
1.75e-06,2.29968,2.31171,2.305695
1.76e-06,2.30211,2.31202,2.307065
1.77e-06,2.30685,2.31493,2.31089
1.7800000000000001e-06,2.30271,2.30958,2.306145
1.7900000000000002e-06,2.29966,2.3003,2.29998
1.8e-06,2.30956,2.3134,2.31148
1.81e-06,2.30589,2.30759,2.30674
1.82e-06,2.29711,2.3098,2.303455
1.83e-06,2.29776,2.30427,2.301015
1.84e-06,2.2946,2.31025,2.302425
1.85e-06,2.2962,2.31526,2.30573
1.8600000000000002e-06,2.29435,2.31958,2.306965
1.87e-06,2.28776,2.31336,2.30056
1.88e-06,2.29131,2.31032,2.300815
1.89e-06,2.29322,2.31017,2.301695
1.9e-06,2.29518,2.30588,2.30053
1.91e-06,2.29586,2.31224,2.30405
1.92e-06,2.29052,2.31293,2.301725
1.9299999999999997e-06,2.28967,2.31487,2.30227
1.94e-06,2.29313,2.30797,2.30055
1.95e-06,2.29462,2.30629,2.300455
1.96e-06,2.29861,2.30937,2.30399
