Time/Residue,AFR4_R1.xvg,AFR4_R2.xvg,Average
2.13,2.3037,2.31288,2.30829
2.14,2.29218,2.31181,2.301995
2.15,2.29637,2.30782,2.302095
2.16,2.3009,2.30886,2.30488
2.17,2.307,2.30948,2.30824
2.18,2.29489,2.31426,2.304575
2.19,2.29059,2.31059,2.30059
2.2,2.2987,2.30657,2.302635
2.21,2.30161,2.30646,2.304035
2.22,2.30261,2.31271,2.30766
2.23,2.30462,2.3168,2.31071
2.24,2.30812,2.31806,2.31309
2.25,2.30182,2.31377,2.307795
2.26,2.30158,2.30674,2.30416
2.27,2.29843,2.31429,2.30636
2.28,2.30189,2.31503,2.30846
2.29,2.30491,2.30835,2.30663
2.3,2.31072,2.30986,2.31029
2.31,2.31046,2.31038,2.31042
2.32,2.30224,2.30537,2.303805
2.33,2.31555,2.30781,2.31168
2.34,2.30643,2.31351,2.30997
2.35,2.30695,2.3064,2.306675
2.36,2.30695,2.30815,2.30755
2.37,2.30197,2.30911,2.30554
2.38,2.308,2.31186,2.30993
2.39,2.30005,2.30697,2.30351
2.4,2.31743,2.31665,2.31704
2.41,2.31445,2.30424,2.309345
2.42,2.30991,2.30265,2.30628
2.43,2.30901,2.3049,2.306955
2.44,2.30699,2.29773,2.30236
2.45,2.31101,2.29796,2.304485
2.46,2.30705,2.29609,2.30157
2.47,2.30937,2.29568,2.302525
2.48,2.31022,2.31443,2.312325
2.49,2.3106,2.29784,2.30422
2.5,2.31411,2.30281,2.30846
2.51,2.31329,2.30089,2.30709
2.52,2.30681,2.30548,2.306145
2.53,2.31331,2.29753,2.30542
2.54,2.30189,2.3016,2.301745
2.55,2.31297,2.30267,2.30782
2.56,2.31592,2.29794,2.30693
2.57,2.31666,2.30036,2.30851
2.58,2.31485,2.30618,2.310515
2.59,2.30902,2.30982,2.30942
2.6,2.3057,2.30533,2.305515
2.61,2.30848,2.30156,2.30502
2.62,2.30825,2.29996,2.304105
2.63,2.30653,2.30906,2.307795
2.64,2.30815,2.30312,2.305635
2.65,2.31651,2.31743,2.31697
2.66,2.30619,2.31283,2.30951
2.67,2.30593,2.31181,2.30887
2.68,2.31461,2.30704,2.310825
2.69,2.30947,2.30882,2.309145
2.7,2.31423,2.30114,2.307685
2.71,2.32042,2.30745,2.313935
2.72,2.31323,2.3091,2.311165
2.73,2.30601,2.30982,2.307915
2.74,2.30688,2.29562,2.30125
2.75,2.30468,2.30319,2.303935
2.76,2.30238,2.31554,2.30896
2.77,2.30522,2.31024,2.30773
2.78,2.30496,2.30977,2.307365
2.79,2.29635,2.30389,2.30012
2.8,2.30482,2.30497,2.304895
2.81,2.30875,2.30118,2.304965
2.82,2.31097,2.2909,2.300935
2.83,2.308,2.30311,2.305555
2.84,2.30147,2.30465,2.30306
2.85,2.30371,2.31024,2.306975
2.86,2.30319,2.31111,2.30715
2.87,2.30149,2.30505,2.30327
2.88,2.29567,2.3081,2.301885
2.89,2.29905,2.30519,2.30212
2.9,2.29717,2.30588,2.301525
2.91,2.30717,2.3083,2.307735
2.92,2.31092,2.29188,2.3014
2.93,2.30608,2.30145,2.303765
2.94,2.31592,2.3037,2.30981
2.95,2.31127,2.31188,2.311575
2.96,2.31027,2.30834,2.309305
2.97,2.31296,2.30699,2.309975
2.98,2.30625,2.30737,2.30681
2.99,2.3001,2.30514,2.30262
3,2.3003,2.30813,2.304215
3.01,2.29678,2.31345,2.305115
3.02,2.30521,2.31218,2.308695
3.03,2.30663,2.3135,2.310065
3.04,2.30566,2.30582,2.30574
3.05,2.30567,2.30935,2.30751
3.06,2.30516,2.30608,2.30562
3.07,2.31387,2.30376,2.308815
3.08,2.30594,2.29986,2.3029
3.09,2.31046,2.31101,2.310735
3.1,2.31004,2.29788,2.30396
3.11,2.31126,2.30512,2.30819
3.12,2.31975,2.29828,2.309015
3.13,2.31564,2.29812,2.30688
3.14,2.31078,2.2891,2.29994
3.15,2.30529,2.29784,2.301565
3.16,2.30883,2.30088,2.304855
3.17,2.31763,2.30147,2.30955
3.18,2.31477,2.29827,2.30652
3.19,2.31029,2.28639,2.29834
3.2,2.31222,2.29105,2.301635
3.21,2.30846,2.30259,2.305525
3.22,2.31024,2.29705,2.303645
3.23,2.3142,2.30166,2.30793
3.24,2.31762,2.28882,2.30322
3.25,2.31619,2.29805,2.30712
3.26,2.31379,2.30421,2.309
3.27,2.3011,2.29243,2.296765
3.28,2.30452,2.29845,2.301485
3.29,2.31529,2.29121,2.30325
3.3,2.30899,2.30041,2.3047
3.31,2.30759,2.29744,2.302515
3.32,2.30709,2.29678,2.301935
3.33,2.31179,2.29783,2.30481
3.34,2.31572,2.29326,2.30449
3.35,2.31596,2.30071,2.308335
3.36,2.30655,2.29603,2.30129
3.37,2.31058,2.30607,2.308325
3.38,2.3081,2.29348,2.30079
3.39,2.30845,2.30131,2.30488
3.4,2.30202,2.29851,2.300265
3.41,2.30412,2.30854,2.30633
3.42,2.31394,2.30353,2.308735
3.43,2.31187,2.31212,2.311995
3.44,2.319,2.3011,2.31005
3.45,2.31423,2.30724,2.310735
3.46,2.31225,2.30008,2.306165
3.47,2.30804,2.30799,2.308015
3.48,2.31033,2.30472,2.307525
3.49,2.30828,2.30359,2.305935
3.5,2.31501,2.2981,2.306555
3.51,2.29985,2.29548,2.297665
3.52,2.30794,2.29207,2.300005
3.53,2.31173,2.29645,2.30409
3.54,2.31168,2.30616,2.30892
3.55,2.31557,2.29818,2.306875
3.56,2.30874,2.30173,2.305235
3.57,2.30686,2.31328,2.31007
3.58,2.31425,2.30687,2.31056
3.59,2.31833,2.30169,2.31001
3.6,2.31496,2.30163,2.308295
3.61,2.31659,2.29854,2.307565
3.62,2.31815,2.30103,2.30959
3.63,2.31447,2.30103,2.30775
3.64,2.31252,2.30247,2.307495
3.65,2.30789,2.29994,2.303915
3.66,2.30623,2.30012,2.303175
3.67,2.31845,2.3069,2.312675
3.68,2.31459,2.30302,2.308805
3.69,2.31774,2.29468,2.30621
3.7,2.31674,2.30027,2.308505
3.71,2.31933,2.30911,2.31422
3.72,2.31893,2.29792,2.308425
3.73,2.31234,2.30672,2.30953
3.74,2.318,2.30487,2.311435
3.75,2.30491,2.3003,2.302605
3.76,2.31583,2.30822,2.312025
3.77,2.31139,2.2965,2.303945
3.78,2.31832,2.30149,2.309905
3.79,2.31425,2.29902,2.306635
3.8,2.31281,2.30247,2.30764
3.81,2.3106,2.30252,2.30656
3.82,2.31115,2.29592,2.303535
3.83,2.31621,2.31325,2.31473
3.84,2.31362,2.30002,2.30682
3.85,2.31057,2.30624,2.308405
3.86,2.31864,2.30057,2.309605
3.87,2.30821,2.30559,2.3069
3.88,2.31181,2.31346,2.312635
3.89,2.3049,2.30869,2.306795
3.9,2.30845,2.30942,2.308935
3.91,2.30639,2.31593,2.31116
3.92,2.31315,2.31532,2.314235
3.93,2.30646,2.30428,2.30537
3.94,2.30415,2.31286,2.308505
3.95,2.31077,2.3003,2.305535
3.96,2.31941,2.30476,2.312085
3.97,2.30552,2.29994,2.30273
3.98,2.30789,2.30196,2.304925
3.99,2.30852,2.29732,2.30292
4,2.31873,2.30009,2.30941
4.01,2.3162,2.30598,2.31109
4.02,2.31623,2.30388,2.310055
4.03,2.31822,2.30413,2.311175
4.04,2.31226,2.30861,2.310435
4.05,2.31814,2.30792,2.31303
4.06,2.31186,2.31072,2.31129
4.07,2.31138,2.31032,2.31085
4.08,2.3141,2.30717,2.310635
4.09,2.31118,2.30877,2.309975
4.1,2.31788,2.30737,2.312625
4.11,2.31487,2.31467,2.31477
4.12,2.3173,2.30836,2.31283
4.13,2.31055,2.30699,2.30877
4.14,2.30642,2.31287,2.309645
4.15,2.31675,2.30725,2.312
4.16,2.31848,2.31929,2.318885
4.17,2.31537,2.3177,2.316535
4.18,2.31271,2.32479,2.31875
4.19,2.31427,2.3101,2.312185
4.2,2.31312,2.30377,2.308445
4.21,2.31974,2.31559,2.317665
4.22,2.31731,2.31322,2.315265
4.23,2.31914,2.31392,2.31653
4.24,2.3222,2.31436,2.31828
4.25,2.32271,2.31865,2.32068
4.26,2.31619,2.3113,2.313745
4.27,2.30635,2.31079,2.30857
4.28,2.3232,2.31188,2.31754
4.29,2.31148,2.30627,2.308875
4.3,2.31731,2.30261,2.30996
4.31,2.32184,2.30276,2.3123
4.32,2.31572,2.3016,2.30866
4.33,2.31374,2.31111,2.312425
4.34,2.3133,2.31046,2.31188
4.35,2.30972,2.31601,2.312865
4.36,2.31564,2.31095,2.313295
4.37,2.30856,2.30891,2.308735
4.38,2.31184,2.30576,2.3088
4.39,2.30592,2.31311,2.309515
4.4,2.30662,2.31987,2.313245
4.41,2.30786,2.30819,2.308025
4.42,2.31448,2.3164,2.31544
4.43,2.30809,2.30709,2.30759
4.44,2.30628,2.3129,2.30959
4.45,2.31042,2.3133,2.31186
4.46,2.31084,2.30503,2.307935
4.47,2.31208,2.31218,2.31213
4.48,2.31199,2.30374,2.307865
4.49,2.30355,2.31235,2.30795
4.5,2.30803,2.30336,2.305695
4.51,2.30633,2.29902,2.302675
4.52,2.30868,2.31197,2.310325
4.53,2.30372,2.30285,2.303285
4.54,2.30726,2.31239,2.309825
4.55,2.30795,2.31502,2.311485
4.56,2.31434,2.3068,2.31057
4.57,2.3081,2.30692,2.30751
4.58,2.31132,2.31273,2.312025
4.59,2.3093,2.31422,2.31176
4.6,2.302,2.30707,2.304535
4.61,2.30251,2.3162,2.309355
4.62,2.2992,2.30637,2.302785
4.63,2.31288,2.31827,2.315575
4.64,2.31128,2.31807,2.314675
4.65,2.3108,2.3144,2.3126
4.66,2.31374,2.32546,2.3196
4.67,2.30757,2.32398,2.315775
4.68,2.30856,2.3165,2.31253
4.69,2.31082,2.32451,2.317665
4.7,2.30994,2.32096,2.31545
4.71,2.30881,2.30969,2.30925
4.72,2.29905,2.30412,2.301585
4.73,2.30951,2.32657,2.31804
4.74,2.30064,2.31109,2.305865
4.75,2.30746,2.31926,2.31336
4.76,2.30774,2.31109,2.309415
4.77,2.30078,2.31526,2.30802
4.78,2.30847,2.31816,2.313315
4.79,2.31173,2.31706,2.314395
4.8,2.30776,2.32505,2.316405
4.81,2.30456,2.30846,2.30651
4.82,2.31021,2.2989,2.304555
4.83,2.30497,2.3137,2.309335
4.84,2.30748,2.30781,2.307645
4.85,2.30861,2.30577,2.30719
4.86,2.31639,2.31965,2.31802
4.87,2.3185,2.30512,2.31181
4.88,2.31787,2.31875,2.31831
4.89,2.30937,2.32211,2.31574
4.9,2.31078,2.31752,2.31415
4.91,2.30984,2.31044,2.31014
4.92,2.31174,2.31545,2.313595
4.93,2.3175,2.31567,2.316585
4.94,2.31348,2.31915,2.316315
4.95,2.31527,2.3167,2.315985
4.96,2.31066,2.30655,2.308605
4.97,2.30953,2.32538,2.317455
4.98,2.31015,2.32438,2.317265
4.99,2.31431,2.31299,2.31365
5,2.31293,2.32567,2.3193
5.01,2.31677,2.32505,2.32091
5.02,2.3173,2.31646,2.31688
5.03,2.31187,2.32032,2.316095
5.04,2.31328,2.31786,2.31557
5.05,2.31404,2.31497,2.314505
5.06,2.31384,2.32159,2.317715
5.07,2.31993,2.31933,2.31963
5.08,2.30581,2.32135,2.31358
5.09,2.31972,2.31536,2.31754
5.1,2.3157,2.3091,2.3124
5.11,2.31294,2.31148,2.31221
5.12,2.32325,2.31123,2.31724
5.13,2.32466,2.30745,2.316055
5.14,2.32,2.30193,2.310965
5.15,2.32309,2.3014,2.312245
5.16,2.31809,2.30976,2.313925
5.17,2.31746,2.30746,2.31246
5.18,2.31855,2.30658,2.312565
5.19,2.31106,2.31042,2.31074
5.2,2.31142,2.29861,2.305015
5.21,2.31007,2.31379,2.31193
5.22,2.30483,2.29891,2.30187
5.23,2.30444,2.30016,2.3023
5.24,2.3088,2.30773,2.308265
5.25,2.31132,2.30044,2.30588
5.26,2.30739,2.30185,2.30462
5.27,2.31174,2.3021,2.30692
5.28,2.30991,2.29595,2.30293
5.29,2.31405,2.30394,2.308995
5.3,2.31042,2.30294,2.30668
5.31,2.3136,2.30493,2.309265
5.32,2.3049,2.30199,2.303445
5.33,2.31006,2.31205,2.311055
5.34,2.31209,2.30837,2.31023
5.35,2.31145,2.30269,2.30707
5.36,2.3089,2.30616,2.30753
5.37,2.31286,2.30409,2.308475
5.38,2.30956,2.29736,2.30346
5.39,2.30898,2.30487,2.306925
5.4,2.31046,2.3027,2.30658
5.41,2.31262,2.30441,2.308515
5.42,2.31738,2.31059,2.313985
5.43,2.31681,2.30183,2.30932
5.44,2.31387,2.30553,2.3097
5.45,2.31457,2.31487,2.31472
5.46,2.32326,2.30557,2.314415
5.47,2.31548,2.30749,2.311485
5.48,2.3172,2.30516,2.31118
5.49,2.32921,2.29936,2.314285
5.5,2.32133,2.29885,2.31009
5.51,2.31117,2.30608,2.308625
5.52,2.32046,2.30473,2.312595
5.53,2.31896,2.30528,2.31212
5.54,2.31772,2.30051,2.309115
5.55,2.32083,2.3045,2.312665
5.56,2.32011,2.29828,2.309195
5.57,2.31396,2.31422,2.31409
5.58,2.31773,2.31079,2.31426
5.59,2.31363,2.31565,2.31464
5.6,2.31033,2.31615,2.31324
5.61,2.31275,2.30641,2.30958
5.62,2.31531,2.30544,2.310375
5.63,2.31053,2.3192,2.314865
5.64,2.31756,2.30238,2.30997
5.65,2.31618,2.30366,2.30992
5.66,2.31926,2.31087,2.315065
5.67,2.31345,2.31325,2.31335
5.68,2.31857,2.31721,2.31789
5.69,2.31113,2.31383,2.31248
5.7,2.31956,2.31305,2.316305
5.71,2.31809,2.31625,2.31717
5.72,2.31396,2.32559,2.319775
5.73,2.31579,2.32455,2.32017
5.74,2.31415,2.31942,2.316785
5.75,2.30891,2.31081,2.30986
5.76,2.31388,2.31071,2.312295
5.77,2.31439,2.30846,2.311425
5.78,2.31843,2.31782,2.318125
5.79,2.31076,2.32319,2.316975
5.8,2.31369,2.30932,2.311505
5.81,2.31855,2.31591,2.31723
5.82,2.31224,2.31554,2.31389
5.83,2.31278,2.3127,2.31274
5.84,2.31291,2.30915,2.31103
5.85,2.30989,2.31111,2.3105
5.86,2.31722,2.31836,2.31779
5.87,2.3268,2.31083,2.318815
5.88,2.3168,2.30869,2.312745
5.89,2.3271,2.30641,2.316755
5.9,2.32017,2.30587,2.31302
5.91,2.31849,2.30176,2.310125
5.92,2.31762,2.30755,2.312585
5.93,2.30954,2.30703,2.308285
5.94,2.32225,2.30336,2.312805
5.95,2.32075,2.30609,2.31342
5.96,2.32615,2.29159,2.30887
5.97,2.31502,2.2953,2.30516
5.98,2.3183,2.30328,2.31079
5.99,2.3133,2.30109,2.307195
6,2.31296,2.304,2.30848
6.01,2.31518,2.30183,2.308505
6.02,2.31625,2.29742,2.306835
6.03,2.31463,2.29793,2.30628
6.04,2.31933,2.30358,2.311455
6.05,2.31512,2.30794,2.31153
6.06,2.31309,2.30089,2.30699
6.07,2.3145,2.30663,2.310565
6.08,2.31778,2.30896,2.31337
6.09,2.31194,2.30182,2.30688
6.1,2.31594,2.30359,2.309765
6.11,2.31296,2.30974,2.31135
6.12,2.3121,2.30575,2.308925
6.13,2.31542,2.30756,2.31149
6.14,2.31555,2.30704,2.311295
6.15,2.31224,2.30699,2.309615
6.16,2.32195,2.30347,2.31271
6.17,2.32332,2.29714,2.31023
6.18,2.32058,2.29732,2.30895
6.19,2.32172,2.29653,2.309125
6.2,2.32229,2.29503,2.30866
6.21,2.32148,2.2967,2.30909
6.22,2.33127,2.29634,2.313805
6.23,2.33078,2.29452,2.31265
6.24,2.32872,2.29087,2.309795
6.25,2.32957,2.28845,2.30901
6.26,2.33191,2.29777,2.31484
6.27,2.33272,2.29246,2.31259
6.28,2.32567,2.29767,2.31167
6.29,2.33827,2.29277,2.31552
6.3,2.33764,2.29409,2.315865
6.31,2.33243,2.29507,2.31375
6.32,2.33077,2.29417,2.31247
6.33,2.3252,2.29232,2.30876
6.34,2.32397,2.30239,2.31318
6.35,2.32462,2.29441,2.309515
6.36,2.32917,2.29196,2.310565
6.37,2.32837,2.28888,2.308625
6.38,2.33131,2.29543,2.31337
6.39,2.32499,2.29561,2.3103
6.4,2.32718,2.29128,2.30923
6.41,2.32842,2.29599,2.312205
6.42,2.33407,2.28237,2.30822
6.43,2.33005,2.28666,2.308355
6.44,2.32695,2.29131,2.30913
6.45,2.324,2.30129,2.312645
6.46,2.31953,2.29881,2.30917
6.47,2.32807,2.29293,2.3105
6.48,2.32892,2.29536,2.31214
6.49,2.32225,2.28839,2.30532
6.5,2.3233,2.30131,2.312305
6.51,2.32829,2.29428,2.311285
6.52,2.33219,2.28803,2.31011
6.53,2.32813,2.29085,2.30949
6.54,2.31689,2.29128,2.304085
6.55,2.32127,2.2947,2.307985
6.56,2.31891,2.29121,2.30506
6.57,2.32673,2.29253,2.30963
6.58,2.32278,2.29751,2.310145
6.59,2.32987,2.2946,2.312235
6.6,2.33495,2.29267,2.31381
6.61,2.32306,2.29905,2.311055
6.62,2.32842,2.30121,2.314815
6.63,2.31716,2.30097,2.309065
6.64,2.32031,2.30122,2.310765
6.65,2.32436,2.29658,2.31047
6.66,2.32161,2.29764,2.309625
6.67,2.31488,2.29183,2.303355
6.68,2.31789,2.2962,2.307045
6.69,2.31417,2.29928,2.306725
6.7,2.31799,2.2842,2.301095
6.71,2.31922,2.28911,2.304165
6.72,2.32717,2.29272,2.309945
6.73,2.32205,2.30616,2.314105
6.74,2.32328,2.29419,2.308735
6.75,2.3198,2.29462,2.30721
6.76,2.31552,2.28895,2.302235
6.77,2.32074,2.29863,2.309685
6.78,2.32414,2.30209,2.313115
6.79,2.31944,2.29799,2.308715
6.8,2.323,2.29972,2.31136
6.81,2.32139,2.29877,2.31008
6.82,2.31609,2.29395,2.30502
6.83,2.31759,2.29579,2.30669
6.84,2.32194,2.29828,2.31011
6.85,2.32261,2.29547,2.30904
6.86,2.32046,2.29805,2.309255
6.87,2.31367,2.29457,2.30412
6.88,2.31741,2.29215,2.30478
6.89,2.32388,2.29297,2.308425
6.9,2.32007,2.28875,2.30441
6.91,2.31534,2.30072,2.30803
6.92,2.31684,2.29188,2.30436
6.93,2.31734,2.29954,2.30844
6.94,2.31912,2.298,2.30856
6.95,2.31035,2.30128,2.305815
6.96,2.31554,2.29523,2.305385
6.97,2.3126,2.29914,2.30587
6.98,2.31966,2.30498,2.31232
6.99,2.31345,2.29919,2.30632
7,2.32038,2.29979,2.310085
7.01,2.31736,2.30017,2.308765
7.02,2.31254,2.28924,2.30089
7.03,2.3233,2.29313,2.308215
7.04,2.32197,2.29388,2.307925
7.05,2.31154,2.29818,2.30486
7.06,2.31847,2.29529,2.30688
7.07,2.30707,2.29393,2.3005
7.08,2.3178,2.29356,2.30568
7.09,2.31766,2.28838,2.30302
7.1,2.31976,2.29765,2.308705
7.11,2.31808,2.29214,2.30511
7.12,2.31503,2.30388,2.309455
7.13,2.31565,2.30452,2.310085
7.14,2.31344,2.29202,2.30273
7.15,2.3221,2.29145,2.306775
7.16,2.31567,2.29814,2.306905
7.17,2.31343,2.29314,2.303285
7.18,2.32348,2.28971,2.306595
7.19,2.32053,2.28835,2.30444
7.2,2.32042,2.29503,2.307725
7.21,2.32485,2.29635,2.3106
7.22,2.313,2.30362,2.30831
7.23,2.31588,2.29209,2.303985
7.24,2.31691,2.30712,2.312015
7.25,2.30754,2.2885,2.29802
7.26,2.31625,2.29152,2.303885
7.27,2.31627,2.29611,2.30619
7.28,2.31669,2.3012,2.308945
7.29,2.31528,2.30072,2.308
7.3,2.3178,2.29604,2.30692
7.31,2.31204,2.28877,2.300405
7.32,2.3118,2.29605,2.303925
7.33,2.32085,2.28018,2.300515
