GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
96,1605.66,3939.2,4645.35,447.49,246.22,-56.44,-3354.9,-27836.32,1535.61,17780.83,-5506.39,192.89,-1047.3,-5313.5,-6360.8
101,1655.41,3874.85,4610.17,447.43,227.66,-71.43,-3427.52,-27733.36,1485.38,17827.07,-5599.31,192.76,-1104.33,-5406.56,-6510.89
106,1626.81,3881.21,4645.18,440.38,251.0,-83.42,-3358.01,-28067.04,1496.25,17884.23,-5371.01,192.5,-1283.41,-5178.51,-6461.92
111,1608.57,3836.36,4605.93,448.12,245.17,-61.35,-3374.9,-27920.55,1530.02,17948.62,-5457.79,187.62,-1134.03,-5270.18,-6404.21
116,1624.42,3920.82,4644.6,454.29,230.82,-57.39,-3364.7,-27849.06,1511.69,17831.57,-5481.21,192.08,-1052.94,-5289.13,-6342.07
121,1653.64,3837.86,4609.56,445.33,243.09,-64.59,-3392.06,-27993.28,1522.09,17969.81,-5492.89,190.46,-1168.57,-5302.43,-6471.01
126,1641.02,3899.35,4600.12,442.6,243.58,-60.76,-3399.6,-27938.99,1472.29,17928.96,-5466.63,191.25,-1171.43,-5275.38,-6446.82
131,1578.16,3858.93,4652.25,445.94,229.66,-75.16,-3404.49,-27839.95,1532.77,18011.13,-5590.68,192.87,-1010.76,-5397.81,-6408.57
136,1631.43,3923.22,4628.19,460.23,244.0,-68.31,-3389.38,-27709.36,1510.61,17975.83,-5697.02,193.54,-793.53,-5503.48,-6297.01
141,1655.22,3930.19,4615.27,461.88,251.74,-51.96,-3417.02,-27871.36,1473.69,17948.61,-5549.89,193.67,-1003.74,-5356.22,-6359.96
146,1634.93,3882.37,4605.57,454.29,249.88,-70.26,-3399.05,-27932.19,1472.24,17979.42,-5541.62,193.28,-1122.79,-5348.34,-6471.13
151,1621.6,3920.85,4605.75,438.76,242.41,-81.67,-3376.21,-27967.14,1515.0,17962.06,-5557.92,191.97,-1118.58,-5365.96,-6484.54
156,1571.7,3911.68,4607.0,446.86,260.77,-70.29,-3350.39,-28046.24,1533.95,18037.89,-5482.49,192.06,-1097.08,-5290.43,-6387.51
161,1622.71,3844.16,4641.44,434.07,236.24,-101.09,-3375.37,-27950.45,1524.32,17982.68,-5549.28,191.49,-1141.29,-5357.8,-6499.09
166,1603.31,3952.79,4570.54,440.64,227.93,-46.35,-3401.19,-27854.44,1501.41,17970.37,-5560.71,192.59,-1034.98,-5368.11,-6403.09
171,1562.39,3894.6,4561.01,433.36,226.58,-67.79,-3404.33,-27794.58,1467.97,17960.02,-5610.06,192.48,-1160.78,-5417.58,-6578.36
176,1527.9,3880.02,4602.16,442.05,252.13,-78.57,-3369.7,-27926.84,1531.61,18030.98,-5594.24,195.94,-1108.27,-5398.3,-6506.57
181,1588.41,3896.48,4584.98,447.09,218.7,-98.04,-3343.08,-27938.03,1527.74,17978.41,-5553.35,194.09,-1137.33,-5359.26,-6496.6
186,1608.54,3972.75,4603.25,454.15,244.98,-102.92,-3378.73,-27995.64,1506.54,17976.63,-5497.08,195.35,-1110.45,-5301.74,-6412.19
191,1569.9,4012.93,4593.56,439.78,255.36,-67.54,-3398.93,-28038.88,1512.11,17983.85,-5486.69,190.34,-1137.87,-5296.35,-6434.22
196,1629.48,3938.0,4618.63,463.79,236.74,-69.15,-3439.66,-27885.14,1507.21,17912.45,-5501.09,191.33,-1087.64,-5309.75,-6397.39
201,1645.33,3943.03,4610.79,456.45,227.47,-80.19,-3385.37,-27800.06,1505.61,17913.37,-5581.3,197.18,-963.56,-5384.12,-6347.69
206,1582.06,3924.91,4655.3,448.9,241.64,-76.2,-3427.89,-27933.17,1497.83,17944.37,-5488.65,194.22,-1142.26,-5294.43,-6436.69
211,1603.57,3874.94,4632.71,441.18,261.54,-67.06,-3400.96,-27923.72,1517.43,17951.41,-5543.19,188.31,-1108.95,-5354.88,-6463.84
216,1591.4,3950.79,4605.21,453.22,240.09,-78.47,-3383.59,-27805.15,1517.97,17916.31,-5606.64,193.01,-992.22,-5413.63,-6405.85
221,1621.65,3927.3,4581.17,451.81,234.86,-79.15,-3409.46,-27932.88,1506.96,18012.05,-5540.39,191.06,-1085.7,-5349.33,-6435.03
226,1605.14,3906.97,4630.94,447.07,252.97,-60.18,-3393.31,-27811.93,1486.07,17963.89,-5634.29,193.04,-972.37,-5441.24,-6413.62
231,1604.47,3961.13,4604.22,438.69,255.18,-53.79,-3376.81,-27953.14,1488.88,17877.47,-5464.59,191.3,-1153.69,-5273.28,-6426.97
236,1599.87,3855.96,4609.48,438.92,224.33,-45.86,-3381.26,-28015.98,1526.76,17971.18,-5459.82,190.56,-1216.6,-5269.26,-6485.86
241,1611.58,4000.65,4573.56,452.97,238.53,-55.5,-3367.1,-27906.43,1514.32,17980.04,-5587.68,193.52,-957.37,-5394.17,-6351.54
246,1681.99,3815.82,4564.53,443.83,244.18,-48.23,-3385.58,-27807.87,1474.79,17850.13,-5593.84,186.92,-1166.42,-5406.93,-6573.35
251,1591.79,3888.64,4626.4,439.84,238.62,-62.99,-3391.08,-27774.52,1490.97,17796.33,-5569.22,188.44,-1156.01,-5380.78,-6536.79
256,1630.37,3923.3,4622.57,463.42,214.35,-85.6,-3396.31,-27998.28,1490.79,17949.77,-5465.36,187.25,-1185.63,-5278.1,-6463.74
261,1570.21,3888.33,4621.69,447.0,238.84,-57.03,-3369.97,-27788.42,1502.26,17934.95,-5597.4,189.83,-1012.15,-5407.57,-6419.72
266,1638.65,4000.88,4602.2,441.97,242.27,-95.29,-3393.38,-27659.58,1486.79,17800.19,-5660.39,192.11,-935.3,-5468.28,-6403.58
271,1626.22,3903.74,4658.48,460.6,229.17,-65.05,-3378.89,-27965.55,1504.8,17940.14,-5450.74,188.54,-1086.34,-5262.2,-6348.54
276,1599.44,3872.55,4592.54,442.89,244.53,-41.72,-3393.14,-27930.56,1486.91,17889.97,-5517.3,191.04,-1236.61,-5326.26,-6562.87
281,1610.79,3845.16,4603.29,441.23,253.68,-32.37,-3427.41,-27777.95,1518.45,17931.91,-5626.83,190.19,-1033.2,-5436.64,-6469.85
286,1594.04,3884.31,4648.45,446.21,231.37,-64.62,-3449.87,-27907.28,1512.77,17954.03,-5500.08,190.12,-1150.6,-5309.96,-6460.56
291,1602.96,3865.83,4589.33,446.18,248.81,-62.61,-3375.31,-27823.29,1502.8,17851.93,-5600.11,192.28,-1153.37,-5407.83,-6561.2
296,1666.09,3904.95,4627.41,459.91,227.01,-81.12,-3407.45,-27701.06,1505.36,17773.35,-5593.78,189.9,-1025.55,-5403.87,-6429.42
301,1605.45,3937.71,4602.16,448.34,231.31,-80.65,-3338.44,-27818.85,1501.68,17829.24,-5537.61,193.13,-1082.05,-5344.48,-6426.53
306,1581.44,3832.57,4612.67,445.18,246.54,-68.04,-3419.57,-27737.84,1512.35,17874.77,-5628.95,196.65,-1119.93,-5432.3,-6552.24
311,1659.58,3875.83,4624.13,441.9,222.73,-75.66,-3402.6,-27887.42,1494.98,17952.46,-5560.39,190.92,-1094.07,-5369.47,-6463.54
316,1592.18,3945.44,4604.5,459.27,233.68,-57.55,-3408.49,-27793.91,1482.13,17921.3,-5638.24,190.62,-1021.45,-5447.62,-6469.07
321,1647.62,3886.65,4617.9,448.92,250.36,-85.87,-3396.95,-27814.15,1510.81,17877.21,-5630.48,189.87,-1057.5,-5440.62,-6498.11
326,1556.42,4017.26,4556.89,456.08,223.37,-50.78,-3428.64,-27813.71,1498.42,17975.45,-5622.46,189.02,-1009.25,-5433.44,-6442.69
331,1674.35,3830.93,4584.67,452.82,258.42,-61.56,-3398.52,-27874.61,1514.61,17837.97,-5483.71,186.51,-1180.93,-5297.21,-6478.14
336,1605.26,3965.61,4643.2,445.95,238.61,-68.2,-3387.72,-28070.78,1522.8,17871.43,-5372.97,187.71,-1233.83,-5185.26,-6419.09
341,1671.25,3916.22,4591.41,447.44,232.1,-70.16,-3446.32,-27628.69,1476.39,17778.84,-5631.42,188.19,-1031.53,-5443.24,-6474.76
346,1610.59,3876.45,4594.35,437.95,238.22,-73.23,-3436.93,-27637.69,1486.88,17907.2,-5706.76,192.36,-996.21,-5514.4,-6510.6
351,1581.42,3910.36,4656.08,462.79,238.19,-71.3,-3393.49,-27869.63,1509.54,17972.5,-5591.78,189.32,-1003.53,-5402.46,-6405.99
356,1660.37,3867.83,4583.29,444.76,238.15,-46.74,-3446.39,-27825.9,1509.38,17913.68,-5640.28,187.59,-1101.58,-5452.69,-6554.28
361,1609.79,3917.38,4607.36,458.13,240.4,-40.75,-3457.32,-27838.14,1501.85,17947.74,-5581.19,188.36,-1053.55,-5392.83,-6446.37
366,1580.09,3954.25,4606.16,439.37,250.19,-64.33,-3429.4,-27804.67,1484.87,17934.05,-5622.07,190.52,-1049.43,-5431.55,-6480.98
371,1555.31,3881.69,4559.18,433.79,247.5,-39.15,-3433.02,-27948.06,1527.19,17880.87,-5423.22,186.65,-1334.71,-5236.58,-6571.28
376,1595.15,3916.87,4569.69,425.98,204.92,-29.63,-3444.03,-27882.95,1521.9,17907.74,-5562.93,186.16,-1214.38,-5376.77,-6591.15
381,1607.71,3898.47,4607.42,437.17,251.32,-55.8,-3369.1,-27741.6,1487.73,17817.79,-5590.96,188.61,-1058.9,-5402.35,-6461.25
386,1633.14,3982.27,4601.26,461.46,247.94,-58.11,-3387.99,-27795.39,1498.54,17814.57,-5603.39,194.01,-1002.3,-5409.37,-6411.67
391,1571.7,3892.53,4599.29,431.67,264.62,-57.15,-3418.51,-27920.03,1516.45,17904.38,-5445.21,193.11,-1215.06,-5252.1,-6467.15
396,1554.36,3893.06,4570.76,451.6,208.81,-52.72,-3432.05,-27770.24,1488.64,17869.48,-5564.43,190.86,-1218.28,-5373.57,-6591.85
401,1603.05,3841.62,4575.21,434.24,250.22,-34.2,-3391.46,-27815.52,1515.81,17885.12,-5623.09,187.9,-1135.92,-5435.19,-6571.11
406,1639.09,3925.21,4626.35,447.43,234.73,-114.98,-3429.16,-27742.35,1487.67,17858.01,-5643.91,189.99,-1067.98,-5453.92,-6521.9
411,1576.13,3890.7,4585.63,439.83,220.38,-66.78,-3397.71,-27675.84,1521.84,17783.49,-5623.75,191.78,-1122.34,-5431.97,-6554.31
416,1645.26,3883.26,4588.86,454.33,237.4,-59.63,-3426.85,-27592.75,1496.08,17877.42,-5766.19,191.07,-896.61,-5575.12,-6471.73
421,1597.85,4033.63,4612.07,456.52,235.66,-57.72,-3456.4,-27634.4,1495.46,17817.26,-5670.13,188.22,-900.07,-5481.92,-6381.99
426,1596.63,4001.67,4596.25,438.66,241.83,-74.15,-3448.4,-27560.11,1477.96,17750.55,-5723.88,195.1,-979.11,-5528.78,-6507.89
431,1595.33,3860.76,4639.37,446.97,246.21,-63.27,-3411.56,-27740.33,1510.18,17961.55,-5683.06,191.2,-954.79,-5491.87,-6446.65
436,1585.06,3945.7,4617.24,452.37,243.07,-85.37,-3402.09,-27771.33,1513.0,17893.31,-5646.8,191.95,-1009.02,-5454.85,-6463.88
441,1580.45,3873.94,4610.75,442.43,231.61,-37.53,-3449.42,-27647.91,1487.21,17914.86,-5721.07,191.99,-993.62,-5529.08,-6522.7
446,1610.23,4000.36,4581.18,449.02,226.89,-80.95,-3438.16,-27710.83,1520.18,17929.52,-5727.94,190.09,-912.55,-5537.85,-6450.4
451,1701.01,3800.74,4577.88,444.24,264.52,-56.99,-3362.62,-27792.65,1504.95,18018.29,-5756.65,188.69,-900.62,-5567.96,-6468.58
456,1577.07,3897.47,4575.94,451.52,246.25,-68.28,-3409.8,-27497.95,1530.2,17826.08,-5862.74,190.1,-871.51,-5672.64,-6544.15
461,1560.38,3902.68,4587.55,444.97,219.37,-42.84,-3401.87,-27642.02,1510.02,17938.07,-5783.97,189.24,-923.69,-5594.73,-6518.42
466,1610.84,4015.42,4595.68,444.09,237.56,-65.07,-3425.1,-27515.73,1483.28,17839.9,-5840.99,193.07,-779.12,-5647.92,-6427.05
471,1616.75,3869.14,4588.37,452.95,232.08,-42.68,-3385.72,-27627.02,1512.02,17822.22,-5714.21,194.59,-961.9,-5519.62,-6481.52
476,1584.25,4020.91,4583.2,454.1,238.17,-46.51,-3402.35,-27793.27,1480.88,17916.78,-5617.53,194.28,-963.84,-5423.25,-6387.08
481,1606.26,3953.55,4558.9,444.51,239.72,-65.23,-3373.01,-27697.75,1500.02,17831.29,-5690.44,195.01,-1001.75,-5495.43,-6497.18
486,1567.18,3894.83,4503.28,426.78,232.39,-80.07,-3363.12,-27733.68,1518.6,17943.33,-5681.5,190.79,-1090.47,-5490.71,-6581.18
491,1626.02,3897.45,4612.18,441.19,247.63,-73.32,-3407.31,-27796.92,1505.15,17909.68,-5581.9,190.47,-1038.25,-5391.43,-6429.68
496,1637.7,3923.85,4582.2,441.17,238.85,-72.85,-3401.14,-27663.12,1491.72,17805.86,-5650.46,194.64,-1015.76,-5455.82,-6471.58
501,1593.21,3872.68,4604.27,439.71,228.48,-52.32,-3354.95,-27989.24,1518.9,17988.49,-5554.31,196.21,-1150.77,-5358.1,-6508.87
506,1567.11,3830.46,4572.7,447.94,244.54,-62.63,-3366.19,-27925.1,1511.41,17874.46,-5474.63,193.81,-1305.28,-5280.82,-6586.11
511,1635.31,3902.88,4571.64,432.3,263.83,-62.19,-3409.93,-27792.73,1521.99,17728.17,-5491.33,192.82,-1208.74,-5298.51,-6507.25
516,1642.59,3910.22,4569.65,437.57,237.4,-72.54,-3436.59,-27693.86,1519.32,17898.55,-5684.17,190.28,-987.69,-5493.89,-6481.57
521,1608.03,3939.47,4581.78,447.28,229.17,-100.62,-3398.2,-27781.49,1509.29,17800.78,-5510.75,191.67,-1164.52,-5319.08,-6483.6
526,1604.6,3904.65,4638.54,451.09,250.02,-84.61,-3425.72,-27856.08,1495.2,17843.2,-5485.89,189.38,-1179.11,-5296.51,-6475.62
531,1670.97,3845.77,4612.15,454.32,250.44,-86.45,-3441.95,-27668.31,1531.78,17751.31,-5585.42,186.98,-1079.97,-5398.44,-6478.41
536,1596.41,3897.34,4552.38,450.1,235.23,-75.33,-3421.65,-27710.59,1456.96,17822.9,-5586.42,189.61,-1196.24,-5396.81,-6593.05
541,1600.58,3919.78,4623.33,444.89,240.28,-73.66,-3407.91,-27672.43,1468.76,17806.06,-5616.31,188.01,-1050.34,-5428.3,-6478.65
546,1585.56,3882.0,4604.36,447.85,242.16,-75.32,-3365.76,-27633.93,1492.66,17781.54,-5674.27,194.25,-1038.89,-5480.01,-6518.9
551,1523.22,3899.54,4648.64,438.36,270.97,-68.96,-3415.71,-27774.29,1495.2,17764.98,-5538.52,187.9,-1218.06,-5350.62,-6568.69
556,1695.26,3899.14,4621.83,451.75,245.56,-64.36,-3429.86,-27764.9,1485.18,17791.42,-5560.12,189.41,-1068.97,-5370.71,-6439.68
561,1607.08,3837.59,4567.4,432.86,246.61,-41.57,-3411.9,-27925.91,1477.62,17959.14,-5528.19,190.42,-1251.08,-5337.76,-6588.84
566,1602.24,3920.25,4623.12,445.19,246.16,-53.93,-3382.49,-27927.24,1507.65,17779.89,-5412.11,189.25,-1239.15,-5222.86,-6462.01
571,1567.11,3908.05,4603.61,443.52,258.58,-54.81,-3395.95,-27873.84,1491.28,17865.85,-5482.47,188.69,-1186.62,-5293.77,-6480.39
576,1656.07,3968.92,4591.28,465.31,243.55,-58.86,-3402.17,-27838.67,1497.73,17811.77,-5507.14,189.04,-1065.07,-5318.11,-6383.17
581,1634.88,3945.58,4601.28,444.84,246.55,-91.95,-3448.47,-27921.05,1493.48,17791.68,-5407.56,185.6,-1303.18,-5221.96,-6525.14
586,1565.7,3867.4,4590.19,457.98,210.42,-78.89,-3382.95,-27884.64,1562.48,17877.67,-5520.3,189.28,-1214.63,-5331.02,-6545.65
591,1684.2,3867.02,4603.33,469.48,244.46,-49.43,-3467.69,-27998.49,1495.61,17846.54,-5333.64,187.51,-1304.98,-5146.13,-6451.11
596,1658.58,3937.65,4588.89,457.4,230.39,-60.97,-3426.61,-27812.64,1482.22,17779.05,-5491.63,189.01,-1166.06,-5302.62,-6468.68
601,1632.43,3834.94,4627.53,431.89,254.64,-63.65,-3409.09,-27865.7,1490.45,17878.77,-5511.4,188.43,-1187.77,-5322.97,-6510.75
606,1605.89,3879.73,4620.51,451.69,250.77,-69.06,-3418.94,-27900.66,1518.13,17893.32,-5484.91,185.85,-1168.62,-5299.05,-6467.68
611,1599.46,3807.66,4558.6,453.72,244.36,-66.93,-3427.16,-27922.23,1523.57,17911.89,-5532.15,185.32,-1317.05,-5346.83,-6663.88
616,1594.35,3853.3,4571.54,451.93,257.74,-45.31,-3423.78,-27910.5,1506.42,17868.92,-5466.79,190.33,-1275.39,-5276.46,-6551.85
621,1622.86,3874.74,4614.17,435.09,255.31,-87.84,-3444.3,-27826.86,1524.16,17884.24,-5576.73,185.07,-1148.43,-5391.66,-6540.1
626,1593.74,3896.78,4641.74,430.53,231.26,-97.15,-3447.55,-27842.24,1508.67,17852.62,-5518.93,183.13,-1231.61,-5335.8,-6567.42
631,1638.39,3907.05,4562.76,456.52,232.96,-58.25,-3422.11,-27842.38,1518.03,17825.26,-5466.3,184.23,-1181.77,-5282.06,-6463.84
636,1592.29,3906.14,4560.15,436.98,251.1,-65.45,-3438.14,-28101.21,1523.5,17910.89,-5307.76,183.2,-1423.76,-5124.56,-6548.32
641,1585.62,3917.47,4601.54,456.75,242.08,-84.26,-3416.8,-27959.08,1506.48,17814.74,-5398.93,182.98,-1335.47,-5215.95,-6551.42
646,1647.83,3906.91,4609.71,448.44,248.51,-64.76,-3406.37,-27797.01,1493.49,17884.03,-5587.41,187.76,-1029.22,-5399.66,-6428.87
651,1588.36,4009.19,4608.82,454.64,251.99,-74.5,-3457.89,-27718.97,1476.89,17756.44,-5554.39,188.4,-1105.02,-5365.99,-6471.02
656,1641.83,4006.46,4602.54,452.3,246.04,-64.29,-3436.26,-27670.29,1519.51,17765.38,-5644.29,187.99,-936.77,-5456.3,-6393.07
661,1587.33,3946.17,4599.09,449.11,240.54,-51.79,-3433.49,-27778.65,1520.09,17795.23,-5525.67,186.2,-1126.38,-5339.47,-6465.84
666,1670.94,3842.61,4547.94,437.38,241.87,-39.03,-3415.58,-27818.08,1487.88,17812.84,-5514.4,185.96,-1231.24,-5328.44,-6559.68
671,1597.29,3897.39,4532.29,450.72,248.21,-53.08,-3447.28,-27813.18,1522.41,17862.78,-5445.94,182.34,-1202.45,-5263.6,-6466.04
676,1653.1,3872.39,4626.05,434.43,230.79,-44.63,-3485.45,-27677.59,1463.83,17677.3,-5502.15,184.6,-1249.77,-5317.54,-6567.31
681,1655.0,3930.28,4586.49,449.22,242.06,-76.56,-3446.79,-27809.44,1503.07,17885.62,-5565.22,186.98,-1081.06,-5378.24,-6459.3
686,1601.15,3933.96,4575.06,443.19,244.17,-61.21,-3430.65,-27705.0,1490.84,17752.11,-5575.75,185.84,-1156.37,-5389.91,-6546.28
691,1644.35,3884.59,4577.79,441.6,235.27,-66.26,-3413.98,-27809.27,1497.77,17886.46,-5566.2,184.38,-1121.67,-5381.81,-6503.49
696,1607.68,3997.9,4582.03,449.79,257.11,-41.15,-3391.89,-27729.57,1502.04,17691.25,-5534.11,191.06,-1074.81,-5343.05,-6417.86
701,1626.85,3886.41,4580.14,445.97,247.76,-43.48,-3444.47,-27843.15,1495.95,17836.08,-5507.4,184.87,-1211.94,-5322.53,-6534.47
706,1591.63,3868.01,4605.82,433.16,244.71,-58.11,-3434.86,-27750.43,1491.33,17748.62,-5556.98,189.19,-1260.12,-5367.79,-6627.91
711,1607.05,3937.05,4615.31,444.76,234.78,-62.0,-3434.76,-27821.69,1508.83,17759.61,-5498.56,189.07,-1211.06,-5309.49,-6520.55
716,1594.72,3955.05,4570.95,424.15,249.13,-74.8,-3442.78,-27936.78,1480.75,17814.83,-5421.56,186.16,-1364.79,-5235.4,-6600.19
721,1595.26,3899.66,4598.19,443.28,239.31,-61.1,-3373.37,-27909.31,1503.86,17803.51,-5455.23,185.28,-1260.71,-5269.96,-6530.67
726,1547.94,3873.49,4586.52,442.76,230.5,-63.67,-3392.15,-27921.47,1526.98,17874.89,-5452.03,183.21,-1294.2,-5268.82,-6563.02
731,1593.09,3934.94,4574.18,439.26,249.68,-74.0,-3435.12,-27886.9,1524.76,17797.19,-5413.16,187.17,-1282.93,-5226.0,-6508.92
736,1557.61,3903.79,4589.96,455.77,236.42,-68.53,-3379.78,-28069.91,1533.37,17866.69,-5350.54,186.88,-1374.63,-5163.66,-6538.29
741,1569.26,3867.14,4613.77,445.98,225.86,-54.99,-3438.48,-27824.83,1487.9,17793.2,-5486.48,188.55,-1315.19,-5297.93,-6613.12
746,1630.97,3944.07,4570.26,469.42,235.1,-81.95,-3450.37,-27756.88,1520.15,17736.33,-5537.79,188.02,-1182.92,-5349.77,-6532.69
751,1600.5,3986.05,4616.18,461.95,261.57,-74.29,-3398.65,-27733.91,1504.08,17684.7,-5512.2,185.41,-1091.83,-5326.79,-6418.62
756,1591.5,3921.33,4601.51,449.42,225.44,-76.51,-3435.35,-27580.32,1484.04,17617.01,-5602.5,190.99,-1201.93,-5411.51,-6613.45
761,1623.21,3863.61,4550.21,453.28,230.54,-53.54,-3443.3,-27737.91,1503.42,17792.32,-5598.93,188.44,-1218.15,-5410.48,-6628.63
766,1673.35,3892.92,4588.37,443.32,256.19,-71.67,-3427.27,-27720.55,1507.82,17691.26,-5559.35,184.15,-1166.26,-5375.2,-6541.45
771,1636.07,3856.46,4571.0,440.26,251.16,-74.44,-3397.12,-27985.65,1515.92,17791.76,-5440.51,185.27,-1394.58,-5255.24,-6649.82
776,1588.3,3910.66,4634.24,428.7,242.65,-65.56,-3430.66,-27991.25,1551.52,17888.43,-5437.29,186.67,-1242.97,-5250.62,-6493.58
781,1630.71,4032.53,4603.59,460.74,236.86,-65.44,-3435.67,-27812.07,1471.89,17711.43,-5468.56,189.33,-1165.44,-5279.23,-6444.66
786,1568.13,3926.68,4595.22,453.62,270.37,-55.99,-3441.92,-27816.71,1496.2,17843.29,-5506.89,186.49,-1161.12,-5320.4,-6481.52
791,1629.77,3878.76,4631.58,426.15,224.86,-76.4,-3430.55,-27872.57,1485.58,17802.24,-5471.56,189.8,-1300.58,-5281.77,-6582.35
796,1581.1,3909.83,4556.1,448.34,251.95,-37.88,-3426.0,-27808.64,1498.67,17776.11,-5487.73,188.33,-1250.42,-5299.4,-6549.82
801,1651.2,3883.02,4606.55,450.77,235.86,-56.73,-3398.35,-28186.82,1517.12,17833.0,-5195.11,186.7,-1464.39,-5008.42,-6472.8
806,1606.42,3787.14,4581.81,432.19,244.44,-77.64,-3417.45,-28189.43,1493.91,17932.68,-5263.47,184.33,-1605.92,-5079.14,-6685.06
811,1613.41,3935.33,4602.26,437.08,259.03,-66.77,-3394.42,-27778.31,1506.39,17727.48,-5501.24,189.05,-1158.51,-5312.19,-6470.7
816,1626.09,3953.95,4619.91,460.19,248.14,-74.47,-3422.08,-27840.19,1510.19,17828.37,-5507.19,188.5,-1089.9,-5318.7,-6408.6
821,1693.2,3901.86,4680.01,445.7,246.6,-82.77,-3391.45,-28023.99,1489.44,17842.69,-5383.6,190.78,-1198.72,-5192.82,-6391.54
826,1573.27,3889.21,4609.15,443.79,240.02,-75.73,-3407.15,-28011.18,1525.29,17951.54,-5424.09,190.84,-1261.78,-5233.25,-6495.03
831,1604.51,3915.59,4616.02,446.6,233.92,-89.98,-3408.58,-27942.6,1493.86,17861.4,-5484.72,191.25,-1269.24,-5293.47,-6562.71
836,1573.26,3951.76,4585.74,445.31,229.84,-86.21,-3424.07,-27911.13,1485.4,17797.23,-5390.17,185.49,-1352.87,-5204.68,-6557.55
841,1643.74,3932.74,4589.86,461.46,254.97,-70.71,-3385.63,-27913.59,1504.76,17835.18,-5437.79,189.42,-1147.21,-5248.37,-6395.58
846,1612.21,3953.1,4594.62,442.82,239.98,-91.34,-3414.28,-27776.52,1520.35,17819.57,-5529.84,189.61,-1099.5,-5340.23,-6439.73
851,1664.72,3914.08,4593.74,452.89,231.98,-53.75,-3416.78,-27725.71,1487.45,17839.57,-5648.07,190.33,-1011.81,-5457.74,-6469.55
856,1597.98,3921.82,4569.71,445.02,234.95,-71.23,-3372.15,-27878.58,1508.86,17998.61,-5585.63,190.95,-1045.01,-5394.68,-6439.7
