GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
6156,1649.12,3863.98,4606.91,440.06,216.75,-53.27,-3388.02,-28186.93,1522.78,17802.3,-5186.55,181.67,-1526.32,-5004.88,-6531.2
6161,1621.4,3911.06,4583.72,464.83,248.59,-66.86,-3477.89,-28073.99,1517.65,17801.64,-5194.59,183.84,-1469.84,-5010.76,-6480.6
6166,1644.51,3910.65,4584.53,447.6,239.02,-73.47,-3404.28,-28215.48,1497.01,17779.04,-5110.1,182.55,-1590.87,-4927.55,-6518.43
6171,1550.97,3918.29,4576.98,454.0,240.51,-58.48,-3375.0,-28185.55,1493.36,17745.53,-5198.33,186.16,-1639.39,-5012.17,-6651.55
6176,1608.6,3878.06,4609.26,467.19,241.4,-49.3,-3476.29,-28330.42,1528.5,17887.66,-5088.35,178.58,-1635.33,-4909.77,-6545.11
6181,1586.96,3871.83,4602.04,449.44,245.43,-85.58,-3407.68,-28254.28,1492.08,17867.04,-5167.43,184.88,-1632.71,-4982.55,-6615.27
6186,1604.45,3856.45,4620.13,448.67,244.14,-69.96,-3429.93,-28250.44,1533.55,17897.34,-5194.25,183.91,-1545.6,-5010.34,-6555.94
6191,1589.81,3892.27,4598.44,450.57,242.0,-66.04,-3453.03,-28192.22,1507.69,17897.25,-5256.22,184.4,-1533.27,-5071.81,-6605.08
6196,1619.08,3891.23,4583.71,441.12,235.67,-70.82,-3358.24,-28203.22,1491.23,17823.77,-5176.71,185.32,-1546.48,-4991.39,-6537.88
6201,1575.47,3930.7,4607.18,461.58,243.78,-44.41,-3403.92,-28185.72,1489.81,17868.37,-5238.75,189.05,-1457.15,-5049.69,-6506.84
6206,1621.06,3919.18,4583.93,454.53,247.29,-54.8,-3388.11,-27988.53,1474.25,17809.13,-5370.07,186.13,-1322.05,-5183.94,-6505.99
6211,1580.24,3854.97,4605.84,449.46,235.21,-76.0,-3436.34,-28187.87,1508.54,17882.87,-5171.27,184.3,-1583.08,-4986.97,-6570.06
6216,1625.73,3935.53,4642.72,435.63,264.7,-73.09,-3442.1,-28198.26,1488.83,17913.23,-5217.94,184.16,-1407.07,-5033.79,-6440.86
6221,1583.79,3885.35,4624.62,454.44,231.53,-100.44,-3413.84,-28113.82,1497.14,17929.74,-5251.33,187.55,-1421.5,-5063.78,-6485.28
6226,1585.16,3979.78,4576.35,450.7,229.04,-62.57,-3416.2,-28126.27,1483.18,17792.7,-5207.59,183.77,-1508.14,-5023.83,-6531.97
6231,1631.31,3846.96,4620.0,453.25,214.51,-50.09,-3425.96,-28241.37,1516.94,17998.1,-5239.65,181.78,-1436.36,-5057.87,-6494.23
6236,1601.25,3971.56,4586.14,437.85,222.24,-67.37,-3410.37,-28040.49,1483.53,17795.39,-5278.44,183.67,-1420.28,-5094.77,-6515.04
6241,1537.12,3868.53,4578.28,441.68,232.44,-72.66,-3432.15,-28085.33,1505.69,17899.57,-5309.33,186.03,-1526.83,-5123.3,-6650.13
6246,1631.44,3878.83,4609.73,443.89,233.91,-87.5,-3425.89,-27974.19,1482.88,17808.7,-5326.34,186.46,-1398.2,-5139.88,-6538.09
6251,1606.03,3839.02,4591.27,444.91,247.65,-72.82,-3385.51,-28099.53,1515.2,17788.37,-5226.45,185.85,-1525.42,-5040.6,-6566.02
6256,1619.28,3873.43,4570.04,440.38,240.81,-44.46,-3403.97,-28072.55,1501.07,17889.21,-5306.11,187.35,-1386.76,-5118.76,-6505.52
6261,1596.1,3818.17,4582.48,443.16,252.55,-55.26,-3385.68,-28182.67,1508.12,17871.81,-5227.31,188.01,-1551.19,-5039.3,-6590.49
6266,1607.91,3861.0,4611.29,439.22,218.04,-83.3,-3392.25,-28180.31,1535.05,17841.76,-5209.56,188.17,-1541.59,-5021.39,-6562.98
6271,1559.05,3830.97,4617.73,448.66,246.93,-52.23,-3390.07,-28141.73,1499.78,17927.91,-5314.53,190.65,-1452.99,-5123.89,-6576.88
6276,1555.62,3857.61,4596.49,457.7,232.12,-84.81,-3422.67,-27915.58,1521.76,17955.25,-5454.27,187.06,-1246.51,-5267.21,-6513.72
6281,1664.3,3919.81,4614.4,442.0,227.09,-84.89,-3380.9,-28115.06,1474.61,17741.68,-5223.53,188.17,-1496.96,-5035.37,-6532.33
6286,1629.27,3956.58,4596.0,438.05,253.43,-80.53,-3380.83,-28086.46,1495.52,17872.21,-5306.29,191.05,-1306.76,-5115.24,-6422.0
6291,1604.2,3876.27,4600.87,457.49,235.24,-56.57,-3374.71,-28196.7,1493.34,17932.08,-5293.76,187.36,-1428.5,-5106.4,-6534.9
6296,1591.35,3863.05,4653.92,423.96,245.46,-101.39,-3400.95,-28072.71,1518.39,17925.59,-5343.09,190.51,-1353.33,-5152.57,-6505.9
6301,1616.4,3905.41,4589.57,447.75,245.47,-105.87,-3392.48,-28007.78,1470.56,17877.8,-5373.94,188.26,-1353.16,-5185.68,-6538.84
6306,1631.68,3874.37,4634.53,446.62,230.5,-97.75,-3449.75,-27953.18,1505.77,17924.89,-5445.65,189.73,-1252.34,-5255.92,-6508.26
6311,1716.48,3908.56,4607.94,469.32,243.82,-72.44,-3418.27,-27981.44,1479.57,17815.3,-5376.94,188.67,-1231.15,-5188.27,-6419.42
6316,1633.08,3799.44,4602.92,451.39,227.14,-96.55,-3430.12,-28140.62,1526.01,18030.97,-5365.14,189.8,-1396.35,-5175.34,-6571.69
6321,1619.17,3818.48,4635.55,437.82,251.7,-75.48,-3410.86,-28014.76,1499.74,17922.47,-5410.14,191.0,-1316.16,-5219.14,-6535.29
6326,1624.1,3892.61,4607.46,447.72,245.67,-78.8,-3459.58,-28138.74,1506.98,17882.35,-5249.84,183.03,-1470.23,-5066.81,-6537.04
6331,1565.8,3892.82,4600.12,440.05,252.78,-73.48,-3412.23,-28140.52,1515.61,17899.74,-5234.74,187.76,-1459.32,-5046.97,-6506.29
6336,1608.15,3858.42,4617.64,451.04,239.0,-87.45,-3383.36,-27990.77,1535.0,17878.16,-5435.67,190.78,-1274.16,-5244.89,-6519.04
6341,1637.94,3876.58,4591.02,455.34,248.21,-76.97,-3398.3,-28172.36,1469.03,17863.07,-5238.92,189.47,-1506.44,-5049.45,-6555.89
6346,1589.91,3882.1,4596.63,454.27,229.6,-93.99,-3411.43,-28143.75,1499.45,17913.52,-5291.65,188.27,-1483.69,-5103.39,-6587.07
6351,1672.07,3905.29,4638.33,436.96,255.91,-96.75,-3448.57,-28046.03,1492.43,17865.2,-5313.96,185.71,-1325.15,-5128.25,-6453.41
6356,1549.61,3856.1,4604.29,446.12,230.94,-60.92,-3428.48,-28026.06,1535.32,17806.3,-5274.05,185.29,-1486.79,-5088.76,-6575.55
6361,1700.84,3886.31,4608.65,445.42,241.81,-84.87,-3416.28,-27997.96,1479.14,17773.08,-5299.07,189.01,-1363.86,-5110.06,-6473.91
6366,1602.01,3870.59,4565.09,446.39,246.73,-79.99,-3466.85,-27855.93,1512.67,17736.36,-5391.24,182.5,-1422.91,-5208.74,-6631.65
6371,1583.25,3883.06,4586.61,444.64,229.9,-58.69,-3428.34,-27948.36,1514.95,17910.24,-5448.09,191.49,-1282.75,-5256.6,-6539.34
6376,1584.53,3842.27,4650.76,442.28,237.04,-75.59,-3425.45,-27955.99,1548.3,17843.46,-5432.24,187.49,-1308.38,-5244.75,-6553.13
6381,1609.69,3921.25,4619.64,456.5,214.69,-55.68,-3429.82,-27946.23,1524.35,17799.46,-5371.46,188.3,-1286.15,-5183.16,-6469.31
6386,1615.1,3932.58,4568.64,451.85,234.37,-69.71,-3391.63,-28208.17,1543.53,17921.08,-5259.93,188.73,-1402.36,-5071.21,-6473.57
6391,1652.79,3979.54,4581.67,455.87,235.51,-66.75,-3448.28,-28049.05,1481.59,17809.78,-5245.02,185.8,-1367.33,-5059.23,-6426.56
6396,1649.78,3844.55,4600.34,442.94,258.46,-55.9,-3435.84,-28289.61,1504.51,17924.19,-5106.47,182.39,-1556.58,-4924.08,-6480.66
6401,1562.91,3922.98,4568.2,441.89,227.07,-54.24,-3406.74,-28178.46,1530.52,17894.2,-5197.4,187.35,-1491.65,-5010.06,-6501.7
6406,1609.73,3874.43,4581.77,443.99,231.85,-75.08,-3424.82,-28102.61,1504.45,17841.95,-5269.48,184.02,-1514.35,-5085.46,-6599.82
6411,1621.42,3895.52,4582.29,437.0,236.92,-75.53,-3419.27,-28108.63,1503.74,17805.96,-5207.91,184.75,-1520.58,-5023.15,-6543.73
6416,1595.33,3876.54,4559.86,443.36,244.94,-57.53,-3392.38,-28133.94,1485.11,17886.72,-5239.54,188.14,-1491.99,-5051.4,-6543.4
6421,1672.33,3854.49,4592.26,433.93,237.52,-100.22,-3393.59,-28336.63,1519.69,17926.67,-5096.25,186.9,-1593.55,-4909.35,-6502.9
6426,1581.22,3877.86,4593.56,442.36,223.49,-88.43,-3384.17,-28154.42,1546.35,17845.33,-5224.97,189.01,-1516.85,-5035.96,-6552.81
6431,1593.12,3943.09,4588.43,446.31,249.58,-80.56,-3381.1,-28101.39,1512.93,17880.03,-5327.72,191.33,-1349.55,-5136.4,-6485.94
6436,1568.46,3921.82,4565.59,458.12,238.92,-73.05,-3342.89,-28103.36,1522.87,17859.19,-5305.6,188.82,-1384.34,-5116.79,-6501.12
6441,1606.0,3920.66,4611.17,443.93,227.94,-47.56,-3421.97,-28091.98,1515.04,17889.61,-5276.62,190.91,-1347.17,-5085.71,-6432.88
6446,1655.33,3901.09,4594.88,456.66,244.41,-84.35,-3364.47,-28222.02,1517.5,17837.56,-5206.42,190.03,-1463.41,-5016.39,-6479.8
6451,1634.87,3852.43,4609.15,459.81,247.45,-85.61,-3380.65,-28293.23,1524.22,17787.62,-5099.43,185.37,-1643.93,-4914.06,-6557.99
6456,1564.15,3860.26,4558.79,440.46,234.35,-74.69,-3361.73,-28222.47,1558.62,17870.79,-5180.38,187.59,-1571.47,-4992.79,-6564.26
6461,1613.92,3879.35,4623.49,441.92,243.25,-90.74,-3391.13,-28124.73,1486.59,17848.73,-5246.07,190.25,-1469.34,-5055.82,-6525.15
6466,1580.02,3857.31,4568.67,447.08,237.89,-61.44,-3373.84,-28064.07,1523.64,17939.59,-5412.55,188.76,-1345.13,-5223.79,-6568.92
6471,1530.16,3899.67,4617.51,435.14,232.92,-95.58,-3407.53,-28024.69,1523.4,17833.35,-5312.76,188.45,-1455.64,-5124.31,-6579.96
6476,1560.07,3955.42,4591.64,443.45,251.41,-82.0,-3400.34,-28050.78,1534.18,17852.86,-5343.38,190.54,-1344.1,-5152.84,-6496.94
6481,1640.17,3913.37,4581.03,457.56,236.01,-86.83,-3382.47,-27986.08,1527.42,17796.74,-5367.55,189.31,-1303.07,-5178.24,-6481.31
6486,1579.27,3859.7,4593.7,441.97,241.78,-66.91,-3420.09,-28249.3,1504.78,17954.05,-5213.44,188.2,-1561.03,-5025.24,-6586.27
6491,1566.78,3926.09,4593.49,445.51,238.62,-65.84,-3407.11,-27984.91,1523.3,17705.22,-5247.54,187.25,-1458.84,-5060.29,-6519.13
6496,1651.16,3820.2,4587.31,437.2,257.9,-67.35,-3382.23,-27959.22,1491.71,17855.81,-5409.73,190.05,-1307.53,-5219.69,-6527.21
6501,1648.77,3883.02,4597.36,460.71,255.06,-73.04,-3438.14,-27974.4,1512.98,17891.77,-5407.52,185.76,-1235.91,-5221.76,-6457.67
6506,1629.38,3908.2,4573.94,459.26,238.33,-89.99,-3386.44,-27978.86,1520.09,17822.13,-5364.02,187.29,-1303.96,-5176.74,-6480.7
6511,1590.67,3741.29,4560.03,421.7,246.66,-42.37,-3379.73,-28114.24,1503.41,17816.42,-5268.19,186.78,-1656.16,-5081.41,-6737.57
6516,1647.78,3846.12,4562.65,424.71,228.3,-107.34,-3393.64,-28109.48,1515.42,17768.49,-5190.42,187.25,-1617.01,-5003.17,-6620.18
6521,1640.29,3829.74,4565.25,449.64,236.45,-78.75,-3407.4,-28045.06,1502.39,17844.9,-5276.34,188.2,-1462.55,-5088.14,-6550.69
6526,1634.71,3903.39,4597.09,460.91,230.64,-84.97,-3385.6,-27994.37,1498.8,17725.16,-5361.07,189.17,-1414.24,-5171.9,-6586.14
6531,1587.64,3885.97,4562.69,445.27,250.61,-89.89,-3400.17,-28047.98,1511.17,17859.77,-5276.75,188.9,-1434.9,-5087.85,-6522.75
6536,1581.39,3912.96,4594.43,441.15,233.78,-70.36,-3377.39,-28355.48,1535.72,17989.65,-5164.29,186.22,-1514.13,-4978.07,-6492.21
6541,1573.63,3945.9,4584.99,441.41,247.27,-69.06,-3450.02,-28155.87,1511.69,17849.17,-5227.3,185.22,-1520.88,-5042.08,-6562.96
6546,1590.83,3884.46,4573.05,447.74,240.92,-55.09,-3422.97,-28297.57,1500.63,17861.94,-5110.28,180.42,-1676.06,-4929.86,-6605.92
6551,1542.81,3885.46,4612.48,441.55,215.1,-74.09,-3381.76,-28252.76,1502.19,17908.28,-5173.66,185.1,-1600.74,-4988.56,-6589.3
6556,1544.8,3868.59,4565.52,444.08,242.29,-60.85,-3396.32,-28103.74,1526.03,17907.73,-5273.97,187.86,-1461.87,-5086.11,-6547.98
6561,1639.19,3866.53,4644.65,447.09,258.56,-77.89,-3448.69,-28165.79,1485.18,17836.21,-5191.55,184.38,-1514.96,-5007.17,-6522.13
6566,1548.05,3978.52,4605.72,451.76,237.6,-49.16,-3428.29,-28250.18,1530.7,17889.69,-5195.15,181.69,-1485.59,-5013.46,-6499.05
6571,1637.67,3922.83,4608.67,445.94,249.47,-93.08,-3468.98,-28081.93,1485.54,17822.33,-5243.93,181.7,-1471.53,-5062.23,-6533.76
6576,1556.32,3856.11,4614.64,428.74,245.13,-84.94,-3424.6,-27993.36,1535.14,17904.59,-5384.61,185.83,-1362.22,-5198.77,-6560.99
6581,1551.5,3926.23,4635.21,451.56,240.63,-75.27,-3453.04,-28112.16,1498.41,17870.98,-5270.08,182.25,-1465.94,-5087.84,-6553.77
6586,1578.09,3886.43,4586.35,439.13,227.59,-75.35,-3428.52,-28128.54,1520.37,17850.1,-5277.37,184.5,-1544.37,-5092.87,-6637.23
6591,1562.77,3934.69,4585.14,446.17,229.1,-56.56,-3432.43,-28083.54,1526.93,17851.38,-5282.65,185.86,-1436.35,-5096.78,-6533.14
6596,1595.94,3897.13,4596.11,442.51,221.67,-59.79,-3455.52,-27977.7,1516.43,17786.7,-5320.63,183.26,-1436.53,-5137.37,-6573.9
6601,1598.03,3854.16,4605.55,437.49,241.3,-97.03,-3402.85,-27904.63,1492.49,17763.92,-5415.5,189.01,-1411.57,-5226.49,-6638.06
6606,1630.22,3892.46,4591.15,439.99,251.27,-87.17,-3412.45,-28021.68,1490.88,17813.74,-5334.78,185.39,-1411.6,-5149.39,-6560.99
6611,1562.0,3805.88,4610.51,437.45,235.14,-99.85,-3400.54,-28093.59,1524.03,17909.9,-5294.84,185.2,-1509.06,-5109.65,-6618.71
6616,1628.2,3900.24,4584.93,456.35,237.37,-95.46,-3443.07,-28136.37,1522.01,17841.26,-5271.37,185.98,-1504.55,-5085.39,-6589.93
6621,1654.27,3921.27,4603.71,446.08,261.51,-94.11,-3440.1,-27996.46,1497.44,17831.58,-5352.39,187.71,-1314.82,-5164.68,-6479.49
6626,1650.18,3888.87,4564.4,442.98,236.05,-87.89,-3401.92,-28017.96,1490.14,17867.97,-5394.15,189.87,-1367.17,-5204.29,-6571.46
6631,1630.58,3891.34,4613.73,442.84,234.51,-108.32,-3446.29,-28033.69,1512.31,17860.5,-5376.84,184.82,-1402.49,-5192.02,-6594.52
6636,1606.21,3876.14,4626.55,452.07,248.44,-113.23,-3464.3,-28118.4,1537.9,17889.51,-5293.61,185.61,-1459.12,-5108.0,-6567.11
6641,1620.4,3960.3,4611.54,451.34,247.64,-89.35,-3405.77,-28080.0,1514.78,17789.3,-5288.76,183.38,-1379.83,-5105.38,-6485.21
6646,1553.9,3911.01,4527.35,433.43,227.23,-77.29,-3395.04,-28255.83,1527.0,17886.24,-5215.05,182.49,-1662.01,-5032.56,-6694.57
6651,1606.79,3967.27,4571.9,432.51,226.85,-82.98,-3449.45,-28143.78,1487.25,17870.47,-5286.03,183.99,-1513.17,-5102.04,-6615.21
6656,1572.3,3906.92,4603.57,459.44,231.87,-89.99,-3393.78,-28148.92,1515.24,17854.26,-5313.24,185.5,-1489.08,-5127.74,-6616.83
6661,1617.5,3952.25,4590.84,457.17,237.63,-85.83,-3385.99,-28226.5,1527.4,17905.72,-5235.82,181.47,-1409.8,-5054.35,-6464.15
6666,1591.98,3882.44,4588.77,444.97,241.17,-76.89,-3428.45,-28043.25,1517.22,17889.39,-5354.24,184.28,-1392.65,-5169.96,-6562.61
6671,1621.2,3847.53,4542.31,444.76,228.94,-76.37,-3431.39,-28013.06,1483.22,17863.94,-5369.09,187.12,-1488.93,-5181.97,-6670.9
6676,1569.29,3824.07,4626.39,453.55,221.58,-71.45,-3397.48,-28231.94,1524.38,17908.6,-5226.48,182.04,-1573.01,-5044.45,-6617.46
6681,1659.32,3837.09,4585.93,446.39,241.45,-67.89,-3402.58,-28095.49,1508.59,17828.55,-5314.05,182.91,-1458.63,-5131.14,-6589.77
6686,1608.96,4011.21,4597.65,445.48,233.94,-92.68,-3473.71,-27990.08,1506.77,17781.69,-5317.12,180.47,-1370.76,-5136.65,-6507.41
6691,1635.12,3969.98,4623.04,451.85,250.49,-75.11,-3430.66,-28065.86,1502.74,17838.16,-5353.73,184.94,-1300.26,-5168.79,-6469.06
6696,1555.14,3922.44,4583.69,434.35,225.99,-111.7,-3497.56,-27897.78,1494.16,17810.54,-5416.68,182.22,-1480.73,-5234.46,-6715.2
6701,1611.91,3921.65,4561.67,445.36,232.82,-73.5,-3384.15,-28062.83,1486.99,17777.54,-5313.52,185.66,-1482.53,-5127.87,-6610.4
6706,1624.53,3901.5,4608.5,448.49,224.72,-84.17,-3413.31,-28094.72,1505.82,17864.24,-5328.24,185.49,-1414.39,-5142.75,-6557.13
6711,1625.88,3918.29,4577.04,448.78,234.46,-85.63,-3396.41,-28177.81,1493.73,17797.14,-5158.42,183.21,-1564.52,-4975.21,-6539.73
6716,1580.33,3876.25,4567.44,440.57,245.48,-83.66,-3407.26,-27991.86,1520.74,17716.09,-5323.24,189.0,-1535.89,-5134.24,-6670.14
6721,1609.04,3831.68,4604.65,431.25,245.35,-63.1,-3349.87,-28033.67,1526.4,17884.36,-5404.5,190.4,-1313.9,-5214.1,-6528.0
6726,1632.06,3882.46,4554.31,443.82,237.0,-78.07,-3439.02,-28089.41,1521.38,17842.46,-5275.82,184.64,-1493.0,-5091.18,-6584.18
6731,1614.24,3900.7,4580.44,441.65,247.12,-94.68,-3370.47,-28206.3,1495.66,17838.39,-5214.4,188.41,-1553.24,-5025.99,-6579.23
6736,1598.83,3938.48,4588.16,459.5,241.36,-68.65,-3369.97,-28083.1,1484.2,17733.95,-5249.9,191.97,-1477.23,-5057.93,-6535.16
6741,1666.37,3911.34,4540.75,443.22,257.14,-80.42,-3397.63,-27983.43,1524.01,17878.85,-5436.33,186.87,-1239.79,-5249.46,-6489.25
6746,1610.62,3978.5,4585.34,454.28,239.0,-81.93,-3386.17,-27937.91,1470.39,17786.63,-5386.36,189.96,-1281.26,-5196.4,-6477.65
6751,1581.81,3866.81,4577.54,433.58,233.6,-72.64,-3456.91,-27964.18,1501.09,17842.35,-5352.97,183.39,-1456.95,-5169.58,-6626.53
6756,1631.31,3854.68,4568.49,442.39,236.91,-76.31,-3390.17,-28017.04,1486.67,17851.28,-5362.77,187.19,-1411.8,-5175.58,-6587.39
6761,1623.69,3799.68,4600.15,426.3,221.05,-56.26,-3403.01,-28177.64,1507.79,17939.76,-5247.39,188.08,-1518.49,-5059.31,-6577.81
6766,1640.68,3944.2,4614.72,450.12,238.04,-94.98,-3371.33,-28084.52,1507.06,17819.83,-5332.72,191.78,-1336.17,-5140.94,-6477.11
6771,1575.23,3817.87,4610.91,441.63,217.94,-63.43,-3407.02,-28103.02,1532.45,17851.29,-5281.08,186.53,-1526.14,-5094.55,-6620.69
6776,1615.87,3884.38,4588.65,440.82,232.98,-109.85,-3401.5,-27993.76,1504.92,17828.61,-5373.83,187.53,-1408.88,-5186.3,-6595.18
6781,1598.74,3908.35,4631.82,459.1,246.02,-73.38,-3414.41,-27927.54,1495.84,17837.17,-5431.63,190.51,-1238.29,-5241.12,-6479.41
6786,1562.84,3813.32,4588.25,446.42,229.49,-87.43,-3360.9,-28163.63,1536.73,17924.31,-5323.18,187.89,-1510.59,-5135.28,-6645.88
6791,1613.6,3899.32,4588.0,463.19,231.24,-59.78,-3403.46,-28018.92,1491.27,17823.61,-5368.0,188.3,-1371.94,-5179.71,-6551.64
6796,1581.13,3911.85,4603.47,448.06,243.08,-66.98,-3400.53,-28286.22,1505.75,17856.22,-5135.98,184.87,-1604.16,-4951.11,-6555.27
6801,1697.6,3951.3,4622.65,448.3,243.56,-64.85,-3404.61,-28073.09,1503.2,17753.47,-5247.93,189.48,-1322.45,-5058.45,-6380.9
6806,1579.22,3817.35,4563.44,458.4,245.82,-63.5,-3355.77,-28183.0,1505.62,17807.9,-5182.78,187.72,-1624.51,-4995.06,-6619.58
6811,1581.13,3911.05,4573.07,451.66,242.91,-80.37,-3371.9,-28096.24,1503.24,17791.93,-5259.42,188.22,-1493.52,-5071.2,-6564.72
6816,1579.53,3946.04,4577.09,455.81,225.48,-73.56,-3392.58,-28150.69,1525.49,17729.01,-5143.52,185.15,-1578.38,-4958.37,-6536.75
6821,1603.78,3964.98,4652.73,450.19,223.28,-112.22,-3432.57,-28034.95,1507.11,17834.04,-5320.65,183.92,-1343.63,-5136.73,-6480.35
6826,1611.08,3932.78,4568.01,457.35,220.4,-62.69,-3448.6,-28143.38,1488.89,17805.05,-5212.33,183.78,-1571.11,-5028.55,-6599.66
6831,1558.54,3902.32,4593.06,450.95,237.6,-60.98,-3433.46,-28136.04,1488.55,17833.51,-5222.47,180.38,-1565.95,-5042.08,-6608.03
6836,1652.27,3975.52,4612.9,432.22,230.31,-81.29,-3429.3,-28062.8,1515.84,17772.36,-5232.51,183.11,-1381.96,-5049.4,-6431.36
6841,1613.24,3924.24,4567.05,440.42,241.04,-56.23,-3404.11,-28028.26,1492.94,17740.78,-5313.58,186.46,-1468.89,-5127.12,-6596.02
6846,1523.79,3897.56,4586.09,436.2,239.91,-59.4,-3418.15,-28212.73,1520.25,17963.14,-5250.5,179.32,-1523.36,-5071.18,-6594.54
6851,1580.06,3897.3,4637.25,447.11,244.8,-78.99,-3434.53,-28045.81,1528.07,17847.05,-5285.62,184.14,-1377.67,-5101.48,-6479.16
6856,1598.9,3940.69,4568.39,466.37,265.76,-79.39,-3409.22,-28105.78,1529.68,17914.16,-5325.44,188.92,-1310.44,-5136.51,-6446.95
6861,1628.86,3836.46,4615.0,443.99,225.89,-77.09,-3484.22,-28224.95,1484.04,17960.03,-5201.5,179.49,-1591.99,-5022.01,-6614.0
6866,1534.94,3830.61,4597.28,450.38,224.59,-84.35,-3411.2,-28211.24,1510.32,17900.85,-5226.01,186.11,-1657.83,-5039.91,-6697.74
6871,1604.6,3932.05,4567.67,442.71,237.7,-53.21,-3457.72,-28121.74,1493.51,17866.92,-5256.45,181.25,-1487.51,-5075.2,-6562.71
6876,1633.67,3956.05,4594.46,448.39,219.88,-73.47,-3417.11,-28252.05,1497.92,17889.0,-5148.78,183.4,-1503.27,-4965.39,-6468.65
6881,1605.01,3955.26,4606.1,445.51,232.48,-75.76,-3432.12,-28127.48,1499.48,17816.01,-5209.41,178.83,-1475.52,-5030.58,-6506.1
6886,1638.52,3890.07,4551.76,436.27,243.91,-61.33,-3410.64,-28188.0,1489.62,17842.69,-5235.43,181.45,-1567.12,-5053.98,-6621.1
6891,1611.86,3930.41,4579.68,452.35,245.39,-67.62,-3434.52,-28229.7,1500.81,17889.23,-5236.03,183.0,-1522.11,-5053.03,-6575.14
6896,1617.74,3873.44,4630.43,437.15,241.16,-59.74,-3410.68,-28326.53,1516.73,17988.29,-5193.97,183.64,-1492.02,-5010.33,-6502.36
6901,1629.54,3904.1,4571.79,453.23,243.68,-82.37,-3421.52,-28229.49,1492.12,17819.26,-5222.93,181.33,-1619.67,-5041.6,-6661.27
6906,1580.25,3831.84,4555.16,444.51,249.6,-83.19,-3408.93,-28261.44,1515.0,17884.43,-5153.52,180.7,-1692.78,-4972.82,-6665.6
6911,1608.73,3914.05,4605.46,446.83,239.88,-64.53,-3454.7,-28214.79,1525.34,17875.48,-5194.59,181.15,-1518.26,-5013.44,-6531.7
6916,1593.75,3908.85,4625.66,444.77,233.19,-88.13,-3416.85,-28224.85,1493.22,17912.47,-5280.71,185.4,-1517.91,-5095.31,-6613.21
6921,1660.38,3859.8,4590.86,448.85,223.1,-64.33,-3427.48,-28155.8,1463.75,17810.17,-5207.46,181.88,-1590.71,-5025.58,-6616.29
6926,1581.98,3828.68,4557.49,452.11,250.63,-63.9,-3412.26,-28268.98,1535.35,17894.76,-5192.86,182.43,-1644.13,-5010.43,-6654.56
6931,1580.81,3945.92,4569.76,445.1,242.56,-73.6,-3431.73,-28311.75,1511.9,17866.88,-5099.87,181.17,-1654.15,-4918.7,-6572.85
6936,1609.52,3831.93,4624.4,436.59,244.9,-64.03,-3437.68,-28386.37,1501.11,18052.55,-5150.72,179.17,-1587.08,-4971.55,-6558.63
6941,1604.08,3827.43,4618.57,437.44,249.72,-40.2,-3490.5,-28339.38,1499.33,17961.15,-5104.81,177.49,-1672.37,-4927.32,-6599.69
6946,1603.45,3917.43,4626.41,449.59,257.22,-66.88,-3460.0,-28388.7,1527.68,17996.08,-5141.88,182.13,-1537.74,-4959.74,-6497.48
6951,1580.56,3885.27,4564.99,456.15,230.77,-57.7,-3471.87,-28148.05,1501.17,17909.23,-5242.6,180.69,-1549.48,-5061.91,-6611.4
6956,1625.69,3880.79,4580.48,456.29,230.17,-85.8,-3444.24,-28203.61,1474.11,17910.79,-5234.65,185.43,-1575.33,-5049.22,-6624.55
6961,1603.91,3911.89,4580.81,454.88,237.35,-71.55,-3431.34,-28398.73,1499.93,17986.5,-5098.12,180.6,-1626.34,-4917.51,-6543.85
6966,1583.65,3963.83,4576.99,454.66,239.58,-73.84,-3439.38,-28422.44,1503.06,18004.52,-5114.91,180.12,-1609.36,-4934.79,-6544.15
6971,1590.76,4045.03,4599.18,465.02,247.75,-82.41,-3465.25,-28273.7,1530.74,17877.51,-5121.3,180.74,-1465.36,-4940.56,-6405.92
6976,1633.51,3908.94,4602.33,454.15,249.22,-69.98,-3490.66,-28336.87,1476.43,17932.26,-5110.78,178.43,-1640.68,-4932.35,-6573.03
6981,1631.04,3959.17,4593.36,450.85,230.49,-74.94,-3420.81,-28268.16,1474.65,17920.7,-5228.43,182.28,-1503.64,-5046.14,-6549.79
6986,1633.25,3888.51,4585.3,455.46,266.46,-63.6,-3429.13,-28266.41,1498.75,17913.97,-5219.37,183.59,-1517.44,-5035.78,-6553.22
6991,1621.31,3912.35,4606.38,458.83,242.77,-86.58,-3445.54,-28273.18,1475.35,17864.89,-5162.02,179.01,-1623.43,-4983.01,-6606.44
6996,1609.03,3872.63,4577.7,448.31,240.0,-64.17,-3455.79,-28272.87,1518.5,17950.28,-5217.55,185.12,-1576.39,-5032.42,-6608.82
7001,1558.83,3932.95,4581.41,451.75,231.59,-65.35,-3496.77,-28109.26,1484.88,17880.32,-5295.8,178.91,-1549.64,-5116.9,-6666.54
7006,1580.02,3826.27,4594.73,446.92,238.36,-66.96,-3436.48,-28171.66,1498.24,17950.02,-5309.29,181.93,-1540.55,-5127.36,-6667.92
