GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
76,1650.53,3856.78,4664.13,443.95,258.55,-69.48,-3499.85,-28101.19,1501.98,18196.96,-5388.76,180.4,-1097.64,-5208.36,-6306.0
81,1610.96,3938.85,4659.74,432.53,230.37,-55.33,-3459.84,-28171.81,1532.92,18116.39,-5330.3,178.24,-1165.24,-5152.06,-6317.29
86,1578.28,3931.56,4648.15,443.59,238.2,-78.24,-3454.93,-28058.79,1513.19,18159.44,-5422.69,180.54,-1079.54,-5242.15,-6321.69
91,1610.18,3912.08,4637.14,456.49,231.67,-79.28,-3502.27,-28072.55,1473.74,18137.3,-5313.6,178.48,-1195.51,-5135.12,-6330.63
96,1613.31,3834.13,4627.22,446.5,247.46,-46.04,-3460.13,-28192.52,1486.92,18210.36,-5294.92,179.5,-1232.79,-5115.42,-6348.21
101,1614.96,3915.12,4627.91,450.79,231.92,-51.08,-3474.31,-28087.69,1489.81,18116.55,-5329.86,178.62,-1166.0,-5151.25,-6317.25
106,1663.4,3909.55,4615.51,448.23,245.62,-59.93,-3468.47,-28228.73,1496.31,18086.92,-5190.96,179.1,-1291.61,-5011.86,-6303.47
111,1610.89,3883.09,4646.8,436.64,244.89,-64.73,-3465.89,-28220.9,1477.01,18170.31,-5250.3,178.82,-1281.89,-5071.48,-6353.37
116,1655.74,3896.94,4656.76,458.39,241.67,-67.11,-3463.44,-28153.5,1523.37,18039.56,-5257.5,179.05,-1211.61,-5078.46,-6290.07
121,1657.86,3899.4,4657.26,444.51,245.31,-64.31,-3437.29,-28207.12,1488.28,18174.77,-5325.01,179.81,-1141.33,-5145.2,-6286.53
126,1668.87,3850.01,4626.14,451.42,250.04,-47.66,-3417.68,-28227.5,1473.87,18113.75,-5208.12,180.17,-1258.73,-5027.96,-6286.69
131,1620.46,3922.22,4626.19,452.79,241.75,-71.34,-3424.1,-28299.59,1538.45,18220.75,-5200.58,178.6,-1172.42,-5021.98,-6194.39
136,1610.29,3810.78,4578.32,433.49,229.19,-48.78,-3479.76,-28325.0,1510.18,18184.75,-5122.25,175.68,-1496.53,-4946.57,-6443.1
141,1562.97,3957.34,4636.89,453.89,230.03,-69.12,-3488.67,-28295.54,1510.31,18173.38,-5141.97,178.37,-1328.52,-4963.59,-6292.12
146,1553.29,3982.49,4607.32,446.02,248.6,-55.99,-3471.07,-28319.62,1495.46,18134.67,-5180.5,178.04,-1378.82,-5002.46,-6381.28
151,1631.04,3984.62,4613.35,451.69,233.94,-64.37,-3485.8,-28272.14,1484.18,18147.9,-5164.07,176.19,-1275.6,-4987.88,-6263.48
156,1570.85,3872.77,4607.66,445.86,245.63,-33.47,-3423.89,-28379.26,1505.11,18192.89,-5163.26,181.15,-1395.84,-4982.1,-6377.94
161,1553.62,3872.11,4642.64,444.85,206.82,-79.6,-3488.82,-28328.45,1535.28,18148.68,-5123.41,178.76,-1492.85,-4944.65,-6437.5
166,1583.79,3890.95,4579.24,442.56,225.95,-45.07,-3441.4,-28258.33,1474.39,18200.2,-5257.26,178.96,-1347.7,-5078.29,-6426.0
171,1599.7,3942.55,4632.19,444.82,241.01,-64.71,-3472.55,-28182.72,1488.16,18124.14,-5238.79,177.03,-1247.41,-5061.76,-6309.17
176,1624.84,3867.44,4603.17,439.68,229.32,-70.76,-3488.0,-28316.62,1513.98,18240.0,-5212.07,177.23,-1356.94,-5034.83,-6391.77
181,1487.21,3891.98,4606.59,439.45,228.83,-37.44,-3460.14,-28272.24,1504.77,18203.02,-5223.6,180.35,-1407.96,-5043.26,-6451.22
186,1601.94,3945.1,4645.59,451.6,241.29,-51.95,-3459.58,-28120.92,1503.56,18191.39,-5336.28,179.0,-1051.97,-5157.28,-6209.24
191,1581.62,3888.48,4595.31,435.61,238.28,-56.29,-3446.47,-28113.5,1524.4,18292.56,-5415.43,178.9,-1059.98,-5236.52,-6296.51
196,1550.07,3906.54,4600.28,446.04,234.51,-21.05,-3436.71,-28326.95,1517.34,18314.51,-5247.53,177.98,-1215.43,-5069.55,-6284.98
201,1617.46,3919.18,4614.09,443.99,228.76,-76.93,-3455.66,-28166.81,1486.63,18098.85,-5253.61,179.24,-1290.42,-5074.36,-6364.78
206,1605.4,3886.48,4642.54,446.47,231.55,-68.93,-3449.07,-28252.4,1517.26,18143.43,-5245.71,180.5,-1297.29,-5065.21,-6362.5
211,1579.29,3895.06,4622.96,439.98,224.81,-52.34,-3441.46,-28359.13,1506.9,18283.31,-5220.37,179.91,-1300.62,-5040.46,-6341.08
216,1623.23,3859.6,4626.86,430.48,225.21,-33.8,-3477.01,-28114.17,1496.31,18174.92,-5334.89,180.95,-1188.38,-5153.95,-6342.32
221,1608.07,3956.85,4594.97,433.76,229.45,-48.57,-3409.65,-28187.61,1498.61,18191.1,-5306.31,181.93,-1133.02,-5124.38,-6257.4
226,1592.52,3860.04,4610.4,423.9,245.92,-35.27,-3422.76,-28234.22,1497.32,18154.36,-5244.58,181.48,-1307.79,-5063.1,-6370.89
231,1589.7,3907.14,4618.7,438.91,259.13,-48.06,-3501.38,-28347.3,1486.11,18149.31,-5146.53,175.1,-1447.73,-4971.43,-6419.16
236,1649.15,3873.07,4613.22,457.6,224.69,-86.84,-3430.67,-28367.44,1493.56,18174.42,-5117.67,178.98,-1399.23,-4938.7,-6337.92
241,1581.77,3923.95,4585.32,449.04,245.35,-53.14,-3463.41,-28282.12,1504.19,18147.05,-5167.62,178.74,-1362.0,-4988.88,-6350.88
246,1588.27,3923.3,4628.71,447.69,247.35,-50.88,-3420.94,-28364.17,1514.0,18180.26,-5165.91,182.15,-1306.42,-4983.76,-6290.19
251,1576.48,3944.86,4653.38,448.28,243.4,-59.66,-3446.3,-28370.44,1507.46,18302.66,-5218.09,179.61,-1199.89,-5038.48,-6238.36
256,1590.44,3818.57,4563.19,460.15,236.21,-58.03,-3413.89,-28326.87,1535.47,18212.1,-5158.25,179.97,-1382.66,-4978.28,-6360.94
261,1627.08,3923.94,4619.71,437.49,225.81,-49.65,-3461.31,-28310.89,1488.97,18125.77,-5173.54,180.12,-1373.1,-4993.43,-6366.52
266,1566.16,3848.36,4629.99,442.47,231.18,-64.54,-3469.52,-28482.5,1514.99,18296.11,-5099.4,174.9,-1487.31,-4924.5,-6411.8
271,1581.65,3922.12,4572.84,443.27,248.05,-41.53,-3481.59,-28454.55,1499.06,18230.03,-5065.69,174.58,-1480.65,-4891.11,-6371.76
276,1565.71,3999.81,4619.84,440.28,239.82,-61.34,-3486.42,-28348.21,1495.42,18152.36,-5119.65,179.32,-1382.73,-4940.33,-6323.05
281,1629.99,3919.72,4603.86,453.65,244.77,-68.55,-3371.24,-28478.94,1504.45,18150.14,-5075.09,182.55,-1412.15,-4892.54,-6304.69
286,1590.23,3971.7,4603.86,449.68,233.47,-40.06,-3443.29,-28323.98,1490.41,18147.53,-5192.7,178.86,-1320.45,-5013.84,-6334.29
291,1616.39,3869.6,4569.19,448.62,260.1,-30.88,-3470.6,-28340.39,1484.91,18125.72,-5107.18,175.69,-1467.32,-4931.49,-6398.81
296,1579.02,3939.09,4605.67,452.9,252.02,-30.49,-3456.68,-28531.52,1517.27,18214.5,-5023.75,179.62,-1458.23,-4844.13,-6302.37
301,1616.01,3896.43,4618.85,446.54,234.38,-70.81,-3389.23,-28489.15,1511.1,18162.51,-5038.5,177.91,-1463.37,-4860.59,-6323.96
306,1622.32,3878.58,4604.63,456.24,258.01,-47.69,-3469.27,-28405.41,1470.65,18168.44,-5109.14,180.58,-1463.5,-4928.56,-6392.06
311,1505.1,3943.23,4619.73,449.63,242.3,-63.97,-3451.58,-28466.41,1516.4,18212.55,-5045.37,175.56,-1493.03,-4869.81,-6362.83
316,1586.79,3919.23,4586.57,442.71,227.37,-45.55,-3453.52,-28403.23,1490.54,18167.91,-5096.06,186.09,-1481.17,-4909.97,-6391.15
321,1580.74,3865.97,4581.15,441.91,238.93,-25.7,-3404.36,-28324.82,1522.1,18146.02,-5176.12,181.84,-1378.06,-4994.28,-6372.34
326,1636.32,3973.61,4582.15,440.38,256.12,-55.46,-3459.73,-28361.25,1461.29,18022.35,-5096.92,178.6,-1504.23,-4918.32,-6422.55
331,1594.41,3928.21,4593.72,452.0,219.4,-97.32,-3390.09,-28259.14,1514.12,18062.81,-5154.17,183.02,-1381.89,-4971.14,-6353.03
336,1578.28,3968.66,4588.91,448.98,253.19,-80.61,-3417.38,-28305.71,1488.49,18064.57,-5122.02,181.98,-1412.63,-4940.04,-6352.67
341,1582.77,3927.94,4633.6,442.32,239.83,-53.4,-3442.27,-28432.01,1482.23,18096.86,-5012.66,179.75,-1522.12,-4832.91,-6355.03
346,1654.25,3839.79,4586.76,440.85,240.4,-43.93,-3474.06,-28471.96,1469.97,18156.45,-5030.73,176.22,-1601.47,-4854.51,-6455.97
351,1586.96,3911.84,4617.38,447.35,252.06,-80.14,-3407.58,-28358.91,1527.22,18182.26,-5141.25,182.07,-1321.56,-4959.17,-6280.73
356,1573.38,3946.69,4598.78,442.13,234.79,-54.57,-3459.88,-28233.12,1488.89,18110.88,-5195.03,178.65,-1352.03,-5016.38,-6368.41
361,1535.83,3986.4,4630.63,452.25,247.72,-65.14,-3428.2,-28384.05,1502.44,18202.24,-5113.74,180.18,-1319.88,-4933.56,-6253.44
366,1591.03,3958.44,4620.45,449.08,237.82,-87.32,-3398.51,-28355.51,1493.95,18058.28,-5116.23,177.03,-1432.29,-4939.2,-6371.49
371,1551.27,3926.7,4565.7,452.74,227.86,-69.41,-3426.66,-28352.5,1503.03,18274.0,-5237.94,182.25,-1347.27,-5055.69,-6402.97
376,1604.16,3789.83,4624.79,440.31,220.24,-47.52,-3372.04,-28297.86,1470.35,18091.66,-5218.5,183.33,-1476.08,-5035.17,-6511.25
381,1586.5,3938.29,4629.12,465.01,241.56,-75.82,-3425.72,-28322.13,1486.7,18203.9,-5208.57,181.44,-1272.57,-5027.13,-6299.7
386,1585.36,3892.28,4615.86,449.22,237.8,-68.49,-3392.77,-28385.74,1484.63,18204.06,-5181.83,184.76,-1377.79,-4997.08,-6374.87
391,1581.15,3864.05,4590.2,439.54,227.82,-79.11,-3423.49,-28135.92,1529.48,18200.11,-5352.74,183.37,-1206.17,-5169.37,-6375.55
396,1627.28,3900.11,4565.28,439.55,240.61,-81.85,-3396.07,-28081.14,1539.26,18073.36,-5361.83,184.71,-1173.6,-5177.11,-6350.71
401,1612.92,4008.38,4589.82,463.53,240.4,-65.56,-3385.68,-28091.74,1471.33,18091.19,-5393.48,187.14,-1065.4,-5206.35,-6271.75
406,1586.45,3969.63,4566.04,444.54,244.95,-91.89,-3399.23,-28279.75,1541.36,18127.24,-5205.92,183.29,-1290.67,-5022.64,-6313.31
411,1544.85,3957.22,4611.67,446.3,228.94,-78.91,-3374.78,-28197.97,1515.34,18139.79,-5265.15,184.42,-1207.55,-5080.73,-6288.29
416,1584.63,3994.35,4592.99,448.96,247.47,-79.03,-3440.86,-28069.28,1496.28,18110.07,-5356.13,185.64,-1114.43,-5170.49,-6284.92
421,1581.93,3796.68,4594.07,430.3,242.85,-71.08,-3422.3,-27929.73,1488.51,18196.56,-5550.88,186.13,-1092.21,-5364.75,-6456.96
426,1632.86,3911.31,4622.59,450.94,239.93,-58.4,-3412.44,-28181.38,1496.91,18068.95,-5280.43,181.83,-1228.73,-5098.61,-6327.34
431,1580.63,3889.11,4598.48,461.37,228.27,-61.83,-3433.42,-28106.38,1512.35,18083.04,-5315.28,183.54,-1248.38,-5131.74,-6380.12
436,1646.07,4031.81,4553.19,464.64,233.83,-67.95,-3457.56,-28018.76,1466.27,18054.26,-5383.23,183.72,-1094.19,-5199.51,-6293.7
441,1580.95,3855.48,4631.21,442.88,247.42,-80.31,-3417.86,-28080.83,1516.05,17996.75,-5329.12,185.92,-1308.25,-5143.2,-6451.45
446,1509.35,3914.64,4598.25,424.49,252.45,-59.84,-3417.8,-28258.95,1542.16,18265.97,-5304.04,182.7,-1229.27,-5121.34,-6350.61
451,1579.24,3935.81,4607.9,444.71,244.89,-43.69,-3477.02,-27981.97,1485.58,18157.19,-5516.64,187.32,-1047.36,-5329.32,-6376.68
456,1576.67,3926.49,4612.07,441.0,239.14,-87.57,-3383.62,-28165.21,1505.09,18126.37,-5317.69,183.83,-1209.56,-5133.86,-6343.42
461,1589.31,3969.26,4588.04,438.7,226.22,-71.33,-3402.79,-28011.61,1514.82,18065.47,-5423.91,187.77,-1093.91,-5236.14,-6330.05
466,1630.38,3818.68,4614.63,449.97,248.13,-104.73,-3461.23,-28240.78,1505.54,18260.32,-5313.41,182.62,-1279.1,-5130.79,-6409.89
471,1597.32,3870.0,4599.32,438.66,239.07,-51.52,-3419.25,-28153.39,1523.04,18202.28,-5387.31,184.99,-1154.49,-5202.31,-6356.81
476,1566.57,3844.07,4627.83,445.88,239.79,-49.86,-3407.56,-28083.35,1494.18,18141.44,-5402.97,186.63,-1181.01,-5216.35,-6397.35
481,1559.78,3907.41,4582.72,448.34,251.72,-62.84,-3438.83,-27993.39,1519.56,18153.17,-5422.42,186.39,-1072.36,-5236.02,-6308.38
486,1635.27,3885.1,4606.05,453.08,240.45,-88.92,-3376.77,-28152.65,1517.63,18155.57,-5365.88,187.83,-1125.18,-5178.05,-6303.23
491,1557.42,3899.44,4606.42,446.26,249.05,-51.04,-3472.05,-28128.92,1525.62,18275.91,-5410.8,185.63,-1091.9,-5225.17,-6317.06
496,1601.57,3935.76,4594.08,449.37,235.29,-66.24,-3443.69,-28047.13,1492.98,18217.65,-5447.89,185.8,-1030.36,-5262.09,-6292.45
501,1594.22,3828.97,4595.0,443.33,234.63,-59.16,-3419.77,-28150.13,1504.23,18271.38,-5433.04,184.04,-1157.31,-5249.0,-6406.31
506,1552.42,3944.99,4548.42,437.55,238.49,-46.82,-3482.41,-28061.58,1494.29,18189.36,-5406.53,185.32,-1185.27,-5221.21,-6406.48
511,1599.5,3905.56,4607.31,437.43,231.5,-72.88,-3400.83,-28270.46,1519.98,18232.16,-5308.75,186.33,-1210.72,-5122.42,-6333.14
516,1580.76,3871.28,4623.16,433.49,257.68,-55.34,-3402.06,-28185.06,1512.24,18172.25,-5369.78,184.52,-1191.59,-5185.26,-6376.85
521,1615.57,3856.75,4636.39,430.28,247.86,-68.67,-3416.95,-28369.41,1503.6,18257.69,-5230.95,185.91,-1306.89,-5045.04,-6351.93
526,1544.21,3850.58,4647.24,437.86,267.69,-80.88,-3463.48,-28251.02,1490.75,18282.64,-5319.89,185.9,-1274.4,-5133.99,-6408.39
531,1602.67,3894.81,4635.0,444.66,218.83,-73.37,-3452.59,-28167.87,1517.74,18189.8,-5358.08,183.32,-1190.32,-5174.76,-6365.08
536,1534.95,3922.01,4613.94,431.73,258.97,-81.37,-3450.67,-28233.62,1501.6,18183.37,-5260.99,184.99,-1319.09,-5076.0,-6395.09
541,1608.9,3953.74,4575.13,443.95,228.87,-72.19,-3407.22,-28165.23,1517.13,18122.16,-5297.28,185.22,-1194.77,-5112.06,-6306.83
546,1549.1,3901.34,4646.26,443.07,239.08,-99.49,-3408.25,-28326.3,1501.66,18272.81,-5276.55,187.51,-1280.71,-5089.03,-6369.74
551,1595.85,3967.64,4603.65,450.48,234.97,-65.68,-3438.29,-28297.38,1511.77,18149.35,-5195.1,183.59,-1287.64,-5011.52,-6299.16
556,1592.94,3848.84,4628.78,445.19,251.15,-129.82,-3392.64,-28281.88,1521.98,18306.32,-5309.52,187.86,-1209.14,-5121.66,-6330.81
561,1552.96,3959.44,4581.57,442.11,224.31,-67.56,-3445.5,-28032.12,1516.86,18139.46,-5434.59,184.75,-1128.45,-5249.85,-6378.3
566,1556.26,3876.71,4621.2,446.83,249.33,-85.07,-3456.02,-28052.74,1527.19,18252.42,-5447.68,188.05,-1063.87,-5259.63,-6323.5
571,1590.24,3917.56,4609.74,430.31,244.33,-106.97,-3456.31,-28076.47,1500.91,18154.28,-5379.49,185.53,-1192.37,-5193.96,-6386.33
576,1584.11,3988.46,4581.96,447.5,241.24,-81.16,-3420.98,-28052.92,1475.24,18186.89,-5486.5,190.07,-1049.65,-5296.43,-6346.08
581,1609.52,3925.11,4612.26,433.16,250.12,-116.54,-3409.57,-28132.6,1497.49,18180.25,-5388.97,188.15,-1150.8,-5200.82,-6351.62
586,1584.26,3948.39,4608.27,439.81,230.59,-104.9,-3394.2,-28000.94,1494.78,18150.18,-5457.94,189.23,-1043.76,-5268.71,-6312.47
591,1559.26,3953.8,4620.99,456.19,251.32,-71.86,-3416.99,-28197.68,1511.61,18273.76,-5418.43,185.58,-1059.61,-5232.84,-6292.46
596,1605.55,3912.76,4572.69,444.3,238.92,-66.44,-3349.48,-28234.78,1516.64,18151.8,-5318.32,189.02,-1208.03,-5129.3,-6337.33
601,1623.48,3830.09,4647.34,435.52,237.57,-83.18,-3419.13,-28199.72,1507.32,18200.59,-5318.24,188.27,-1220.12,-5129.97,-6350.09
606,1610.58,3959.72,4575.14,450.31,246.42,-104.78,-3449.85,-28020.73,1491.39,18107.59,-5359.38,184.08,-1134.2,-5175.3,-6309.5
611,1626.54,3902.06,4588.95,449.8,220.99,-81.23,-3417.5,-28121.52,1501.28,18092.86,-5351.34,185.78,-1237.77,-5165.55,-6403.33
616,1531.86,3978.37,4596.48,444.7,237.53,-112.45,-3402.13,-28186.31,1509.01,18215.8,-5357.89,192.36,-1187.14,-5165.53,-6352.67
621,1583.31,3911.5,4579.6,442.84,233.9,-69.28,-3399.51,-28205.15,1496.15,18124.35,-5267.17,185.74,-1302.27,-5081.42,-6383.69
626,1581.79,3902.7,4615.03,447.69,227.16,-71.89,-3398.45,-27992.59,1499.23,18065.78,-5451.83,189.5,-1123.54,-5262.32,-6385.87
631,1605.18,3872.29,4578.14,446.45,243.19,-67.12,-3384.87,-28127.47,1496.81,18176.54,-5385.18,186.82,-1160.87,-5198.36,-6359.23
636,1575.36,3922.08,4603.29,437.15,234.55,-70.58,-3408.96,-28018.52,1481.18,18067.1,-5372.8,185.81,-1177.35,-5186.99,-6364.34
641,1592.91,3907.32,4594.77,466.22,251.32,-72.6,-3375.8,-28186.67,1494.2,18132.66,-5288.7,188.97,-1195.67,-5099.73,-6295.4
646,1528.94,3886.07,4578.34,422.91,256.35,-56.08,-3392.47,-28213.04,1513.36,18188.96,-5340.48,189.28,-1286.65,-5151.2,-6437.85
651,1583.17,3882.54,4591.0,442.39,232.76,-59.15,-3412.15,-28256.79,1499.05,18159.91,-5268.61,191.08,-1337.27,-5077.53,-6414.8
656,1569.89,3870.91,4628.95,461.8,226.25,-75.53,-3405.75,-28095.28,1499.03,18169.41,-5384.59,188.37,-1150.31,-5196.22,-6346.53
661,1627.4,3908.62,4618.24,446.16,245.97,-99.1,-3398.28,-28096.24,1503.67,18069.83,-5369.54,187.57,-1173.73,-5181.97,-6355.7
666,1614.82,3978.54,4626.88,443.55,237.77,-72.54,-3404.97,-28062.03,1493.61,18088.34,-5396.69,188.21,-1056.02,-5208.48,-6264.5
671,1641.1,4004.93,4599.46,457.92,243.25,-67.08,-3367.39,-28159.64,1508.93,18050.17,-5299.2,188.42,-1088.36,-5110.77,-6199.14
676,1649.9,3931.91,4596.05,450.22,226.01,-70.21,-3391.74,-28100.02,1514.35,18134.33,-5379.93,187.4,-1059.2,-5192.53,-6251.73
681,1589.57,3892.16,4637.37,441.09,247.71,-68.33,-3369.34,-28184.79,1474.41,18226.36,-5381.91,191.64,-1113.79,-5190.27,-6304.06
686,1609.85,3937.59,4609.39,439.26,255.08,-76.14,-3449.44,-28131.81,1494.94,18078.65,-5298.11,187.55,-1232.64,-5110.56,-6343.2
691,1597.49,3883.08,4625.8,435.32,238.12,-67.88,-3392.92,-28296.17,1509.7,18157.46,-5250.46,186.68,-1310.0,-5063.79,-6373.79
696,1625.14,3875.26,4559.86,451.78,246.57,-59.92,-3385.01,-28340.03,1491.49,18079.21,-5133.34,187.24,-1455.67,-4946.1,-6401.76
701,1606.79,3890.35,4604.05,438.6,254.92,-83.73,-3392.21,-28389.74,1512.65,18186.91,-5176.39,184.93,-1371.42,-4991.47,-6362.88
706,1642.89,3827.11,4603.01,437.0,224.93,-78.46,-3356.93,-28289.82,1513.67,18106.67,-5238.62,186.44,-1369.92,-5052.18,-6422.1
711,1589.28,3942.51,4631.83,460.78,240.98,-62.57,-3359.09,-28356.04,1521.24,18140.14,-5144.42,184.96,-1250.94,-4959.45,-6210.39
716,1566.9,3806.21,4594.24,431.61,250.67,-89.73,-3404.59,-28303.35,1522.86,18114.04,-5165.2,185.83,-1511.13,-4979.37,-6490.5
721,1586.04,3887.44,4614.27,451.11,241.28,-67.32,-3388.22,-28363.54,1494.83,18182.52,-5190.75,186.66,-1361.59,-5004.09,-6365.68
726,1605.71,4003.42,4574.3,443.18,227.53,-90.48,-3376.52,-28355.94,1519.48,18172.06,-5227.21,188.65,-1277.26,-5038.56,-6315.82
731,1530.01,3956.12,4602.87,448.54,246.58,-64.74,-3435.56,-28124.89,1493.68,18075.84,-5314.55,184.82,-1271.54,-5129.73,-6401.27
736,1561.63,3897.3,4606.97,432.12,217.71,-60.12,-3384.62,-28267.73,1500.15,18215.33,-5296.0,185.46,-1281.28,-5110.53,-6391.81
741,1579.48,3861.39,4618.94,449.94,235.68,-82.25,-3441.77,-28310.13,1507.45,18226.96,-5226.06,188.39,-1354.3,-5037.67,-6391.97
746,1596.23,3964.47,4598.46,441.05,241.28,-80.66,-3393.85,-28405.05,1505.72,18135.16,-5146.05,188.14,-1397.18,-4957.91,-6355.09
751,1649.94,3813.82,4667.34,431.74,234.02,-87.82,-3413.57,-28364.89,1464.93,18226.96,-5179.37,188.07,-1377.54,-4991.3,-6368.83
756,1596.38,3952.97,4648.66,456.2,239.0,-80.33,-3394.61,-28458.02,1461.02,18157.02,-5099.87,187.78,-1421.7,-4912.09,-6333.8
761,1564.4,3721.18,4603.04,428.77,242.99,-80.14,-3406.14,-28336.73,1524.57,18280.6,-5237.37,184.95,-1457.46,-5052.42,-6509.88
766,1576.8,3866.25,4579.95,427.52,246.02,-55.89,-3374.29,-28517.04,1521.22,18225.98,-5110.42,188.38,-1503.49,-4922.04,-6425.53
771,1560.47,3877.57,4592.55,463.12,249.4,-49.0,-3416.31,-28506.31,1496.8,18339.76,-5130.59,185.56,-1391.94,-4945.03,-6336.98
776,1567.07,3962.74,4591.46,439.45,226.44,-75.07,-3406.99,-28511.26,1487.92,18210.88,-5071.8,191.97,-1507.38,-4879.83,-6387.21
781,1624.15,3905.21,4643.11,450.74,256.29,-99.99,-3393.12,-28501.2,1513.68,18180.48,-5067.8,185.28,-1420.66,-4882.52,-6303.18
786,1611.46,3896.4,4574.0,460.0,233.13,-72.7,-3408.42,-28483.5,1472.99,18212.23,-5071.05,185.51,-1504.42,-4885.54,-6389.96
791,1568.43,3847.13,4673.37,431.06,255.41,-97.26,-3376.76,-28418.97,1508.9,18255.96,-5181.75,185.51,-1352.72,-4996.25,-6348.96
796,1579.8,3949.44,4640.06,445.63,233.38,-118.9,-3379.55,-28365.06,1481.5,18125.36,-5152.29,188.49,-1408.34,-4963.8,-6372.14
801,1549.69,3800.12,4643.74,431.47,252.83,-98.58,-3414.2,-28504.84,1509.46,18285.79,-5068.17,180.99,-1544.51,-4887.18,-6431.69
806,1565.84,3986.9,4640.45,440.18,219.85,-92.84,-3386.16,-28497.3,1503.73,18277.85,-5110.09,182.6,-1341.51,-4927.48,-6268.99
811,1550.71,3856.9,4625.39,442.5,243.48,-70.94,-3414.19,-28275.68,1484.62,18257.26,-5280.48,182.78,-1299.96,-5097.69,-6397.65
816,1570.15,3938.89,4640.65,445.1,245.98,-95.58,-3408.71,-28435.15,1501.58,18158.72,-5110.41,183.85,-1438.38,-4926.56,-6364.94
821,1641.63,3888.78,4589.08,449.89,255.53,-56.25,-3409.12,-28414.77,1517.78,18195.16,-5180.02,181.34,-1342.3,-4998.68,-6340.98
826,1555.35,3928.34,4608.3,429.07,250.74,-68.11,-3404.96,-28326.86,1507.13,18227.56,-5207.48,185.08,-1293.43,-5022.4,-6315.83
831,1573.87,3899.58,4560.55,444.9,240.64,-72.67,-3358.68,-28364.84,1487.08,18164.97,-5159.94,188.88,-1424.59,-4971.06,-6395.65
836,1645.99,3927.88,4592.77,451.76,230.15,-83.07,-3368.96,-28376.51,1498.34,18111.86,-5160.91,191.12,-1369.8,-4969.79,-6339.59
841,1581.91,3911.6,4594.25,433.45,249.75,-98.94,-3376.28,-28385.53,1525.7,18136.85,-5138.9,187.32,-1427.24,-4951.58,-6378.82
846,1679.94,3927.04,4598.05,440.47,274.78,-50.5,-3396.7,-28303.74,1479.25,18143.42,-5252.59,186.41,-1207.99,-5066.17,-6274.16
851,1611.05,3865.3,4599.82,447.93,230.78,-61.15,-3416.7,-28274.37,1482.15,18225.48,-5239.37,185.44,-1289.73,-5053.93,-6343.67
856,1622.23,3852.6,4620.56,454.47,250.0,-87.23,-3418.85,-28442.0,1503.58,18205.31,-5142.75,183.46,-1439.34,-4959.29,-6398.63
