GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
3896,1553.04,3844.38,4552.68,431.67,235.16,-54.45,-3458.82,-28116.99,1510.04,18275.43,-5460.87,182.64,-1227.86,-5278.23,-6506.09
3901,1593.2,3932.01,4582.69,451.7,242.79,-74.74,-3399.64,-28061.32,1497.15,18108.38,-5378.96,186.38,-1127.79,-5192.58,-6320.37
3906,1611.18,4045.3,4580.67,475.22,227.36,-46.67,-3386.72,-28098.65,1483.78,18081.25,-5396.32,185.81,-1027.28,-5210.51,-6237.8
3911,1578.87,3919.36,4582.05,449.7,238.72,-83.1,-3427.92,-27984.47,1511.44,18150.87,-5516.41,186.74,-1064.48,-5329.67,-6394.15
3916,1592.63,3791.75,4571.0,433.37,245.96,-60.35,-3436.73,-28078.05,1516.2,18274.85,-5498.76,186.15,-1149.38,-5312.61,-6462.0
3921,1586.77,4023.54,4547.43,448.43,242.18,-84.78,-3458.79,-28080.25,1524.5,18244.85,-5496.54,185.82,-1006.11,-5310.72,-6316.83
3926,1597.99,3898.4,4533.22,436.49,258.93,-81.53,-3430.02,-28205.01,1507.04,18280.75,-5427.81,186.85,-1203.73,-5240.96,-6444.69
3931,1604.1,3861.18,4563.69,441.37,249.99,-65.18,-3408.26,-28178.25,1499.34,18246.37,-5409.46,185.25,-1185.65,-5224.21,-6409.86
3936,1617.75,3823.23,4558.58,450.98,229.27,-59.82,-3440.24,-27951.27,1513.0,18269.35,-5652.67,188.15,-989.18,-5464.52,-6453.7
3941,1551.93,3932.78,4580.66,449.61,261.08,-58.61,-3448.0,-27984.68,1523.48,18220.3,-5589.45,187.38,-971.45,-5402.08,-6373.53
3946,1591.93,3889.95,4532.62,459.08,243.77,-64.1,-3409.3,-28000.19,1539.93,18168.66,-5569.68,189.93,-1047.65,-5379.75,-6427.4
3951,1576.73,3779.93,4582.37,433.69,235.2,-89.92,-3404.9,-28052.58,1506.58,18160.46,-5458.17,191.49,-1272.45,-5266.69,-6539.13
3956,1689.44,3870.42,4601.62,458.02,251.17,-99.08,-3403.74,-27963.3,1492.53,18161.47,-5493.96,187.96,-941.46,-5305.99,-6247.45
3961,1614.59,3858.89,4574.03,440.95,240.21,-76.1,-3422.64,-28276.74,1493.64,18280.9,-5343.92,189.04,-1272.27,-5154.88,-6427.16
3966,1606.52,3856.86,4536.72,450.23,232.88,-52.53,-3389.51,-28066.77,1496.13,18090.82,-5393.33,187.18,-1238.65,-5206.16,-6444.8
3971,1602.62,3809.27,4573.74,449.47,267.67,-64.86,-3413.25,-28241.22,1550.39,18210.93,-5357.89,186.1,-1255.24,-5171.8,-6427.04
3976,1620.3,3885.97,4570.89,443.9,263.46,-96.56,-3360.65,-28061.13,1485.05,18184.43,-5500.74,192.85,-1064.36,-5307.89,-6372.24
3981,1569.89,3912.49,4569.82,435.1,226.77,-81.35,-3427.61,-27954.76,1467.12,18161.7,-5569.04,191.64,-1120.85,-5377.41,-6498.26
3986,1535.18,3884.98,4601.89,437.69,232.5,-67.19,-3382.18,-27894.99,1504.69,18263.86,-5697.46,195.27,-883.58,-5502.19,-6385.77
3991,1674.56,3856.7,4577.07,457.87,258.4,-96.61,-3431.87,-28029.42,1489.96,18205.42,-5510.62,189.65,-1037.91,-5320.97,-6358.89
3996,1666.7,3917.07,4559.49,456.38,254.29,-62.44,-3403.26,-27960.5,1505.06,18147.23,-5580.72,190.74,-919.98,-5389.98,-6309.96
4001,1570.2,3863.4,4558.24,437.75,240.72,-70.66,-3410.71,-28004.72,1556.35,18223.24,-5566.22,189.83,-1036.2,-5376.39,-6412.59
4006,1575.05,3836.28,4568.4,436.02,230.27,-98.98,-3441.97,-27895.83,1523.58,18265.31,-5596.15,188.16,-1001.87,-5407.99,-6409.86
4011,1530.31,3914.69,4542.5,443.64,248.44,-71.98,-3399.19,-27863.18,1539.85,18097.67,-5622.55,191.47,-1017.25,-5431.08,-6448.33
4016,1648.17,3920.31,4572.57,456.33,260.45,-82.72,-3407.76,-27829.31,1507.63,18196.65,-5700.83,191.54,-757.67,-5509.28,-6266.96
4021,1602.05,3871.32,4551.37,440.2,240.18,-77.17,-3384.72,-27935.88,1494.87,18154.26,-5542.52,187.02,-1043.53,-5355.5,-6399.03
4026,1596.64,3883.0,4554.07,447.49,249.62,-79.11,-3382.81,-27927.64,1528.82,18188.33,-5611.86,188.66,-941.59,-5423.2,-6364.79
4031,1576.4,3902.5,4567.34,458.89,240.06,-93.47,-3380.9,-27995.7,1522.37,18157.88,-5509.63,190.49,-1044.63,-5319.13,-6363.76
4036,1551.57,3867.15,4612.72,443.25,247.61,-113.8,-3380.14,-28027.1,1524.12,18257.21,-5576.68,192.23,-1017.4,-5384.45,-6401.85
4041,1587.37,3901.52,4558.75,447.18,250.59,-78.89,-3406.38,-28236.59,1514.75,18316.26,-5397.58,186.77,-1145.44,-5210.8,-6356.25
4046,1555.25,3924.31,4565.95,458.58,237.62,-62.92,-3375.15,-28021.74,1488.33,18195.09,-5528.16,192.46,-1034.69,-5335.7,-6370.39
4051,1570.79,3820.7,4546.93,446.32,235.67,-71.97,-3389.43,-28235.62,1505.41,18239.86,-5364.86,191.66,-1331.33,-5173.2,-6504.54
4056,1580.17,3849.22,4610.06,439.4,240.56,-91.65,-3482.52,-28115.23,1501.67,18221.43,-5432.71,186.9,-1246.9,-5245.81,-6492.71
4061,1554.83,3883.7,4576.96,437.69,233.37,-73.48,-3446.5,-28174.99,1506.48,18282.01,-5409.06,186.52,-1219.93,-5222.54,-6442.47
4066,1555.37,3937.39,4531.33,427.59,241.75,-78.96,-3419.66,-27998.91,1464.31,18090.66,-5413.46,189.35,-1249.13,-5224.11,-6473.24
4071,1562.8,3939.45,4558.31,428.13,239.69,-90.27,-3441.49,-27997.5,1521.11,18155.97,-5439.2,188.62,-1123.81,-5250.58,-6374.39
4076,1591.28,3885.9,4579.35,437.66,242.94,-77.71,-3375.91,-28239.2,1498.95,18253.14,-5319.66,187.86,-1203.61,-5131.8,-6335.41
4081,1566.15,3838.45,4610.37,457.31,219.6,-83.64,-3416.92,-28233.31,1526.25,18209.55,-5315.05,186.02,-1306.2,-5129.04,-6435.24
4086,1611.81,3851.71,4550.88,448.65,230.8,-74.98,-3406.73,-28216.91,1494.71,18164.6,-5349.38,185.79,-1345.45,-5163.58,-6509.04
4091,1615.07,3781.46,4574.49,441.66,223.25,-77.22,-3384.96,-28171.01,1514.69,18209.14,-5386.5,188.24,-1273.43,-5198.26,-6471.68
4096,1603.91,3877.73,4555.83,453.19,257.19,-42.57,-3464.83,-28183.8,1494.26,18219.45,-5342.53,184.37,-1229.64,-5158.16,-6387.8
4101,1545.17,3917.01,4592.7,444.67,242.21,-61.52,-3451.98,-28023.81,1526.92,18184.54,-5487.97,187.98,-1084.08,-5299.99,-6384.07
4106,1555.67,3822.04,4578.27,431.69,249.77,-78.83,-3351.63,-28139.13,1521.9,18240.01,-5442.87,188.99,-1170.24,-5253.88,-6424.12
4111,1521.83,3916.95,4577.13,451.73,245.57,-90.46,-3449.49,-28159.05,1518.91,18280.42,-5437.87,183.54,-1186.45,-5254.33,-6440.78
4116,1543.92,3839.45,4587.84,441.76,249.73,-95.32,-3437.84,-28089.26,1502.79,18188.88,-5389.9,187.81,-1268.03,-5202.09,-6470.12
4121,1592.12,3895.92,4608.58,441.18,238.32,-71.38,-3402.28,-28074.55,1520.18,18118.92,-5377.12,191.01,-1132.98,-5186.11,-6319.09
4126,1596.05,3981.41,4596.91,460.48,254.07,-83.23,-3386.23,-28170.76,1504.11,18131.5,-5369.74,189.08,-1115.67,-5180.66,-6296.33
4131,1558.1,3873.41,4583.44,438.66,226.22,-90.2,-3399.03,-28139.85,1521.77,18137.35,-5334.88,188.24,-1290.14,-5146.63,-6436.77
4136,1578.36,3877.83,4557.33,454.91,257.86,-110.21,-3382.76,-28204.73,1530.17,18150.72,-5319.45,188.17,-1290.52,-5131.28,-6421.8
4141,1669.29,3929.0,4564.08,448.04,233.0,-94.35,-3443.62,-28155.79,1470.67,18158.61,-5306.27,188.65,-1221.07,-5117.62,-6338.69
4146,1632.98,3913.45,4580.21,449.37,245.52,-82.9,-3419.18,-28128.76,1487.69,18095.92,-5320.16,186.53,-1225.71,-5133.63,-6359.33
4151,1582.06,3819.72,4593.65,448.56,239.87,-94.91,-3438.39,-28193.32,1482.73,18194.88,-5309.08,188.84,-1365.16,-5120.24,-6485.4
4156,1619.29,3789.37,4591.98,420.59,240.85,-70.91,-3391.26,-28138.06,1504.18,18243.7,-5360.97,188.29,-1190.26,-5172.69,-6362.94
4161,1590.2,3794.27,4577.13,438.3,232.46,-91.68,-3423.03,-28248.15,1490.28,18102.2,-5232.88,181.13,-1538.0,-5051.74,-6589.75
4166,1602.95,3851.09,4553.02,450.1,252.17,-56.08,-3416.0,-28208.54,1518.67,18198.14,-5306.96,187.55,-1254.49,-5119.41,-6373.9
4171,1597.06,3857.28,4598.87,439.07,240.82,-84.38,-3457.6,-28111.09,1491.01,18169.74,-5368.33,186.42,-1259.21,-5181.91,-6441.12
4176,1655.18,3969.53,4609.99,462.95,245.84,-82.33,-3448.44,-28091.77,1468.9,18204.02,-5436.44,188.41,-1006.13,-5248.03,-6254.16
4181,1641.76,3858.25,4533.03,441.35,235.51,-60.07,-3437.98,-28023.22,1466.46,18108.14,-5460.23,185.06,-1236.77,-5275.18,-6511.95
4186,1651.94,3882.28,4575.95,453.51,248.36,-83.07,-3414.18,-28235.12,1501.19,18189.63,-5365.68,187.45,-1229.51,-5178.23,-6407.74
4191,1601.87,3867.07,4584.99,444.41,244.66,-78.19,-3443.16,-28238.26,1497.83,18119.51,-5266.0,185.07,-1399.27,-5080.93,-6480.19
4196,1615.99,3937.47,4573.26,441.68,239.07,-77.06,-3397.91,-28256.57,1504.81,18329.15,-5380.07,189.19,-1090.1,-5190.88,-6280.98
4201,1606.96,3928.47,4560.73,452.6,220.11,-85.36,-3463.57,-28028.01,1499.32,18176.39,-5471.2,188.21,-1132.35,-5282.99,-6415.34
4206,1608.1,3867.51,4507.41,457.43,237.34,-54.91,-3388.85,-28244.2,1507.16,18329.56,-5373.69,190.38,-1173.44,-5183.31,-6356.75
4211,1611.27,3796.46,4571.52,449.17,252.57,-75.98,-3368.53,-28379.8,1563.05,18265.89,-5262.64,186.82,-1314.37,-5075.81,-6390.19
4216,1575.01,3843.83,4565.59,443.08,240.9,-65.48,-3360.39,-28257.08,1515.2,18212.4,-5345.38,189.35,-1286.94,-5156.04,-6442.98
4221,1587.19,3906.73,4588.36,445.68,232.28,-84.34,-3432.25,-27994.09,1482.76,18204.61,-5521.82,188.24,-1063.05,-5333.58,-6396.63
4226,1607.58,3934.35,4582.61,435.67,243.88,-72.29,-3431.17,-27956.75,1462.33,18162.09,-5580.02,189.81,-1031.7,-5390.21,-6421.91
4231,1549.06,3961.32,4543.55,451.53,244.87,-65.35,-3455.2,-28050.88,1481.03,18202.19,-5483.08,189.83,-1137.89,-5293.25,-6431.14
4236,1588.94,3837.49,4544.81,454.07,230.33,-79.77,-3424.04,-28005.45,1509.67,18254.11,-5543.75,187.59,-1089.84,-5356.16,-6445.99
4241,1577.33,3865.85,4562.13,441.75,235.08,-55.08,-3451.2,-28118.83,1546.97,18271.77,-5445.39,186.88,-1124.23,-5258.51,-6382.74
4246,1654.38,3955.58,4586.03,450.75,222.6,-70.85,-3436.06,-28035.7,1509.96,18241.4,-5544.89,187.41,-921.91,-5357.48,-6279.39
4251,1616.63,3851.88,4615.76,449.53,267.82,-76.06,-3429.91,-28110.72,1512.06,18255.01,-5527.49,186.92,-1047.99,-5340.56,-6388.55
4256,1610.41,3813.76,4555.9,440.75,255.02,-86.78,-3457.05,-28111.3,1519.53,18168.07,-5408.07,185.13,-1291.69,-5222.94,-6514.63
4261,1637.48,3866.83,4604.88,441.99,234.7,-72.53,-3465.56,-28125.54,1536.44,18220.3,-5427.21,185.35,-1121.01,-5241.86,-6362.86
4266,1573.9,3820.16,4549.17,444.14,240.42,-66.9,-3382.38,-28047.25,1517.96,18210.66,-5467.9,190.87,-1140.12,-5277.03,-6417.16
4271,1662.56,3882.6,4555.98,447.22,234.8,-88.45,-3411.09,-28168.22,1505.51,18181.56,-5325.15,183.67,-1197.54,-5141.47,-6339.02
4276,1568.69,3821.21,4593.0,434.88,234.73,-62.46,-3426.57,-28190.54,1541.17,18216.53,-5366.21,187.64,-1269.36,-5178.57,-6447.92
4281,1618.77,3923.74,4605.86,441.6,241.32,-96.93,-3416.0,-28056.33,1489.63,18153.52,-5439.86,188.04,-1094.83,-5251.83,-6346.65
4286,1701.14,3894.44,4575.17,453.47,242.79,-78.82,-3427.7,-28120.05,1484.05,18200.08,-5400.73,192.33,-1075.43,-5208.4,-6283.83
4291,1550.83,3896.07,4545.04,449.1,229.97,-62.57,-3462.06,-28019.22,1482.37,18245.02,-5519.81,185.34,-1145.46,-5334.47,-6479.93
4296,1615.1,3863.89,4569.91,438.39,241.96,-80.91,-3418.17,-27983.65,1500.86,18059.59,-5440.48,186.64,-1193.03,-5253.84,-6446.88
4301,1695.67,3928.72,4638.99,458.82,234.03,-77.1,-3445.01,-28145.67,1505.41,18190.03,-5385.44,182.15,-1016.1,-5203.29,-6219.39
4306,1609.24,3905.95,4555.28,452.55,220.59,-85.97,-3452.93,-28098.18,1502.22,18211.36,-5404.12,185.25,-1179.88,-5218.87,-6398.75
4311,1597.9,3908.34,4586.41,454.48,234.53,-79.01,-3462.25,-28038.2,1490.84,18189.44,-5439.17,187.34,-1117.52,-5251.83,-6369.34
4316,1641.6,3935.25,4557.28,460.7,231.31,-78.77,-3393.91,-28176.84,1486.04,18119.2,-5302.21,185.91,-1218.14,-5116.3,-6334.44
4321,1585.69,3830.33,4563.94,434.28,238.19,-46.08,-3493.83,-28111.06,1500.61,18212.82,-5389.19,186.41,-1285.11,-5202.78,-6487.89
4326,1580.25,3854.7,4581.33,454.54,230.19,-82.65,-3414.21,-28196.88,1503.96,18258.59,-5379.73,186.82,-1230.19,-5192.92,-6423.11
4331,1611.63,3976.58,4610.79,452.42,254.37,-58.73,-3448.72,-28158.16,1495.35,18205.54,-5366.86,186.67,-1058.92,-5180.18,-6239.11
4336,1573.1,3909.01,4563.81,451.93,237.92,-95.95,-3402.84,-27958.88,1503.4,18111.9,-5509.28,190.32,-1106.61,-5318.96,-6425.57
4341,1633.35,3986.71,4571.07,446.98,243.26,-102.32,-3460.26,-27950.83,1499.96,18027.26,-5412.5,187.9,-1104.81,-5224.6,-6329.41
4346,1617.15,3875.89,4562.82,435.7,225.05,-59.09,-3398.07,-28156.08,1495.58,18083.97,-5289.3,189.63,-1317.1,-5099.67,-6416.77
4351,1557.19,3812.15,4586.68,460.71,227.67,-87.83,-3429.31,-28286.83,1521.99,18249.0,-5252.84,181.94,-1388.59,-5070.9,-6459.49
4356,1639.89,3861.41,4595.8,447.43,244.73,-80.48,-3440.69,-28200.76,1491.09,18137.15,-5280.09,187.11,-1304.44,-5092.99,-6397.43
4361,1596.63,3791.46,4662.46,437.47,235.72,-89.04,-3465.48,-28202.44,1519.99,18253.74,-5342.74,181.66,-1259.49,-5161.08,-6420.57
4366,1600.89,3993.21,4557.28,450.79,247.14,-75.3,-3455.23,-28206.54,1512.26,18102.52,-5251.98,180.93,-1272.99,-5071.05,-6344.04
4371,1632.56,3827.26,4579.56,448.9,239.35,-60.95,-3428.67,-28076.0,1506.55,18165.42,-5421.17,184.28,-1166.01,-5236.88,-6402.89
4376,1653.47,3890.73,4564.25,456.85,236.37,-70.51,-3440.24,-28023.8,1470.83,18113.07,-5446.44,185.03,-1148.98,-5261.41,-6410.39
4381,1628.39,3889.21,4591.61,463.3,227.01,-76.55,-3430.89,-28214.51,1487.61,18170.31,-5296.7,186.93,-1264.52,-5109.77,-6374.29
4386,1621.37,3912.6,4560.85,454.72,243.88,-65.29,-3456.66,-28038.32,1505.07,18122.73,-5411.37,185.33,-1139.05,-5226.04,-6365.09
4391,1619.18,3929.32,4578.6,446.06,225.82,-85.12,-3414.73,-28187.57,1515.56,18068.29,-5281.87,184.71,-1304.59,-5097.16,-6401.75
4396,1621.8,3873.11,4574.35,458.66,233.49,-79.73,-3446.04,-28132.02,1535.35,18180.88,-5335.71,186.82,-1180.15,-5148.89,-6329.04
4401,1620.18,3874.47,4575.29,450.37,252.75,-76.8,-3437.43,-28057.12,1498.36,18024.57,-5285.85,185.76,-1275.37,-5100.09,-6375.46
4406,1688.14,3831.79,4618.44,438.8,254.95,-78.87,-3408.61,-28237.44,1509.88,18078.39,-5222.46,184.12,-1304.52,-5038.34,-6342.86
4411,1597.91,3947.22,4521.15,453.59,255.85,-80.25,-3402.28,-28148.85,1525.0,18090.36,-5267.51,184.85,-1240.3,-5082.66,-6322.96
4416,1588.87,3907.02,4593.44,457.8,238.17,-103.12,-3464.15,-28164.05,1516.81,18048.42,-5238.81,184.16,-1380.79,-5054.65,-6435.44
4421,1624.58,3868.95,4579.14,470.71,229.86,-68.26,-3506.24,-28202.02,1514.59,18056.15,-5204.54,182.81,-1432.54,-5021.73,-6454.26
4426,1574.03,3849.37,4574.94,432.46,252.73,-87.57,-3463.69,-28229.01,1515.94,18135.28,-5213.67,184.34,-1445.52,-5029.33,-6474.85
4431,1591.51,3899.58,4594.47,442.18,235.68,-89.09,-3429.52,-28025.63,1491.5,18010.2,-5349.25,186.13,-1279.12,-5163.13,-6442.24
4436,1617.32,3881.35,4617.14,447.23,238.94,-56.12,-3406.4,-28335.97,1529.81,18159.91,-5155.72,186.46,-1306.8,-4969.26,-6276.06
4441,1610.84,3946.25,4594.4,455.47,230.59,-81.64,-3387.91,-28230.46,1500.92,18082.02,-5220.4,186.32,-1279.53,-5034.09,-6313.62
4446,1642.36,3904.76,4620.8,451.3,241.46,-70.1,-3475.41,-28215.1,1494.14,18128.34,-5212.47,182.72,-1277.45,-5029.75,-6307.2
4451,1622.83,3945.38,4616.02,453.62,237.73,-76.07,-3437.49,-28290.57,1494.64,18102.04,-5191.33,179.92,-1331.86,-5011.41,-6343.27
4456,1580.26,3857.79,4569.15,426.45,234.66,-72.55,-3414.48,-28113.65,1515.92,18023.39,-5290.4,186.52,-1393.06,-5103.88,-6496.94
4461,1552.07,3845.43,4566.68,437.32,246.79,-70.87,-3420.31,-28314.29,1516.38,18273.8,-5270.82,187.0,-1367.02,-5083.82,-6450.83
4466,1603.67,3838.09,4560.36,440.63,252.19,-58.14,-3454.44,-28186.92,1521.61,18147.26,-5311.07,185.5,-1335.68,-5125.57,-6461.25
4471,1640.12,3863.66,4600.75,443.67,230.87,-30.28,-3419.12,-28002.79,1503.54,18094.52,-5468.83,186.81,-1075.07,-5282.02,-6357.08
4476,1632.31,3873.02,4514.47,451.0,235.87,-44.69,-3386.56,-28003.86,1503.84,18148.57,-5493.51,193.33,-1076.02,-5300.18,-6376.2
4481,1620.81,3899.63,4570.96,452.92,241.78,-47.22,-3399.08,-27840.72,1497.1,18046.83,-5506.1,196.17,-957.0,-5309.93,-6266.93
4486,1643.27,3840.42,4570.54,441.16,259.11,-48.12,-3392.97,-27919.53,1502.93,18087.33,-5509.94,194.67,-1015.85,-5315.26,-6331.12
4491,1597.74,3930.0,4562.49,459.07,242.17,-44.06,-3470.44,-28132.96,1500.34,18203.0,-5352.36,186.23,-1152.65,-5166.13,-6318.78
4496,1614.06,3958.66,4579.34,460.11,229.9,-58.47,-3449.93,-28007.62,1513.07,18066.75,-5392.23,184.17,-1094.13,-5208.06,-6302.19
4501,1632.9,3875.5,4551.8,451.24,228.28,-48.35,-3460.88,-27989.52,1498.33,18083.48,-5396.37,183.76,-1177.22,-5212.6,-6389.82
4506,1621.05,3813.05,4574.64,447.69,234.84,-51.48,-3380.28,-27996.87,1492.56,18119.82,-5453.87,191.08,-1124.99,-5262.79,-6387.79
4511,1601.39,3970.81,4591.43,452.03,251.04,-55.69,-3378.48,-27922.06,1480.81,18069.45,-5520.64,194.4,-939.26,-5326.24,-6265.5
4516,1567.22,3980.05,4600.15,443.35,244.05,-85.96,-3430.0,-27960.28,1507.25,18088.28,-5462.5,192.44,-1045.89,-5270.06,-6315.95
4521,1603.7,3864.21,4580.28,426.13,237.93,-89.26,-3382.14,-28070.1,1504.4,18151.91,-5429.75,187.8,-1172.92,-5241.95,-6414.87
4526,1596.04,3861.77,4564.53,439.87,213.69,-59.53,-3343.38,-28120.32,1523.28,18242.33,-5463.32,195.18,-1081.72,-5268.14,-6349.87
4531,1629.74,3888.8,4568.34,432.69,250.75,-61.69,-3379.89,-28091.6,1474.27,18124.27,-5426.73,196.12,-1164.32,-5230.61,-6394.92
4536,1655.9,3893.27,4582.18,457.81,263.78,-48.78,-3364.59,-28082.36,1499.82,18145.15,-5386.69,192.58,-997.82,-5194.11,-6191.92
4541,1583.69,3831.64,4554.0,453.08,255.96,-54.65,-3339.8,-28154.64,1510.14,18253.6,-5445.42,195.25,-1106.98,-5250.17,-6357.14
4546,1678.04,3995.09,4550.4,457.68,220.97,-90.63,-3367.51,-28233.17,1488.17,18086.54,-5264.91,189.83,-1214.42,-5075.08,-6289.5
4551,1565.37,3938.89,4546.58,437.07,240.72,-46.2,-3424.37,-28255.76,1498.0,18143.36,-5268.48,185.48,-1356.34,-5083.0,-6439.34
4556,1574.94,3961.48,4550.25,447.68,228.87,-48.36,-3397.05,-28129.24,1488.01,18127.06,-5402.48,194.75,-1196.36,-5207.73,-6404.09
4561,1516.09,3869.68,4582.91,444.03,247.63,-43.61,-3406.03,-28293.56,1497.36,18192.09,-5245.49,188.03,-1393.41,-5057.46,-6450.87
4566,1577.0,3905.85,4596.95,454.94,239.44,-75.96,-3391.41,-28222.59,1505.65,18194.59,-5368.18,188.04,-1215.55,-5180.14,-6395.69
4571,1660.87,3812.54,4554.15,448.78,244.18,-60.42,-3410.18,-28290.46,1463.19,18269.94,-5384.71,189.4,-1307.41,-5195.31,-6502.72
4576,1589.06,3869.23,4561.85,466.61,243.83,-76.67,-3432.37,-28130.33,1462.91,18278.77,-5433.66,187.3,-1167.11,-5246.36,-6413.47
4581,1549.34,3908.29,4572.23,440.53,239.62,-61.67,-3421.03,-28132.27,1472.8,18233.22,-5416.07,185.46,-1198.94,-5230.61,-6429.55
4586,1625.49,3968.83,4564.9,464.28,249.12,-53.24,-3435.1,-27998.48,1484.61,18139.57,-5462.61,185.78,-990.02,-5276.83,-6266.84
4591,1601.75,3881.56,4587.44,446.78,260.27,-81.44,-3381.71,-28181.89,1515.81,18192.39,-5339.75,188.41,-1159.05,-5151.34,-6310.39
4596,1581.42,3874.81,4585.72,457.64,244.8,-65.35,-3343.32,-28123.31,1530.98,18213.49,-5442.85,193.61,-1043.13,-5249.24,-6292.38
4601,1640.35,3905.73,4582.32,460.77,260.5,-70.7,-3384.54,-28071.01,1511.63,18218.98,-5467.92,192.81,-945.97,-5275.11,-6221.08
4606,1674.09,3872.36,4565.13,443.34,246.56,-68.77,-3345.54,-27958.99,1488.61,18092.62,-5549.3,193.73,-990.6,-5355.57,-6346.17
4611,1599.87,3838.93,4565.11,445.17,242.15,-64.67,-3441.96,-28043.47,1514.01,18186.02,-5444.81,187.45,-1158.85,-5257.36,-6416.2
4616,1652.95,3923.57,4573.89,444.89,223.91,-64.99,-3418.49,-28067.9,1479.48,18122.46,-5408.01,189.06,-1130.24,-5218.95,-6349.19
4621,1611.12,3930.42,4594.03,449.43,251.71,-75.91,-3448.81,-27997.68,1488.78,18177.71,-5506.71,188.74,-1019.21,-5317.97,-6337.18
4626,1543.79,3838.91,4560.84,426.59,242.24,-46.74,-3411.95,-27994.12,1514.26,18127.31,-5479.99,184.73,-1198.86,-5295.26,-6494.12
4631,1611.43,3874.02,4588.45,445.75,248.52,-48.83,-3359.27,-28123.85,1491.02,18209.92,-5412.9,192.01,-1062.84,-5220.88,-6283.73
4636,1599.82,3886.04,4539.51,434.51,233.21,-71.99,-3373.63,-28049.02,1514.99,18169.78,-5448.24,195.79,-1116.78,-5252.45,-6369.23
4641,1606.01,3817.68,4559.83,446.75,228.03,-65.37,-3424.16,-28303.96,1509.93,18215.73,-5247.87,184.92,-1409.52,-5062.95,-6472.48
4646,1557.81,3845.9,4574.03,439.41,240.25,-70.51,-3404.32,-28114.16,1494.06,18232.83,-5417.79,185.29,-1204.7,-5232.51,-6437.2
4651,1610.15,3879.82,4552.53,436.23,218.91,-72.21,-3400.75,-27988.18,1469.99,18135.81,-5492.75,187.26,-1157.7,-5305.49,-6463.2
4656,1593.38,3861.66,4535.34,451.65,222.06,-63.65,-3419.42,-28223.42,1499.43,18275.71,-5402.88,189.79,-1267.26,-5213.09,-6480.35
4661,1630.44,3951.35,4568.29,429.91,251.28,-66.09,-3377.0,-28173.32,1495.49,18169.5,-5341.89,192.75,-1120.15,-5149.14,-6269.29
4666,1599.33,3810.2,4582.76,449.64,245.2,-67.59,-3353.13,-28231.78,1494.45,18230.61,-5370.11,192.93,-1240.3,-5177.18,-6417.48
4671,1662.44,3844.67,4570.68,445.92,249.78,-43.87,-3320.33,-28263.91,1476.25,18233.67,-5339.69,196.47,-1144.7,-5143.22,-6287.92
4676,1561.32,3896.15,4590.68,450.77,254.3,-50.05,-3287.74,-28380.87,1499.73,18242.87,-5272.51,197.33,-1222.85,-5075.18,-6298.03
4681,1567.77,3880.57,4615.58,449.32,231.06,-82.49,-3334.91,-28266.45,1508.47,18098.57,-5283.61,196.59,-1332.51,-5087.01,-6419.52
4686,1617.29,3786.03,4531.21,423.91,218.69,-65.26,-3378.0,-28225.71,1482.04,18186.93,-5343.64,196.85,-1422.88,-5146.78,-6569.66
4691,1643.84,3907.91,4574.08,433.42,238.25,-57.58,-3325.62,-28141.67,1463.78,18093.23,-5367.93,196.11,-1170.36,-5171.82,-6342.19
4696,1595.8,3889.71,4531.47,445.63,255.95,-63.39,-3382.25,-28133.32,1489.31,18223.62,-5392.76,199.37,-1147.49,-5193.39,-6340.88
4701,1561.19,3995.6,4546.49,454.71,224.95,-75.39,-3357.66,-28162.75,1528.37,18225.31,-5427.64,198.24,-1059.17,-5229.4,-6288.57
4706,1588.38,3987.24,4626.45,459.05,253.72,-84.97,-3341.29,-28180.95,1504.45,18174.14,-5364.16,199.34,-1013.78,-5164.82,-6178.6
4711,1544.53,3978.7,4518.66,444.65,226.2,-71.65,-3332.29,-28099.53,1497.12,18102.94,-5363.16,196.6,-1190.67,-5166.56,-6357.23
4716,1632.66,3847.17,4538.3,456.16,244.85,-78.24,-3340.89,-28213.9,1511.17,18111.92,-5283.15,198.55,-1290.78,-5084.61,-6375.39
4721,1671.94,3945.25,4570.58,465.94,227.59,-65.34,-3365.2,-28070.2,1507.47,18091.89,-5394.93,197.54,-1020.09,-5197.39,-6217.47
4726,1645.99,3883.37,4586.42,450.91,239.57,-68.98,-3384.08,-28090.46,1519.1,18190.93,-5390.36,195.37,-1027.22,-5195.0,-6222.22
4731,1637.47,3853.79,4576.61,452.67,250.38,-75.72,-3404.56,-28173.86,1511.77,18203.43,-5348.68,191.02,-1168.03,-5157.66,-6325.69
4736,1573.17,3890.97,4544.06,455.51,219.06,-70.33,-3382.53,-28194.39,1513.87,18267.84,-5373.76,192.03,-1182.78,-5181.72,-6364.51
4741,1573.85,3897.46,4539.92,449.79,239.53,-70.53,-3403.83,-28097.75,1504.21,18169.14,-5417.49,184.07,-1198.2,-5233.42,-6431.62
4746,1585.1,3937.64,4568.54,441.7,241.75,-61.37,-3423.47,-28012.64,1497.13,18103.97,-5446.45,186.25,-1121.65,-5260.2,-6381.85
