GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
516,1613.08,3832.4,4596.54,439.11,248.67,-66.01,-3413.85,-28439.01,1497.45,18300.29,-5251.43,181.81,-1391.33,-5069.62,-6460.95
521,1585.42,3942.5,4589.04,468.66,248.0,-41.91,-3454.32,-28301.2,1472.71,18288.44,-5292.24,183.04,-1202.68,-5109.2,-6311.88
526,1604.01,3948.11,4584.15,439.19,228.5,-45.89,-3436.32,-28419.59,1469.23,18258.46,-5209.52,180.63,-1370.15,-5028.89,-6399.04
531,1592.6,3871.69,4653.05,440.27,240.73,-71.73,-3437.06,-28296.3,1493.05,18257.48,-5314.26,184.36,-1256.22,-5129.9,-6386.13
536,1608.58,3913.8,4619.66,432.18,243.92,-58.68,-3458.1,-28180.87,1497.66,18212.77,-5368.4,185.8,-1169.1,-5182.6,-6351.7
541,1633.52,3893.4,4607.0,444.27,249.83,-79.71,-3433.31,-28276.48,1475.57,18299.53,-5276.22,182.49,-1186.38,-5093.72,-6280.1
546,1641.13,3950.13,4630.61,451.65,258.29,-70.36,-3417.02,-28136.17,1508.29,18190.96,-5379.53,183.1,-992.48,-5196.43,-6188.91
551,1634.94,3907.57,4595.07,456.75,245.1,-66.3,-3381.56,-28178.6,1509.64,18151.07,-5337.18,184.2,-1126.32,-5152.98,-6279.3
556,1645.96,3927.3,4620.36,447.67,227.31,-33.35,-3423.89,-28071.14,1455.27,18090.84,-5395.72,183.48,-1113.67,-5212.24,-6325.9
561,1566.68,3926.48,4593.28,438.26,256.23,-61.0,-3439.48,-28025.55,1515.86,18214.05,-5430.61,182.98,-1015.18,-5247.63,-6262.81
566,1541.44,3854.03,4632.64,438.91,234.24,-67.22,-3454.61,-28185.14,1507.06,18260.1,-5312.07,181.91,-1238.56,-5130.16,-6368.72
571,1604.02,3969.23,4602.68,452.39,235.97,-77.2,-3389.69,-28281.44,1492.83,18217.07,-5292.66,183.01,-1174.16,-5109.65,-6283.8
576,1525.71,3837.44,4569.26,434.17,230.2,-80.52,-3373.48,-28183.18,1526.72,18208.79,-5356.41,187.12,-1304.89,-5169.29,-6474.18
581,1631.72,3885.86,4643.63,443.24,230.14,-108.31,-3407.26,-28139.91,1495.52,18308.83,-5431.43,187.21,-1016.54,-5244.22,-6260.76
586,1603.06,3831.75,4655.8,444.58,239.66,-53.68,-3409.11,-27987.17,1509.45,18209.27,-5546.41,186.34,-956.39,-5360.07,-6316.45
591,1528.42,3944.89,4601.61,441.52,238.7,-87.87,-3419.3,-28005.9,1520.03,18208.3,-5480.46,188.36,-1029.58,-5292.09,-6321.67
596,1571.19,3875.76,4587.86,429.93,227.81,-63.97,-3449.03,-27976.06,1517.77,18212.95,-5485.6,187.03,-1065.8,-5298.57,-6364.37
601,1635.88,3906.77,4652.65,438.54,253.44,-86.35,-3421.13,-27949.34,1489.92,18061.16,-5429.39,185.64,-1018.46,-5243.75,-6262.22
606,1636.58,3937.12,4614.59,457.06,227.18,-50.67,-3398.5,-27981.85,1507.04,18114.98,-5483.21,193.08,-936.49,-5290.13,-6226.62
611,1612.44,3941.22,4600.25,445.96,256.08,-97.79,-3406.31,-28116.24,1497.34,18207.3,-5385.61,185.09,-1059.75,-5200.52,-6260.26
616,1585.57,3848.24,4607.37,442.59,230.53,-66.21,-3414.07,-27993.05,1522.18,18162.53,-5460.31,186.76,-1074.33,-5273.54,-6347.87
621,1627.67,4001.53,4587.24,463.11,245.02,-80.5,-3420.38,-27839.43,1502.85,18099.52,-5578.78,188.78,-813.36,-5390.0,-6203.36
626,1521.78,3873.64,4588.86,439.62,236.7,-46.36,-3417.39,-27796.71,1517.0,18112.91,-5593.5,190.08,-969.95,-5403.42,-6373.36
631,1605.21,3867.51,4599.01,457.04,252.94,-64.32,-3452.61,-27935.71,1499.52,18078.64,-5395.03,187.54,-1092.77,-5207.49,-6300.26
636,1657.48,3899.53,4660.73,454.15,253.48,-50.14,-3392.1,-27990.69,1516.62,17992.02,-5357.08,188.24,-998.91,-5168.84,-6167.75
641,1583.41,3947.21,4622.06,459.32,249.19,-55.72,-3370.03,-27946.78,1496.06,18084.98,-5474.47,190.69,-930.3,-5283.78,-6214.08
646,1585.36,4022.55,4654.92,459.53,244.23,-66.88,-3455.18,-27788.78,1477.66,17912.36,-5414.13,188.31,-954.23,-5225.81,-6180.04
651,1609.19,3947.32,4634.48,431.41,273.11,-100.03,-3456.69,-27832.3,1483.63,18050.72,-5453.13,186.23,-959.16,-5266.89,-6226.06
656,1631.0,3840.89,4600.7,447.7,236.38,-82.29,-3474.03,-27826.57,1471.18,18091.13,-5526.19,186.19,-1063.91,-5340.0,-6403.91
661,1572.98,3862.92,4616.61,442.3,239.78,-54.35,-3420.61,-27859.78,1493.95,18082.2,-5452.6,186.41,-1024.0,-5266.2,-6290.19
666,1571.75,3905.03,4628.04,449.21,249.23,-75.16,-3425.77,-27911.78,1476.51,18128.73,-5459.84,185.55,-1004.2,-5274.29,-6278.5
671,1591.91,3884.92,4599.22,442.59,235.47,-71.39,-3427.21,-27893.38,1489.53,18133.01,-5490.42,186.14,-1015.33,-5304.28,-6319.61
676,1616.73,3834.85,4605.19,441.09,231.26,-73.78,-3416.57,-28168.91,1530.9,18139.66,-5285.83,186.09,-1259.59,-5099.74,-6359.33
681,1615.26,3821.22,4654.1,451.67,229.53,-87.5,-3453.25,-27891.86,1505.91,18181.26,-5509.61,186.2,-973.67,-5323.41,-6297.08
686,1558.46,3917.39,4572.09,460.55,233.87,-55.69,-3438.88,-27908.48,1499.59,18121.34,-5461.28,188.89,-1039.77,-5272.39,-6312.16
691,1643.61,3915.24,4601.37,446.39,237.24,-66.26,-3434.2,-27947.02,1497.25,18067.67,-5422.59,185.58,-1038.7,-5237.02,-6275.72
696,1609.69,3902.96,4605.48,447.83,228.28,-68.79,-3387.25,-27925.63,1475.88,18128.77,-5510.17,190.13,-982.78,-5320.04,-6302.82
701,1631.57,3928.55,4655.55,456.28,236.29,-92.4,-3438.91,-27915.69,1517.29,18153.63,-5489.12,187.26,-867.83,-5301.85,-6169.69
706,1636.14,3856.84,4617.64,459.65,244.58,-65.95,-3389.16,-28040.05,1496.79,18173.47,-5422.78,188.43,-1010.06,-5234.35,-6244.4
711,1666.78,3826.04,4608.72,461.75,249.16,-73.51,-3406.63,-28198.84,1505.23,18237.07,-5282.24,185.89,-1124.23,-5096.35,-6220.58
716,1561.46,3863.3,4572.09,448.47,231.35,-80.73,-3408.56,-28099.57,1500.98,18227.41,-5380.86,187.02,-1183.83,-5193.84,-6377.67
721,1629.57,3869.0,4628.96,447.15,253.51,-52.14,-3424.01,-28033.59,1472.09,18147.71,-5375.16,190.17,-1061.75,-5184.99,-6246.74
726,1598.04,3930.81,4622.03,457.35,216.01,-90.68,-3427.04,-27928.0,1480.14,18130.34,-5502.29,188.58,-1011.0,-5313.71,-6324.71
731,1628.82,3869.66,4616.14,442.12,245.0,-70.26,-3391.63,-27902.08,1517.79,18159.54,-5561.21,188.79,-884.89,-5372.42,-6257.31
736,1545.25,3877.1,4595.27,441.77,250.26,-80.35,-3471.87,-27899.38,1506.79,18095.04,-5493.26,186.89,-1140.12,-5306.37,-6446.49
741,1609.61,3791.91,4629.0,442.57,255.34,-46.21,-3460.78,-28022.29,1504.03,18163.01,-5432.65,186.44,-1133.8,-5246.21,-6380.01
746,1622.96,3825.09,4581.31,453.23,230.8,-52.94,-3418.3,-27963.27,1506.85,18139.61,-5454.84,184.65,-1074.65,-5270.19,-6344.85
751,1639.55,3919.23,4628.08,453.27,229.4,-63.18,-3460.12,-27978.96,1472.8,18233.75,-5493.94,184.84,-926.18,-5309.09,-6235.28
756,1558.27,3888.9,4590.32,451.5,238.34,-55.22,-3376.45,-27976.43,1517.63,18175.28,-5520.35,190.32,-987.88,-5330.03,-6317.91
761,1597.85,3915.42,4626.19,432.33,227.7,-65.21,-3400.26,-28022.16,1503.38,18128.14,-5456.15,186.79,-1056.63,-5269.36,-6325.99
766,1618.26,3831.07,4627.97,429.03,247.7,-50.81,-3392.0,-28023.27,1484.48,18124.85,-5396.27,187.13,-1102.71,-5209.14,-6311.85
771,1605.56,3907.01,4608.66,448.56,231.24,-70.91,-3402.49,-27967.76,1505.09,18123.16,-5445.23,186.76,-1011.88,-5258.47,-6270.35
776,1651.1,3880.65,4575.6,454.14,233.06,-59.39,-3390.46,-27870.47,1479.53,18149.8,-5551.3,189.23,-896.44,-5362.07,-6258.51
781,1571.56,3916.89,4625.06,434.5,252.3,-50.76,-3407.78,-27969.52,1487.77,18093.2,-5469.98,187.36,-1046.78,-5282.62,-6329.4
786,1570.3,3919.41,4644.62,446.27,249.12,-62.13,-3421.58,-27828.3,1492.17,18138.23,-5597.95,185.21,-851.87,-5412.74,-6264.61
791,1597.88,3867.85,4572.64,444.22,245.76,-61.32,-3428.66,-27802.26,1487.53,18167.78,-5650.29,187.15,-908.55,-5463.14,-6371.69
796,1568.46,3857.54,4600.08,453.74,242.79,-74.75,-3385.04,-27959.3,1523.92,18296.8,-5599.79,190.27,-875.77,-5409.52,-6285.28
801,1599.25,3901.56,4602.66,427.83,264.85,-70.01,-3401.14,-27765.5,1493.56,18122.72,-5615.34,189.67,-824.23,-5425.67,-6249.89
806,1622.05,3872.02,4624.39,428.91,236.95,-78.63,-3396.98,-27962.22,1509.51,18217.42,-5550.68,185.86,-926.58,-5364.82,-6291.39
811,1574.89,3915.67,4569.85,439.45,244.27,-50.07,-3427.74,-27834.74,1518.04,18161.27,-5573.35,186.07,-889.11,-5387.27,-6276.38
816,1619.65,3808.66,4604.15,444.71,239.7,-63.38,-3458.93,-27905.11,1494.37,18193.76,-5502.13,185.83,-1022.41,-5316.31,-6338.72
821,1617.87,3889.53,4624.41,446.37,243.56,-57.12,-3450.05,-27920.23,1489.55,18249.79,-5574.28,186.36,-866.32,-5387.91,-6254.23
826,1629.64,4009.69,4609.6,459.81,237.17,-47.21,-3429.12,-27812.64,1497.91,18129.98,-5594.59,186.87,-715.16,-5407.73,-6122.89
831,1654.22,3824.32,4620.41,452.51,228.73,-87.93,-3399.78,-27890.78,1495.02,18144.27,-5582.94,189.51,-959.01,-5393.43,-6352.43
836,1550.0,3971.84,4607.22,457.56,238.6,-75.25,-3423.33,-27841.46,1510.14,18205.36,-5624.85,189.85,-799.31,-5434.99,-6234.3
841,1617.82,3865.53,4575.47,432.45,224.03,-75.37,-3392.75,-28058.26,1523.31,18202.91,-5424.34,188.02,-1084.85,-5236.33,-6321.18
846,1661.2,3905.74,4647.92,434.72,223.97,-76.25,-3430.06,-28064.25,1516.67,18133.1,-5378.88,182.9,-1047.24,-5195.98,-6243.22
851,1585.63,3900.75,4648.12,450.81,247.37,-76.83,-3439.27,-27955.98,1493.83,18151.24,-5454.62,187.11,-994.33,-5267.51,-6261.84
856,1575.44,3929.55,4600.97,448.88,238.81,-58.07,-3435.32,-27898.6,1497.96,18041.59,-5433.68,186.8,-1058.78,-5246.87,-6305.65
