GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
3871,1560.29,3893.45,4539.64,437.53,235.25,-117.98,-3403.84,-28088.4,1504.33,17936.9,-5406.69,183.21,-1502.83,-5223.48,-6726.31
3876,1589.56,3949.17,4574.25,453.75,221.7,-98.94,-3441.42,-28016.22,1493.39,17857.37,-5386.4,178.19,-1417.4,-5208.21,-6625.6
3881,1715.06,3885.92,4530.95,464.15,227.37,-83.75,-3487.41,-28114.35,1491.22,17876.94,-5292.03,176.64,-1493.9,-5115.4,-6609.29
3886,1572.59,3989.89,4547.94,469.33,246.85,-110.83,-3448.54,-28079.62,1522.42,17873.26,-5370.8,182.92,-1416.72,-5187.88,-6604.6
3891,1598.72,3985.72,4570.82,450.01,240.81,-79.96,-3428.89,-27891.01,1524.01,17844.92,-5495.65,183.48,-1184.87,-5312.17,-6497.03
3896,1603.6,3880.09,4558.29,458.62,244.78,-76.54,-3463.36,-28023.72,1522.63,17808.66,-5404.86,182.81,-1486.97,-5222.05,-6709.02
3901,1584.98,4001.2,4570.29,442.05,252.15,-65.0,-3458.77,-28075.45,1506.09,17808.86,-5364.27,180.42,-1433.61,-5183.85,-6617.46
3906,1665.81,3852.48,4576.33,457.88,226.38,-86.15,-3452.15,-28154.59,1531.88,17889.85,-5294.25,179.11,-1492.28,-5115.14,-6607.42
3911,1575.5,4052.3,4524.88,451.91,224.04,-96.81,-3442.02,-28026.08,1499.47,17812.99,-5419.62,180.78,-1423.82,-5238.84,-6662.66
3916,1602.65,3904.64,4532.79,442.39,243.01,-57.63,-3429.24,-28174.52,1499.6,17937.88,-5360.81,179.87,-1498.43,-5180.94,-6679.37
3921,1587.33,3846.89,4529.2,434.97,258.79,-81.94,-3459.76,-28124.22,1527.34,17962.01,-5382.32,180.33,-1519.39,-5201.99,-6721.38
3926,1593.74,3896.59,4599.87,442.56,233.56,-91.11,-3452.35,-28331.91,1504.17,17913.65,-5199.64,176.98,-1691.22,-5022.66,-6713.88
3931,1636.77,3975.78,4582.68,446.37,237.01,-64.59,-3475.63,-28146.53,1503.27,17879.5,-5295.15,180.92,-1425.38,-5114.23,-6539.61
3936,1588.26,3950.1,4547.72,454.26,238.59,-83.73,-3453.81,-28301.65,1537.11,17905.27,-5221.33,177.91,-1617.86,-5043.42,-6661.29
3941,1599.46,3960.16,4561.72,458.6,243.18,-91.02,-3405.52,-28101.78,1498.67,17820.17,-5360.19,181.77,-1456.36,-5178.42,-6634.78
3946,1589.02,3929.01,4640.38,438.64,257.21,-111.53,-3428.93,-28072.6,1468.18,17916.45,-5371.11,184.47,-1374.17,-5186.64,-6560.81
3951,1596.58,3898.08,4578.46,439.96,245.85,-111.78,-3451.26,-28198.12,1511.03,17920.71,-5315.97,181.84,-1570.49,-5134.13,-6704.62
3956,1608.65,3929.85,4569.8,447.8,228.32,-77.87,-3438.03,-28129.62,1511.32,17895.7,-5363.6,181.77,-1454.09,-5181.83,-6635.92
3961,1581.35,3945.56,4568.54,442.83,235.67,-87.27,-3426.49,-28343.54,1509.89,17960.83,-5250.34,179.88,-1612.62,-5070.45,-6683.08
3966,1680.53,3890.81,4560.06,457.36,238.41,-103.19,-3472.45,-28112.0,1512.18,17946.96,-5352.54,175.49,-1401.33,-5177.05,-6578.38
3971,1664.15,3908.82,4508.6,440.78,239.25,-82.95,-3444.36,-28252.56,1515.72,17911.64,-5231.9,179.95,-1590.9,-5051.95,-6642.85
3976,1580.06,3990.56,4580.36,448.13,249.78,-88.97,-3466.75,-28190.05,1562.97,17888.96,-5278.39,177.93,-1444.96,-5100.46,-6545.42
3981,1595.35,3946.61,4547.71,447.97,240.65,-99.7,-3436.73,-28201.22,1517.88,17908.23,-5256.28,181.9,-1533.24,-5074.38,-6607.62
3986,1554.4,3932.66,4595.27,433.02,234.72,-92.54,-3449.4,-28031.31,1529.11,17832.02,-5389.23,179.73,-1462.04,-5209.5,-6671.54
3991,1589.09,3929.96,4578.69,443.27,232.35,-103.72,-3427.04,-28150.14,1510.97,17838.74,-5295.5,181.01,-1557.84,-5114.49,-6672.33
3996,1642.68,3953.0,4588.95,453.89,260.75,-113.62,-3429.1,-28121.59,1512.77,17853.78,-5315.72,178.43,-1398.49,-5137.29,-6535.77
4001,1621.37,3883.59,4572.69,442.89,266.2,-123.55,-3457.27,-28203.82,1520.85,17939.62,-5294.01,180.81,-1537.44,-5113.2,-6650.64
4006,1534.15,3945.2,4578.09,449.37,225.2,-106.84,-3449.86,-28337.42,1520.92,17948.84,-5140.36,178.2,-1692.36,-4962.17,-6654.53
4011,1633.52,3935.96,4593.32,437.86,235.97,-101.22,-3407.68,-28055.53,1500.8,17739.47,-5341.02,181.22,-1487.54,-5159.79,-6647.34
4016,1585.7,3941.15,4576.18,445.45,246.59,-83.54,-3477.55,-28282.07,1561.19,17875.98,-5192.75,178.67,-1610.93,-5014.09,-6625.02
4021,1572.56,3986.88,4588.08,443.53,246.38,-99.42,-3460.06,-28132.33,1524.13,17817.11,-5239.95,178.74,-1513.14,-5061.21,-6574.35
4026,1608.05,3927.76,4557.03,444.91,226.56,-58.79,-3417.94,-28263.18,1485.17,17892.7,-5223.38,177.54,-1597.72,-5045.84,-6643.57
4031,1543.99,4001.57,4556.46,450.61,227.45,-89.42,-3442.12,-28204.64,1496.74,17888.48,-5256.94,182.13,-1570.88,-5074.81,-6645.69
4036,1552.21,3955.91,4538.33,438.85,258.87,-89.53,-3398.27,-28179.68,1486.73,17788.26,-5242.72,180.52,-1648.3,-5062.2,-6710.51
4041,1587.64,3961.54,4564.23,457.32,258.6,-72.68,-3401.1,-28090.56,1503.63,17808.33,-5325.11,182.27,-1423.05,-5142.83,-6565.89
4046,1609.45,3952.33,4530.85,443.48,230.77,-98.72,-3470.77,-28146.19,1499.18,17790.74,-5254.72,180.23,-1658.89,-5074.5,-6733.39
4051,1666.56,4019.86,4614.65,475.38,263.31,-106.14,-3441.04,-28137.09,1524.45,17676.44,-5174.84,179.79,-1443.61,-4995.05,-6438.66
4056,1597.84,4064.98,4611.73,459.49,236.94,-93.73,-3477.7,-27929.54,1513.05,17653.31,-5369.62,181.1,-1363.63,-5188.52,-6552.15
4061,1612.36,3968.93,4586.52,447.79,239.89,-91.65,-3425.46,-28100.12,1518.82,17850.04,-5337.7,183.19,-1392.88,-5154.51,-6547.39
4066,1660.74,3907.47,4570.99,443.21,225.55,-98.69,-3420.83,-28112.94,1517.69,17713.4,-5237.94,181.9,-1593.41,-5056.04,-6649.45
4071,1608.99,3949.12,4549.39,439.59,232.93,-101.66,-3440.26,-28211.1,1492.56,17732.2,-5200.35,183.17,-1748.24,-5017.19,-6765.43
4076,1603.24,3861.59,4581.18,433.76,237.39,-78.04,-3414.9,-28117.04,1487.52,17807.38,-5334.51,180.85,-1597.91,-5153.66,-6751.56
4081,1605.07,3894.95,4585.58,458.48,236.41,-79.74,-3453.91,-28228.36,1525.68,17927.85,-5247.18,178.18,-1527.98,-5069.0,-6596.98
4086,1626.86,3847.94,4566.5,443.14,234.92,-58.16,-3445.45,-28123.1,1501.25,17821.82,-5303.2,177.69,-1584.28,-5125.52,-6709.8
4091,1563.93,3892.84,4543.96,425.75,244.79,-62.26,-3455.49,-28201.31,1525.18,17878.24,-5271.32,181.95,-1644.39,-5089.38,-6733.77
4096,1627.27,3933.79,4581.65,448.81,254.66,-85.55,-3417.72,-28206.53,1516.73,17827.49,-5267.65,185.1,-1519.4,-5082.55,-6601.95
4101,1538.0,3907.95,4544.07,446.15,244.22,-62.65,-3415.37,-28143.84,1541.08,17914.41,-5316.46,181.77,-1485.98,-5134.69,-6620.67
4106,1548.99,3888.02,4591.57,425.35,235.92,-71.46,-3436.51,-28040.32,1504.7,17843.6,-5351.24,182.96,-1510.14,-5168.28,-6678.43
4111,1607.71,3922.08,4566.23,434.75,248.04,-72.48,-3439.28,-27994.87,1516.86,17724.75,-5337.47,179.65,-1486.21,-5157.82,-6644.02
4116,1659.52,3890.52,4565.98,439.32,241.78,-99.95,-3396.36,-28065.73,1512.95,17817.95,-5377.68,183.66,-1434.02,-5194.01,-6628.03
4121,1664.82,3928.48,4587.68,454.58,253.37,-97.93,-3389.27,-28105.82,1530.21,17828.01,-5357.81,180.06,-1345.87,-5177.76,-6523.63
4126,1612.3,3985.68,4568.56,452.1,247.49,-79.16,-3405.91,-28235.4,1531.11,17762.12,-5215.57,182.69,-1561.12,-5032.88,-6594.0
4131,1577.9,3932.5,4545.48,455.33,229.17,-86.79,-3398.55,-28105.95,1493.86,17753.78,-5270.95,183.34,-1603.28,-5087.61,-6690.88
4136,1628.59,3945.13,4574.73,446.99,252.3,-77.35,-3413.3,-28060.46,1535.67,17810.44,-5332.44,183.81,-1357.27,-5148.63,-6505.9
4141,1577.04,3860.67,4605.17,444.42,244.65,-83.52,-3448.06,-28033.27,1493.0,17754.38,-5293.91,184.32,-1585.51,-5109.59,-6695.1
4146,1689.83,3947.43,4571.76,467.65,229.14,-122.0,-3422.79,-28201.88,1503.1,17761.81,-5206.26,182.12,-1575.96,-5024.14,-6600.1
4151,1649.17,3924.27,4566.79,445.93,249.36,-86.23,-3412.72,-28198.51,1496.77,17733.68,-5171.53,183.46,-1631.48,-4988.07,-6619.55
4156,1590.19,3971.0,4582.93,449.24,231.44,-87.39,-3441.6,-28176.58,1530.67,17816.2,-5215.4,182.44,-1533.89,-5032.96,-6566.85
4161,1667.47,3941.85,4556.71,449.75,230.17,-104.27,-3446.09,-28072.03,1478.15,17786.26,-5288.1,183.75,-1512.02,-5104.35,-6616.37
4166,1576.65,3875.99,4560.88,444.07,234.75,-92.92,-3406.23,-28071.23,1510.39,17852.51,-5318.3,186.27,-1515.15,-5132.02,-6647.17
4171,1573.34,3962.72,4554.07,448.3,236.7,-100.98,-3396.28,-27876.95,1561.63,17784.52,-5481.85,188.46,-1252.93,-5293.39,-6546.32
4176,1642.21,3892.42,4593.05,443.45,242.93,-91.67,-3389.68,-27983.22,1485.29,17695.43,-5375.77,187.66,-1469.78,-5188.12,-6657.89
4181,1635.26,3888.73,4616.02,442.5,238.94,-63.17,-3445.2,-27951.52,1513.07,17744.56,-5401.67,183.1,-1380.81,-5218.57,-6599.38
4186,1594.39,3977.06,4546.25,459.55,230.54,-75.22,-3423.36,-27819.85,1492.27,17702.51,-5489.97,185.91,-1315.85,-5304.06,-6619.91
4191,1577.62,3886.55,4589.77,442.94,225.07,-91.58,-3437.93,-27914.97,1520.2,17709.31,-5396.07,184.39,-1493.02,-5211.68,-6704.69
4196,1611.47,3890.06,4577.11,449.6,225.91,-72.64,-3380.52,-28082.48,1533.42,17719.59,-5221.64,184.79,-1528.47,-5036.85,-6565.33
4201,1593.48,3914.95,4537.63,444.11,250.6,-61.55,-3422.86,-27873.43,1522.25,17663.63,-5371.16,183.71,-1431.19,-5187.46,-6618.65
4206,1595.26,3893.06,4601.92,438.31,244.61,-52.2,-3344.92,-27999.46,1489.68,17701.62,-5289.54,185.62,-1432.11,-5103.92,-6536.03
4211,1626.59,3841.4,4614.6,454.61,242.8,-95.64,-3400.54,-27912.17,1487.89,17745.25,-5412.76,186.4,-1395.2,-5226.35,-6621.55
4216,1604.06,3872.4,4606.87,447.5,265.45,-90.39,-3457.59,-27913.05,1517.55,17777.66,-5400.33,185.25,-1369.56,-5215.09,-6584.65
4221,1598.68,3886.39,4578.37,442.8,249.05,-77.32,-3441.41,-27950.65,1516.54,17727.75,-5339.31,181.44,-1469.8,-5157.87,-6627.67
4226,1606.72,3937.28,4555.25,451.76,226.47,-46.75,-3397.47,-27970.78,1510.4,17736.3,-5357.89,185.94,-1390.82,-5171.96,-6562.77
4231,1671.65,3942.92,4550.35,452.46,227.54,-60.01,-3401.9,-27843.38,1499.85,17606.36,-5442.65,186.25,-1354.16,-5256.4,-6610.56
4236,1602.71,3995.3,4550.57,445.29,248.27,-77.06,-3413.58,-27793.47,1487.68,17684.5,-5455.86,186.89,-1269.77,-5268.97,-6538.74
4241,1546.45,3932.5,4575.83,442.51,244.3,-74.33,-3401.31,-27855.09,1525.09,17693.87,-5404.0,186.25,-1370.19,-5217.75,-6587.94
4246,1613.79,3891.65,4574.6,440.16,235.64,-106.21,-3417.1,-27860.55,1513.82,17741.81,-5419.64,183.86,-1372.39,-5235.77,-6608.16
4251,1639.82,3934.16,4564.15,433.17,265.94,-108.89,-3461.03,-27830.9,1485.58,17684.24,-5413.37,184.48,-1393.76,-5228.88,-6622.64
4256,1623.47,3896.64,4591.02,441.1,250.35,-84.38,-3423.55,-28047.08,1512.0,17701.72,-5273.15,185.27,-1538.7,-5087.88,-6626.58
4261,1665.41,4043.88,4590.79,467.2,226.45,-39.62,-3381.02,-27935.62,1457.41,17677.62,-5387.48,186.96,-1227.5,-5200.52,-6428.02
4266,1609.56,3925.11,4587.47,446.82,240.02,-74.04,-3461.57,-27984.45,1489.89,17683.54,-5254.72,184.06,-1537.65,-5070.66,-6608.31
4271,1557.2,3957.23,4605.69,448.5,231.2,-73.02,-3428.06,-27834.77,1506.54,17641.15,-5366.83,186.5,-1388.33,-5180.33,-6568.66
4276,1616.41,4012.98,4577.58,466.95,246.88,-75.09,-3402.09,-27996.02,1514.82,17729.59,-5329.4,186.96,-1307.97,-5142.45,-6450.42
4281,1664.53,3874.85,4552.39,436.97,258.43,-108.84,-3424.26,-27874.86,1475.45,17794.8,-5433.62,185.61,-1350.55,-5248.01,-6598.55
4286,1608.18,3898.43,4586.82,436.93,224.65,-76.74,-3390.1,-28052.07,1482.65,17859.57,-5366.31,184.85,-1421.68,-5181.46,-6603.13
4291,1668.48,3867.42,4532.36,440.87,245.5,-63.12,-3427.44,-28054.82,1490.88,17819.81,-5341.11,184.45,-1480.04,-5156.65,-6636.7
4296,1591.02,3893.46,4585.24,457.59,233.12,-81.35,-3438.19,-27949.3,1518.41,17797.11,-5400.6,185.47,-1392.88,-5215.13,-6608.01
4301,1537.12,3969.54,4579.17,448.5,240.65,-103.08,-3398.01,-28043.19,1517.48,17827.48,-5375.34,186.56,-1424.35,-5188.77,-6613.12
4306,1572.22,3985.92,4582.31,434.26,244.4,-75.19,-3415.01,-28197.63,1538.7,17825.21,-5255.93,185.09,-1504.8,-5070.84,-6575.63
4311,1625.08,3931.17,4543.48,446.89,227.71,-78.64,-3407.17,-28125.37,1492.83,17860.69,-5341.89,183.0,-1483.35,-5158.89,-6642.24
4316,1583.12,3954.38,4604.84,438.08,245.99,-92.72,-3430.35,-27905.96,1525.45,17719.72,-5462.24,185.29,-1357.45,-5276.95,-6634.39
4321,1601.31,3949.61,4569.35,441.86,234.24,-85.47,-3432.29,-27858.05,1505.35,17786.7,-5495.84,185.73,-1287.38,-5310.1,-6597.48
4326,1584.61,3926.18,4540.67,441.58,229.26,-94.83,-3399.4,-28057.42,1515.72,17771.36,-5294.96,183.37,-1542.28,-5111.59,-6653.87
4331,1576.49,3886.32,4570.84,432.31,226.27,-72.21,-3447.34,-28104.29,1511.68,17913.04,-5327.06,186.46,-1506.88,-5140.59,-6647.48
4336,1636.48,3875.29,4542.67,432.17,223.48,-89.8,-3426.06,-28040.92,1498.31,17868.41,-5405.33,186.81,-1479.96,-5218.52,-6698.48
4341,1621.77,3927.13,4587.22,447.67,245.68,-71.27,-3402.33,-27967.29,1487.25,17831.72,-5476.26,186.02,-1292.46,-5290.24,-6582.7
4346,1601.54,3900.61,4540.4,434.95,237.27,-88.29,-3422.57,-27760.4,1482.31,17695.44,-5563.4,184.34,-1378.73,-5379.06,-6757.8
4351,1583.56,3965.07,4557.85,456.67,235.02,-76.57,-3473.04,-28005.3,1505.12,17753.87,-5328.23,182.03,-1497.76,-5146.2,-6643.96
4356,1633.35,3899.36,4563.71,429.47,248.03,-85.14,-3402.76,-28115.52,1515.13,17753.95,-5295.57,183.44,-1560.41,-5112.14,-6672.55
4361,1611.55,3931.27,4565.03,451.86,262.41,-83.68,-3441.61,-27947.31,1514.09,17702.37,-5367.02,182.31,-1434.01,-5184.7,-6618.72
4366,1662.31,3952.48,4541.78,454.37,226.89,-108.28,-3422.09,-28075.48,1502.17,17794.33,-5308.9,180.49,-1471.52,-5128.41,-6599.93
4371,1634.21,3896.29,4537.38,443.08,256.37,-52.86,-3441.75,-28114.27,1504.74,17745.06,-5243.26,180.49,-1591.74,-5062.77,-6654.51
4376,1622.24,3977.85,4533.41,461.5,221.59,-86.59,-3441.35,-28135.66,1509.5,17853.03,-5315.1,181.98,-1484.49,-5133.12,-6617.61
4381,1613.65,3960.6,4569.96,454.19,225.57,-73.69,-3398.94,-28013.97,1519.26,17858.65,-5412.57,182.64,-1284.71,-5229.94,-6514.65
4386,1613.04,3968.32,4621.79,441.36,238.15,-99.13,-3504.91,-27920.4,1507.59,17732.72,-5392.25,180.46,-1401.48,-5211.79,-6613.27
4391,1607.86,3835.34,4576.39,451.51,239.78,-54.99,-3402.63,-28107.33,1501.19,17840.91,-5357.42,180.82,-1511.96,-5176.6,-6688.56
4396,1596.12,3912.04,4557.9,446.22,231.91,-113.52,-3458.96,-28296.11,1519.41,17966.23,-5240.1,178.9,-1638.77,-5061.2,-6699.97
4401,1603.74,3944.49,4560.6,437.66,262.57,-96.86,-3412.16,-28154.03,1529.06,17738.17,-5224.88,179.34,-1586.77,-5045.53,-6632.3
4406,1669.2,3995.06,4568.4,452.14,249.11,-73.51,-3501.71,-28092.04,1477.4,17735.14,-5259.83,177.95,-1520.84,-5081.88,-6602.72
4411,1721.56,3922.81,4565.9,441.13,238.69,-60.49,-3470.54,-28119.45,1498.6,17732.61,-5211.01,181.02,-1529.19,-5030.0,-6559.19
4416,1595.77,3838.5,4590.82,440.21,241.43,-106.8,-3428.11,-28011.4,1514.09,17829.26,-5422.82,183.43,-1496.23,-5239.4,-6735.62
4421,1611.14,3927.28,4536.92,451.22,232.27,-86.67,-3429.63,-28042.78,1495.95,17838.9,-5378.9,181.22,-1465.4,-5197.68,-6663.08
4426,1599.82,3900.11,4592.26,442.0,236.48,-96.59,-3413.88,-28141.54,1510.73,17864.74,-5304.96,182.27,-1505.88,-5122.69,-6628.58
4431,1592.9,3919.43,4515.77,451.27,239.68,-82.19,-3418.96,-28100.11,1505.95,17873.22,-5317.14,182.25,-1503.04,-5134.9,-6637.94
4436,1646.88,3955.89,4553.07,461.14,237.71,-81.45,-3447.31,-28148.62,1503.35,17762.67,-5248.67,180.7,-1556.67,-5067.96,-6624.63
4441,1602.02,3989.76,4581.33,447.68,246.62,-105.64,-3443.86,-28054.77,1512.05,17822.98,-5326.43,180.44,-1401.85,-5145.98,-6547.84
4446,1604.79,4030.81,4545.02,465.26,251.43,-89.81,-3465.87,-28100.39,1527.56,17830.05,-5334.66,183.83,-1401.13,-5150.83,-6551.97
4451,1630.6,3883.25,4554.07,429.68,258.36,-59.58,-3429.66,-28107.03,1487.41,17830.73,-5340.09,185.33,-1522.19,-5154.76,-6676.95
4456,1687.23,3958.29,4570.43,447.0,250.52,-79.62,-3396.22,-28176.39,1484.1,17775.77,-5266.8,183.63,-1478.88,-5083.17,-6562.05
4461,1619.75,3840.88,4562.47,433.4,246.9,-73.52,-3374.9,-28264.39,1531.13,17876.8,-5263.52,185.96,-1601.49,-5077.56,-6679.05
4466,1597.14,3859.3,4562.98,453.72,230.8,-72.4,-3405.92,-28415.93,1525.28,17911.59,-5113.07,180.5,-1753.45,-4932.57,-6686.02
4471,1591.51,3899.18,4534.37,427.84,246.19,-83.2,-3418.51,-28314.96,1508.64,17929.41,-5192.06,183.34,-1679.52,-5008.72,-6688.24
4476,1582.54,3948.77,4527.17,450.53,259.97,-62.27,-3405.99,-28101.43,1517.68,17778.82,-5311.18,183.6,-1504.21,-5127.58,-6631.79
4481,1621.29,3890.99,4551.2,445.32,235.71,-79.93,-3401.32,-28213.64,1513.78,17868.93,-5242.93,182.26,-1567.66,-5060.67,-6628.33
4486,1565.2,4014.28,4566.02,453.09,237.31,-83.58,-3420.81,-28297.97,1515.29,17874.15,-5209.77,178.67,-1577.01,-5031.1,-6608.11
4491,1579.25,3914.37,4533.59,428.41,230.2,-79.33,-3408.78,-28296.5,1533.51,17875.68,-5182.55,181.19,-1689.59,-5001.36,-6690.95
4496,1620.71,3921.29,4523.27,451.73,232.3,-58.09,-3406.71,-28099.97,1506.96,17747.64,-5301.28,184.04,-1560.86,-5117.25,-6678.1
4501,1585.71,3994.69,4548.8,451.89,262.1,-83.61,-3412.38,-28104.45,1522.4,17790.08,-5288.69,181.68,-1444.76,-5107.02,-6551.78
4506,1594.18,3978.97,4499.69,454.07,244.14,-60.03,-3360.81,-28306.16,1473.65,17885.89,-5200.14,183.95,-1596.4,-5016.19,-6612.59
4511,1581.71,3928.64,4554.24,450.46,238.56,-61.35,-3421.3,-28239.34,1479.04,17895.53,-5249.66,181.34,-1593.81,-5068.31,-6662.13
4516,1620.97,3887.91,4555.64,460.49,258.03,-79.68,-3409.81,-28157.19,1523.61,17861.7,-5297.44,181.81,-1478.34,-5115.63,-6593.98
4521,1609.01,3950.78,4546.21,448.4,236.42,-63.51,-3447.38,-28152.42,1479.64,17917.21,-5342.22,185.25,-1475.66,-5156.97,-6632.63
4526,1582.86,3874.19,4527.99,438.56,228.93,-65.96,-3398.07,-28251.2,1527.35,17904.48,-5325.3,183.98,-1630.86,-5141.32,-6772.18
4531,1598.68,3969.44,4563.25,452.88,244.54,-93.12,-3402.12,-28168.57,1516.28,17781.93,-5327.57,181.69,-1536.82,-5145.88,-6682.71
4536,1636.44,3958.77,4569.32,452.36,255.82,-80.64,-3379.27,-28087.12,1495.33,17910.38,-5424.15,184.81,-1268.59,-5239.34,-6507.93
4541,1535.03,3870.21,4543.74,430.56,240.9,-81.26,-3410.24,-28174.18,1522.9,17980.61,-5354.43,180.81,-1541.74,-5173.62,-6715.37
4546,1615.68,3974.77,4585.19,441.14,216.18,-101.36,-3400.43,-28118.32,1501.15,17898.38,-5373.59,182.87,-1387.62,-5190.72,-6578.35
4551,1587.07,3996.37,4534.39,454.99,234.9,-103.41,-3396.03,-28192.43,1478.89,17804.15,-5221.64,181.98,-1601.11,-5039.66,-6640.78
4556,1609.39,3961.72,4495.11,448.6,239.06,-82.88,-3393.75,-28279.48,1529.09,17821.87,-5171.57,180.34,-1651.27,-4991.23,-6642.5
4561,1581.71,3950.09,4583.42,441.99,243.91,-68.24,-3417.17,-28193.83,1495.97,17812.37,-5217.61,180.14,-1569.77,-5037.47,-6607.24
4566,1622.79,3929.5,4543.62,439.28,219.5,-74.96,-3427.44,-28194.79,1508.92,17876.87,-5289.02,181.97,-1556.71,-5107.05,-6663.76
4571,1623.08,3912.53,4554.97,448.59,232.93,-64.0,-3402.0,-28304.55,1533.87,17917.36,-5209.82,183.57,-1547.21,-5026.25,-6573.46
4576,1621.25,3832.6,4543.68,441.85,226.72,-54.59,-3388.96,-28236.72,1538.56,17934.2,-5298.49,180.61,-1541.42,-5117.87,-6659.3
4581,1596.06,3855.6,4566.73,442.3,234.31,-52.15,-3404.32,-28127.62,1553.59,17863.01,-5312.25,180.51,-1472.48,-5131.74,-6604.23
4586,1595.63,3856.88,4544.15,440.29,248.06,-48.48,-3398.4,-28134.24,1531.92,17892.9,-5336.6,187.45,-1471.29,-5149.15,-6620.44
4591,1587.65,3971.94,4540.91,460.71,227.28,-76.5,-3417.54,-27972.22,1477.31,17748.02,-5395.59,183.17,-1452.44,-5212.42,-6664.86
4596,1602.29,3895.46,4588.53,444.25,272.87,-111.07,-3373.47,-28049.41,1521.86,17856.53,-5403.11,186.05,-1352.17,-5217.06,-6569.23
4601,1596.81,3911.36,4601.95,454.9,238.22,-84.51,-3393.29,-28104.37,1508.08,17806.46,-5338.56,181.53,-1464.38,-5157.04,-6621.41
4606,1556.06,4055.08,4567.31,461.33,253.37,-80.24,-3453.6,-28039.51,1509.31,17834.15,-5428.65,183.67,-1336.74,-5244.98,-6581.72
4611,1597.19,3833.16,4563.5,435.13,240.22,-76.77,-3433.93,-27981.54,1520.48,17873.39,-5493.74,183.47,-1429.17,-5310.27,-6739.44
4616,1617.42,3941.16,4574.12,442.35,251.93,-88.12,-3474.23,-28048.35,1477.68,17839.22,-5368.4,183.66,-1466.83,-5184.74,-6651.57
4621,1668.35,3912.1,4542.45,426.94,240.96,-85.8,-3427.74,-28059.9,1533.9,17866.29,-5432.09,184.25,-1382.46,-5247.84,-6630.3
4626,1644.04,3987.52,4561.21,453.1,237.61,-97.25,-3436.67,-27937.31,1520.51,17864.06,-5507.86,182.73,-1203.19,-5325.13,-6528.32
4631,1648.87,3840.02,4596.47,442.49,254.12,-88.6,-3423.09,-28028.58,1505.78,17920.31,-5449.4,182.65,-1332.22,-5266.75,-6598.97
4636,1571.5,3902.54,4610.74,445.57,232.4,-72.45,-3443.15,-28144.0,1503.19,17980.59,-5339.56,183.47,-1413.06,-5156.09,-6569.15
4641,1549.97,3932.74,4526.15,434.99,229.62,-66.17,-3387.15,-28133.64,1511.76,17913.97,-5370.4,182.62,-1487.76,-5187.78,-6675.54
4646,1599.51,3946.54,4598.98,458.82,224.06,-89.13,-3471.68,-28086.3,1502.03,17867.28,-5333.54,179.56,-1449.89,-5153.98,-6603.86
4651,1609.81,3889.76,4527.86,451.22,226.69,-73.66,-3380.16,-27960.29,1533.5,17864.21,-5519.43,187.83,-1311.05,-5331.6,-6642.66
4656,1581.8,4030.14,4556.41,443.34,225.4,-91.88,-3446.76,-28071.04,1490.54,17834.11,-5353.87,184.53,-1447.94,-5169.33,-6617.27
4661,1584.41,3940.48,4533.43,457.44,240.1,-92.13,-3427.79,-28117.85,1512.74,17876.86,-5310.61,186.15,-1492.32,-5124.46,-6616.78
4666,1572.33,3946.28,4573.28,453.88,230.2,-88.61,-3445.2,-28010.69,1513.04,17836.64,-5376.56,184.79,-1418.85,-5191.78,-6610.62
4671,1594.29,3977.81,4547.95,446.4,236.2,-86.63,-3439.58,-27974.93,1517.45,17848.92,-5402.69,184.48,-1332.11,-5218.2,-6550.31
4676,1618.92,3949.37,4552.58,446.55,255.61,-85.87,-3407.27,-28000.8,1499.93,17849.58,-5425.24,183.97,-1321.4,-5241.27,-6562.67
4681,1580.43,3945.49,4497.84,449.04,232.46,-109.82,-3410.74,-28095.85,1531.74,17795.21,-5306.43,183.45,-1584.21,-5122.98,-6707.19
4686,1600.76,3935.62,4592.56,432.2,230.23,-90.27,-3446.63,-28021.48,1482.9,17861.88,-5337.17,183.36,-1422.23,-5153.82,-6576.04
4691,1620.92,3897.46,4578.37,442.4,228.36,-85.99,-3411.26,-27947.32,1514.22,17849.87,-5452.87,186.06,-1312.97,-5266.81,-6579.78
4696,1604.94,3956.78,4587.26,461.24,236.35,-99.5,-3453.4,-27959.44,1481.1,17758.82,-5378.35,182.74,-1425.85,-5195.61,-6621.46
4701,1683.1,3937.68,4555.89,448.53,252.56,-78.59,-3400.71,-27810.22,1481.34,17762.61,-5550.75,183.94,-1167.82,-5366.8,-6534.62
4706,1568.48,3922.58,4546.01,442.7,253.81,-95.49,-3389.76,-27931.6,1515.09,17775.92,-5451.77,185.54,-1392.25,-5266.23,-6658.48
4711,1608.83,3963.87,4570.73,459.27,235.59,-85.03,-3426.51,-27762.74,1498.76,17828.05,-5622.44,185.2,-1109.2,-5437.25,-6546.44
4716,1635.49,3960.44,4584.08,448.64,213.92,-82.43,-3418.09,-27778.31,1510.1,17772.57,-5573.75,187.06,-1153.59,-5386.69,-6540.27
4721,1590.95,3996.22,4582.96,442.48,226.0,-82.32,-3419.42,-27974.35,1519.03,17856.69,-5453.48,184.43,-1261.75,-5269.06,-6530.81
