Time/Residue,AFR1_R1.xvg,AFR1_R2.xvg,Average
0.0,2.25165,2.25281,2.25223
1e-08,2.27956,2.27769,2.278625
2e-08,2.27218,2.27316,2.27267
3e-08,2.27742,2.27831,2.277865
4e-08,2.28501,2.29763,2.29132
5.0000000000000004e-08,2.28323,2.29555,2.28939
6e-08,2.28135,2.29159,2.28647
7e-08,2.28305,2.28172,2.282385
8e-08,2.28346,2.29461,2.289035
9e-08,2.28404,2.28281,2.283425
1.0000000000000001e-07,2.28419,2.29277,2.28848
1.1e-07,2.28359,2.28749,2.28554
1.2e-07,2.28833,2.30097,2.29465
1.3000000000000003e-07,2.28348,2.29281,2.288145
1.4e-07,2.28194,2.29274,2.28734
1.5e-07,2.28025,2.29129,2.28577
1.6e-07,2.27433,2.28983,2.28208
1.7000000000000001e-07,2.28494,2.28627,2.285605
1.8e-07,2.29138,2.28823,2.289805
1.9e-07,2.29253,2.29218,2.292355
2.0000000000000002e-07,2.28889,2.28435,2.28662
2.0999999999999997e-07,2.28965,2.28477,2.28721
2.2e-07,2.28903,2.29993,2.29448
2.3e-07,2.28339,2.29213,2.28776
2.4e-07,2.29298,2.29653,2.294755
2.5e-07,2.29625,2.28532,2.290785
2.6000000000000005e-07,2.28449,2.28668,2.285585
2.7e-07,2.28247,2.29119,2.28683
2.8e-07,2.28394,2.29635,2.290145
2.9e-07,2.28326,2.29837,2.290815
3e-07,2.27933,2.29719,2.28826
3.1e-07,2.2798,2.30089,2.290345
3.2e-07,2.28503,2.28552,2.285275
3.3e-07,2.27828,2.29512,2.2867
3.4000000000000003e-07,2.27858,2.29535,2.286965
3.5e-07,2.2799,2.29093,2.285415
3.6e-07,2.28485,2.28816,2.286505
3.7e-07,2.29399,2.29168,2.292835
3.8e-07,2.28859,2.29044,2.289515
3.8999999999999997e-07,2.2867,2.29532,2.29101
4.0000000000000003e-07,2.28708,2.29456,2.29082
4.1e-07,2.28683,2.28615,2.28649
4.1999999999999995e-07,2.28026,2.28847,2.284365
4.3e-07,2.28906,2.28962,2.28934
4.4e-07,2.28898,2.29011,2.289545
4.5e-07,2.29822,2.29094,2.29458
4.6e-07,2.29372,2.29452,2.29412
4.7e-07,2.29552,2.2911,2.29331
4.8e-07,2.29025,2.28798,2.289115
4.9e-07,2.28354,2.28639,2.284965
5e-07,2.28817,2.28968,2.288925
5.1e-07,2.29055,2.28426,2.287405
5.200000000000001e-07,2.28916,2.29313,2.291145
5.3e-07,2.28721,2.28763,2.28742
5.4e-07,2.2892,2.28984,2.28952
5.5e-07,2.29172,2.28952,2.29062
5.6e-07,2.29038,2.2937,2.29204
5.699999999999999e-07,2.29473,2.29852,2.296625
5.8e-07,2.29279,2.28582,2.289305
5.9e-07,2.29519,2.28944,2.292315
6e-07,2.29476,2.28838,2.29157
6.1e-07,2.29179,2.2806,2.286195
6.2e-07,2.2972,2.28177,2.289485
6.3e-07,2.29353,2.28375,2.28864
6.4e-07,2.29323,2.27857,2.2859
6.499999999999999e-07,2.2977,2.27655,2.287125
6.6e-07,2.28672,2.28217,2.284445
6.7e-07,2.30258,2.2816,2.29209
6.800000000000001e-07,2.29673,2.27792,2.287325
6.9e-07,2.2919,2.2739,2.2829
7e-07,2.2947,2.27994,2.28732
7.099999999999999e-07,2.29281,2.27633,2.28457
7.2e-07,2.29086,2.29302,2.29194
7.3e-07,2.2984,2.28235,2.290375
7.4e-07,2.29829,2.29207,2.29518
7.5e-07,2.30551,2.28996,2.297735
7.6e-07,2.29613,2.28326,2.289695
7.7e-07,2.29001,2.28051,2.28526
7.799999999999999e-07,2.29185,2.28026,2.286055
7.900000000000001e-07,2.29233,2.28424,2.288285
8.000000000000001e-07,2.29681,2.29285,2.29483
8.100000000000001e-07,2.29713,2.28226,2.289695
8.2e-07,2.29756,2.28832,2.29294
8.3e-07,2.29861,2.28587,2.29224
8.399999999999999e-07,2.29442,2.27863,2.286525
8.499999999999999e-07,2.29558,2.28727,2.291425
8.6e-07,2.30422,2.29189,2.298055
8.7e-07,2.29536,2.28891,2.292135
8.8e-07,2.30277,2.2937,2.298235
8.900000000000001e-07,2.29301,2.28246,2.287735
9e-07,2.3024,2.28094,2.29167
9.1e-07,2.294,2.29183,2.292915
9.2e-07,2.29064,2.28028,2.28546
9.300000000000001e-07,2.29171,2.29188,2.291795
9.4e-07,2.2949,2.28881,2.291855
9.5e-07,2.29004,2.29514,2.29259
9.6e-07,2.29625,2.29706,2.296655
9.7e-07,2.28597,2.29043,2.2882
9.8e-07,2.29556,2.2811,2.28833
9.9e-07,2.29593,2.27641,2.28617
1e-06,2.29724,2.2879,2.29257
1.01e-06,2.30138,2.28576,2.29357
1.02e-06,2.31222,2.29911,2.305665
1.03e-06,2.30642,2.28905,2.297735
1.0400000000000002e-06,2.30928,2.28348,2.29638
1.0500000000000001e-06,2.30631,2.28664,2.296475
1.06e-06,2.30363,2.28232,2.292975
1.07e-06,2.30495,2.2784,2.291675
1.08e-06,2.30319,2.29249,2.29784
1.09e-06,2.30744,2.29394,2.30069
1.1e-06,2.3035,2.29577,2.299635
1.1100000000000002e-06,2.30249,2.30138,2.301935
1.12e-06,2.30944,2.28858,2.29901
1.13e-06,2.29499,2.29574,2.295365
1.1399999999999999e-06,2.29932,2.29011,2.294715
1.15e-06,2.30412,2.29404,2.29908
1.16e-06,2.2999,2.29298,2.29644
1.17e-06,2.2977,2.29935,2.298525
1.18e-06,2.30394,2.29477,2.299355
1.1899999999999998e-06,2.29314,2.30461,2.298875
1.2e-06,2.29873,2.29772,2.298225
1.2099999999999998e-06,2.30378,2.28937,2.296575
1.22e-06,2.30148,2.28507,2.293275
1.2299999999999999e-06,2.30164,2.29472,2.29818
1.24e-06,2.30246,2.28513,2.293795
1.25e-06,2.30091,2.29715,2.29903
1.26e-06,2.29525,2.29563,2.29544
1.2700000000000001e-06,2.30248,2.28984,2.29616
1.28e-06,2.30012,2.28797,2.294045
1.2900000000000001e-06,2.29819,2.28604,2.292115
1.2999999999999998e-06,2.30362,2.29321,2.298415
1.31e-06,2.29988,2.29024,2.29506
1.32e-06,2.29336,2.29017,2.291765
1.33e-06,2.29971,2.29481,2.29726
1.34e-06,2.29057,2.29497,2.29277
1.35e-06,2.29524,2.28984,2.29254
1.3600000000000001e-06,2.29687,2.29359,2.29523
1.3700000000000002e-06,2.29164,2.29218,2.29191
1.38e-06,2.28914,2.29858,2.29386
1.39e-06,2.28941,2.29244,2.290925
1.4e-06,2.29388,2.29066,2.29227
1.41e-06,2.29648,2.3021,2.29929
1.4199999999999997e-06,2.28799,2.28913,2.28856
1.4299999999999999e-06,2.29245,2.29515,2.2938
1.44e-06,2.29417,2.28784,2.291005
1.4499999999999999e-06,2.29068,2.2937,2.29219
1.46e-06,2.2985,2.28673,2.292615
1.47e-06,2.29037,2.28987,2.29012
1.48e-06,2.29456,2.29608,2.29532
1.49e-06,2.28577,2.29346,2.289615
1.5e-06,2.29013,2.28602,2.288075
1.5100000000000002e-06,2.29213,2.30067,2.2964
1.52e-06,2.29291,2.2934,2.293155
1.5300000000000002e-06,2.28762,2.31092,2.29927
1.54e-06,2.2846,2.2987,2.29165
1.55e-06,2.29097,2.29972,2.295345
1.5599999999999999e-06,2.29388,2.2983,2.29609
1.57e-06,2.2914,2.29282,2.29211
1.5800000000000001e-06,2.28366,2.29528,2.28947
1.59e-06,2.28428,2.28692,2.2856
1.6000000000000001e-06,2.30082,2.29222,2.29652
1.61e-06,2.29759,2.28628,2.291935
1.6200000000000002e-06,2.29214,2.2845,2.28832
1.6299999999999999e-06,2.29672,2.28421,2.290465
1.64e-06,2.29569,2.29197,2.29383
1.65e-06,2.29069,2.28613,2.28841
1.66e-06,2.29333,2.29042,2.291875
1.6699999999999999e-06,2.29446,2.29509,2.294775
1.6799999999999998e-06,2.29776,2.28699,2.292375
1.69e-06,2.29287,2.28907,2.29097
1.6999999999999998e-06,2.29563,2.29238,2.294005
1.71e-06,2.29643,2.28459,2.29051
1.72e-06,2.29569,2.28387,2.28978
1.73e-06,2.29502,2.29227,2.293645
1.74e-06,2.29732,2.28856,2.29294
1.75e-06,2.29691,2.28165,2.28928
1.76e-06,2.29953,2.28325,2.29139
1.77e-06,2.29287,2.29221,2.29254
1.7800000000000001e-06,2.29314,2.2881,2.29062
1.7900000000000002e-06,2.29359,2.28832,2.290955
1.8e-06,2.28714,2.28774,2.28744
1.81e-06,2.28763,2.2883,2.287965
1.82e-06,2.29348,2.28445,2.288965
1.83e-06,2.29038,2.28796,2.28917
1.84e-06,2.29655,2.28956,2.293055
1.85e-06,2.29044,2.29858,2.29451
1.8600000000000002e-06,2.2931,2.28908,2.29109
1.87e-06,2.29607,2.29565,2.29586
1.88e-06,2.28801,2.28261,2.28531
1.89e-06,2.29416,2.28332,2.28874
1.9e-06,2.30182,2.28815,2.294985
1.91e-06,2.29391,2.28623,2.29007
1.92e-06,2.29645,2.28435,2.2904
1.9299999999999997e-06,2.3025,2.28822,2.29536
1.94e-06,2.30008,2.28523,2.292655
1.95e-06,2.29396,2.28826,2.29111
1.96e-06,2.29958,2.28914,2.29436
1.9699999999999998e-06,2.2934,2.29362,2.29351
1.98e-06,2.2917,2.29941,2.295555
1.99e-06,2.29856,2.28814,2.29335
2e-06,2.30999,2.28469,2.29734
2.01e-06,2.30676,2.2828,2.29478
2.02e-06,2.30003,2.29002,2.295025
2.0299999999999996e-06,2.29858,2.29811,2.298345
2.04e-06,2.30261,2.28444,2.293525
2.05e-06,2.29446,2.29159,2.293025
2.06e-06,2.30438,2.28905,2.296715
2.0699999999999997e-06,2.3032,2.2892,2.2962
2.0800000000000004e-06,2.30071,2.28358,2.292145
2.09e-06,2.30149,2.29095,2.29622
2.1000000000000002e-06,2.30098,2.28881,2.294895
2.1099999999999997e-06,2.29747,2.29125,2.29436
2.12e-06,2.30382,2.29022,2.29702
2.13e-06,2.30181,2.29521,2.29851
2.14e-06,2.31318,2.28754,2.30036
2.15e-06,2.29915,2.28431,2.29173
2.16e-06,2.30245,2.28789,2.29517
2.17e-06,2.2968,2.28501,2.290905
2.18e-06,2.30106,2.28621,2.293635
2.19e-06,2.30568,2.28452,2.2951
2.2e-06,2.30413,2.29586,2.299995
2.21e-06,2.30154,2.28858,2.29506
2.2200000000000003e-06,2.30485,2.30271,2.30378
2.23e-06,2.30536,2.2913,2.29833
2.24e-06,2.30381,2.29477,2.29929
2.2499999999999996e-06,2.30451,2.29514,2.299825
2.26e-06,2.30693,2.29667,2.3018
2.27e-06,2.30044,2.29292,2.29668
2.2799999999999998e-06,2.30144,2.29141,2.296425
2.29e-06,2.29781,2.29923,2.29852
2.3e-06,2.30927,2.28684,2.298055
2.31e-06,2.30402,2.29204,2.29803
2.32e-06,2.30215,2.29384,2.297995
2.33e-06,2.3134,2.28846,2.30093
2.34e-06,2.3045,2.29465,2.299575
2.35e-06,2.30112,2.29412,2.29762
2.36e-06,2.30033,2.30168,2.301005
2.37e-06,2.30284,2.29471,2.298775
2.3799999999999997e-06,2.29399,2.29107,2.29253
2.39e-06,2.30123,2.29518,2.298205
2.4e-06,2.29758,2.2836,2.29059
2.4100000000000002e-06,2.29604,2.28343,2.289735
2.4199999999999997e-06,2.29421,2.28573,2.28997
2.4300000000000005e-06,2.29869,2.29749,2.29809
2.44e-06,2.29657,2.28978,2.293175
2.4500000000000003e-06,2.29578,2.28996,2.29287
2.4599999999999997e-06,2.30121,2.28983,2.29552
2.4700000000000005e-06,2.29438,2.29492,2.29465
2.48e-06,2.28951,2.28886,2.289185
2.49e-06,2.29525,2.29088,2.293065
2.5e-06,2.29591,2.29488,2.295395
2.5099999999999997e-06,2.29396,2.29046,2.29221
2.52e-06,2.2966,2.29125,2.293925
2.5299999999999995e-06,2.2918,2.2904,2.2911
2.5400000000000002e-06,2.29136,2.29272,2.29204
2.5499999999999997e-06,2.29542,2.29557,2.295495
2.56e-06,2.29406,2.28394,2.289
2.57e-06,2.30336,2.28944,2.2964
2.5800000000000003e-06,2.2938,2.29754,2.29567
2.5899999999999998e-06,2.30035,2.29074,2.295545
2.5999999999999997e-06,2.2963,2.28838,2.29234
2.61e-06,2.29435,2.28596,2.290155
2.62e-06,2.30022,2.28426,2.29224
2.63e-06,2.2988,2.29343,2.296115
2.64e-06,2.29623,2.28445,2.29034
2.65e-06,2.291,2.29219,2.291595
2.66e-06,2.30187,2.29537,2.29862
2.6700000000000003e-06,2.30087,2.28721,2.29404
2.68e-06,2.30027,2.28553,2.2929
2.69e-06,2.30098,2.29816,2.29957
2.7e-06,2.30194,2.28562,2.29378
2.7100000000000003e-06,2.29465,2.28933,2.29199
2.7200000000000002e-06,2.30188,2.29118,2.29653
2.7299999999999997e-06,2.29851,2.29608,2.297295
2.7400000000000004e-06,2.29739,2.29125,2.29432
2.75e-06,2.29135,2.28428,2.287815
2.76e-06,2.2967,2.29055,2.293625
2.7699999999999997e-06,2.29087,2.29024,2.290555
2.78e-06,2.29549,2.29195,2.29372
2.79e-06,2.29327,2.28495,2.28911
2.8e-06,2.29843,2.29242,2.295425
2.81e-06,2.29508,2.29216,2.29362
2.82e-06,2.29901,2.28946,2.294235
2.83e-06,2.29122,2.28373,2.287475
2.8399999999999995e-06,2.29719,2.28831,2.29275
2.8500000000000002e-06,2.29663,2.29225,2.29444
2.8599999999999997e-06,2.29447,2.29414,2.294305
2.87e-06,2.29594,2.28899,2.292465
2.88e-06,2.29579,2.29668,2.296235
2.8900000000000003e-06,2.29376,2.29883,2.296295
2.8999999999999998e-06,2.30054,2.28783,2.294185
2.91e-06,2.29762,2.29783,2.297725
2.92e-06,2.29393,2.28642,2.290175
2.9300000000000003e-06,2.29896,2.3041,2.30153
2.94e-06,2.29303,2.2816,2.287315
2.9500000000000006e-06,2.29884,2.29672,2.29778
2.96e-06,2.29825,2.29977,2.29901
2.97e-06,2.301,2.2995,2.30025
2.98e-06,2.29599,2.29174,2.293865
2.99e-06,2.29581,2.28771,2.29176
3e-06,2.29423,2.28749,2.29086
3.0099999999999996e-06,2.2938,2.28745,2.290625
3.0200000000000003e-06,2.29347,2.29389,2.29368
3.03e-06,2.29338,2.28904,2.29121
3.04e-06,2.2958,2.2838,2.2898
3.0499999999999996e-06,2.29828,2.29504,2.29666
3.0600000000000003e-06,2.30501,2.29135,2.29818
3.07e-06,2.30376,2.2911,2.29743
3.08e-06,2.30102,2.29206,2.29654
3.09e-06,2.30043,2.28119,2.29081
3.1e-06,2.30737,2.28566,2.296515
3.11e-06,2.30312,2.29024,2.29668
3.1199999999999998e-06,2.29982,2.28722,2.29352
3.13e-06,2.30137,2.28164,2.291505
3.14e-06,2.29732,2.29649,2.296905
3.15e-06,2.29793,2.29137,2.29465
3.1600000000000002e-06,2.29612,2.2802,2.28816
3.17e-06,2.29739,2.29421,2.2958
3.18e-06,2.29488,2.29543,2.295155
3.19e-06,2.29582,2.28174,2.28878
3.2000000000000003e-06,2.29528,2.30058,2.29793
3.21e-06,2.30777,2.29227,2.30002
3.22e-06,2.29985,2.29694,2.298395
3.23e-06,2.29111,2.29487,2.29299
3.2400000000000003e-06,2.29278,2.29293,2.292855
3.25e-06,2.29032,2.28649,2.288405
3.2599999999999997e-06,2.29352,2.28547,2.289495
3.27e-06,2.29684,2.29307,2.294955
3.28e-06,2.29866,2.28951,2.294085
3.29e-06,2.29334,2.29393,2.293635
3.3e-06,2.29093,2.29249,2.29171
3.31e-06,2.29933,2.28425,2.29179
3.32e-06,2.28779,2.29023,2.28901
3.33e-06,2.29616,2.29439,2.295275
3.3399999999999998e-06,2.30188,2.29474,2.29831
3.35e-06,2.29451,2.29162,2.293065
3.3599999999999996e-06,2.29538,2.29016,2.29277
3.3700000000000003e-06,2.29132,2.28973,2.290525
3.38e-06,2.2923,2.289,2.29065
3.39e-06,2.29554,2.29168,2.29361
3.3999999999999996e-06,2.29039,2.28727,2.28883
3.4100000000000004e-06,2.29136,2.29679,2.294075
3.42e-06,2.29407,2.29768,2.295875
3.43e-06,2.30065,2.29762,2.299135
3.44e-06,2.29893,2.29473,2.29683
3.4500000000000004e-06,2.29122,2.29517,2.293195
3.46e-06,2.30007,2.29784,2.298955
3.47e-06,2.3033,2.29217,2.297735
3.48e-06,2.29853,2.28703,2.29278
3.49e-06,2.28958,2.29244,2.29101
3.5e-06,2.29138,2.28749,2.289435
3.51e-06,2.29841,2.28838,2.293395
3.52e-06,2.2993,2.29221,2.295755
3.5299999999999997e-06,2.29701,2.28921,2.29311
3.54e-06,2.30234,2.2848,2.29357
3.55e-06,2.30745,2.29103,2.29924
3.5600000000000002e-06,2.30376,2.28924,2.2965
3.5699999999999997e-06,2.29578,2.28356,2.28967
3.5800000000000005e-06,2.30036,2.29347,2.296915
3.59e-06,2.30026,2.28855,2.294405
3.6e-06,2.30096,2.2926,2.29678
3.6099999999999997e-06,2.29988,2.30173,2.300805
3.62e-06,2.3047,2.29743,2.301065
3.63e-06,2.28649,2.29425,2.29037
3.64e-06,2.29186,2.29094,2.2914
3.65e-06,2.29403,2.28473,2.28938
3.66e-06,2.29736,2.28637,2.291865
