-4.05898	-2.29920	13.20000
-3.85029	-2.29920	13.20000
-3.64160	-2.29920	13.20000
-3.43292	-2.29920	13.20000
-3.22423	-2.29920	13.20000
-3.01554	-2.29920	13.20000
-2.80685	-2.29920	13.20000
-2.59816	-2.29920	13.20000
-2.38947	-2.29920	13.20000
-2.18078	-2.29920	13.20000
-1.97209	-2.29920	13.20000
-1.76340	-2.29920	13.20000
-1.55472	-2.29920	13.20000
-1.34603	-2.29920	13.20000
-1.13734	-2.29920	13.20000
-0.92865	-2.29920	13.20000
-0.71996	-2.29920	13.20000
-0.51127	-2.29920	13.20000
-0.30258	-2.29920	13.20000
-0.09389	-2.29920	13.20000
0.11480	-2.29920	12.10000
0.32349	-2.29920	13.20000
0.53217	-2.29920	13.20000
0.74086	-2.29920	13.20000
0.94955	-2.29920	13.20000
1.15824	-2.29920	13.20000
1.36693	-2.29920	13.20000
1.57562	-2.29920	12.10000
1.78431	-2.29920	13.20000
1.99300	-2.29920	13.20000
2.20168	-2.29920	13.20000
2.41037	-2.29920	13.20000
-4.05898	-2.14115	13.20000
-3.85029	-2.14115	13.20000
-3.64160	-2.14115	13.20000
-3.43292	-2.14115	13.20000
-3.22423	-2.14115	13.20000
-3.01554	-2.14115	13.20000
-2.80685	-2.14115	13.20000
-2.59816	-2.14115	13.20000
-2.38947	-2.14115	13.20000
-2.18078	-2.14115	13.20000
-1.97209	-2.14115	13.20000
-1.76340	-2.14115	13.20000
-1.55472	-2.14115	13.20000
-1.34603	-2.14115	13.20000
-1.13734	-2.14115	13.20000
-0.92865	-2.14115	13.20000
-0.71996	-2.14115	13.20000
-0.51127	-2.14115	13.20000
-0.30258	-2.14115	13.20000
-0.09389	-2.14115	12.10000
0.11480	-2.14115	13.20000
0.32349	-2.14115	12.10000
0.53217	-2.14115	13.20000
0.74086	-2.14115	13.20000
0.94955	-2.14115	13.20000
1.15824	-2.14115	12.10000
1.36693	-2.14115	12.10000
1.57562	-2.14115	10.50000
1.78431	-2.14115	13.20000
1.99300	-2.14115	13.20000
2.20168	-2.14115	13.20000
2.41037	-2.14115	13.20000
-4.05898	-1.98310	13.20000
-3.85029	-1.98310	13.20000
-3.64160	-1.98310	13.20000
-3.43292	-1.98310	13.20000
-3.22423	-1.98310	13.20000
-3.01554	-1.98310	13.20000
-2.80685	-1.98310	13.20000
-2.59816	-1.98310	13.20000
-2.38947	-1.98310	13.20000
-2.18078	-1.98310	13.20000
-1.97209	-1.98310	13.20000
-1.76340	-1.98310	13.20000
-1.55472	-1.98310	13.20000
-1.34603	-1.98310	13.20000
-1.13734	-1.98310	13.20000
-0.92865	-1.98310	13.20000
-0.71996	-1.98310	13.20000
-0.51127	-1.98310	13.20000
-0.30258	-1.98310	12.10000
-0.09389	-1.98310	13.20000
0.11480	-1.98310	12.10000
0.32349	-1.98310	13.20000
0.53217	-1.98310	10.50000
0.74086	-1.98310	13.20000
0.94955	-1.98310	12.10000
1.15824	-1.98310	9.36000
1.36693	-1.98310	8.26000
1.57562	-1.98310	12.10000
1.78431	-1.98310	13.20000
1.99300	-1.98310	13.20000
2.20168	-1.98310	12.10000
2.41037	-1.98310	13.20000
-4.05898	-1.82506	13.20000
-3.85029	-1.82506	13.20000
-3.64160	-1.82506	13.20000
-3.43292	-1.82506	13.20000
-3.22423	-1.82506	13.20000
-3.01554	-1.82506	13.20000
-2.80685	-1.82506	13.20000
-2.59816	-1.82506	13.20000
-2.38947	-1.82506	13.20000
-2.18078	-1.82506	13.20000
-1.97209	-1.82506	13.20000
-1.76340	-1.82506	13.20000
-1.55472	-1.82506	13.20000
-1.34603	-1.82506	13.20000
-1.13734	-1.82506	13.20000
-0.92865	-1.82506	13.20000
-0.71996	-1.82506	13.20000
-0.51127	-1.82506	9.36000
-0.30258	-1.82506	7.71000
-0.09389	-1.82506	7.16000
0.11480	-1.82506	7.16000
0.32349	-1.82506	8.81000
0.53217	-1.82506	13.20000
0.74086	-1.82506	12.10000
0.94955	-1.82506	8.26000
1.15824	-1.82506	9.36000
1.36693	-1.82506	8.81000
1.57562	-1.82506	9.36000
1.78431	-1.82506	8.26000
1.99300	-1.82506	9.36000
2.20168	-1.82506	8.81000
2.41037	-1.82506	10.50000
-4.05898	-1.66701	13.20000
-3.85029	-1.66701	13.20000
-3.64160	-1.66701	13.20000
-3.43292	-1.66701	13.20000
-3.22423	-1.66701	13.20000
-3.01554	-1.66701	13.20000
-2.80685	-1.66701	13.20000
-2.59816	-1.66701	13.20000
-2.38947	-1.66701	13.20000
-2.18078	-1.66701	13.20000
-1.97209	-1.66701	13.20000
-1.76340	-1.66701	13.20000
-1.55472	-1.66701	13.20000
-1.34603	-1.66701	13.20000
-1.13734	-1.66701	12.10000
-0.92865	-1.66701	9.36000
-0.71996	-1.66701	4.96000
-0.51127	-1.66701	6.61000
-0.30258	-1.66701	4.96000
-0.09389	-1.66701	5.51000
0.11480	-1.66701	7.71000
0.32349	-1.66701	6.61000
0.53217	-1.66701	8.26000
0.74086	-1.66701	10.50000
0.94955	-1.66701	8.26000
1.15824	-1.66701	7.71000
1.36693	-1.66701	7.71000
1.57562	-1.66701	8.26000
1.78431	-1.66701	7.16000
1.99300	-1.66701	8.81000
2.20168	-1.66701	9.36000
2.41037	-1.66701	10.50000
-4.05898	-1.50896	13.20000
-3.85029	-1.50896	13.20000
-3.64160	-1.50896	13.20000
-3.43292	-1.50896	13.20000
-3.22423	-1.50896	13.20000
-3.01554	-1.50896	13.20000
-2.80685	-1.50896	13.20000
-2.59816	-1.50896	13.20000
-2.38947	-1.50896	13.20000
-2.18078	-1.50896	13.20000
-1.97209	-1.50896	13.20000
-1.76340	-1.50896	13.20000
-1.55472	-1.50896	13.20000
-1.34603	-1.50896	12.10000
-1.13734	-1.50896	9.36000
-0.92865	-1.50896	8.26000
-0.71996	-1.50896	4.96000
-0.51127	-1.50896	4.40000
-0.30258	-1.50896	4.40000
-0.09389	-1.50896	4.40000
0.11480	-1.50896	5.51000
0.32349	-1.50896	6.06000
0.53217	-1.50896	4.40000
0.74086	-1.50896	6.06000
0.94955	-1.50896	8.26000
1.15824	-1.50896	6.61000
1.36693	-1.50896	6.06000
1.57562	-1.50896	5.51000
1.78431	-1.50896	6.61000
1.99300	-1.50896	4.96000
2.20168	-1.50896	6.61000
2.41037	-1.50896	12.10000
-4.05898	-1.35091	13.20000
