Time/Residue,AFR4_R1.xvg,AFR4_R2.xvg,Average
1.4200001,0.2222098,0.2187755,0.22049265
1.4300001,0.2253744,0.2228531,0.22411375
1.4400001,0.2051739,0.2247183,0.2149461
1.45,0.2146647,0.2192897,0.2169772
1.46,0.2264931,0.2189013,0.2226972
1.47,0.2095175,0.2161591,0.2128383
1.48,0.2131631,0.2225716,0.21786735
1.4900001,0.2196752,0.2097181,0.21469665
1.5000001,0.2200551,0.2180105,0.2190328
1.5100001,0.2120582,0.2189208,0.2154895
1.5200001,0.2045632,0.2226501,0.21360665
1.5300001,0.2097384,0.2244216,0.21708
1.5400001,0.2027961,0.2247199,0.213758
1.5500001,0.1989828,0.2350741,0.21702845
1.5600001,0.2033316,0.2324673,0.21789945
1.5700001,0.220428,0.2281286,0.2242783
1.58,0.2180999,0.2396646,0.22888225
1.59,0.2239435,0.2271269,0.2255352
1.6,0.2217232,0.2258366,0.2237799
1.6100001,0.20935,0.2237107,0.21653035
1.6200001,0.2023921,0.2338161,0.2181041
1.6300001,0.2224602,0.2297668,0.2261135
1.6400001,0.2106251,0.2322177,0.2214214
1.6500001,0.2143388,0.2364352,0.225387
1.6600001,0.225789,0.2380874,0.2319382
1.6700001,0.2091049,0.2408921,0.2249985
1.6800001,0.2127627,0.2431926,0.22797765
1.6900001,0.2132072,0.2459653,0.22958625
1.7,0.2108499,0.2390383,0.2249441
1.71,0.2053635,0.2418173,0.2235904
1.72,0.1997403,0.2307746,0.21525745
1.7300001,0.2072709,0.231597,0.21943395
1.7400001,0.2135807,0.2393514,0.22646605
1.7500001,0.2070386,0.2360898,0.2215642
1.7600001,0.2125931,0.2421305,0.2273618
1.7700001,0.2088102,0.2388344,0.2238223
1.7800001,0.2084015,0.2423064,0.22535395
1.7900001,0.2078361,0.2362749,0.2220555
1.8000001,0.2218345,0.2396966,0.23076555
1.8100001,0.2065028,0.2417705,0.22413665
1.8200001,0.1976631,0.2341087,0.2158859
1.83,0.2026244,0.2297049,0.21616465
1.84,0.2057114,0.2373149,0.22151315
1.8500001,0.2107109,0.2296518,0.22018135
1.8600001,0.2004765,0.2255652,0.21302085
1.8700001,0.2002199,0.2442759,0.2222479
1.8800001,0.1986688,0.246292,0.2224804
1.8900001,0.1990783,0.2343472,0.21671275
1.9000001,0.2076121,0.2261112,0.21686165
1.9100001,0.2074809,0.2381054,0.22279315
1.9200001,0.2103107,0.2269007,0.2186057
1.9300001,0.2017895,0.2171336,0.20946155
1.9400001,0.1959192,0.2153948,0.205657
1.95,0.2022799,0.2132995,0.2077897
1.96,0.2011192,0.2231958,0.2121575
1.9700001,0.2047795,0.2164677,0.2106236
1.9800001,0.1986752,0.2214982,0.2100867
